# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    4.2106957E-02    2.0426560E-01    1.9000021E-04
    2.7000000E-01    4.2853408E-02    1.9730030E-01    1.9000066E-04
    4.5000000E-01    4.2970439E-02    1.9135830E-01    1.9000110E-04
    6.3000000E-01    4.2929068E-02    1.8559592E-01    1.9000155E-04
    8.1000000E-01    4.2850985E-02    1.7980527E-01    1.9000199E-04
    9.9000000E-01    4.2770898E-02    1.7393093E-01    1.9000242E-04
    1.1700000E+00    4.2702525E-02    1.6795674E-01    1.9000286E-04
    1.3500000E+00    4.2656558E-02    1.6187683E-01    1.9000329E-04
    1.5300000E+00    4.2646904E-02    1.5568809E-01    1.9000372E-04
    1.7100000E+00    4.2694781E-02    1.4938816E-01    1.9000415E-04
    1.8900000E+00    4.2833661E-02    1.4297486E-01    1.9000458E-04
    2.0700000E+00    4.3114595E-02    1.3649407E-01    1.9000500E-04
    2.2500000E+00    4.3441813E-02    1.3013516E-01    1.9000542E-04
    2.4300000E+00    4.3783909E-02    1.2391058E-01    1.9000583E-04
    2.6100000E+00    4.4130733E-02    1.1784145E-01    1.9000623E-04
    2.7900000E+00    4.4478928E-02    1.1193633E-01    1.9000664E-04
    2.9700000E+00    4.4827297E-02    1.0619984E-01    1.9000704E-04
    3.1500000E+00    4.5175355E-02    1.0063530E-01    1.9000743E-04
    3.3300000E+00    4.5522852E-02    9.5245539E-02    1.9000783E-04
    3.5100000E+00    4.5869618E-02    9.0033256E-02    1.9000821E-04
    3.6900000E+00    4.6215510E-02    8.5001066E-02    1.9000860E-04
    3.8700000E+00    4.6560392E-02    8.0151552E-02    1.9000898E-04
    4.0500000E+00    4.6904135E-02    7.5487271E-02    1.9000935E-04
    4.2300000E+00    4.7246612E-02    7.1010755E-02    1.9000973E-04
    4.4100000E+00    4.7587704E-02    6.6724510E-02    1.9001009E-04
    4.5900000E+00    4.7927302E-02    6.2631016E-02    1.9001046E-04
    4.7700000E+00    4.8265316E-02    5.8732727E-02    1.9001082E-04
    4.9500000E+00    4.8601680E-02    5.5032072E-02    1.9001117E-04
    5.1300000E+00    4.8936356E-02    5.1531462E-02    1.9001152E-04
    5.3100000E+00    4.9269351E-02    4.8233299E-02    1.9001187E-04
    5.4900000E+00    4.9600719E-02    4.5139988E-02    1.9001221E-04
    5.6700000E+00    4.9930570E-02    4.2253962E-02    1.9001255E-04
    5.8500000E+00    5.0259078E-02    3.9577707E-02    1.9001288E-04
    6.0300000E+00    5.0586473E-02    3.7113805E-02    1.9001321E-04
    6.2100000E+00    5.0913033E-02    3.4864980E-02    1.9001354E-04
    6.3900000E+00    5.1239045E-02    3.2834162E-02    1.9001386E-04
    6.5700000E+00    5.1564737E-02    3.1024569E-02    1.9001417E-04
    6.7500000E+00    5.1890165E-02    2.9439793E-02    1.9001448E-04
    6.9300000E+00    5.2214999E-02    2.8083912E-02    1.9001479E-04
    7.1100000E+00    5.2538203E-02    2.6961603E-02    1.9001509E-04
    7.2900000E+00    5.2857501E-02    2.6078271E-02    1.9001538E-04
    7.4700000E+00    5.3168541E-02    2.5440173E-02    1.9001567E-04
    7.6500000E+00    5.3463593E-02    2.5054531E-02    1.9001596E-04
    7.8300000E+00    5.3729494E-02    2.4929622E-02    1.9001624E-04
    8.0100000E+00    5.3944455E-02    2.5074829E-02    1.9001651E-04
    8.1900000E+00    5.4073984E-02    2.5503618E-02    1.9001678E-04
    8.3700000E+00    5.4142699E-02    2.6150997E-02    1.9001705E-04
    8.5500000E+00    5.4165817E-02    2.6965543E-02    1.9001731E-04
    8.7300000E+00    5.4155073E-02    2.7911207E-02    1.9001757E-04
    8.9100000E+00    5.4119318E-02    2.8961044E-02    1.9001782E-04
    9.0900000E+00    5.4065276E-02    3.0094951E-02    1.9001806E-04
    9.2700000E+00    5.3998056E-02    3.1298028E-02    1.9001830E-04
    9.4500000E+00    5.3921518E-02    3.2559364E-02    1.9001854E-04
    9.6300000E+00    5.3838551E-02    3.3871091E-02    1.9001877E-04
    9.8100000E+00    5.3751294E-02    3.5227660E-02    1.9001899E-04
    9.9900000E+00    5.3661310E-02    3.6625258E-02    1.9001920E-04
    1.0170000E+01    5.3569730E-02    3.8061369E-02    1.9001941E-04
    1.0350000E+01    5.3477368E-02    3.9534426E-02    1.9001962E-04
    1.0530000E+01    5.3384809E-02    4.1043546E-02    1.9001982E-04
    1.0710000E+01    5.3292492E-02    4.2588339E-02    1.9002001E-04
    1.0890000E+01    5.3200768E-02    4.4168758E-02    1.9002019E-04
    1.1070000E+01    5.3109967E-02    4.5785001E-02    1.9002037E-04
    1.1250000E+01    5.3020462E-02    4.7437429E-02    1.9002055E-04
    1.1430000E+01    5.2932748E-02    4.9126521E-02    1.9002071E-04
    1.1610000E+01    5.2847550E-02    5.0852835E-02    1.9002087E-04
    1.1790000E+01    5.2765992E-02    5.2616986E-02    1.9002103E-04
    1.1970000E+01    5.2689842E-02    5.4419629E-02    1.9002117E-04
    1.2150000E+01    5.2621911E-02    5.6261449E-02    1.9002131E-04
    1.2330000E+01    5.2566674E-02    5.8143158E-02    1.9002145E-04
    1.2510000E+01    5.2531051E-02    6.0077214E-02    1.9002157E-04
    1.2690000E+01    5.2495313E-02    6.1976185E-02    1.9002170E-04
