# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.3642532E-02    2.0752616E-01    1.9000017E-04
    2.7000000E-01    2.4373748E-02    2.0318261E-01    1.9000051E-04
    4.5000000E-01    2.5109763E-02    1.9890811E-01    1.9000084E-04
    6.3000000E-01    2.5915548E-02    1.9463452E-01    1.9000117E-04
    8.1000000E-01    2.6802750E-02    1.9035378E-01    1.9000150E-04
    9.9000000E-01    2.7776821E-02    1.8606498E-01    1.9000183E-04
    1.1700000E+00    2.8842853E-02    1.8176814E-01    1.9000215E-04
    1.3500000E+00    3.0006317E-02    1.7746339E-01    1.9000246E-04
    1.5300000E+00    3.1273191E-02    1.7315084E-01    1.9000277E-04
    1.7100000E+00    3.2649987E-02    1.6883059E-01    1.9000308E-04
    1.8900000E+00    3.4143754E-02    1.6450273E-01    1.9000339E-04
    2.0700000E+00    3.5751452E-02    1.6019587E-01    1.9000368E-04
    2.2500000E+00    3.7356730E-02    1.5603564E-01    1.9000398E-04
    2.4300000E+00    3.8951094E-02    1.5201246E-01    1.9000426E-04
    2.6100000E+00    4.0530651E-02    1.4812966E-01    1.9000455E-04
    2.7900000E+00    4.2093696E-02    1.4438816E-01    1.9000483E-04
    2.9700000E+00    4.3638808E-02    1.4078845E-01    1.9000510E-04
    3.1500000E+00    4.5164551E-02    1.3733096E-01    1.9000537E-04
    3.3300000E+00    4.6669417E-02    1.3401611E-01    1.9000564E-04
    3.5100000E+00    4.8151814E-02    1.3084430E-01    1.9000590E-04
    3.6900000E+00    4.9610053E-02    1.2781590E-01    1.9000616E-04
    3.8700000E+00    5.1042343E-02    1.2493131E-01    1.9000641E-04
    4.0500000E+00    5.2446775E-02    1.2219089E-01    1.9000666E-04
    4.2300000E+00    5.3821322E-02    1.1959503E-01    1.9000690E-04
    4.4100000E+00    5.5163822E-02    1.1714408E-01    1.9000714E-04
    4.5900000E+00    5.6471971E-02    1.1483841E-01    1.9000738E-04
    4.7700000E+00    5.7743310E-02    1.1267840E-01    1.9000761E-04
    4.9500000E+00    5.8975218E-02    1.1066440E-01    1.9000784E-04
    5.1300000E+00    6.0164893E-02    1.0879679E-01    1.9000806E-04
    5.3100000E+00    6.1309346E-02    1.0707594E-01    1.9000828E-04
    5.4900000E+00    6.2405382E-02    1.0550220E-01    1.9000849E-04
    5.6700000E+00    6.3449591E-02    1.0407596E-01    1.9000870E-04
    5.8500000E+00    6.4438329E-02    1.0279759E-01    1.9000891E-04
    6.0300000E+00    6.5367700E-02    1.0166747E-01    1.9000911E-04
    6.2100000E+00    6.6233547E-02    1.0068596E-01    1.9000930E-04
    6.3900000E+00    6.7031423E-02    9.9853466E-02    1.9000950E-04
    6.5700000E+00    6.7756582E-02    9.9170356E-02    1.9000969E-04
    6.7500000E+00    6.8403951E-02    9.8637021E-02    1.9000987E-04
    6.9300000E+00    6.8968110E-02    9.8253847E-02    1.9001005E-04
    7.1100000E+00    6.9443272E-02    9.8021224E-02    1.9001023E-04
    7.2900000E+00    6.9823255E-02    9.7939542E-02    1.9001040E-04
    7.4700000E+00    7.0101455E-02    9.8009192E-02    1.9001057E-04
    7.6500000E+00    7.0270821E-02    9.8230565E-02    1.9001073E-04
    7.8300000E+00    7.0323822E-02    9.8604049E-02    1.9001089E-04
    8.0100000E+00    7.0252415E-02    9.9130036E-02    1.9001104E-04
    8.1900000E+00    7.0046519E-02    9.9813895E-02    1.9001120E-04
    8.3700000E+00    6.9812460E-02    1.0054121E-01    1.9001135E-04
    8.5500000E+00    6.9576079E-02    1.0128055E-01    1.9001149E-04
    8.7300000E+00    6.9343000E-02    1.0202584E-01    1.9001163E-04
    8.9100000E+00    6.9114544E-02    1.0277573E-01    1.9001177E-04
    9.0900000E+00    6.8891062E-02    1.0352989E-01    1.9001190E-04
    9.2700000E+00    6.8672698E-02    1.0428827E-01    1.9001203E-04
    9.4500000E+00    6.8459562E-02    1.0505087E-01    1.9001216E-04
    9.6300000E+00    6.8251767E-02    1.0581767E-01    1.9001228E-04
    9.8100000E+00    6.8049444E-02    1.0658870E-01    1.9001240E-04
    9.9900000E+00    6.7852738E-02    1.0736396E-01    1.9001252E-04
    1.0170000E+01    6.7661815E-02    1.0814345E-01    1.9001263E-04
    1.0350000E+01    6.7476858E-02    1.0892719E-01    1.9001274E-04
    1.0530000E+01    6.7298070E-02    1.0971518E-01    1.9001284E-04
    1.0710000E+01    6.7125675E-02    1.1050743E-01    1.9001294E-04
    1.0890000E+01    6.6959919E-02    1.1130395E-01    1.9001303E-04
    1.1070000E+01    6.6801072E-02    1.1210474E-01    1.9001313E-04
    1.1250000E+01    6.6649427E-02    1.1290983E-01    1.9001322E-04
    1.1430000E+01    6.6505302E-02    1.1371921E-01    1.9001330E-04
    1.1610000E+01    6.6369044E-02    1.1453289E-01    1.9001338E-04
