# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.2651600E-02    2.0997814E-01    1.9000036E-04
    2.7000000E-01    2.2006753E-02    2.0993442E-01    1.9000108E-04
    4.5000000E-01    2.1408373E-02    2.0989055E-01    1.9000177E-04
    6.3000000E-01    2.0847123E-02    2.0984651E-01    1.9000244E-04
    8.1000000E-01    2.0316081E-02    2.0980233E-01    1.9000310E-04
    9.9000000E-01    1.9810123E-02    2.0975799E-01    1.9000373E-04
    1.1700000E+00    1.9325230E-02    2.0971352E-01    1.9000435E-04
    1.3500000E+00    1.8858148E-02    2.0966889E-01    1.9000496E-04
    1.5300000E+00    1.8406157E-02    2.0962413E-01    1.9000555E-04
    1.7100000E+00    1.7966898E-02    2.0957924E-01    1.9000613E-04
    1.8900000E+00    1.7538256E-02    2.0953420E-01    1.9000669E-04
    2.0700000E+00    1.7121037E-02    2.0948933E-01    1.9000724E-04
    2.2500000E+00    1.6719784E-02    2.0944460E-01    1.9000777E-04
    2.4300000E+00    1.6330984E-02    2.0939973E-01    1.9000829E-04
    2.6100000E+00    1.5953657E-02    2.0935471E-01    1.9000879E-04
    2.7900000E+00    1.5586966E-02    2.0930953E-01    1.9000928E-04
    2.9700000E+00    1.5230186E-02    2.0926421E-01    1.9000976E-04
    3.1500000E+00    1.4882684E-02    2.0921874E-01    1.9001023E-04
    3.3300000E+00    1.4543904E-02    2.0917312E-01    1.9001068E-04
    3.5100000E+00    1.4213352E-02    2.0912735E-01    1.9001113E-04
    3.6900000E+00    1.3890590E-02    2.0908143E-01    1.9001156E-04
    3.8700000E+00    1.3575223E-02    2.0903536E-01    1.9001198E-04
    4.0500000E+00    1.3266896E-02    2.0898914E-01    1.9001239E-04
    4.2300000E+00    1.2965288E-02    2.0894277E-01    1.9001279E-04
    4.4100000E+00    1.2670106E-02    2.0889625E-01    1.9001318E-04
    4.5900000E+00    1.2381085E-02    2.0884957E-01    1.9001356E-04
    4.7700000E+00    1.2097981E-02    2.0880274E-01    1.9001392E-04
    4.9500000E+00    1.1820569E-02    2.0875575E-01    1.9001428E-04
    5.1300000E+00    1.1548644E-02    2.0870861E-01    1.9001463E-04
    5.3100000E+00    1.1282016E-02    2.0866132E-01    1.9001497E-04
    5.4900000E+00    1.1020510E-02    2.0861387E-01    1.9001530E-04
    5.6700000E+00    1.0763962E-02    2.0856626E-01    1.9001562E-04
    5.8500000E+00    1.0512224E-02    2.0851849E-01    1.9001594E-04
    6.0300000E+00    1.0265154E-02    2.0847057E-01    1.9001624E-04
    6.2100000E+00    1.0022625E-02    2.0842249E-01    1.9001654E-04
    6.3900000E+00    9.7845155E-03    2.0837425E-01    1.9001682E-04
    6.5700000E+00    9.5507156E-03    2.0832584E-01    1.9001710E-04
    6.7500000E+00    9.3211227E-03    2.0827728E-01    1.9001737E-04
    6.9300000E+00    9.0956424E-03    2.0822856E-01    1.9001763E-04
    7.1100000E+00    8.8741886E-03    2.0817967E-01    1.9001788E-04
    7.2900000E+00    8.6566825E-03    2.0813061E-01    1.9001813E-04
    7.4700000E+00    8.4430535E-03    2.0808140E-01    1.9001836E-04
    7.6500000E+00    8.2332388E-03    2.0803202E-01    1.9001859E-04
    7.8300000E+00    8.0271837E-03    2.0798247E-01    1.9001881E-04
    8.0100000E+00    7.8248424E-03    2.0793275E-01    1.9001903E-04
    8.1900000E+00    7.6247805E-03    2.0788252E-01    1.9001923E-04
    8.3700000E+00    7.4271765E-03    2.0783177E-01    1.9001943E-04
    8.5500000E+00    7.2331802E-03    2.0778086E-01    1.9001963E-04
    8.7300000E+00    7.0427654E-03    2.0772978E-01    1.9001981E-04
    8.9100000E+00    6.8559156E-03    2.0767853E-01    1.9001999E-04
    9.0900000E+00    6.6726254E-03    2.0762712E-01    1.9002017E-04
    9.2700000E+00    6.4929013E-03    2.0757553E-01    1.9002033E-04
    9.4500000E+00    6.3167639E-03    2.0752378E-01    1.9002049E-04
    9.6300000E+00    6.1442496E-03    2.0747185E-01    1.9002064E-04
    9.8100000E+00    5.9754135E-03    2.0741976E-01    1.9002079E-04
    9.9900000E+00    5.8103323E-03    2.0736749E-01    1.9002093E-04
    1.0170000E+01    5.6491078E-03    2.0731504E-01    1.9002106E-04
    1.0350000E+01    5.4918720E-03    2.0726243E-01    1.9002119E-04
    1.0530000E+01    5.3387919E-03    2.0720963E-01    1.9002131E-04
    1.0710000E+01    5.1900759E-03    2.0715667E-01    1.9002142E-04
    1.0890000E+01    5.0459825E-03    2.0710352E-01    1.9002153E-04
    1.1070000E+01    4.9068287E-03    2.0705020E-01    1.9002164E-04
    1.1250000E+01    4.7730024E-03    2.0699670E-01    1.9002173E-04
    1.1430000E+01    4.6449766E-03    2.0694302E-01    1.9002183E-04
    1.1610000E+01    4.5233264E-03    2.0688916E-01    1.9002192E-04
    1.1790000E+01    4.4087505E-03    2.0683512E-01    1.9002200E-04
    1.1970000E+01    4.3020970E-03    2.0678090E-01    1.9002209E-04
    1.2150000E+01    4.2043938E-03    2.0672649E-01    1.9002217E-04
    1.2330000E+01    4.1168863E-03    2.0667191E-01    1.9002224E-04
    1.2510000E+01    4.0405827E-03    2.0661678E-01    1.9002232E-04
    1.2690000E+01    3.9648059E-03    2.0656294E-01    1.9002239E-04
    1.2870000E+01    3.8899724E-03    2.0651075E-01    1.9002247E-04
    1.3050000E+01    3.8160860E-03    2.0646022E-01    1.9002254E-04
    1.3230000E+01    3.7431527E-03    2.0641136E-01    1.9002261E-04
    1.3410000E+01    3.6711808E-03    2.0636418E-01    1.9002268E-04
    1.3590000E+01    3.6001813E-03    2.0631870E-01    1.9002275E-04
    1.3770000E+01    3.5301680E-03    2.0627491E-01    1.9002282E-04
    1.3950000E+01    3.4611585E-03    2.0623284E-01    1.9002288E-04
    1.4130000E+01    3.3931744E-03    2.0619248E-01    1.9002295E-04
    1.4310000E+01    3.3262423E-03    2.0615385E-01    1.9002301E-04
    1.4490000E+01    3.2603946E-03    2.0611696E-01    1.9002307E-04
    1.4670000E+01    3.1956709E-03    2.0608181E-01    1.9002313E-04
    1.4850000E+01    3.1321189E-03    2.0604842E-01    1.9002319E-04
    1.5030000E+01    3.0697966E-03    2.0601680E-01    1.9002324E-04
    1.5210000E+01    3.0087739E-03    2.0598696E-01    1.9002329E-04
    1.5390000E+01    2.9491354E-03    2.0595890E-01    1.9002334E-04
    1.5570000E+01    2.8909836E-03    2.0593264E-01    1.9002339E-04
