# Time series at grid cell:   1   1   1
  Time(yrs)                  Na+                    K+                     Al+++                  Mg++                   SiO2(aq)               Ca++                   Fe++                   SO4--                  pH                     CO2(aq)                O2(aq)                
  1.00000E-09                2.88997885928646E-05   7.24994792492666E-05   3.48135434146141E-09   6.81012537326835E-06   4.32000008609374E-05   1.21002391048386E-05   8.78999724947189E-07   5.27999962760572E-09   5.96999155160278E+00   1.59221850398597E-03   3.43460877033679E-04
  2.00000E-09                2.88997881769061E-05   7.24994782439741E-05   3.48270894587444E-09   6.81012505715899E-06   4.32000017218745E-05   1.21002385326619E-05   8.78999449895015E-07   5.27999925521230E-09   5.96999108197157E+00   1.59221832956203E-03   3.43460877056106E-04
  3.00000E-09                2.88997878503592E-05   7.24994774463196E-05   3.48406328897459E-09   6.81012469008177E-06   4.32000025828192E-05   1.21002378625520E-05   8.78999174843143E-07   5.27999888281783E-09   5.96999073673491E+00   1.59221819786711E-03   3.43460877095811E-04
  4.00000E-09                2.88997874740041E-05   7.24994765174284E-05   3.48541763228446E-09   6.81012435400508E-06   4.32000034437654E-05   1.21002372520848E-05   8.78998899791620E-07   5.27999851042346E-09   5.96999047961964E+00   1.59221809866908E-03   3.43460877124829E-04
  5.00000E-09                2.88997870601645E-05   7.24994754898534E-05   3.48677197559938E-09   6.81012404119135E-06   4.32000043047125E-05   1.21002366863770E-05   8.78998624740374E-07   5.27999813802917E-09   5.96999028795135E+00   1.59221802361197E-03   3.43460877145818E-04
  7.00000E-09                2.88997860944019E-05   7.24994730799223E-05   3.48948144985617E-09   6.81012350018790E-06   4.32000060266056E-05   1.21002357177183E-05   8.78998074638835E-07   5.27999739324120E-09   5.96999005756548E+00   1.59221793096683E-03   3.43460877158747E-04
  1.10000E-08                2.88997841008479E-05   7.24994680815416E-05   3.49489776512574E-09   6.81012245861633E-06   4.32000094703997E-05   1.21002338583085E-05   8.78996974437509E-07   5.27999590366450E-09   5.96998985855068E+00   1.59221783991950E-03   3.43460877170400E-04
  1.90000E-08                2.88997800079986E-05   7.24994577971567E-05   3.50573246946422E-09   6.81012044309220E-06   4.32000163579582E-05   1.21002302696037E-05   8.78994774041922E-07   5.27999292451396E-09   5.96998973891398E+00   1.59221776062434E-03   3.43460877170345E-04
  3.50000E-08                2.88997717032071E-05   7.24994369188156E-05   3.52740175754497E-09   6.81011648526912E-06   4.32000301329639E-05   1.21002232330676E-05   8.78990373274970E-07   5.27998696621975E-09   5.96998966753514E+00   1.59221766415018E-03   3.43460877145005E-04
  6.70000E-08                2.88997550191388E-05   7.24993949735131E-05   3.57073984871888E-09   6.81010861437380E-06   4.32000576825110E-05   1.21002092460794E-05   8.78981571836319E-07   5.27997504965908E-09   5.96998957909147E+00   1.59221749184383E-03   3.43460877078929E-04
