# Time          5.0000E+01
# Units: Mol/kgw
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -2.5173853E-04    1.0000000E-04    1.3256008E-05    7.4634526E-06    6.8119427E-06    8.0725381E-07    1.9840617E-05    1.2762172E-03    3.4345513E-04    3.5589880E-07    6.6639439E-08    2.5852707E-11    1.0000000E-14    1.0000000E-14    4.8783269E-06    1.0000000E-14    5.3449975E-04    1.0000000E-30
    2.7000000E-01   -2.8177619E-04    1.0000000E-04    2.1501311E-05    1.3418616E-05    1.0139164E-05    3.4576613E-07    3.6062718E-05    1.2913925E-03    3.4342777E-04    3.5589621E-07    7.8296092E-08    1.2237917E-11    1.0000000E-14    1.0000000E-14    8.8363248E-06    1.0000000E-14    5.3600229E-04    1.0000000E-30
    4.5000000E-01   -3.1079336E-04    1.0000000E-04    2.8912341E-05    1.8637839E-05    1.5001335E-05    1.8993142E-07    5.0480261E-05    1.3058719E-03    3.4340051E-04    3.5589379E-07    7.8972963E-08    9.8800185E-12    1.0000000E-14    1.0000000E-14    1.2222170E-05    1.0000000E-14    5.3750483E-04    1.0000000E-30
    6.3000000E-01   -3.3846504E-04    1.0000000E-04    3.5659373E-05    2.3235546E-05    2.1071788E-05    1.2178554E-07    6.3257421E-05    1.3195073E-03    3.4337336E-04    3.5589155E-07    7.3255476E-08    8.1794640E-12    1.0000000E-14    1.0000000E-14    1.5159495E-05    1.0000000E-14    5.3900737E-04    1.0000000E-30
    8.1000000E-01   -3.6486750E-04    1.0000000E-04    4.1861941E-05    2.7375451E-05    2.7893506E-05    8.5346314E-08    7.4616678E-05    1.3323618E-03    3.4334630E-04    3.5588947E-07    6.4886668E-08    6.9075520E-12    1.0000000E-14    1.0000000E-14    1.7771709E-05    1.0000000E-14    5.4050991E-04    1.0000000E-30
    9.9000000E-01   -3.9013472E-04    1.0000000E-04    4.7607237E-05    3.1210994E-05    3.5037094E-05    6.3418581E-08    8.4751527E-05    1.3445173E-03    3.4331930E-04    3.5588750E-07    5.6252034E-08    5.9271343E-12    1.0000000E-14    1.0000000E-14    2.0166863E-05    1.0000000E-14    5.4201245E-04    1.0000000E-30
    1.1700000E+00   -4.1439082E-04    1.0000000E-04    5.2961604E-05    3.4857475E-05    4.2188045E-05    4.9149829E-08    9.3820138E-05    1.3560419E-03    3.4329234E-04    3.5588564E-07    4.8519726E-08    5.1525090E-12    1.0000000E-14    1.0000000E-14    2.2424911E-05    1.0000000E-14    5.4351499E-04    1.0000000E-30
    1.3500000E+00   -4.3774180E-04    1.0000000E-04    5.7977271E-05    3.8388982E-05    4.9158087E-05    3.9327243E-08    1.0195223E-04    1.3669877E-03    3.4326541E-04    3.5588385E-07    4.2048345E-08    4.5277307E-12    1.0000000E-14    1.0000000E-14    2.4597241E-05    1.0000000E-14    5.4501753E-04    1.0000000E-30
    1.5300000E+00   -4.6027705E-04    1.0000000E-04    6.2696314E-05    4.1847620E-05    5.5856479E-05    3.2270222E-08    1.0925555E-04    1.3773928E-03    3.4323848E-04    3.5588213E-07    3.6780941E-08    4.0148902E-12    1.0000000E-14    1.0000000E-14    2.6713368E-05    1.0000000E-14    5.4652007E-04    1.0000000E-30
    1.7100000E+00   -4.8207231E-04    1.0000000E-04    6.7153149E-05    4.5254633E-05    6.2254668E-05    2.7026472E-08    1.1582077E-04    1.3872836E-03    3.4321156E-04    3.5588046E-07    3.2510225E-08    3.5874939E-12    1.0000000E-14    1.0000000E-14    2.8788607E-05    1.0000000E-14    5.4802292E-04    1.0000000E-30
