# Time          5.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    9.0000000E-02    3.1332282E-08    3.2895881E-07    6.2831684E-06    3.5385545E-06
    2.7000000E-01    3.5400843E-08    2.6381131E-07    6.2409766E-06    3.6141957E-06
    4.5000000E-01    3.9264303E-08    2.4798700E-07    6.2411015E-06    3.6199154E-06
    6.3000000E-01    4.2745961E-08    2.5509417E-07    6.2417197E-06    3.6138831E-06
    8.1000000E-01    4.5918828E-08    2.7776593E-07    6.2386205E-06    3.6038873E-06
    9.9000000E-01    4.8856109E-08    3.1251087E-07    6.2318524E-06    3.5916283E-06
    1.1700000E+00    5.1608134E-08    3.5669955E-07    6.2220059E-06    3.5778230E-06
    1.3500000E+00    5.4206018E-08    4.0780970E-07    6.2097670E-06    3.5630375E-06
    1.5300000E+00    5.6668749E-08    4.6334335E-07    6.1958278E-06    3.5478226E-06
    1.7100000E+00    5.9009906E-08    5.2096346E-07    6.1808193E-06    3.5327117E-06
    1.8900000E+00    6.1243717E-08    5.7858146E-07    6.1651905E-06    3.5182959E-06
    2.0700000E+00    1.6065370E-10    1.3807226E-09    1.5216743E-08    9.0231975E-09
    2.2500000E+00    1.6775123E-10    1.3226504E-09    1.5053095E-08    9.2118593E-09
    2.4300000E+00    1.7448360E-10    1.2708207E-09    1.4915647E-08    9.3714685E-09
    2.6100000E+00    1.8089884E-10    1.2240475E-09    1.4798715E-08    9.5082069E-09
    2.7900000E+00    1.8703541E-10    1.1814365E-09    1.4698175E-08    9.6266260E-09
    2.9700000E+00    1.9292468E-10    1.1422976E-09    1.4610937E-08    9.7301436E-09
    3.1500000E+00    1.9859269E-10    1.1060886E-09    1.4534641E-08    9.8213772E-09
    3.3300000E+00    2.0406131E-10    1.0723778E-09    1.4467453E-08    9.9023663E-09
    3.5100000E+00    2.0934912E-10    1.0408169E-09    1.4407923E-08    9.9747235E-09
    3.6900000E+00    2.1447198E-10    1.0111213E-09    1.4354893E-08    1.0039741E-08
    3.8700000E+00    2.1944360E-10    9.8305688E-10    1.4307426E-08    1.0098466E-08
    4.0500000E+00    2.2427587E-10    9.5642864E-10    1.4264755E-08    1.0151758E-08
    4.2300000E+00    2.2897918E-10    9.3107327E-10    1.4226244E-08    1.0200327E-08
    4.4100000E+00    2.3356264E-10    9.0685283E-10    1.4191365E-08    1.0244765E-08
    4.5900000E+00    2.3803434E-10    8.8365014E-10    1.4159675E-08    1.0285570E-08
    4.7700000E+00    2.4240140E-10    8.6139270E-10    1.4130790E-08    1.0323158E-08
    4.9500000E+00    2.4667014E-10    8.4002769E-10    1.4104384E-08    1.0357879E-08
    5.1300000E+00    2.5084632E-10    8.1947565E-10    1.4080184E-08    1.0390042E-08
    5.3100000E+00    2.5493515E-10    7.9966721E-10    1.4057953E-08    1.0419915E-08
    5.4900000E+00    2.5894137E-10    7.8054161E-10    1.4037487E-08    1.0447730E-08
    5.6700000E+00    2.6286933E-10    7.6204531E-10    1.4018608E-08    1.0473689E-08
    5.8500000E+00    2.6672301E-10    7.4413101E-10    1.4001160E-08    1.0497970E-08
    6.0300000E+00    2.7050608E-10    7.2675669E-10    1.3985006E-08    1.0520729E-08
    6.2100000E+00    2.7422192E-10    7.0988496E-10    1.3970026E-08    1.0542104E-08
    6.3900000E+00    2.7787363E-10    6.9348245E-10    1.3956111E-08    1.0562216E-08
    6.5700000E+00    2.8146397E-10    6.7751932E-10    1.3943167E-08    1.0581173E-08
    6.7500000E+00    2.8499533E-10    6.6196895E-10    1.3931110E-08    1.0599073E-08
    6.9300000E+00    2.8846963E-10    6.4680762E-10    1.3919864E-08    1.0616001E-08
    7.1100000E+00    2.9188813E-10    6.3201442E-10    1.3909361E-08    1.0632033E-08
    7.2900000E+00    2.9525124E-10    6.1757119E-10    1.3899542E-08    1.0647237E-08
    7.4700000E+00    2.9855815E-10    6.0346259E-10    1.3890354E-08    1.0661674E-08
    7.6500000E+00    3.0180645E-10    5.8967637E-10    1.3881749E-08    1.0675395E-08
    7.8300000E+00    3.0499150E-10    5.7620376E-10    1.3873687E-08    1.0688446E-08
    8.0100000E+00    3.0810612E-10    5.6305179E-10    1.3866130E-08    1.0700863E-08
    8.1900000E+00    4.9875918E-08    9.0350471E-08    2.2167950E-06    1.7131542E-06
    8.3700000E+00    5.0441475E-08    9.0592872E-08    2.2152114E-06    1.7142922E-06
    8.5500000E+00    5.0989626E-08    9.0810733E-08    2.2136667E-06    1.7154136E-06
    8.7300000E+00    5.1520535E-08    9.1005643E-08    2.2121670E-06    1.7165117E-06
    8.9100000E+00    5.2034616E-08    9.1178817E-08    2.2107162E-06    1.7175819E-06
    9.0900000E+00    5.2532433E-08    9.1331245E-08    2.2093160E-06    1.7186218E-06
    9.2700000E+00    5.3014629E-08    9.1463781E-08    2.2079661E-06    1.7196310E-06
    9.4500000E+00    5.3481880E-08    9.1577199E-08    2.2066642E-06    1.7206109E-06
