# Time          5.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02   -8.1040512E-02   -4.7304436E+00   -9.8616946E+00   -1.7200610E+00   -5.6383198E+01    1.0532594E-01    3.1477259E+00   -1.0578296E+01    2.1302081E-01    3.7688501E+00   -1.0362596E+01    1.4051000E-02   -4.5732970E+00   -4.6839511E+03    3.7385794E+00    1.6679875E+00
    2.7000000E-01    1.7512241E-01   -3.9543119E+00   -9.0445889E+00   -8.9060361E-01   -5.6461369E+01    1.6335993E-03    3.3888087E+00   -1.0634525E+01    7.4155048E-01    3.6928014E+00   -9.2354289E+00    2.7021392E-01   -4.1642267E+00   -6.0264566E+03    3.4164630E+00    1.3738002E+00
    4.5000000E-01    3.1280009E-01   -3.5276819E+00   -8.5308654E+00   -4.0968362E-01   -5.6545039E+01    1.7470742E-03    3.5289237E+00   -1.0747106E+01    1.0316628E+00    3.6273518E+00   -8.6089702E+00    4.0789160E-01   -3.9060062E+00   -6.7264235E+03    3.0824464E+00    1.2033977E+00
    6.3000000E-01    4.0336194E-01   -3.2445486E+00   -8.1527876E+00   -9.0380463E-02   -5.6599168E+01    1.7486277E-03    3.6119497E+00   -1.0860297E+01    1.2163965E+00    3.5721984E+00   -8.1972248E+00    4.9845345E-01   -3.7157730E+00   -6.7853280E+03    2.7343340E+00    1.0852592E+00
    8.1000000E-01    4.6925519E-01   -3.0382379E+00   -7.8527501E+00    1.3782720E-01   -5.6617994E+01    1.7227882E-03    3.6614120E+00   -1.0953042E+01    1.3435283E+00    3.5252395E+00   -7.8978892E+00    5.6434670E-01   -3.5647826E+00   -6.7703789E+03    2.3709126E+00    9.9588648E-01
    9.9000000E-01    5.2026901E-01   -2.8788198E+00   -7.6042920E+00    3.0941837E-01   -5.6604804E+01    1.6965202E-03    3.6910391E+00   -1.1022457E+01    1.4360840E+00    3.4853030E+00   -7.6663382E+00    6.1536053E-01   -3.4397812E+00   -6.7514324E+03    1.9908448E+00    9.2490444E-01
    1.1700000E+00    5.6144432E-01   -2.7507120E+00   -7.3931082E+00    4.4324136E-01   -5.6564722E+01    1.6746807E-03    3.7083726E+00   -1.1072100E+01    1.5061393E+00    3.4511642E+00   -7.4803317E+00    6.5653583E-01   -3.3335842E+00   -6.7314772E+03    1.5926008E+00    8.6665968E-01
    1.3500000E+00    5.9574409E-01   -2.6444537E+00   -7.2104090E+00    5.5091918E-01   -5.6502225E+01    1.6563425E-03    3.7186224E+00   -1.1105693E+01    1.5613691E+00    3.4223357E+00   -7.3267675E+00    6.9083560E-01   -3.2417663E+00   -6.7105499E+03    1.1744203E+00    8.1794569E-01
    1.5300000E+00    6.2504885E-01   -2.5540312E+00   -7.0502838E+00    6.3984409E-01   -5.6420646E+01    1.6398138E-03    3.7249226E+00   -1.1126301E+01    1.6065389E+00    3.3983205E+00   -7.1973315E+00    7.2014036E-01   -3.1613468E+00   -6.6885526E+03    7.3426591E-01    7.7663335E-01
    1.7100000E+00    6.5062186E-01   -2.4754217E+00   -6.9085041E+00    7.1491428E-01   -5.6322317E+01    1.6237045E-03    3.7291528E+00   -1.1136205E+01    1.6447107E+00    3.3786266E+00   -7.0863779E+00    7.4571337E-01   -3.0901912E+00   -6.6653656E+03    2.6976370E-01    7.4121336E-01
