# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.0943241E-02    2.0590923E-01    1.9000030E-04
    2.7000000E-01    2.2237851E-02    1.9841294E-01    1.9000091E-04
    4.5000000E-01    2.3649698E-02    1.9092780E-01    1.9000151E-04
    6.3000000E-01    2.5208182E-02    1.8342712E-01    1.9000210E-04
    8.1000000E-01    2.6921525E-02    1.7591079E-01    1.9000269E-04
    9.9000000E-01    2.8798417E-02    1.6837945E-01    1.9000326E-04
    1.1700000E+00    3.0848703E-02    1.6083364E-01    1.9000384E-04
    1.3500000E+00    3.3083330E-02    1.5327378E-01    1.9000440E-04
    1.5300000E+00    3.5514332E-02    1.4570020E-01    1.9000496E-04
    1.7100000E+00    3.8154835E-02    1.3811315E-01    1.9000551E-04
    1.8900000E+00    4.1019091E-02    1.3051282E-01    1.9000606E-04
    2.0700000E+00    4.4102672E-02    1.2294793E-01    1.9000659E-04
    2.2500000E+00    4.7155901E-02    1.1568545E-01    1.9000711E-04
    2.4300000E+00    5.0181426E-02    1.0869245E-01    1.9000763E-04
    2.6100000E+00    5.3176323E-02    1.0197066E-01    1.9000814E-04
    2.7900000E+00    5.6138337E-02    9.5520930E-02    1.9000864E-04
    2.9700000E+00    5.9065137E-02    8.9343977E-02    1.9000913E-04
    3.1500000E+00    6.1954256E-02    8.3440479E-02    1.9000961E-04
    3.3300000E+00    6.4803080E-02    7.7811070E-02    1.9001009E-04
    3.5100000E+00    6.7608835E-02    7.2456341E-02    1.9001056E-04
    3.6900000E+00    7.0368579E-02    6.7376849E-02    1.9001102E-04
    3.8700000E+00    7.3079185E-02    6.2573116E-02    1.9001147E-04
    4.0500000E+00    7.5737332E-02    5.8045627E-02    1.9001192E-04
    4.2300000E+00    7.8339489E-02    5.3794841E-02    1.9001235E-04
    4.4100000E+00    8.0881897E-02    4.9821186E-02    1.9001278E-04
    4.5900000E+00    8.3360554E-02    4.6125065E-02    1.9001320E-04
    4.7700000E+00    8.5771188E-02    4.2706866E-02    1.9001362E-04
    4.9500000E+00    8.8109235E-02    3.9566961E-02    1.9001402E-04
    5.1300000E+00    9.0369807E-02    3.6705727E-02    1.9001442E-04
    5.3100000E+00    9.2547653E-02    3.4123553E-02    1.9001481E-04
    5.4900000E+00    9.4637118E-02    3.1820866E-02    1.9001519E-04
    5.6700000E+00    9.6632087E-02    2.9798149E-02    1.9001556E-04
    5.8500000E+00    9.8525923E-02    2.8055978E-02    1.9001593E-04
    6.0300000E+00    1.0031141E-01    2.6595047E-02    1.9001629E-04
    6.2100000E+00    1.0198065E-01    2.5416205E-02    1.9001663E-04
    6.3900000E+00    1.0352505E-01    2.4520480E-02    1.9001698E-04
    6.5700000E+00    1.0493518E-01    2.3909099E-02    1.9001731E-04
    6.7500000E+00    1.0620078E-01    2.3583481E-02    1.9001764E-04
    6.9300000E+00    1.0731068E-01    2.3545218E-02    1.9001795E-04
    7.1100000E+00    1.0825284E-01    2.3796027E-02    1.9001826E-04
    7.2900000E+00    1.0901429E-01    2.4337676E-02    1.9001857E-04
    7.4700000E+00    1.0958121E-01    2.5171910E-02    1.9001886E-04
    7.6500000E+00    1.0993888E-01    2.6300372E-02    1.9001915E-04
    7.8300000E+00    1.1007177E-01    2.7724538E-02    1.9001943E-04
