# Time          5.0000E+01
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02    2.6559957E+01    1.2282772E+01    9.8416135E-02    3.2864423E-01    0.0000000E+00    8.1469440E+00    1.0919014E+00    1.5861626E+01    1.9415436E+00    8.6965598E+00    1.6069262E+01    8.8795417E+00    1.0792699E-06    4.2829060E-02    1.1573864E-06    1.0461862E-06
    2.7000000E-01    2.6562618E+01    1.2289153E+01    9.9627624E-02    3.2875251E-01    0.0000000E+00    8.1324943E+00    1.0920107E+00    1.5863214E+01    1.9421142E+00    8.6951693E+00    1.6070871E+01    8.8811396E+00    1.0793793E-06    4.2833348E-02    1.1575023E-06    1.0462909E-06
    4.5000000E-01    2.6561774E+01    1.2292467E+01    1.0053965E-01    3.2882670E-01    0.0000000E+00    8.1322567E+00    1.0919760E+00    1.5862710E+01    1.9425474E+00    8.6922217E+00    1.6070360E+01    8.8814848E+00    1.0793468E-06    4.2831988E-02    1.1574655E-06    1.0462577E-06
    6.3000000E-01    2.6561057E+01    1.2294819E+01    1.0123009E-01    3.2891460E-01    0.0000000E+00    8.1320486E+00    1.0919466E+00    1.5862282E+01    1.9430682E+00    8.6900687E+00    1.6069927E+01    8.8818042E+00    1.0793199E-06    4.2830832E-02    1.1574343E-06    1.0462295E-06
    8.1000000E-01    2.6560475E+01    1.2296523E+01    1.0175567E-01    3.2901549E-01    0.0000000E+00    8.1318751E+00    1.0919226E+00    1.5861935E+01    1.9436269E+00    8.6883515E+00    1.6069574E+01    8.8821124E+00    1.0792990E-06    4.2829893E-02    1.1574089E-06    1.0462065E-06
    9.9000000E-01    2.6560008E+01    1.2297766E+01    1.0215436E-01    3.2908454E-01    0.0000000E+00    8.1317330E+00    1.0919035E+00    1.5861656E+01    1.9441947E+00    8.6869620E+00    1.6069292E+01    8.8824135E+00    1.0792831E-06    4.2829140E-02    1.1573886E-06    1.0461881E-06
    1.1700000E+00    2.6559637E+01    1.2298663E+01    1.0245185E-01    3.2910274E-01    0.0000000E+00    8.1316184E+00    1.0918882E+00    1.5861434E+01    1.9447569E+00    8.6858387E+00    1.6069068E+01    8.8827096E+00    1.0792715E-06    4.2828542E-02    1.1573724E-06    1.0461735E-06
    1.3500000E+00    2.6559342E+01    1.2299286E+01    1.0266602E-01    3.2909927E-01    0.0000000E+00    8.1315261E+00    1.0918761E+00    1.5861258E+01    1.9453035E+00    8.6849229E+00    1.6068889E+01    8.8830004E+00    1.0792633E-06    4.2828066E-02    1.1573595E-06    1.0461619E-06
    1.5300000E+00    2.6559107E+01    1.2299684E+01    1.0280973E-01    3.2909636E-01    0.0000000E+00    8.1314521E+00    1.0918664E+00    1.5861118E+01    1.9458296E+00    8.6841726E+00    1.6068747E+01    8.8832862E+00    1.0792578E-06    4.2827687E-02    1.1573493E-06    1.0461526E-06
    1.7100000E+00    2.6558924E+01    1.2299894E+01    1.0289258E-01    3.2909409E-01    0.0000000E+00    8.1313939E+00    1.0918589E+00    1.5861008E+01    1.9463361E+00    8.6835632E+00    1.6068636E+01    8.8835685E+00    1.0792548E-06    4.2827392E-02    1.1573413E-06    1.0461454E-06
