# Time          5.0000E+01
# Units: M^2 mineral/m^3 porous medium
    Distance        Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02    7.0649997E+01    2.9272193E+01    2.2241803E-03    2.6694952E-01    0.0000000E+00    3.9917863E-01    8.8660000E-01    2.5649807E+01    1.5084977E+00    3.3479941E+00    1.9683779E+01    6.2153425E+02    7.5544803E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    2.7000000E-01    7.0650000E+01    2.9280375E+01    2.2422445E-03    2.6699033E-01    0.0000000E+00    3.9843074E-01    8.8660000E-01    2.5649807E+01    1.5087899E+00    3.3471237E+00    1.9683779E+01    6.2158386E+02    7.5544896E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    4.5000000E-01    7.0650000E+01    2.9286259E+01    2.2559543E-03    2.6703615E-01    0.0000000E+00    3.9843176E-01    8.8660000E-01    2.5649807E+01    1.5091744E+00    3.3460953E+00    1.9683779E+01    6.2162777E+02    7.5545021E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    6.3000000E-01    7.0650000E+01    2.9290520E+01    2.2663106E-03    2.6708853E-01    0.0000000E+00    3.9843231E-01    8.8660000E-01    2.5649807E+01    1.5096197E+00    3.3453568E+00    1.9683779E+01    6.2166689E+02    7.5545178E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    8.1000000E-01    7.0650000E+01    2.9293655E+01    2.2741806E-03    2.6714705E-01    0.0000000E+00    3.9843255E-01    8.8660000E-01    2.5649807E+01    1.5100870E+00    3.3447691E+00    1.9683779E+01    6.2170210E+02    7.5545365E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    9.9000000E-01    7.0650000E+01    2.9295972E+01    2.2801431E-03    2.6718755E-01    0.0000000E+00    3.9843259E-01    8.8660000E-01    2.5649807E+01    1.5105546E+00    3.3442929E+00    1.9683779E+01    6.2173410E+02    7.5545581E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    1.1700000E+00    7.0650000E+01    2.9297669E+01    2.2845886E-03    2.6719989E-01    0.0000000E+00    3.9843254E-01    8.8660000E-01    2.5649807E+01    1.5110125E+00    3.3439072E+00    1.9683779E+01    6.2176351E+02    7.5545824E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    1.3500000E+00    7.0650000E+01    2.9298875E+01    2.2877880E-03    2.6719998E-01    0.0000000E+00    3.9843245E-01    8.8660000E-01    2.5649807E+01    1.5114541E+00    3.3435918E+00    1.9683779E+01    6.2179078E+02    7.5546091E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    1.5300000E+00    7.0650000E+01    2.9299681E+01    2.2899358E-03    2.6719998E-01    0.0000000E+00    3.9843234E-01    8.8660000E-01    2.5649807E+01    1.5118762E+00    3.3433325E+00    1.9683779E+01    6.2181628E+02    7.5546378E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    1.7100000E+00    7.0650000E+01    2.9300149E+01    2.2911762E-03    2.6719998E-01    0.0000000E+00    3.9843224E-01    8.8660000E-01    2.5649807E+01    1.5122801E+00    3.3431210E+00    1.9683779E+01    6.2184033E+02    7.5546683E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
