# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    1.9837770E-02    2.0999308E-01    1.9000013E-04
    2.7000000E-01    1.9511553E-02    2.0997926E-01    1.9000041E-04
    4.5000000E-01    1.9199560E-02    2.0996542E-01    1.9000067E-04
    6.3000000E-01    1.8900037E-02    2.0995155E-01    1.9000093E-04
    8.1000000E-01    1.8611340E-02    2.0993767E-01    1.9000119E-04
    9.9000000E-01    1.8332053E-02    2.0992378E-01    1.9000144E-04
    1.1700000E+00    1.8060967E-02    2.0990987E-01    1.9000168E-04
    1.3500000E+00    1.7797037E-02    2.0989595E-01    1.9000192E-04
    1.5300000E+00    1.7539345E-02    2.0988201E-01    1.9000215E-04
    1.7100000E+00    1.7287084E-02    2.0986806E-01    1.9000238E-04
    1.8900000E+00    1.7039528E-02    2.0985409E-01    1.9000261E-04
    2.0700000E+00    1.6797627E-02    2.0984020E-01    1.9000283E-04
    2.2500000E+00    1.6563751E-02    2.0982639E-01    1.9000304E-04
    2.4300000E+00    1.6335905E-02    2.0981256E-01    1.9000325E-04
    2.6100000E+00    1.6113651E-02    2.0979871E-01    1.9000345E-04
    2.7900000E+00    1.5896603E-02    2.0978484E-01    1.9000365E-04
    2.9700000E+00    1.5684423E-02    2.0977096E-01    1.9000384E-04
    3.1500000E+00    1.5476811E-02    2.0975705E-01    1.9000403E-04
    3.3300000E+00    1.5273501E-02    2.0974313E-01    1.9000422E-04
    3.5100000E+00    1.5074254E-02    2.0972920E-01    1.9000440E-04
    3.6900000E+00    1.4878857E-02    2.0971524E-01    1.9000458E-04
    3.8700000E+00    1.4687117E-02    2.0970127E-01    1.9000475E-04
    4.0500000E+00    1.4498861E-02    2.0968728E-01    1.9000492E-04
    4.2300000E+00    1.4313929E-02    2.0967327E-01    1.9000509E-04
    4.4100000E+00    1.4132179E-02    2.0965924E-01    1.9000525E-04
    4.5900000E+00    1.3953479E-02    2.0964520E-01    1.9000541E-04
    4.7700000E+00    1.3777711E-02    2.0963114E-01    1.9000556E-04
    4.9500000E+00    1.3604764E-02    2.0961707E-01    1.9000571E-04
    5.1300000E+00    1.3434539E-02    2.0960298E-01    1.9000586E-04
    5.3100000E+00    1.3266944E-02    2.0958887E-01    1.9000600E-04
    5.4900000E+00    1.3101894E-02    2.0957474E-01    1.9000614E-04
    5.6700000E+00    1.2939314E-02    2.0956060E-01    1.9000628E-04
    5.8500000E+00    1.2779132E-02    2.0954644E-01    1.9000641E-04
    6.0300000E+00    1.2621286E-02    2.0953227E-01    1.9000655E-04
    6.2100000E+00    1.2465716E-02    2.0951807E-01    1.9000667E-04
    6.3900000E+00    1.2312369E-02    2.0950387E-01    1.9000680E-04
    6.5700000E+00    1.2161200E-02    2.0948964E-01    1.9000692E-04
    6.7500000E+00    1.2012165E-02    2.0947540E-01    1.9000704E-04
    6.9300000E+00    1.1865227E-02    2.0946114E-01    1.9000715E-04
    7.1100000E+00    1.1720355E-02    2.0944686E-01    1.9000726E-04
    7.2900000E+00    1.1577521E-02    2.0943257E-01    1.9000737E-04
    7.4700000E+00    1.1436703E-02    2.0941826E-01    1.9000747E-04
    7.6500000E+00    1.1297883E-02    2.0940394E-01    1.9000758E-04
    7.8300000E+00    1.1161051E-02    2.0938959E-01    1.9000768E-04
    8.0100000E+00    1.1026199E-02    2.0937523E-01    1.9000777E-04
    8.1900000E+00    1.0892382E-02    2.0936076E-01    1.9000787E-04
    8.3700000E+00    1.0759765E-02    2.0934616E-01    1.9000796E-04
    8.5500000E+00    1.0629211E-02    2.0933155E-01    1.9000805E-04
    8.7300000E+00    1.0500739E-02    2.0931693E-01    1.9000813E-04
    8.9100000E+00    1.0374371E-02    2.0930229E-01    1.9000822E-04
    9.0900000E+00    1.0250139E-02    2.0928763E-01    1.9000830E-04
    9.2700000E+00    1.0128082E-02    2.0927296E-01    1.9000838E-04
    9.4500000E+00    1.0008251E-02    2.0925827E-01    1.9000845E-04
    9.6300000E+00    9.8907028E-03    2.0924357E-01    1.9000853E-04
    9.8100000E+00    9.7755079E-03    2.0922886E-01    1.9000860E-04
    9.9900000E+00    9.6627470E-03    2.0921413E-01    1.9000866E-04
    1.0170000E+01    9.5525138E-03    2.0919938E-01    1.9000873E-04
    1.0350000E+01    9.4449160E-03    2.0918462E-01    1.9000879E-04
    1.0530000E+01    9.3400765E-03    2.0916984E-01    1.9000885E-04
    1.0710000E+01    9.2381351E-03    2.0915505E-01    1.9000891E-04
    1.0890000E+01    9.1392500E-03    2.0914025E-01    1.9000896E-04
    1.1070000E+01    9.0436000E-03    2.0912542E-01    1.9000901E-04
    1.1250000E+01    8.9513863E-03    2.0911059E-01    1.9000906E-04
    1.1430000E+01    8.8628352E-03    2.0909573E-01    1.9000911E-04
    1.1610000E+01    8.7782002E-03    2.0908087E-01    1.9000916E-04
    1.1790000E+01    8.6977654E-03    2.0906598E-01    1.9000920E-04
    1.1970000E+01    8.6218486E-03    2.0905108E-01    1.9000924E-04
    1.2150000E+01    8.5508045E-03    2.0903617E-01    1.9000928E-04
    1.2330000E+01    8.4850288E-03    2.0902124E-01    1.9000931E-04
    1.2510000E+01    8.4245796E-03    2.0900620E-01    1.9000934E-04
    1.2690000E+01    8.3643908E-03    2.0899153E-01    1.9000938E-04
    1.2870000E+01    8.3048268E-03    2.0897732E-01    1.9000941E-04
    1.3050000E+01    8.2459135E-03    2.0896358E-01    1.9000943E-04
    1.3230000E+01    8.1876799E-03    2.0895031E-01    1.9000946E-04
    1.3410000E+01    8.1301585E-03    2.0893752E-01    1.9000949E-04
    1.3590000E+01    8.0733857E-03    2.0892519E-01    1.9000951E-04
    1.3770000E+01    8.0174019E-03    2.0891334E-01    1.9000953E-04
    1.3950000E+01    7.9622523E-03    2.0890196E-01    1.9000956E-04
    1.4130000E+01    7.9079873E-03    2.0889106E-01    1.9000958E-04
    1.4310000E+01    7.8546629E-03    2.0888064E-01    1.9000960E-04
    1.4490000E+01    7.8023413E-03    2.0887070E-01    1.9000961E-04
    1.4670000E+01    7.7510919E-03    2.0886124E-01    1.9000963E-04
    1.4850000E+01    7.7009916E-03    2.0885226E-01    1.9000964E-04
    1.5030000E+01    7.6521261E-03    2.0884377E-01    1.9000966E-04
    1.5210000E+01    7.6045901E-03    2.0883576E-01    1.9000967E-04
    1.5390000E+01    7.5584894E-03    2.0882824E-01    1.9000968E-04
    1.5570000E+01    7.5139409E-03    2.0882121E-01    1.9000969E-04
    1.5750000E+01    7.4710745E-03    2.0881468E-01    1.9000970E-04
    1.5930000E+01    7.4300345E-03    2.0880863E-01    1.9000971E-04
    1.6110000E+01    7.3909809E-03    2.0880308E-01    1.9000972E-04
    1.6290000E+01    7.3540910E-03    2.0879803E-01    1.9000972E-04
    1.6470000E+01    7.3195617E-03    2.0879347E-01    1.9000973E-04
    1.6650000E+01    7.2876112E-03    2.0878942E-01    1.9000974E-04
    1.6830000E+01    7.2584817E-03    2.0878586E-01    1.9000974E-04
    1.7010000E+01    7.2324413E-03    2.0878281E-01    1.9000974E-04
    1.7190000E+01    7.2097876E-03    2.0878026E-01    1.9000975E-04
    1.7370000E+01    7.1908503E-03    2.0877822E-01    1.9000975E-04
    1.7550000E+01    7.1759949E-03    2.0877669E-01    1.9000975E-04
    1.7730000E+01    7.1656263E-03    2.0877566E-01    1.9000975E-04
    1.7910000E+01    7.1601933E-03    2.0877515E-01    1.9000975E-04
