# Time          5.0000E+01
# Units: Weight % Component
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -1.4874477E+00    0.0000000E+00    1.1670419E+00    6.0800620E-02    5.8260843E-01    7.4886874E+00    6.0814720E+01    4.6083599E-02    2.3137451E-05    0.0000000E+00    6.2913244E+00    4.7313921E+00    0.0000000E+00    0.0000000E+00    1.1541933E+00    0.0000000E+00    8.5623301E+00    0.0000000E+00
    2.7000000E-01   -1.4865634E+00    0.0000000E+00    1.1677704E+00    6.0857094E-02    5.8295511E-01    7.4966257E+00    6.0858833E+01    4.6156059E-02    2.3151095E-05    0.0000000E+00    6.2950344E+00    4.6942854E+00    0.0000000E+00    0.0000000E+00    1.1548870E+00    0.0000000E+00    8.5673794E+00    0.0000000E+00
    4.5000000E-01   -1.4865705E+00    0.0000000E+00    1.1678719E+00    6.0924952E-02    5.8294367E-01    7.4967337E+00    6.0858716E+01    4.6307568E-02    2.3150440E-05    0.0000000E+00    6.2948562E+00    4.6941559E+00    0.0000000E+00    0.0000000E+00    1.1548972E+00    0.0000000E+00    8.5671368E+00    0.0000000E+00
    6.3000000E-01   -1.4865495E+00    0.0000000E+00    1.1680323E+00    6.1008390E-02    5.8295039E-01    7.4963962E+00    6.0859060E+01    4.6490661E-02    2.3150480E-05    0.0000000E+00    6.2948672E+00    4.6941679E+00    0.0000000E+00    0.0000000E+00    1.1549506E+00    0.0000000E+00    8.5671519E+00    0.0000000E+00
    8.1000000E-01   -1.4865324E+00    0.0000000E+00    1.1681861E+00    6.1092310E-02    5.8295525E-01    7.4961167E+00    6.0859337E+01    4.6675182E-02    2.3150423E-05    0.0000000E+00    6.2948518E+00    4.6941601E+00    0.0000000E+00    0.0000000E+00    1.1549996E+00    0.0000000E+00    8.5671308E+00    0.0000000E+00
    9.9000000E-01   -1.4865203E+00    0.0000000E+00    1.1683244E+00    6.1172061E-02    5.8295797E-01    7.4959168E+00    6.0859528E+01    4.6850958E-02    2.3150257E-05    0.0000000E+00    6.2948067E+00    4.6941302E+00    0.0000000E+00    0.0000000E+00    1.1550410E+00    0.0000000E+00    8.5670694E+00    0.0000000E+00
    1.1700000E+00   -1.4865112E+00    0.0000000E+00    1.1684476E+00    6.1246124E-02    5.8296007E-01    7.4957650E+00    6.0859668E+01    4.7014417E-02    2.3150045E-05    0.0000000E+00    6.2947490E+00    4.6940906E+00    0.0000000E+00    0.0000000E+00    1.1550768E+00    0.0000000E+00    8.5669910E+00    0.0000000E+00
    1.3500000E+00   -1.4865039E+00    0.0000000E+00    1.1685567E+00    6.1313743E-02    5.8296239E-01    7.4956425E+00    6.0859780E+01    4.7163762E-02    2.3149823E-05    0.0000000E+00    6.2946887E+00    4.6940487E+00    0.0000000E+00    0.0000000E+00    1.1551085E+00    0.0000000E+00    8.5669089E+00    0.0000000E+00
    1.5300000E+00   -1.4864978E+00    0.0000000E+00    1.1686519E+00    6.1374161E-02    5.8296533E-01    7.4955402E+00    6.0859875E+01    4.7297259E-02    2.3149610E-05    0.0000000E+00    6.2946307E+00    4.6940082E+00    0.0000000E+00    0.0000000E+00    1.1551363E+00    0.0000000E+00    8.5668299E+00    0.0000000E+00
    1.7100000E+00   -1.4864925E+00    0.0000000E+00    1.1687323E+00    6.1426294E-02    5.8296912E-01    7.4954544E+00    6.0859958E+01    4.7412485E-02    2.3149417E-05    0.0000000E+00    6.2945780E+00    4.6939712E+00    0.0000000E+00    0.0000000E+00    1.1551601E+00    0.0000000E+00    8.5667583E+00    0.0000000E+00
