# Time          5.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    9.0000000E-02    4.3161028E-08    4.9826408E-07    6.2162254E-06    3.5160942E-06
    2.7000000E-01    5.3045669E-08    7.5891386E-07    6.1520591E-06    3.4446248E-06
    4.5000000E-01    5.9522419E-08    1.0077736E-06    6.0944372E-06    3.3739073E-06
    6.3000000E-01    6.4013592E-08    1.2116901E-06    6.0469441E-06    3.3167124E-06
    8.1000000E-01    6.7219487E-08    1.3702825E-06    6.0103804E-06    3.2720222E-06
    9.9000000E-01    6.9570156E-08    1.4926780E-06    5.9827359E-06    3.2370297E-06
    1.1700000E+00    7.1340803E-08    1.5884851E-06    5.9616286E-06    3.2091500E-06
    1.3500000E+00    7.2707446E-08    1.6652212E-06    5.9451497E-06    3.1864272E-06
    1.5300000E+00    7.3783824E-08    1.7281768E-06    5.9319593E-06    3.1674866E-06
    1.7100000E+00    7.4645159E-08    1.7809593E-06    5.9211550E-06    3.1513804E-06
    1.8900000E+00    7.5346512E-08    1.8253586E-06    5.9119607E-06    3.1379553E-06
    2.0700000E+00    1.9163757E-10    4.3448096E-09    1.4641695E-08    8.0910736E-09
    2.2500000E+00    1.9451727E-10    4.1565403E-09    1.4530404E-08    8.2949438E-09
    2.4300000E+00    1.9707040E-10    3.9921697E-09    1.4439032E-08    8.4671410E-09
    2.6100000E+00    1.9934583E-10    3.8470126E-09    1.4362674E-08    8.6148798E-09
    2.7900000E+00    2.0138302E-10    3.7175927E-09    1.4297903E-08    8.7432990E-09
    2.9700000E+00    2.0321416E-10    3.6012660E-09    1.4242258E-08    8.8561629E-09
    3.1500000E+00    2.0486582E-10    3.4959788E-09    1.4193924E-08    8.9562962E-09
    3.3300000E+00    2.0636018E-10    3.4001072E-09    1.4151535E-08    9.0458623E-09
    3.5100000E+00    2.0771585E-10    3.3123468E-09    1.4114047E-08    9.1265482E-09
    3.6900000E+00    2.0894865E-10    3.2316356E-09    1.4080645E-08    9.1996900E-09
    3.8700000E+00    2.1007209E-10    3.1570987E-09    1.4050686E-08    9.2663610E-09
    4.0500000E+00    2.1109779E-10    3.0880072E-09    1.4023653E-08    9.3274336E-09
    4.2300000E+00    2.1203581E-10    3.0237486E-09    1.3999132E-08    9.3836252E-09
    4.4100000E+00    2.1289494E-10    2.9638032E-09    1.3976780E-08    9.4355316E-09
    4.5900000E+00    2.1368285E-10    2.9077269E-09    1.3956317E-08    9.4836519E-09
    4.7700000E+00    2.1440631E-10    2.8551377E-09    1.3937508E-08    9.5284077E-09
    4.9500000E+00    2.1507131E-10    2.8057044E-09    1.3920157E-08    9.5701579E-09
    5.1300000E+00    2.1568316E-10    2.7591386E-09    1.3904096E-08    9.6092102E-09
    5.3100000E+00    2.1624662E-10    2.7151877E-09    1.3889186E-08    9.6458296E-09
    5.4900000E+00    2.1676593E-10    2.6736290E-09    1.3875305E-08    9.6802465E-09
    5.6700000E+00    2.1724493E-10    2.6342656E-09    1.3862347E-08    9.7126614E-09
    5.8500000E+00    2.1768706E-10    2.5969228E-09    1.3850224E-08    9.7432504E-09
    6.0300000E+00    2.1809545E-10    2.5614444E-09    1.3838857E-08    9.7721684E-09
    6.2100000E+00    2.1847294E-10    2.5276907E-09    1.3828176E-08    9.7995523E-09
    6.3900000E+00    2.1882211E-10    2.4955362E-09    1.3818121E-08    9.8255241E-09
    6.5700000E+00    2.1914534E-10    2.4648676E-09    1.3808640E-08    9.8501921E-09
    6.7500000E+00    2.1944478E-10    2.4355826E-09    1.3799685E-08    9.8736536E-09
    6.9300000E+00    2.1972243E-10    2.4075881E-09    1.3791215E-08    9.8959957E-09
    7.1100000E+00    2.1998013E-10    2.3807997E-09    1.3783192E-08    9.9172970E-09
    7.2900000E+00    2.2021956E-10    2.3551403E-09    1.3775582E-08    9.9376285E-09
    7.4700000E+00    2.2044229E-10    2.3305393E-09    1.3768357E-08    9.9570544E-09
    7.6500000E+00    2.2064978E-10    2.3069320E-09    1.3761490E-08    9.9756333E-09
    7.8300000E+00    2.2084339E-10    2.2842601E-09    1.3754955E-08    9.9934180E-09
    8.0100000E+00    2.2102554E-10    2.2626622E-09    1.3748703E-08    1.0010388E-08
    8.1900000E+00    3.5424462E-08    3.6452344E-07    2.1978623E-06    1.6020920E-06
    8.3700000E+00    3.5483819E-08    3.6701936E-07    2.1959826E-06    1.6026976E-06
    8.5500000E+00    3.5540634E-08    3.6950862E-07    2.1937023E-06    1.6037084E-06
    8.7300000E+00    3.5595513E-08    3.7200288E-07    2.1904362E-06    1.6057030E-06
    8.9100000E+00    3.5649176E-08    3.7451903E-07    2.1854302E-06    1.6094271E-06
    9.0900000E+00    3.5702333E-08    3.7708539E-07    2.1779970E-06    1.6155533E-06
    9.2700000E+00    3.5755553E-08    3.7975343E-07    2.1677924E-06    1.6243997E-06
    9.4500000E+00    3.5809230E-08    3.8262090E-07    2.1549846E-06    1.6357493E-06
    9.6300000E+00    3.5863718E-08    3.8586951E-07    2.1402336E-06    1.6488509E-06
    9.8100000E+00    3.5919599E-08    3.8981595E-07    2.1244973E-06    1.6625879E-06
    9.9900000E+00    3.5978027E-08    3.9496951E-07    2.1087557E-06    1.6757253E-06
    1.0170000E+01    3.6041034E-08    4.0208391E-07    2.0937611E-06    1.6871328E-06
    1.0350000E+01    3.6111707E-08    4.1218704E-07    2.0798867E-06    1.6959219E-06
    1.0530000E+01    3.6194174E-08    4.2657076E-07    2.0670944E-06    1.7014824E-06
    1.0710000E+01    3.6293375E-08    4.4672419E-07    2.0550015E-06    1.7034503E-06
    1.0890000E+01    3.6414611E-08    4.7419982E-07    2.0430053E-06    1.7016492E-06
    1.1070000E+01    3.6562888E-08    5.1041161E-07    2.0304315E-06    1.6960440E-06
    1.1250000E+01    3.6742102E-08    5.5638131E-07    2.0166764E-06    1.6867256E-06
    1.1430000E+01    3.6954167E-08    6.1247006E-07    2.0013252E-06    1.6739273E-06
    1.1610000E+01    3.7198219E-08    6.7815437E-07    1.9842341E-06    1.6580550E-06
    1.1790000E+01    3.7470113E-08    7.5191708E-07    1.9655650E-06    1.6397076E-06
    1.1970000E+01    3.7762419E-08    8.3131312E-07    1.9457651E-06    1.6196640E-06
    1.2150000E+01    3.8065067E-08    9.1322962E-07    1.9254935E-06    1.5988267E-06
    1.2330000E+01    3.8365716E-08    9.9417550E-07    1.9055391E-06    1.5781584E-06
    1.2510000E+01    2.4046417E-08    6.5271524E-07    1.1831630E-06    9.7847295E-07
    1.2690000E+01    2.4110181E-08    6.8280759E-07    1.1756626E-06    9.7089564E-07
    1.2870000E+01    2.4168653E-08    7.1121949E-07    1.1685992E-06    9.6372347E-07
    1.3050000E+01    2.4220552E-08    7.3761880E-07    1.1621105E-06    9.5698621E-07
    1.3230000E+01    2.4264892E-08    7.6177271E-07    1.1563930E-06    9.5060418E-07
    1.3410000E+01    2.4300954E-08    7.8354567E-07    1.1517587E-06    9.4433364E-07
    1.3590000E+01    2.4328228E-08    8.0288870E-07    1.1486819E-06    9.3772488E-07
    1.3770000E+01    2.4346358E-08    8.1982430E-07    1.1478063E-06    9.3012328E-07
    1.3950000E+01    2.4355129E-08    8.3443106E-07    1.1498864E-06    9.2073505E-07
    1.4130000E+01    2.4354497E-08    8.4683050E-07    1.1556658E-06    9.0875589E-07
    1.4310000E+01    2.4344648E-08    8.5717670E-07    1.1657204E-06    8.9353270E-07
    1.4490000E+01    2.4326055E-08    8.6564730E-07    1.1803149E-06    8.7471185E-07
    1.4670000E+01    2.4299497E-08    8.7243405E-07    1.1993153E-06    8.5233090E-07
    1.4850000E+01    2.4266019E-08    8.7773163E-07    1.2221832E-06    8.2683066E-07
    1.5030000E+01    2.4226841E-08    8.8172451E-07    1.2480457E-06    7.9899086E-07
    1.5210000E+01    2.4183227E-08    8.8457295E-07    1.2758208E-06    7.6981296E-07
    1.5390000E+01    2.4136349E-08    8.8639974E-07    1.3043613E-06    7.4038211E-07
    1.5570000E+01    2.4087169E-08    8.8727957E-07    1.3325900E-06    7.1173776E-07
    1.5750000E+01    2.4036355E-08    8.8723245E-07    1.3596032E-06    6.8477316E-07
    1.5930000E+01    2.3984237E-08    8.8622236E-07    1.3847341E-06    6.6017299E-07
    1.6110000E+01    2.3930815E-08    8.8416129E-07    1.4075747E-06    6.3838921E-07
    1.6290000E+01    2.3875798E-08    8.8091855E-07    1.4279636E-06    6.1964889E-07
    1.6470000E+01    2.3818682E-08    8.7633414E-07    1.4459482E-06    6.0398462E-07
    1.6650000E+01    2.3758831E-08    8.7023490E-07    1.4617344E-06    5.9127765E-07
    1.6830000E+01    2.3695575E-08    8.6245139E-07    1.4756306E-06    5.8130451E-07
    1.7010000E+01    2.3628293E-08    8.5283387E-07    1.4879965E-06    5.7378070E-07
    1.7190000E+01    2.3556481E-08    8.4126557E-07    1.4992001E-06    5.6839689E-07
    1.7370000E+01    2.3479800E-08    8.2767231E-07    1.5095857E-06    5.6484601E-07
    1.7550000E+01    2.3398101E-08    8.1202796E-07    1.5194535E-06    5.6284102E-07
    1.7730000E+01    2.3311434E-08    7.9435646E-07    1.5290486E-06    5.6212479E-07
    1.7910000E+01    2.3220551E-08    7.7484948E-07    1.5385082E-06    5.6246395E-07
