# Time          5.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02   -9.8899639E-02   -4.7343314E+00   -9.9875471E+00   -1.6294490E+00   -5.6675520E+01    9.2233630E-02    3.1928438E+00   -1.0491221E+01    2.4439584E-01    3.6876378E+00   -1.0161431E+01   -3.8081279E-03   -4.6340798E+00   -3.2548134E+03    3.9090468E+00    1.6452405E+00
    2.7000000E-01    1.2618133E-01   -4.0148931E+00   -9.0075535E+00   -8.1683601E-01   -5.7136404E+01    1.8657920E-03    3.4037039E+00   -1.0668335E+01    7.2863449E-01    3.5360468E+00   -9.0057010E+00    2.2127285E-01   -4.1418768E+00   -3.2513769E+03    3.9082436E+00    1.3443640E+00
    4.5000000E-01    2.3764661E-01   -3.6394233E+00   -8.3904979E+00   -3.6822635E-01   -5.7551345E+01    1.8333722E-03    3.5054301E+00   -1.0922775E+01    9.7242339E-01    3.4120940E+00   -8.3821107E+00    3.3273812E-01   -3.8308881E+00   -3.2479684E+03    3.9074402E+00    1.1709223E+00
    6.3000000E-01    3.0488823E-01   -3.4031231E+00   -7.9313321E+00   -8.3489204E-02   -5.7889804E+01    1.7670897E-03    3.5475598E+00   -1.1134037E+01    1.1116422E+00    3.3039698E+00   -7.9675042E+00    3.9997974E-01   -3.5992913E+00   -3.2445871E+03    3.9066365E+00    1.0496186E+00
    8.1000000E-01    3.4919938E-01   -3.2404801E+00   -7.5608667E+00    1.1134942E-01   -5.8167582E+01    1.7316504E-03    3.5565190E+00   -1.1296243E+01    1.1951133E+00    3.2067126E+00   -7.6590297E+00    4.4429089E-01   -3.4124298E+00   -3.2412322E+03    3.9058325E+00    9.5667885E-01
    9.9000000E-01    3.7972368E-01   -3.1223647E+00   -7.2482189E+00    2.5169309E-01   -5.8404494E+01    1.7143970E-03    3.5472323E+00   -1.1426499E+01    1.2460697E+00    3.1181309E+00   -7.4159750E+00    4.7481519E-01   -3.2547722E+00   -3.2379034E+03    3.9050285E+00    8.8186370E-01
    1.1700000E+00    4.0113054E-01   -3.0337376E+00   -6.9769096E+00    3.5642210E-01   -5.8613139E+01    1.7050847E-03    3.5275509E+00   -1.1536340E+01    1.2764569E+00    3.0365342E+00   -7.2177964E+00    4.9622205E-01   -3.1180067E+00   -3.2346000E+03    3.9042243E+00    8.1965850E-01
    1.3500000E+00    4.1613313E-01   -2.9656070E+00   -6.7368690E+00    4.3680062E-01   -5.8801044E+01    1.6994834E-03    3.5025034E+00   -1.1631499E+01    1.2936006E+00    2.9611133E+00   -7.0519015E+00    5.1122464E-01   -2.9970444E+00   -3.2313218E+03    3.9034202E+00    7.6694546E-01
    1.5300000E+00    4.2643659E-01   -2.9123278E+00   -6.5213590E+00    4.9981377E-01   -5.8973040E+01    1.6958454E-03    3.4749658E+00   -1.1715314E+01    1.3019387E+00    2.8911695E+00   -6.9101283E+00    5.2152810E-01   -2.8884772E+00   -3.2280683E+03    3.9026161E+00    7.2167011E-01
    1.7100000E+00    4.3317688E-01   -2.8701642E+00   -6.3255947E+00    5.5000274E-01   -5.9132452E+01    1.6933510E-03    3.4465877E+00   -1.1789990E+01    1.3042670E+00    2.8260830E+00   -6.7869153E+00    5.2826840E-01   -2.7898839E+00   -3.2248339E+03    3.9018120E+00    6.8238654E-01
    1.8900000E+00    4.3720020E-01   -2.8363870E+00   -6.1458824E+00    5.9041261E-01   -5.9281712E+01    1.6915458E-03    3.4181618E+00   -1.1857188E+01    1.3024097E+00    2.7652939E+00   -6.6780920E+00    5.3229171E-01   -2.6994382E+00   -3.2206368E+03    3.9010080E+00    6.4796869E-01
