# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.2757484E-02    2.0999253E-01    1.9000010E-04
    2.7000000E-01    2.2293417E-02    2.0997760E-01    1.9000031E-04
    4.5000000E-01    2.1849887E-02    2.0996267E-01    1.9000051E-04
    6.3000000E-01    2.1423342E-02    2.0994775E-01    1.9000070E-04
    8.1000000E-01    2.1011318E-02    2.0993284E-01    1.9000089E-04
    9.9000000E-01    2.0611974E-02    2.0991793E-01    1.9000108E-04
    1.1700000E+00    2.0223884E-02    2.0990302E-01    1.9000126E-04
    1.3500000E+00    1.9845911E-02    2.0988813E-01    1.9000143E-04
    1.5300000E+00    1.9477129E-02    2.0987325E-01    1.9000161E-04
    1.7100000E+00    1.9116769E-02    2.0985838E-01    1.9000178E-04
    1.8900000E+00    1.8764183E-02    2.0984353E-01    1.9000194E-04
    2.0700000E+00    1.8421097E-02    2.0982878E-01    1.9000210E-04
    2.2500000E+00    1.8088362E-02    2.0981414E-01    1.9000226E-04
    2.4300000E+00    1.7763293E-02    2.0979951E-01    1.9000241E-04
    2.6100000E+00    1.7445479E-02    2.0978488E-01    1.9000256E-04
    2.7900000E+00    1.7134558E-02    2.0977027E-01    1.9000270E-04
    2.9700000E+00    1.6830215E-02    2.0975567E-01    1.9000284E-04
    3.1500000E+00    1.6532165E-02    2.0974107E-01    1.9000298E-04
    3.3300000E+00    1.6240160E-02    2.0972649E-01    1.9000311E-04
    3.5100000E+00    1.5953972E-02    2.0971191E-01    1.9000324E-04
    3.6900000E+00    1.5673399E-02    2.0969735E-01    1.9000337E-04
    3.8700000E+00    1.5398257E-02    2.0968279E-01    1.9000350E-04
    4.0500000E+00    1.5128379E-02    2.0966825E-01    1.9000362E-04
    4.2300000E+00    1.4863613E-02    2.0965371E-01    1.9000374E-04
    4.4100000E+00    1.4603822E-02    2.0963919E-01    1.9000385E-04
    4.5900000E+00    1.4348878E-02    2.0962468E-01    1.9000397E-04
    4.7700000E+00    1.4098667E-02    2.0961017E-01    1.9000408E-04
    4.9500000E+00    1.3853083E-02    2.0959568E-01    1.9000419E-04
    5.1300000E+00    1.3612029E-02    2.0958120E-01    1.9000429E-04
    5.3100000E+00    1.3375417E-02    2.0956672E-01    1.9000439E-04
    5.4900000E+00    1.3143165E-02    2.0955226E-01    1.9000449E-04
    5.6700000E+00    1.2915201E-02    2.0953781E-01    1.9000459E-04
    5.8500000E+00    1.2691457E-02    2.0952337E-01    1.9000468E-04
    6.0300000E+00    1.2471871E-02    2.0950895E-01    1.9000477E-04
    6.2100000E+00    1.2256389E-02    2.0949453E-01    1.9000486E-04
    6.3900000E+00    1.2044960E-02    2.0948012E-01    1.9000495E-04
    6.5700000E+00    1.1837540E-02    2.0946572E-01    1.9000504E-04
    6.7500000E+00    1.1634088E-02    2.0945134E-01    1.9000512E-04
    6.9300000E+00    1.1434570E-02    2.0943697E-01    1.9000520E-04
    7.1100000E+00    1.1238955E-02    2.0942260E-01    1.9000528E-04
    7.2900000E+00    1.1047216E-02    2.0940825E-01    1.9000535E-04
    7.4700000E+00    1.0859333E-02    2.0939391E-01    1.9000542E-04
    7.6500000E+00    1.0675286E-02    2.0937958E-01    1.9000549E-04
    7.8300000E+00    1.0495062E-02    2.0936526E-01    1.9000556E-04
    8.0100000E+00    1.0318652E-02    2.0935095E-01    1.9000563E-04
    8.1900000E+00    1.0144833E-02    2.0933656E-01    1.9000569E-04
    8.3700000E+00    9.9737235E-03    2.0932207E-01    1.9000576E-04
    8.5500000E+00    9.8064994E-03    2.0930761E-01    1.9000582E-04
    8.7300000E+00    9.6431662E-03    2.0929315E-01    1.9000588E-04
    8.9100000E+00    9.4837335E-03    2.0927871E-01    1.9000593E-04
    9.0900000E+00    9.3282146E-03    2.0926428E-01    1.9000599E-04
    9.2700000E+00    9.1766267E-03    2.0924986E-01    1.9000604E-04
    9.4500000E+00    9.0289910E-03    2.0923546E-01    1.9000609E-04
    9.6300000E+00    8.8853328E-03    2.0922108E-01    1.9000614E-04
    9.8100000E+00    8.7456813E-03    2.0920671E-01    1.9000619E-04
    9.9900000E+00    8.6100701E-03    2.0919235E-01    1.9000623E-04
    1.0170000E+01    8.4785367E-03    2.0917800E-01    1.9000628E-04
    1.0350000E+01    8.3511229E-03    2.0916367E-01    1.9000632E-04
    1.0530000E+01    8.2278747E-03    2.0914936E-01    1.9000636E-04
    1.0710000E+01    8.1088423E-03    2.0913505E-01    1.9000640E-04
    1.0890000E+01    7.9940804E-03    2.0912077E-01    1.9000643E-04
    1.1070000E+01    7.8836478E-03    2.0910649E-01    1.9000647E-04
    1.1250000E+01    7.7776083E-03    2.0909223E-01    1.9000650E-04
    1.1430000E+01    7.6760305E-03    2.0907799E-01    1.9000653E-04
    1.1610000E+01    7.5789882E-03    2.0906376E-01    1.9000657E-04
    1.1790000E+01    7.4865612E-03    2.0904954E-01    1.9000660E-04
    1.1970000E+01    7.3988354E-03    2.0903534E-01    1.9000662E-04
    1.2150000E+01    7.3159034E-03    2.0902116E-01    1.9000665E-04
    1.2330000E+01    7.2378646E-03    2.0900699E-01    1.9000668E-04
    1.2510000E+01    7.1643464E-03    2.0899274E-01    1.9000671E-04
    1.2690000E+01    7.0920000E-03    2.0897885E-01    1.9000673E-04
    1.2870000E+01    7.0213147E-03    2.0896542E-01    1.9000676E-04
    1.3050000E+01    6.9523206E-03    2.0895245E-01    1.9000678E-04
    1.3230000E+01    6.8850493E-03    2.0893993E-01    1.9000681E-04
    1.3410000E+01    6.8195347E-03    2.0892787E-01    1.9000683E-04
    1.3590000E+01    6.7558120E-03    2.0891627E-01    1.9000685E-04
    1.3770000E+01    6.6939188E-03    2.0890513E-01    1.9000688E-04
    1.3950000E+01    6.6338943E-03    2.0889444E-01    1.9000690E-04
    1.4130000E+01    6.5757801E-03    2.0888422E-01    1.9000692E-04
    1.4310000E+01    6.5196198E-03    2.0887445E-01    1.9000694E-04
    1.4490000E+01    6.4654593E-03    2.0886515E-01    1.9000696E-04
    1.4670000E+01    6.4133468E-03    2.0885630E-01    1.9000698E-04
    1.4850000E+01    6.3633329E-03    2.0884792E-01    1.9000700E-04
    1.5030000E+01    6.3154709E-03    2.0883999E-01    1.9000702E-04
    1.5210000E+01    6.2698167E-03    2.0883253E-01    1.9000703E-04
    1.5390000E+01    6.2264290E-03    2.0882553E-01    1.9000705E-04
    1.5570000E+01    6.1853695E-03    2.0881900E-01    1.9000706E-04
    1.5750000E+01    6.1467027E-03    2.0881293E-01    1.9000708E-04
    1.5930000E+01    6.1104965E-03    2.0880732E-01    1.9000709E-04
    1.6110000E+01    6.0768223E-03    2.0880217E-01    1.9000710E-04
    1.6290000E+01    6.0457548E-03    2.0879750E-01    1.9000711E-04
    1.6470000E+01    6.0173724E-03    2.0879328E-01    1.9000712E-04
    1.6650000E+01    5.9917573E-03    2.0878954E-01    1.9000713E-04
    1.6830000E+01    5.9689959E-03    2.0878626E-01    1.9000714E-04
    1.7010000E+01    5.9491785E-03    2.0878344E-01    1.9000715E-04
    1.7190000E+01    5.9324000E-03    2.0878110E-01    1.9000715E-04
    1.7370000E+01    5.9187594E-03    2.0877922E-01    1.9000716E-04
    1.7550000E+01    5.9083609E-03    2.0877781E-01    1.9000716E-04
    1.7730000E+01    5.9013130E-03    2.0877687E-01    1.9000717E-04
    1.7910000E+01    5.8977295E-03    2.0877640E-01    1.9000717E-04
