# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.9156241E+00   -5.9071616E+00   -3.9999999E+00   -4.5243991E+00   -4.7102263E+00   -4.7302834E+00   -7.5227866E+00   -4.2917572E+00   -2.9306324E+00   -3.4641405E+00   -6.4486840E+00   -7.1312361E+00   -1.4592769E+01   -1.4000000E+01   -1.4000004E+01   -4.8954934E+00   -1.4000000E+01   -3.2691408E+00   -3.0000000E+01   -3.4497569E+00   -7.1552442E+00   -8.3016948E+00   -7.0078985E+00   -1.0741368E+01   -1.0908654E+01   -1.9000584E+01   -2.6970631E+01   -8.5410182E+00   -7.9708395E+00   -1.0307364E+01   -1.2387850E+01   -7.8954527E+00   -1.1858993E+01   -7.7236343E+00
    2.7000000E-01    6.0197835E+00   -6.0100109E+00   -3.9999999E+00   -4.2965708E+00   -4.4616179E+00   -4.4248744E+00   -8.1202298E+00   -4.0577867E+00   -2.9395913E+00   -3.4641827E+00   -6.4486948E+00   -7.1961016E+00   -1.4969498E+01   -1.4000000E+01   -1.4000003E+01   -4.6507391E+00   -1.4000000E+01   -3.2650371E+00   -3.0000000E+01   -3.3531528E+00   -7.5548035E+00   -8.4929352E+00   -7.5074614E+00   -1.0706129E+01   -1.1187503E+01   -1.9076490E+01   -2.7363377E+01   -8.4354579E+00   -7.7659201E+00   -1.0178317E+01   -1.2575642E+01   -7.8691615E+00   -1.1431794E+01   -7.4019976E+00
    4.5000000E-01    6.0992044E+00   -6.0884173E+00   -3.9999999E+00   -4.1688875E+00   -4.3220566E+00   -4.2379114E+00   -8.5216246E+00   -3.9417211E+00   -2.9483288E+00   -3.4642236E+00   -6.4487045E+00   -7.3323541E+00   -1.5198518E+01   -1.4000000E+01   -1.4000002E+01   -4.5157605E+00   -1.4000000E+01   -3.2609718E+00   -3.0000000E+01   -3.2813727E+00   -7.8054323E+00   -8.5847222E+00   -7.8342695E+00   -1.0766114E+01   -1.1341936E+01   -1.9221349E+01   -2.7604829E+01   -8.3549427E+00   -7.6114775E+00   -1.0168705E+01   -1.2662623E+01   -7.9378734E+00   -1.1153996E+01   -7.2047176E+00
    6.3000000E-01    6.1637118E+00   -6.1520850E+00   -3.9999999E+00   -4.0823980E+00   -4.2235343E+00   -4.1128390E+00   -8.8284395E+00   -3.8717946E+00   -2.9569001E+00   -3.4642638E+00   -6.4487133E+00   -7.4688012E+00   -1.5384492E+01   -1.4000000E+01   -1.4000002E+01   -4.4211312E+00   -1.4000000E+01   -3.2569442E+00   -3.0000000E+01   -3.2245222E+00   -7.9899134E+00   -8.6401885E+00   -8.0805594E+00   -1.0840671E+01   -1.1467385E+01   -1.9364959E+01   -2.7801115E+01   -8.2895233E+00   -7.4874210E+00   -1.0188231E+01   -1.2734825E+01   -8.0209930E+00   -1.0947054E+01   -7.0631970E+00
    8.1000000E-01    6.2183229E+00   -6.2059726E+00   -3.9999999E+00   -4.0180624E+00   -4.1462441E+00   -4.0234365E+00   -9.0781473E+00   -3.8259706E+00   -2.9653427E+00   -3.4643033E+00   -6.4487215E+00   -7.5868333E+00   -1.5541827E+01   -1.4000000E+01   -1.4000001E+01   -4.3470471E+00   -1.4000000E+01   -3.2529536E+00   -3.0000000E+01   -3.1775610E+00   -8.1361539E+00   -8.6772069E+00   -8.2790740E+00   -1.0906354E+01   -1.1573527E+01   -1.9489192E+01   -2.7967351E+01   -8.2341217E+00   -7.3835117E+00   -1.0208530E+01   -1.2797127E+01   -8.0951101E+00   -1.0781930E+01   -6.9534771E+00
    9.9000000E-01    6.2659071E+00   -6.2529172E+00   -3.9999999E+00   -3.9674142E+00   -4.0822429E+00   -3.9559726E+00   -9.2891073E+00   -3.7947612E+00   -2.9736846E+00   -3.4643424E+00   -6.4487293E+00   -7.6873141E+00   -1.5678825E+01   -1.4000000E+01   -1.4000001E+01   -4.2856939E+00   -1.4000000E+01   -3.2489994E+00   -3.0000000E+01   -3.1376143E+00   -8.2570307E+00   -8.7029154E+00   -8.4454604E+00   -1.0961255E+01   -1.1665951E+01   -1.9595176E+01   -2.8112228E+01   -8.1858352E+00   -7.2939063E+00   -1.0224885E+01   -1.2852375E+01   -8.1583447E+00   -1.0644447E+01   -6.8642830E+00
    1.1700000E+00    6.3082578E+00   -6.2946929E+00   -3.9999999E+00   -3.9259895E+00   -4.0275774E+00   -3.9027344E+00   -9.4716852E+00   -3.7732161E+00   -2.9819475E+00   -3.4643811E+00   -6.4487368E+00   -7.7747821E+00   -1.5800692E+01   -1.4000000E+01   -1.4000001E+01   -4.2332436E+00   -1.4000000E+01   -3.2450808E+00   -3.0000000E+01   -3.1028897E+00   -8.3594787E+00   -8.7206618E+00   -8.5883863E+00   -1.1008179E+01   -1.1748166E+01   -1.9687612E+01   -2.8241192E+01   -8.1428498E+00   -7.2149580E+00   -1.0238349E+01   -1.2902368E+01   -8.2135233E+00   -1.0526576E+01   -6.7893992E+00
    1.3500000E+00    6.3465668E+00   -6.3324782E+00   -3.9999999E+00   -3.8911646E+00   -3.9799274E+00   -3.8591891E+00   -9.6325240E+00   -3.7584504E+00   -2.9901485E+00   -3.4644194E+00   -6.4487439E+00   -7.8527798E+00   -1.5910891E+01   -1.4000000E+01   -1.4000001E+01   -4.1874762E+00   -1.4000000E+01   -3.2411973E+00   -3.0000000E+01   -3.0721994E+00   -8.4478619E+00   -8.7324271E+00   -8.7133668E+00   -1.1049516E+01   -1.1822507E+01   -1.9770148E+01   -2.8357861E+01   -8.1039605E+00   -7.1442472E+00   -1.0250153E+01   -1.2948305E+01   -8.2630536E+00   -1.0423327E+01   -6.7250412E+00
    1.5300000E+00    6.3816639E+00   -6.3670937E+00   -3.9999999E+00   -3.8612755E+00   -3.9377692E+00   -3.8225549E+00   -9.7761792E+00   -3.7486473E+00   -2.9983019E+00   -3.4644574E+00   -6.4487507E+00   -7.9236110E+00   -1.6011832E+01   -1.4000000E+01   -1.4000000E+01   -4.1469438E+00   -1.4000000E+01   -3.2373481E+00   -3.0000000E+01   -3.0447180E+00   -8.5251493E+00   -8.7395203E+00   -8.8241723E+00   -1.1086768E+01   -1.1890598E+01   -1.9845165E+01   -2.8464759E+01   -8.0683277E+00   -7.0800898E+00   -1.0260992E+01   -1.2991024E+01   -8.3084520E+00   -1.0331390E+01   -6.6687388E+00
    1.7100000E+00    6.4141497E+00   -6.3991333E+00   -3.9999999E+00   -3.8352048E+00   -3.9000294E+00   -3.7910493E+00   -9.9059272E+00   -3.7425953E+00   -3.0064193E+00   -3.4644952E+00   -6.4487573E+00   -7.9888004E+00   -1.6105256E+01   -1.4000000E+01   -1.4000000E+01   -4.1106286E+00   -1.4000000E+01   -3.2335313E+00   -3.0000000E+01   -3.0198496E+00   -8.5934706E+00   -8.7428700E+00   -8.9235119E+00   -1.1120881E+01   -1.1953614E+01   -1.9914244E+01   -2.8563708E+01   -8.0353437E+00   -7.0212680E+00   -1.0271230E+01   -1.3031132E+01   -8.3506753E+00   -1.0248458E+01   -6.6187928E+00
    1.8900000E+00    6.4444749E+00   -6.4290422E+00   -3.9999999E+00   -3.8121434E+00   -3.8659069E+00   -3.7635580E+00   -1.0024253E+01   -3.7394155E+00   -3.0145109E+00   -3.4645327E+00   -6.4487637E+00   -8.0494264E+00   -1.6192467E+01   -1.4000000E+01   -1.4000000E+01   -4.0777295E+00   -1.4000000E+01   -3.2291679E+00   -3.0000000E+01   -2.9971479E+00   -8.6544525E+00   -8.7432015E+00   -9.0134463E+00   -1.1152498E+01   -1.2012434E+01   -1.9978508E+01   -2.8656079E+01   -8.0045522E+00   -6.9668684E+00   -1.0281075E+01   -1.3069084E+01   -8.3903775E+00   -1.0172831E+01   -6.5739592E+00
    2.0700000E+00    6.4736742E+00   -6.4578099E+00   -3.9999999E+00   -3.7825661E+00   -3.8321231E+00   -3.7682130E+00   -1.0065673E+01   -3.7245722E+00   -3.0225324E+00   -3.4645705E+00   -6.4487706E+00   -8.1644120E+00   -1.6276541E+01   -1.4000000E+01   -1.4000000E+01   -4.0275326E+00   -1.4000000E+01   -3.0474526E+00   -3.0000000E+01   -2.9754827E+00   -8.6409022E+00   -8.6712525E+00   -9.0276676E+00   -1.1239652E+01   -1.2069308E+01   -2.0097277E+01   -2.8745509E+01   -7.9748677E+00   -6.9145762E+00   -1.0347531E+01   -1.3106201E+01   -8.4855455E+00   -1.0092869E+01   -6.5236838E+00
    2.2500000E+00    6.5011030E+00   -6.4848348E+00   -3.9999999E+00   -3.7564287E+00   -3.8015902E+00   -3.7728019E+00   -1.0181944E+01   -3.7136560E+00   -3.0304557E+00   -3.4646079E+00   -6.4487773E+00   -8.2227753E+00   -1.6355183E+01   -1.4000000E+01   -1.4000000E+01   -3.9836865E+00   -1.4000000E+01   -2.9197302E+00   -3.0000000E+01   -2.9555200E+00   -8.7055219E+00   -8.6810147E+00   -9.1183770E+00   -1.1271868E+01   -1.2122389E+01   -2.0159188E+01   -2.8829167E+01   -7.9469837E+00   -6.8658456E+00   -1.0360691E+01   -1.3141108E+01   -8.5256774E+00   -1.0019790E+01   -6.4784913E+00
    2.4300000E+00    6.5270577E+00   -6.5104099E+00   -3.9999999E+00   -3.7330847E+00   -3.7737644E+00   -3.7773113E+00   -1.0288618E+01   -3.7058384E+00   -3.0383383E+00   -3.4646450E+00   -6.4487838E+00   -8.2745041E+00   -1.6429611E+01   -1.4000000E+01   -1.4000000E+01   -3.9448177E+00   -1.4000000E+01   -2.8211585E+00   -3.0000000E+01   -2.9370167E+00   -8.7632997E+00   -8.6868831E+00   -9.2008476E+00   -1.1298848E+01   -1.2172614E+01   -2.0214259E+01   -2.8908314E+01   -7.9205996E+00   -6.8201257E+00   -1.0370023E+01   -1.3174516E+01   -8.5605332E+00   -9.9524126E+00   -6.4374995E+00
    2.6100000E+00    6.5517347E+00   -6.5347286E+00   -3.9999999E+00   -3.7120496E+00   -3.7482272E+00   -3.7817335E+00   -1.0387157E+01   -3.7005148E+00   -3.0461855E+00   -3.4646819E+00   -6.4487902E+00   -8.3234344E+00   -1.6500398E+01   -1.4000000E+01   -1.4000000E+01   -3.9099525E+00   -1.4000000E+01   -2.7408730E+00   -3.0000000E+01   -2.9197787E+00   -8.8153284E+00   -8.6895579E+00   -9.2763594E+00   -1.1324241E+01   -1.2220373E+01   -2.0266352E+01   -2.8983559E+01   -7.8955163E+00   -6.7770167E+00   -1.0378988E+01   -1.3206633E+01   -8.5937668E+00   -9.8898641E+00   -6.4000363E+00
    2.7900000E+00    6.5752933E+00   -6.5579479E+00   -3.9999999E+00   -3.6929520E+00   -3.7246493E+00   -3.7860646E+00   -1.0478732E+01   -3.6972294E+00   -3.0540020E+00   -3.4647187E+00   -6.4487963E+00   -8.3700959E+00   -1.6568000E+01   -1.4000000E+01   -1.4000000E+01   -3.8783759E+00   -1.4000000E+01   -2.6731391E+00   -3.0000000E+01   -2.9036487E+00   -8.8624802E+00   -8.6895925E+00   -9.3459362E+00   -1.1348425E+01   -1.2265976E+01   -2.0316015E+01   -2.9055387E+01   -7.8715717E+00   -6.7361946E+00   -1.0387812E+01   -1.3237621E+01   -8.6257608E+00   -9.8314593E+00   -6.3655779E+00
    2.9700000E+00    6.5978647E+00   -6.5801968E+00   -3.9999999E+00   -3.6755010E+00   -3.7027671E+00   -3.7903031E+00   -1.0564288E+01   -3.6956305E+00   -3.0617916E+00   -3.4647552E+00   -6.4488023E+00   -8.4147713E+00   -1.6632792E+01   -1.4000000E+01   -1.4000000E+01   -3.8495474E+00   -1.4000000E+01   -2.6145577E+00   -3.0000000E+01   -2.8884973E+00   -8.9054519E+00   -8.6874213E+00   -9.4103998E+00   -1.1371557E+01   -1.2309677E+01   -2.0363549E+01   -2.9124199E+01   -7.8486326E+00   -6.6973924E+00   -1.0396525E+01   -1.3267613E+01   -8.6566764E+00   -9.7766487E+00   -6.3337083E+00
    3.1500000E+00    6.6195582E+00   -6.6015831E+00   -3.9999999E+00   -3.6594647E+00   -3.6823665E+00   -3.7944492E+00   -1.0644595E+01   -3.6954410E+00   -3.0695576E+00   -3.4647916E+00   -6.4488082E+00   -8.4576865E+00   -1.6695089E+01   -1.4000000E+01   -1.4000000E+01   -3.8230488E+00   -1.4000000E+01   -2.5629472E+00   -3.0000000E+01   -2.8742168E+00   -8.9448094E+00   -8.6833917E+00   -9.4704202E+00   -1.1393760E+01   -1.2351687E+01   -2.0409193E+01   -2.9190328E+01   -7.8265878E+00   -6.6603877E+00   -1.0405147E+01   -1.3296720E+01   -8.6866390E+00   -9.7249852E+00   -6.3040914E+00
    3.3300000E+00    6.6404660E+00   -6.6221975E+00   -3.9999999E+00   -3.6446558E+00   -3.6632711E+00   -3.7985039E+00   -1.0720292E+01   -3.6964390E+00   -3.0773031E+00   -3.4648278E+00   -6.4488139E+00   -8.4990304E+00   -1.6755153E+01   -1.4000000E+01   -1.4000000E+01   -3.7985500E+00   -1.4000000E+01   -2.5168237E+00   -3.0000000E+01   -2.8607165E+00   -8.9810187E+00   -8.6777854E+00   -9.5265510E+00   -1.1415134E+01   -1.2392185E+01   -2.0453148E+01   -2.9254055E+01   -7.8053438E+00   -6.6249932E+00   -1.0413691E+01   -1.3325036E+01   -8.7157525E+00   -9.6761001E+00   -6.2764521E+00
