# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    1.2655076E-02    2.0752571E-01    1.9000016E-04
    2.7000000E-01    1.3411030E-02    2.0318104E-01    1.9000049E-04
    4.5000000E-01    1.4171367E-02    1.9890505E-01    1.9000081E-04
    6.3000000E-01    1.5000629E-02    1.9462990E-01    1.9000113E-04
    8.1000000E-01    1.5910245E-02    1.9034769E-01    1.9000145E-04
    9.9000000E-01    1.6905591E-02    1.8605761E-01    1.9000176E-04
    1.1700000E+00    1.7991766E-02    1.8175973E-01    1.9000207E-04
    1.3500000E+00    1.9174301E-02    1.7745416E-01    1.9000237E-04
    1.5300000E+00    2.0459250E-02    1.7314103E-01    1.9000268E-04
    1.7100000E+00    2.1853221E-02    1.6882042E-01    1.9000297E-04
    1.8900000E+00    2.3363374E-02    1.6449240E-01    1.9000327E-04
    2.0700000E+00    2.4986612E-02    1.6018575E-01    1.9000356E-04
    2.2500000E+00    2.6606383E-02    1.5602607E-01    1.9000384E-04
    2.4300000E+00    2.8214479E-02    1.5200355E-01    1.9000412E-04
    2.6100000E+00    2.9807118E-02    1.4812150E-01    1.9000439E-04
    2.7900000E+00    3.1382685E-02    1.4438078E-01    1.9000466E-04
    2.9700000E+00    3.2939839E-02    1.4078188E-01    1.9000493E-04
    3.1500000E+00    3.4477209E-02    1.3732521E-01    1.9000519E-04
    3.3300000E+00    3.5993348E-02    1.3401116E-01    1.9000545E-04
    3.5100000E+00    3.7486713E-02    1.3084012E-01    1.9000570E-04
    3.6900000E+00    3.8955663E-02    1.2781248E-01    1.9000595E-04
    3.8700000E+00    4.0398442E-02    1.2492861E-01    1.9000620E-04
    4.0500000E+00    4.1813182E-02    1.2218888E-01    1.9000644E-04
    4.2300000E+00    4.3197884E-02    1.1959365E-01    1.9000667E-04
    4.4100000E+00    4.4550415E-02    1.1714331E-01    1.9000691E-04
    4.5900000E+00    4.5868498E-02    1.1483821E-01    1.9000713E-04
    4.7700000E+00    4.7149696E-02    1.1267872E-01    1.9000736E-04
    4.9500000E+00    4.8391409E-02    1.1066520E-01    1.9000758E-04
    5.1300000E+00    4.9590855E-02    1.0879804E-01    1.9000779E-04
    5.3100000E+00    5.0745060E-02    1.0707758E-01    1.9000800E-04
    5.4900000E+00    5.1850847E-02    1.0550421E-01    1.9000821E-04
    5.6700000E+00    5.2904818E-02    1.0407829E-01    1.9000841E-04
    5.8500000E+00    5.3903340E-02    1.0280021E-01    1.9000861E-04
    6.0300000E+00    5.4842531E-02    1.0167033E-01    1.9000881E-04
    6.2100000E+00    5.5718241E-02    1.0068904E-01    1.9000900E-04
    6.3900000E+00    5.6526033E-02    9.9856726E-02    1.9000918E-04
    6.5700000E+00    5.7261165E-02    9.9173765E-02    1.9000937E-04
    6.7500000E+00    5.7918570E-02    9.8640548E-02    1.9000954E-04
    6.9300000E+00    5.8492831E-02    9.8257462E-02    1.9000972E-04
    7.1100000E+00    5.8978164E-02    9.8024898E-02    1.9000989E-04
    7.2900000E+00    5.9368385E-02    9.7943247E-02    1.9001005E-04
    7.4700000E+00    5.9656888E-02    9.8012901E-02    1.9001021E-04
    7.6500000E+00    5.9836619E-02    9.8234251E-02    1.9001037E-04
    7.8300000E+00    5.9900039E-02    9.8607690E-02    1.9001053E-04
    8.0100000E+00    5.9839098E-02    9.9133606E-02    1.9001068E-04
    8.1900000E+00    5.9643782E-02    9.9817359E-02    1.9001082E-04
    8.3700000E+00    5.9420367E-02    1.0054455E-01    1.9001097E-04
    8.5500000E+00    5.9194597E-02    1.0128375E-01    1.9001111E-04
    8.7300000E+00    5.8972075E-02    1.0202891E-01    1.9001124E-04
    8.9100000E+00    5.8754105E-02    1.0277866E-01    1.9001137E-04
    9.0900000E+00    5.8541023E-02    1.0353269E-01    1.9001150E-04
    9.2700000E+00    5.8332954E-02    1.0429094E-01    1.9001163E-04
    9.4500000E+00    5.8129994E-02    1.0505340E-01    1.9001175E-04
    9.6300000E+00    5.7932239E-02    1.0582007E-01    1.9001187E-04
    9.8100000E+00    5.7739802E-02    1.0659095E-01    1.9001198E-04
    9.9900000E+00    5.7552813E-02    1.0736607E-01    1.9001209E-04
    1.0170000E+01    5.7371418E-02    1.0814542E-01    1.9001220E-04
    1.0350000E+01    5.7195782E-02    1.0892901E-01    1.9001230E-04
    1.0530000E+01    5.7026090E-02    1.0971686E-01    1.9001240E-04
    1.0710000E+01    5.6862546E-02    1.1050896E-01    1.9001249E-04
    1.0890000E+01    5.6705375E-02    1.1130534E-01    1.9001259E-04
    1.1070000E+01    5.6554825E-02    1.1210599E-01    1.9001268E-04
    1.1250000E+01    5.6411166E-02    1.1291092E-01    1.9001276E-04
    1.1430000E+01    5.6274693E-02    1.1372015E-01    1.9001284E-04
    1.1610000E+01    5.6145727E-02    1.1453369E-01    1.9001292E-04
    1.1790000E+01    5.6024616E-02    1.1535153E-01    1.9001300E-04
    1.1970000E+01    5.5911739E-02    1.1617370E-01    1.9001307E-04
    1.2150000E+01    5.5807502E-02    1.1700019E-01    1.9001314E-04
    1.2330000E+01    5.5712348E-02    1.1783103E-01    1.9001320E-04
    1.2510000E+01    5.5626292E-02    1.1867071E-01    1.9001326E-04
    1.2690000E+01    5.5541087E-02    1.1947706E-01    1.9001332E-04
    1.2870000E+01    5.5457185E-02    1.2024611E-01    1.9001338E-04
    1.3050000E+01    5.5374617E-02    1.2097845E-01    1.9001344E-04
    1.3230000E+01    5.5293427E-02    1.2167470E-01    1.9001349E-04
    1.3410000E+01    5.5213667E-02    1.2233552E-01    1.9001354E-04
    1.3590000E+01    5.5135396E-02    1.2296163E-01    1.9001359E-04
    1.3770000E+01    5.5058677E-02    1.2355378E-01    1.9001364E-04
    1.3950000E+01    5.4983581E-02    1.2411275E-01    1.9001368E-04
    1.4130000E+01    5.4910181E-02    1.2463934E-01    1.9001373E-04
    1.4310000E+01    5.4838561E-02    1.2513440E-01    1.9001377E-04
    1.4490000E+01    5.4768805E-02    1.2559878E-01    1.9001381E-04
    1.4670000E+01    5.4701010E-02    1.2603333E-01    1.9001384E-04
    1.4850000E+01    5.4635275E-02    1.2643892E-01    1.9001388E-04
    1.5030000E+01    5.4571708E-02    1.2681641E-01    1.9001391E-04
    1.5210000E+01    5.4510426E-02    1.2716665E-01    1.9001394E-04
    1.5390000E+01    5.4451552E-02    1.2749048E-01    1.9001397E-04
    1.5570000E+01    5.4395221E-02    1.2778870E-01    1.9001400E-04
    1.5750000E+01    5.4341575E-02    1.2806209E-01    1.9001403E-04
    1.5930000E+01    5.4290766E-02    1.2831141E-01    1.9001405E-04
    1.6110000E+01    5.4242960E-02    1.2853736E-01    1.9001407E-04
    1.6290000E+01    5.4198331E-02    1.2874061E-01    1.9001409E-04
    1.6470000E+01    5.4157067E-02    1.2892176E-01    1.9001411E-04
    1.6650000E+01    5.4119371E-02    1.2908137E-01    1.9001412E-04
    1.6830000E+01    5.4085456E-02    1.2921996E-01    1.9001414E-04
    1.7010000E+01    5.4055553E-02    1.2933795E-01    1.9001415E-04
    1.7190000E+01    5.4029909E-02    1.2943572E-01    1.9001416E-04
    1.7370000E+01    5.4008789E-02    1.2951360E-01    1.9001416E-04
