# Time series at grid cell:   1   1   1
  Time(yrs)                  Na+                    K+                     Al+++                  Mg++                   SiO2(aq)               Ca++                   Fe++                   SO4--                  pH                     CO2(aq)                O2(aq)                
  1.00000E-09                2.88997972618793E-05   7.24995007766457E-05   3.48169142007920E-09   6.81012035654204E-06   4.32000011847470E-05   1.21002287851999E-05   8.78999709679871E-07   5.27999954788370E-09   5.96999135670549E+00   1.38423903293843E-03   3.43462937176421E-04
  2.00000E-09                2.88997968347433E-05   7.24994997445556E-05   3.48338325025018E-09   6.81011996329043E-06   4.32000023694934E-05   1.21002280708302E-05   8.78999419360938E-07   5.27999909576851E-09   5.96999043363511E+00   1.38423962093392E-03   3.43462891165356E-04
  3.00000E-09                2.88997964643483E-05   7.24994988361106E-05   3.48507467532442E-09   6.81011953931822E-06   4.32000035542591E-05   1.21002272976662E-05   8.78999129042737E-07   5.27999864365193E-09   5.96998968952455E+00   1.38424027761893E-03   3.43462845164454E-04
  4.00000E-09                2.88997960249024E-05   7.24994977471366E-05   3.48676610175935E-09   6.81011915819821E-06   4.32000047390301E-05   1.21002266066326E-05   8.78998838725330E-07   5.27999819153548E-09   5.96998906613234E+00   1.38424098300912E-03   3.43462799149638E-04
  5.00000E-09                2.88997955367014E-05   7.24994965307969E-05   3.48845752926268E-09   6.81011880730000E-06   4.32000059238059E-05   1.21002259735226E-05   8.78998548408624E-07   5.27999773941915E-09   5.96998852683202E+00   1.38424172233490E-03   3.43462753125074E-04
  7.00000E-09                2.88997944132492E-05   7.24994937206280E-05   3.49184161338226E-09   6.81011819515788E-06   4.32000082933587E-05   1.21002248791306E-05   8.78997967777799E-07   5.27999683518722E-09   5.96998762666391E+00   1.38424327390702E-03   3.43462661047279E-04
  1.10000E-08                2.88997920973737E-05   7.24994879072275E-05   3.49860570613351E-09   6.81011701598388E-06   4.32000130325662E-05   1.21002227768490E-05   8.78996806524281E-07   5.27999502672285E-09   5.96998609041419E+00   1.38424648147458E-03   3.43462476880292E-04
  1.90000E-08                2.88997873626503E-05   7.24994760061249E-05   3.51213719420203E-09   6.81011472201784E-06   4.32000225111417E-05   1.21002186957249E-05   8.78994484050307E-07   5.27999140979775E-09   5.96998325500297E+00   1.38425299213158E-03   3.43462108539427E-04
  3.50000E-08                2.88997777968313E-05   7.24994519565744E-05   3.53920030071417E-09   6.81011019364113E-06   4.32000414690686E-05   1.21002106475682E-05   8.78989839231143E-07   5.27998417595762E-09   5.96997770150325E+00   1.38426606006993E-03   3.43461371896011E-04
  6.70000E-08                2.88997586161788E-05   7.24994037342390E-05   3.59332703898246E-09   6.81010116682295E-06   4.32000793880084E-05   1.21001946085858E-05   8.78980550106939E-07   5.27996970831759E-09   5.96996662662978E+00   1.38429220501321E-03   3.43459898830735E-04
  1.31000E-07                2.88997202441404E-05   7.24993072628918E-05   3.70158277499798E-09   6.81008312242289E-06   4.32001552381682E-05   1.21001625481425E-05   8.78961973914026E-07   5.27994077319823E-09   5.96994448786099E+00   1.38434448200182E-03   3.43456953622639E-04
  2.59000E-07                2.88996435076849E-05   7.24991143391233E-05   3.91810587303895E-09   6.81004703926049E-06   4.32003069871214E-05   1.21000984374294E-05   8.78924829744146E-07   5.27988290360228E-09   5.96990023866663E+00   1.38444897753566E-03   3.43451066904328E-04
  5.15000E-07                2.88994900748134E-05   7.24987285910258E-05   4.35116284721483E-09   6.80997489212821E-06   4.32006106756320E-05   1.20999702501203E-05   8.78850574220076E-07   5.27976716698143E-09   5.96981185253720E+00   1.38465773458349E-03   3.43439308244192E-04
  1.02700E-06                2.88991833686141E-05   7.24979574909616E-05   5.21736132491698E-09   6.80983067288946E-06   4.32012187838260E-05   1.20997140087593E-05   8.78702194051327E-07   5.27953570402340E-09   5.96963552812905E+00   1.38507431449280E-03   3.43415849898668E-04
  2.05100E-06                2.88985705886331E-05   7.24964168611686E-05   6.94982059270334E-09   6.80954253464756E-06   4.32024376745845E-05   1.20992020595201E-05   8.78405954185691E-07   5.27907281923843E-09   5.96928466112502E+00   1.38590375277872E-03   3.43369168059055E-04
  4.09900E-06                2.88973475338744E-05   7.24933418224330E-05   1.04131999018930E-08   6.80896744739068E-06   4.32048841862099E-05   1.20981802741372E-05   8.77815532309614E-07   5.27814721416325E-09   5.96858997927953E+00   1.38754786390553E-03   3.43276735483318E-04
  8.19500E-06                2.88949112691035E-05   7.24872161938933E-05   1.73202758149524E-08   6.80782194538037E-06   4.32097972435861E-05   1.20961450056314E-05   8.76642732898967E-07   5.27629666175527E-09   5.96722823752081E+00   1.39077797410726E-03   3.43095529490786E-04
  1.63870E-05                2.88900766294634E-05   7.24750590496314E-05   3.09488915368800E-08   6.80554891847071E-06   4.32195899249456E-05   1.20921064098201E-05   8.74327893191686E-07   5.27259818601559E-09   5.96461073971727E+00   1.39701309218997E-03   3.42747250045443E-04
  3.27710E-05                2.88805478319810E-05   7.24510937939761E-05   5.67430234479781E-08   6.80106946277245E-06   4.32382995609457E-05   1.20841475387426E-05   8.69811026730433E-07   5.26521173572006E-09   5.95976670686033E+00   1.40863801405576E-03   3.42103455930391E-04
  6.55390E-05                2.88619779629378E-05   7.24043755106283E-05   9.98360413795618E-08   6.79234134134540E-06   4.32691585182081E-05   1.20686397619107E-05   8.61161268921136E-07   5.25048071924307E-09   5.95142124122009E+00   1.42889661130527E-03   3.41000535070480E-04
  1.31075E-04                2.88263666758164E-05   7.23147389593909E-05   1.54830827487162E-07   6.77560631227225E-06   4.33056426240727E-05   1.20389050093287E-05   8.45017674148195E-07   5.22118526336726E-09   5.93881536364767E+00   1.45992896368030E-03   3.39368517615016E-04
  2.62147E-04                2.87591776050619E-05   7.21454974622834E-05   2.03877719781273E-07   6.74404319065825E-06   4.33326156248091E-05   1.19828212696745E-05   8.15660702337493E-07   5.16325307334872E-09   5.92379954541141E+00   1.49712252252187E-03   3.37552931299832E-04
  5.24291E-04                2.86327977032790E-05   7.18269410199232E-05   2.34145819503711E-07   6.68478431745594E-06   4.33429120360966E-05   1.18775204240957E-05   7.63264743459383E-07   5.04996427025716E-09   5.91238322908447E+00   1.52358472391021E-03   3.36511614454667E-04
  1.04858E-03                2.83923191405658E-05   7.12206146580766E-05   2.42830326912045E-07   6.57265511891736E-06   4.33212033201523E-05   1.16782646609650E-05   6.72423707771738E-07   4.83323561711234E-09   5.91061716645335E+00   1.52012111426130E-03   3.37026516630323E-04
  2.09715E-03                2.79405308941108E-05   7.00815035261388E-05   2.37734619289554E-07   6.36451267424859E-06   4.32185585210413E-05   1.13083856148616E-05   5.29530593311954E-07   4.43585618513455E-09   5.91641161037409E+00   1.48934362060607E-03   3.38543435726127E-04
  4.19431E-03                2.71586764584461E-05   6.81092650165524E-05   2.33527427566829E-07   6.01210119363203E-06   4.29986299861338E-05   1.06821246612334E-05   3.49148103390032E-07   3.76302545074339E-09   5.92087953445590E+00   1.45234685876944E-03   3.39930713401486E-04
