# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.7995963E+00   -5.7926233E+00   -3.9999999E+00   -5.0571496E+00   -5.3737861E+00   -5.2691870E+00   -6.5226372E+00   -4.9451743E+00   -2.9271477E+00   -3.4641238E+00   -6.4486732E+00   -7.2886550E+00   -1.3966243E+01   -1.4000000E+01   -1.4000003E+01   -5.5635130E+00   -1.4000000E+01   -3.2726788E+00   -3.0000000E+01   -3.5638785E+00   -6.3752792E+00   -7.7537854E+00   -6.1165893E+00   -1.1010227E+01   -1.0390969E+01   -1.9145551E+01   -2.6325949E+01   -8.6586221E+00   -8.2056726E+00   -1.0687198E+01   -1.1978034E+01   -8.1608375E+00   -1.2620326E+01   -8.3673601E+00
    2.7000000E-01    5.8260262E+00   -5.8187444E+00   -3.9999999E+00   -4.8757910E+00   -5.1207061E+00   -5.2201083E+00   -6.7893576E+00   -4.6960800E+00   -2.9304629E+00   -3.4641446E+00   -6.4486745E+00   -7.1944655E+00   -1.4411635E+01   -1.4000000E+01   -1.4000004E+01   -5.3001651E+00   -1.4000000E+01   -3.2720854E+00   -3.0000000E+01   -3.5404381E+00   -6.5916017E+00   -7.9172482E+00   -6.3583743E+00   -1.0890557E+01   -1.0811425E+01   -1.9053935E+01   -2.6775100E+01   -8.6318669E+00   -8.1548348E+00   -1.0544737E+01   -1.2376341E+01   -8.0444805E+00   -1.2389420E+01   -8.1632106E+00
    4.5000000E-01    5.8513146E+00   -5.8437382E+00   -3.9999999E+00   -4.7543267E+00   -4.9691373E+00   -5.1483538E+00   -7.0387433E+00   -4.5437660E+00   -2.9337747E+00   -3.4641656E+00   -6.4486757E+00   -7.1367806E+00   -1.4484627E+01   -1.4000000E+01   -1.4000004E+01   -5.1483139E+00   -1.4000000E+01   -3.2714927E+00   -3.0000000E+01   -3.5181499E+00   -6.7927589E+00   -8.0678285E+00   -6.5838952E+00   -1.0808490E+01   -1.0860552E+01   -1.8998709E+01   -2.6851682E+01   -8.6062674E+00   -8.1063335E+00   -1.0441003E+01   -1.2404414E+01   -7.9657235E+00   -1.2220689E+01   -8.0200791E+00
    6.3000000E-01    5.8753065E+00   -5.8674529E+00   -3.9999999E+00   -4.6639279E+00   -4.8639780E+00   -5.0605138E+00   -7.2361861E+00   -4.4357509E+00   -2.9370627E+00   -3.4641866E+00   -6.4486769E+00   -7.1027039E+00   -1.4553898E+01   -1.4000000E+01   -1.4000004E+01   -5.0440471E+00   -1.4000000E+01   -3.2709009E+00   -3.0000000E+01   -3.4971522E+00   -6.9444272E+00   -8.1715130E+00   -6.7586837E+00   -1.0751275E+01   -1.0907169E+01   -1.8966950E+01   -2.6924332E+01   -8.5819822E+00   -8.0604723E+00   -1.0363376E+01   -1.2431197E+01   -7.9117948E+00   -1.2085592E+01   -7.9092681E+00
    8.1000000E-01    5.8979151E+00   -5.8898035E+00   -3.9999999E+00   -4.5924776E+00   -4.7854306E+00   -4.9654466E+00   -7.3989779E+00   -4.3535695E+00   -2.9403147E+00   -3.4642077E+00   -6.4486781E+00   -7.0853925E+00   -1.4619214E+01   -1.4000000E+01   -1.4000005E+01   -4.9665742E+00   -1.4000000E+01   -3.2703099E+00   -3.0000000E+01   -3.4775215E+00   -7.0640582E+00   -8.2459267E+00   -6.9001106E+00   -1.0712151E+01   -1.0951119E+01   -1.8951799E+01   -2.6992795E+01   -8.5591000E+00   -8.0174202E+00   -1.0305167E+01   -1.2456601E+01   -7.8759203E+00   -1.1972175E+01   -7.8187333E+00
    9.9000000E-01    5.9192303E+00   -5.9108785E+00   -3.9999999E+00   -4.5337503E+00   -4.7239124E+00   -4.8708784E+00   -7.5391909E+00   -4.2880902E+00   -2.9435323E+00   -3.4642288E+00   -6.4486792E+00   -7.0806669E+00   -1.4680836E+01   -1.4000000E+01   -1.4000005E+01   -4.9061660E+00   -1.4000000E+01   -3.2697197E+00   -3.0000000E+01   -3.4591685E+00   -7.1635545E+00   -8.3027927E+00   -7.0201644E+00   -1.0686851E+01   -1.0992582E+01   -1.8949087E+01   -2.7057348E+01   -8.5375297E+00   -7.9769944E+00   -1.0262024E+01   -1.2480723E+01   -7.8538364E+00   -1.1874033E+01   -7.7421621E+00
    1.1700000E+00    5.9393804E+00   -5.9308042E+00   -3.9999999E+00   -4.4841339E+00   -4.6739253E+00   -4.7818772E+00   -7.6633804E+00   -4.2342073E+00   -2.9467229E+00   -3.4642500E+00   -6.4486802E+00   -7.0856827E+00   -1.4739134E+01   -1.4000000E+01   -1.4000005E+01   -4.8572935E+00   -1.4000000E+01   -3.2691303E+00   -3.0000000E+01   -3.4419698E+00   -7.2492317E+00   -8.3481696E+00   -7.1252828E+00   -1.0672410E+01   -1.1031809E+01   -1.8955986E+01   -2.7118385E+01   -8.5171408E+00   -7.9389365E+00   -1.0230860E+01   -1.2503697E+01   -7.8425839E+00   -1.1787305E+01   -7.6758237E+00
    1.3500000E+00    5.9584929E+00   -5.9497059E+00   -3.9999999E+00   -4.4413518E+00   -4.6319831E+00   -4.7009694E+00   -7.7754620E+00   -4.1888105E+00   -2.9498967E+00   -3.4642713E+00   -6.4486812E+00   -7.0983339E+00   -1.4794470E+01   -1.4000000E+01   -1.4000004E+01   -4.8164565E+00   -1.4000000E+01   -3.2685417E+00   -3.0000000E+01   -3.4258060E+00   -7.3247676E+00   -8.3854806E+00   -7.2192644E+00   -1.0666600E+01   -1.1069046E+01   -1.8970409E+01   -2.7176296E+01   -8.4978036E+00   -7.9029934E+00   -1.0209335E+01   -1.2525660E+01   -7.8399462E+00   -1.1709470E+01   -7.6173262E+00
    1.5300000E+00    5.9766854E+00   -5.9676991E+00   -3.9999999E+00   -4.4038781E+00   -4.5957638E+00   -4.6288837E+00   -7.8780102E+00   -4.1498747E+00   -2.9530667E+00   -3.4642926E+00   -6.4486822E+00   -7.1169598E+00   -1.4847179E+01   -1.4000000E+01   -1.4000004E+01   -4.7813232E+00   -1.4000000E+01   -3.2679539E+00   -3.0000000E+01   -3.4105706E+00   -7.3925175E+00   -8.4168455E+00   -7.3045758E+00   -1.0667649E+01   -1.1104518E+01   -1.8990711E+01   -2.7231438E+01   -8.4793986E+00   -7.8689347E+00   -1.0195573E+01   -1.2546739E+01   -7.8441640E+00   -1.1638780E+01   -7.5650414E+00
    1.7100000E+00    5.9940651E+00   -5.9848897E+00   -3.9999999E+00   -4.3706411E+00   -4.5636980E+00   -4.5652956E+00   -7.9728394E+00   -4.1160126E+00   -2.9562490E+00   -3.4643139E+00   -6.4486831E+00   -7.1401922E+00   -1.4897563E+01   -1.4000000E+01   -1.4000004E+01   -4.7503168E+00   -1.4000000E+01   -3.2673668E+00   -3.0000000E+01   -3.3961705E+00   -7.4540940E+00   -8.4436626E+00   -7.3829321E+00   -1.0674087E+01   -1.1138429E+01   -1.9015537E+01   -2.7284135E+01   -8.4618166E+00   -7.8365549E+00   -1.0188015E+01   -1.2567051E+01   -7.8537828E+00   -1.1573964E+01   -7.5178079E+00
