# Time series at grid cell:   1   1   1
  Time(yrs)                  Na+                    K+                     Al+++                  Mg++                   SiO2(aq)               Ca++                   Fe++                   SO4--                  pH                     CO2(aq)                O2(aq)                
  1.00000E-09                2.88997613777273E-05   7.24994134110065E-05   3.48547416841247E-09   6.81010397659538E-06   4.31999335707010E-05   1.21001996809171E-05   8.78998250139386E-07   5.27999022102757E-09   5.96999092048353E+00   1.38423746375037E-03   3.43462982990531E-04
  2.00000E-09                2.88997263207638E-05   7.24993255634562E-05   3.49095262163191E-09   6.81008689068477E-06   4.31998671415722E-05   1.21001692770562E-05   8.78996500285296E-07   5.27998044208355E-09   5.96999004310700E+00   1.38423684669960E-03   3.43462983099729E-04
  3.00000E-09                2.88996910597338E-05   7.24992371855141E-05   3.49642676986710E-09   6.81006993084524E-06   4.31998007125612E-05   1.21001391148074E-05   8.78994750433358E-07   5.27997066314595E-09   5.96998948601846E+00   1.38423643764952E-03   3.43462983166578E-04
  4.00000E-09                2.88996556599804E-05   7.24991484535436E-05   3.50190090491626E-09   6.81005305516765E-06   4.31997342836756E-05   1.21001091138516E-05   8.78993000585604E-07   5.27996088422699E-09   5.96998907892804E+00   1.38423612840293E-03   3.43462983205160E-04
  5.00000E-09                2.88996201945793E-05   7.24990595540798E-05   3.50737502696289E-09   6.81003621974186E-06   4.31996678549161E-05   1.21000791900092E-05   8.78991250741911E-07   5.27995110532636E-09   5.96998874265235E+00   1.38423586629306E-03   3.43462983230289E-04
  7.00000E-09                2.88995491047702E-05   7.24988813579105E-05   3.51833604877211E-09   6.81000264451604E-06   4.31995349980302E-05   1.21000195255107E-05   8.78987751075822E-07   5.27993154762511E-09   5.96998815406146E+00   1.38423539989964E-03   3.43462983248613E-04
  1.10000E-08                2.88994068878387E-05   7.24985248683487E-05   3.54028339581549E-09   6.80993551961558E-06   4.31992692865443E-05   1.20999002453124E-05   8.78980751817872E-07   5.27989243256681E-09   5.96998703929374E+00   1.38423450809964E-03   3.43462983277085E-04
  1.90000E-08                2.88991224253788E-05   7.24978118170124E-05   3.58400676919554E-09   6.80980129004069E-06   4.31987378699410E-05   1.20996617234130E-05   8.78966753485727E-07   5.27981420324724E-09   5.96998483372259E+00   1.38423274067494E-03   3.43462983327876E-04
  3.50000E-08                2.88985535117328E-05   7.24963857423060E-05   3.67158680192301E-09   6.80953284434806E-06   4.31976750704551E-05   1.20991847038567E-05   8.78938757895313E-07   5.27965774953450E-09   5.96998042765398E+00   1.38422920923731E-03   3.43462983428666E-04
  6.70000E-08                2.88974157357883E-05   7.24935337215120E-05   3.84673299458682E-09   6.80899599580348E-06   4.31955496006525E-05   1.20982307410885E-05   8.78882770783614E-07   5.27934486065406E-09   5.96997161636109E+00   1.38422214711672E-03   3.43462983629733E-04
