# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    1.9967088E-02    2.0999689E-01    1.9000011E-04
    2.7000000E-01    1.9843819E-02    2.0999069E-01    1.9000036E-04
    4.5000000E-01    1.9720901E-02    2.0998446E-01    1.9000060E-04
    6.3000000E-01    1.9598052E-02    2.0997817E-01    1.9000084E-04
    8.1000000E-01    1.9476209E-02    2.0997184E-01    1.9000107E-04
    9.9000000E-01    1.9355643E-02    2.0996546E-01    1.9000131E-04
    1.1700000E+00    1.9236252E-02    2.0995904E-01    1.9000153E-04
    1.3500000E+00    1.9117746E-02    2.0995257E-01    1.9000176E-04
    1.5300000E+00    1.8999705E-02    2.0994606E-01    1.9000198E-04
    1.7100000E+00    1.8881598E-02    2.0993952E-01    1.9000220E-04
    1.8900000E+00    1.8762761E-02    2.0993294E-01    1.9000241E-04
    2.0700000E+00    1.8643245E-02    2.0992637E-01    1.9000263E-04
    2.2500000E+00    1.8527146E-02    2.0991981E-01    1.9000283E-04
    2.4300000E+00    1.8413394E-02    2.0991322E-01    1.9000304E-04
    2.6100000E+00    1.8301867E-02    2.0990659E-01    1.9000324E-04
    2.7900000E+00    1.8192456E-02    2.0989993E-01    1.9000343E-04
    2.9700000E+00    1.8085058E-02    2.0989324E-01    1.9000363E-04
    3.1500000E+00    1.7979578E-02    2.0988652E-01    1.9000382E-04
    3.3300000E+00    1.7875925E-02    2.0987976E-01    1.9000400E-04
    3.5100000E+00    1.7774016E-02    2.0987297E-01    1.9000419E-04
    3.6900000E+00    1.7673774E-02    2.0986615E-01    1.9000437E-04
    3.8700000E+00    1.7575127E-02    2.0985929E-01    1.9000454E-04
    4.0500000E+00    1.7478008E-02    2.0985240E-01    1.9000472E-04
    4.2300000E+00    1.7382354E-02    2.0984547E-01    1.9000489E-04
    4.4100000E+00    1.7288105E-02    2.0983851E-01    1.9000506E-04
    4.5900000E+00    1.7195208E-02    2.0983152E-01    1.9000522E-04
    4.7700000E+00    1.7103609E-02    2.0982449E-01    1.9000539E-04
    4.9500000E+00    1.7013262E-02    2.0981742E-01    1.9000554E-04
    5.1300000E+00    1.6924119E-02    2.0981031E-01    1.9000570E-04
    5.3100000E+00    1.6836138E-02    2.0980317E-01    1.9000586E-04
    5.4900000E+00    1.6749276E-02    2.0979599E-01    1.9000601E-04
    5.6700000E+00    1.6663495E-02    2.0978877E-01    1.9000615E-04
    5.8500000E+00    1.6578758E-02    2.0978151E-01    1.9000630E-04
    6.0300000E+00    1.6495027E-02    2.0977421E-01    1.9000644E-04
    6.2100000E+00    1.6412269E-02    2.0976688E-01    1.9000658E-04
    6.3900000E+00    1.6330451E-02    2.0975950E-01    1.9000672E-04
    6.5700000E+00    1.6249538E-02    2.0975208E-01    1.9000685E-04
    6.7500000E+00    1.6169500E-02    2.0974462E-01    1.9000699E-04
    6.9300000E+00    1.6090303E-02    2.0973712E-01    1.9000711E-04
    7.1100000E+00    1.6011917E-02    2.0972957E-01    1.9000724E-04
    7.2900000E+00    1.5934307E-02    2.0972199E-01    1.9000736E-04
    7.4700000E+00    1.5857440E-02    2.0971436E-01    1.9000749E-04
    7.6500000E+00    1.5781281E-02    2.0970669E-01    1.9000760E-04
    7.8300000E+00    1.5705791E-02    2.0969897E-01    1.9000772E-04
    8.0100000E+00    1.5630929E-02    2.0969121E-01    1.9000783E-04
    8.1900000E+00    1.5556123E-02    2.0968335E-01    1.9000794E-04
    8.3700000E+00    1.5481707E-02    2.0967539E-01    1.9000805E-04
    8.5500000E+00    1.5408083E-02    2.0966739E-01    1.9000816E-04
    8.7300000E+00    1.5335237E-02    2.0965934E-01    1.9000826E-04
    8.9100000E+00    1.5263164E-02    2.0965124E-01    1.9000836E-04
    9.0900000E+00    1.5191859E-02    2.0964310E-01    1.9000846E-04
    9.2700000E+00    1.5121325E-02    2.0963491E-01    1.9000856E-04
    9.4500000E+00    1.5051571E-02    2.0962668E-01    1.9000865E-04
    9.6300000E+00    1.4982610E-02    2.0961839E-01    1.9000874E-04
    9.8100000E+00    1.4914468E-02    2.0961006E-01    1.9000883E-04
    9.9900000E+00    1.4847179E-02    2.0960168E-01    1.9000892E-04
