# Time series at grid cell:   1   1   1
  Time(yrs)                  Na+                    K+                     Al+++                  Mg++                   SiO2(aq)               Ca++                   Fe++                   SO4--                  pH                     CO2(aq)                O2(aq)                
  1.00000E-09                2.88997881502362E-05   7.24994791968523E-05   3.48169142335820E-09   6.81012537685630E-06   4.32000011847482E-05   1.21002391110678E-05   8.78999714980845E-07   5.27999954788370E-09   5.96999146268278E+00   1.59221840268201E-03   3.43460876880350E-04
  2.00000E-09                2.88997877043005E-05   7.24994781177938E-05   3.48338325681625E-09   6.81012499541628E-06   4.32000023694958E-05   1.21002384185948E-05   8.78999429962376E-07   5.27999909576847E-09   5.96999096113847E+00   1.59221816841449E-03   3.43460876913774E-04
  3.00000E-09                2.88997873210222E-05   7.24994771768339E-05   3.48507468210446E-09   6.81012457955802E-06   4.32000035542535E-05   1.21002376600210E-05   8.78999144944197E-07   5.27999864365190E-09   5.96999061397029E+00   1.59221800210752E-03   3.43460876958935E-04
  4.00000E-09                2.88997868729852E-05   7.24994760662908E-05   3.48676610740110E-09   6.81012420370321E-06   4.32000047390125E-05   1.21002369784142E-05   8.78998859926362E-07   5.27999819153547E-09   5.96999037064342E+00   1.59221788422232E-03   3.43460876990123E-04
  5.00000E-09                2.88997863792029E-05   7.24994748360468E-05   3.48845753244758E-09   6.81012385618217E-06   4.32000059237723E-05   1.21002363513154E-05   8.78998574908797E-07   5.27999773941913E-09   5.96999019982670E+00   1.59221780015902E-03   3.43460877011430E-04
  7.00000E-09                2.88997852521536E-05   7.24994720173703E-05   3.49184161040133E-09   6.81012324619792E-06   4.32000082932893E-05   1.21002352607326E-05   8.78998004874573E-07   5.27999683518718E-09   5.96999001246092E+00   1.59221770502931E-03   3.43460877024420E-04
  1.10000E-08                2.88997829330687E-05   7.24994661970284E-05   3.49860565775537E-09   6.81012206870352E-06   4.32000130323260E-05   1.21002331613325E-05   8.78996864807766E-07   5.27999502672285E-09   5.96998986773198E+00   1.59221761970810E-03   3.43460877035457E-04
  1.90000E-08                2.88997781974260E-05   7.24994542958689E-05   3.51213698539528E-09   6.81011977483169E-06   4.32000225103505E-05   1.21002290801432E-05   8.78994584681423E-07   5.27999140979775E-09   5.96998978583539E+00   1.59221754601668E-03   3.43460877036133E-04
  3.50000E-08                2.88997686340751E-05   7.24994302570587E-05   3.53919945192525E-09   6.81011524392203E-06   4.32000414662172E-05   1.21002210270449E-05   8.78990024454735E-07   5.27998417595761E-09   5.96998972502102E+00   1.59221744706451E-03   3.43460877017797E-04
  6.70000E-08                2.88997494594461E-05   7.24993820590012E-05   3.59332363437824E-09   6.81010621053936E-06   4.32000793772051E-05   1.21002049755584E-05   8.78980904104535E-07   5.27996970831758E-09   5.96998963028384E+00   1.59221726223296E-03   3.43460876971200E-04
  1.31000E-07                2.88997110976228E-05   7.24992856317048E-05   3.70156915800906E-09   6.81008815172163E-06   4.32001551961390E-05   1.21001728878367E-05   8.78962663816638E-07   5.27994077319822E-09   5.96998944430869E+00   1.59221689438678E-03   3.43460876875335E-04
  2.59000E-07                2.88996343729846E-05   7.24990927746999E-05   3.91805145615071E-09   6.81005203565396E-06   4.32003068213848E-05   1.21001087153386E-05   8.78926184890761E-07   5.27988290360227E-09   5.96998907255012E+00   1.59221615884349E-03   3.43460876683264E-04
  5.15000E-07                2.88994809268157E-05   7.24987070684862E-05   4.35094522269507E-09   6.80997980543548E-06   4.32006100177401E-05   1.20999803737621E-05   8.78853233638094E-07   5.27976716698141E-09   5.96998832894156E+00   1.59221468784372E-03   3.43460876299244E-04
  1.02700E-06                2.88991740479155E-05   7.24979356896999E-05   5.21649184594071E-09   6.80983535174197E-06   4.32012161646952E-05   1.20997237025321E-05   8.78707357524483E-07   5.27953570402337E-09   5.96998684130822E+00   1.59221174614683E-03   3.43460875531964E-04
  2.05100E-06                2.88985603426277E-05   7.24963930638067E-05   6.94634940163194E-09   6.80954647345123E-06   4.32024272411462E-05   1.20992104117540E-05   8.78415710827765E-07   5.27907281923840E-09   5.96998386380873E+00   1.59220586374803E-03   3.43460873999915E-04
  4.09900E-06                2.88973331375149E-05   7.24933083275024E-05   1.03993557113816E-08   6.80896883090875E-06   4.32048426726337E-05   1.20981840327382E-05   8.77832839272759E-07   5.27814721416324E-09   5.96997789615225E+00   1.59219410123696E-03   3.43460870945869E-04
  8.19500E-06                2.88948795479218E-05   7.24871409165730E-05   1.72650327640281E-08   6.80781400002895E-06   4.32096325191136E-05   1.20961320812534E-05   8.76668781362019E-07   5.27629666175522E-09   5.96996588198635E+00   1.59217057249421E-03   3.43460864878021E-04
  1.63870E-05                2.88899754821064E-05   7.24748139352300E-05   3.07263324691039E-08   6.80550606441207E-06   4.32189383107433E-05   1.20920312422287E-05   8.74347390868634E-07   5.27259818601555E-09   5.96994131803382E+00   1.59212339922888E-03   3.43460852903539E-04
