# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    4.1534658E-02    2.0284983E-01    1.9000062E-04
    2.7000000E-01    4.1298720E-02    1.9245630E-01    1.9000186E-04
    4.5000000E-01    4.0991735E-02    1.8211814E-01    1.9000308E-04
    6.3000000E-01    4.0737511E-02    1.7166888E-01    1.9000429E-04
    8.1000000E-01    4.0555310E-02    1.6110011E-01    1.9000549E-04
    9.9000000E-01    4.0465833E-02    1.5041028E-01    1.9000667E-04
    1.1700000E+00    4.0498432E-02    1.3959823E-01    1.9000784E-04
    1.3500000E+00    4.0694831E-02    1.2866280E-01    1.9000900E-04
    1.5300000E+00    4.1114086E-02    1.1760285E-01    1.9001015E-04
    1.7100000E+00    4.1839389E-02    1.0641720E-01    1.9001129E-04
    1.8900000E+00    4.2987497E-02    9.5104661E-02    1.9001242E-04
    2.0700000E+00    4.4709588E-02    8.3740272E-02    1.9001353E-04
    2.2500000E+00    4.6455826E-02    7.3111651E-02    1.9001462E-04
    2.4300000E+00    4.8182980E-02    6.3215857E-02    1.9001570E-04
    2.6100000E+00    4.9879617E-02    5.4065703E-02    1.9001676E-04
    2.7900000E+00    5.1536219E-02    4.5667733E-02    1.9001781E-04
    2.9700000E+00    5.3141382E-02    3.8026716E-02    1.9001884E-04
    3.1500000E+00    5.4681056E-02    3.1145642E-02    1.9001986E-04
    3.3300000E+00    5.6138175E-02    2.5025024E-02    1.9002086E-04
    3.5100000E+00    5.7492509E-02    1.9661828E-02    1.9002184E-04
    3.6900000E+00    5.8720952E-02    1.5047876E-02    1.9002282E-04
    3.8700000E+00    5.9798559E-02    1.1167605E-02    1.9002377E-04
    4.0500000E+00    6.0700730E-02    7.9950266E-03    1.9002472E-04
    4.2300000E+00    6.1406835E-02    5.4900648E-03    1.9002564E-04
    4.4100000E+00    6.1905076E-02    3.5950176E-03    1.9002655E-04
    4.5900000E+00    6.2197336E-02    2.2328935E-03    1.9002745E-04
    4.7700000E+00    6.2301659E-02    1.3100086E-03    1.9002833E-04
    4.9500000E+00    6.2250133E-02    7.2423060E-04    1.9002919E-04
    5.1300000E+00    6.2082207E-02    3.7710924E-04    1.9003004E-04
    5.3100000E+00    6.1836421E-02    1.8516193E-04    1.9003088E-04
    5.4900000E+00    6.1544280E-02    8.5925440E-05    1.9003170E-04
    5.6700000E+00    6.1227998E-02    3.7793181E-05    1.9003251E-04
    5.8500000E+00    6.0901392E-02    1.5802476E-05    1.9003330E-04
    6.0300000E+00    6.0572157E-02    6.2995360E-06    1.9003407E-04
    6.2100000E+00    6.0244159E-02    2.4005952E-06    1.9003484E-04
    6.3900000E+00    5.9919141E-02    8.7660286E-07    1.9003559E-04
    6.5700000E+00    5.9597771E-02    3.0740370E-07    1.9003632E-04
    6.7500000E+00    5.9280220E-02    1.0373363E-07    1.9003704E-04
    6.9300000E+00    5.8966445E-02    3.3754035E-08    1.9003775E-04
    7.1100000E+00    5.8656318E-02    1.0618079E-08    1.9003845E-04
    7.2900000E+00    5.8349671E-02    3.2444184E-09    1.9003913E-04
    7.4700000E+00    5.8046319E-02    9.7531700E-10    1.9003979E-04
    7.6500000E+00    5.7746061E-02    3.0170076E-10    1.9004045E-04
    7.8300000E+00    5.7448669E-02    1.1574850E-10    1.9004108E-04
    8.0100000E+00    5.7153882E-02    9.6657693E-11    1.9004171E-04
    8.1900000E+00    5.6859256E-02    2.2036029E-10    1.9004233E-04
    8.3700000E+00    5.6566347E-02    2.5361484E-10    1.9004294E-04
    8.5500000E+00    5.6276627E-02    2.6236777E-10    1.9004353E-04
    8.7300000E+00    5.5990062E-02    2.6455081E-10    1.9004411E-04
    8.9100000E+00    5.5706648E-02    2.6497327E-10    1.9004468E-04
    9.0900000E+00    5.5426418E-02    2.6492476E-10    1.9004523E-04
    9.2700000E+00    5.5149454E-02    2.6475224E-10    1.9004577E-04
    9.4500000E+00    5.4875911E-02    2.6455384E-10    1.9004630E-04
    9.6300000E+00    5.4606035E-02    2.6437642E-10    1.9004681E-04
    9.8100000E+00    5.4340204E-02    2.6431000E-10    1.9004732E-04
    9.9900000E+00    5.4078974E-02    2.6467248E-10    1.9004780E-04
