# Time series at grid cell:   1   1   1
  Time(yrs)                  Na+                    K+                     Al+++                  Mg++                   SiO2(aq)               Ca++                   Fe++                   SO4--                  pH                     CO2(aq)                O2(aq)                
  1.00000E-09                2.88997408212732E-05   7.24993713403837E-05   3.48452901164395E-09   6.81014868262285E-06   4.32000018244071E-05   1.21002883379810E-05   8.78999617335603E-07   5.27999862988526E-09   5.96998971622817E+00   2.77204077628969E-03   3.43448875012746E-04
  2.00000E-09                2.88997388492159E-05   7.24993664287728E-05   3.48906096214294E-09   6.81014745026156E-06   4.32000036488097E-05   1.21002861167706E-05   8.78999234671845E-07   5.27999725977229E-09   5.96998932554482E+00   2.77204065713380E-03   3.43448862673201E-04
  3.00000E-09                2.88997368023796E-05   7.24993613061276E-05   3.49358996690427E-09   6.81014626732433E-06   4.32000054732296E-05   1.21002839924250E-05   8.78998852008319E-07   5.27999588965701E-09   5.96998909168347E+00   2.77204074269515E-03   3.43448850311285E-04
  4.00000E-09                2.88997346506383E-05   7.24993559151375E-05   3.49811896706908E-09   6.81014514659164E-06   4.32000072976467E-05   1.21002819900444E-05   8.78998469345144E-07   5.27999451954252E-09   5.96998893140331E+00   2.77204093020734E-03   3.43448837921066E-04
  5.00000E-09                2.88997324486846E-05   7.24993503956543E-05   3.50264796263467E-09   6.81014405608374E-06   4.32000091220615E-05   1.21002800468897E-05   8.78998086682276E-07   5.27999314942859E-09   5.96998880680865E+00   2.77204116715401E-03   3.43448825517225E-04
  7.00000E-09                2.88997279706032E-05   7.24993391683781E-05   3.51171472936432E-09   6.81014192017805E-06   4.32000127708728E-05   1.21002762489080E-05   8.78997321357933E-07   5.27999040920311E-09   5.96998860279008E+00   2.77204170430803E-03   3.43448800689581E-04
  1.10000E-08                2.88997189829656E-05   7.24993166308904E-05   3.52986569309379E-09   6.81013766687742E-06   4.32000200684443E-05   1.21002686892976E-05   8.78995790714187E-07   5.27998492875890E-09   5.96998822929010E+00   2.77204282525163E-03   3.43448751027003E-04
  1.90000E-08                2.88997009853114E-05   7.24992714990962E-05   3.56623691485060E-09   6.81012917500664E-06   4.32000346633736E-05   1.21002535988302E-05   8.78992729446362E-07   5.27997396789764E-09   5.96998749647114E+00   2.77204508688148E-03   3.43448651700650E-04
  3.50000E-08                2.88996649782751E-05   7.24991812064334E-05   3.63925317970079E-09   6.81011219707806E-06   4.32000638523633E-05   1.21002234293676E-05   8.78986606989346E-07   5.27995204628329E-09   5.96998603384389E+00   2.77204961405644E-03   3.43448453065925E-04
  6.70000E-08                2.88995929632657E-05   7.24990006189763E-05   3.78343210369021E-09   6.81007824413603E-06   4.32001222293608E-05   1.21001630959523E-05   8.78974362304225E-07   5.27990820330508E-09   5.96998310926915E+00   2.77205866687570E-03   3.43448055878691E-04
  1.31000E-07                2.88994489428506E-05   7.24986394674961E-05   4.07326377967971E-09   6.81001033588379E-06   4.32002389704665E-05   1.21000424242007E-05   8.78949874106214E-07   5.27982051889656E-09   5.96997726212661E+00   2.77207676455702E-03   3.43447261838469E-04
  2.59000E-07                2.88991609166064E-05   7.24979172010433E-05   4.65299000015196E-09   6.80987452734777E-06   4.32004723979402E-05   1.20998010948657E-05   8.78900902226546E-07   5.27964515590679E-09   5.96996557475622E+00   2.77211292796226E-03   3.43445675086913E-04
  5.15000E-07                2.88985849228328E-05   7.24964728150890E-05   5.81145004686781E-09   6.80960294204202E-06   4.32009389657329E-05   1.20993184926498E-05   8.78802976521580E-07   5.27929445323489E-09   5.96994222757043E+00   2.77218512702218E-03   3.43442506891517E-04
  1.02700E-06                2.88974331697626E-05   7.24935846299424E-05   8.12652575995838E-09   6.80905989621885E-06   4.32018704074584E-05   1.20983535097781E-05   8.78607197241294E-07   5.27859314110916E-09   5.96989564259909E+00   2.77232901479182E-03   3.43436191669072E-04
  2.05100E-06                2.88951305899138E-05   7.24878105789477E-05   1.27437601715538E-08   6.80797430431326E-06   4.32037223309660E-05   1.20964244319142E-05   8.78215926504425E-07   5.27719088963086E-09   5.96980290313668E+00   2.77261475434374E-03   3.43423645394669E-04
  4.09900E-06                2.88905290894367E-05   7.24762716453729E-05   2.18948518880899E-08   6.80580509526944E-06   4.32073495664381E-05   1.20925697843830E-05   8.77434530883590E-07   5.27438787697408E-09   5.96961909189429E+00   2.77317813281966E-03   3.43398885563364E-04
  8.19500E-06                2.88813401947231E-05   7.24532291670131E-05   3.96221992688786E-08   6.80147430549595E-06   4.32140551937586E-05   1.20848740384353E-05   8.75876281295858E-07   5.26878780652485E-09   5.96925773009616E+00   2.77427284480509E-03   3.43350665776497E-04
  1.63870E-05                2.88630151227554E-05   7.24072767295771E-05   7.13332389678311E-08   6.79284132433404E-06   4.32238520483942E-05   1.20695333214817E-05   8.72777638573816E-07   5.25761143451163E-09   5.96855737924154E+00   2.77633742152672E-03   3.43259188775557E-04
  3.27710E-05                2.88265617378609E-05   7.23158670617691E-05   1.16934729388289E-07   6.77568189745791E-06   4.32259293933983E-05   1.20390409135025E-05   8.66649541562753E-07   5.23535336316348E-09   5.96723434430938E+00   2.78000174053145E-03   3.43094350928132E-04
  6.55390E-05                2.87544461617259E-05   7.21350346011707E-05   1.60270118710467E-07   6.74178634322384E-06   4.31837019654129E-05   1.19788069137596E-05   8.54654265459956E-07   5.19121271548771E-09   5.96486575986282E+00   2.78576830738155E-03   3.42825442645538E-04
  1.31075E-04                2.86133780514286E-05   7.17812922783513E-05   1.85926886261616E-07   6.67568965655672E-06   4.30451317840848E-05   1.18613462614012E-05   8.31605654540608E-07   5.10440826275285E-09   5.96103227979503E+00   2.79282139436332E-03   3.42462520083709E-04
  2.62147E-04                2.83427373624179E-05   7.11025816855790E-05   1.98904390138023E-07   6.54973901135146E-06   4.27543924967010E-05   1.16375142804521E-05   7.88737468530705E-07   4.93651225146643E-09   5.95557409381374E+00   2.79685311849119E-03   3.42124517409079E-04
  5.24291E-04                2.78411666211490E-05   6.98445714527458E-05   2.10083436137744E-07   6.31943104546772E-06   4.22354364965833E-05   1.12282219838255E-05   7.13521611231091E-07   4.62211520740643E-09   5.94829293582097E+00   2.79000109459366E-03   3.42013307518246E-04
  1.04858E-03                2.69721301499698E-05   6.76643306492300E-05   2.26231877946251E-07   5.93003953463068E-06   4.14278584665480E-05   1.05362128177793E-05   5.94821538479146E-07   4.06864525197215E-09   5.93762212940780E+00   2.76700244760055E-03   3.42189156919674E-04
  2.09715E-03                2.56508060387941E-05   6.43475079027252E-05   2.52355672436173E-07   5.36138333111935E-06   4.04736447818252E-05   9.52561641475348E-06   4.38500727043727E-07   3.19852070323957E-09   5.92069384566752E+00   2.73039360450593E-03   3.42472912222983E-04
  4.19431E-03                2.40623928652741E-05   6.03544632350901E-05   2.87883106373057E-07   4.71476332740089E-06   3.99622360992544E-05   8.37643121099206E-06   2.81971404116114E-07   2.07159096159449E-09   5.89746056120705E+00   2.68783228362734E-03   3.42695577076488E-04
  7.88658E-03                2.28236620234583E-05   5.72267822236131E-05   3.17941563602793E-07   4.23711738882486E-06   4.04447174086684E-05   7.52743388252245E-06   1.78970352184899E-07   1.05825992433569E-09   5.87593260539193E+00   2.65270020581069E-03   3.42821699807242E-04
  1.40552E-02                2.22047664979084E-05   5.56349629890001E-05   3.32671853696870E-07   4.00439572294412E-06   4.15038077606189E-05   7.11359698211332E-06   1.32569498852441E-07   4.07133170222247E-10   5.86225169668937E+00   2.63133131261642E-03   3.42875604112718E-04
  2.35735E-02                2.20321343355549E-05   5.51373042424354E-05   3.36171265831441E-07   3.93474502752948E-06   4.23328525673021E-05   6.98946395104812E-06   1.18670485222068E-07   1.17438264591081E-10   5.85642867945770E+00   2.62229828365085E-03   3.42865370834476E-04
  3.57987E-02                2.20266555481963E-05   5.50390418978285E-05   3.36337543926342E-07   3.92390469919225E-06   4.26988287557364E-05   6.96978970155502E-06   1.15912052820148E-07   2.81871098906471E-11   5.85466809233978E+00   2.62005926186677E-03   3.42805289005871E-04
  5.02230E-02                2.20573314406039E-05   5.50161652708516E-05   3.36322994143899E-07   3.92474764328233E-06   4.28267322315648E-05   6.97082735974932E-06   1.15526975608385E-07   5.95959336546602E-12   5.85410031822449E+00   2.62036600223722E-03   3.42713935572986E-04
  6.74253E-02                2.20974863766542E-05   5.49983678383162E-05   3.36521020846943E-07   3.92719163227450E-06   4.28796061933872E-05   6.97462766639556E-06   1.15536967783386E-07   1.10089540056104E-12   5.85375331534332E+00   2.62165667926669E-03   3.42598769984637E-04
  8.99052E-02                2.21493161349441E-05   5.49745838396924E-05   3.36889518440900E-07   3.93032746555985E-06   4.29198285708808E-05   6.97949136860980E-06   1.15619604536267E-07   1.70001369193174E-13   5.85336830960814E+00   2.62361387289649E-03   3.42452757582442E-04
  1.20418E-01                2.22181370376901E-05   5.49405401912786E-05   3.37388029406242E-07   3.93433654393128E-06   4.29653724712987E-05   6.98565233985704E-06   1.15732452381557E-07   2.79902468090635E-14   5.85288779578065E+00   2.62617404259298E-03   3.42271940039139E-04
  1.61604E-01                2.23079711037551E-05   5.48908026665959E-05   3.37981795875164E-07   3.93920801321793E-06   4.30186090354250E-05   6.99300680099362E-06   1.15866416783714E-07   1.15441203302100E-14   5.85232119064163E+00   2.62921127217299E-03   3.42060587376240E-04
  2.16779E-01                2.24229514319170E-05   5.48179159167124E-05   3.38636743614438E-07   3.94483262444946E-06   4.30773068042108E-05   7.00125459741186E-06   1.16014039451592E-07   1.01011708173878E-14   5.85169789370737E+00   2.63255314425832E-03   3.41826485179395E-04
  2.92083E-01                2.25711234230189E-05   5.47101606673602E-05   3.39329401461674E-07   3.95129820858685E-06   4.31393129676191E-05   7.01035588829738E-06   1.16170109837135E-07   1.00049454912533E-14   5.85104087510335E+00   2.63607128611871E-03   3.41574016381864E-04
  4.00774E-01                2.27699275273333E-05   5.45452226359111E-05   3.40050966989971E-07   3.95921181326436E-06   4.32037433041549E-05   7.02096624761311E-06   1.16332961532238E-07   1.00001701131840E-14   5.85035934042216E+00   2.63971056803685E-03   3.41300837602690E-04
  6.18155E-01                2.31218689739424E-05   5.42081006828924E-05   3.40918812326058E-07   3.97369424473609E-06   4.32810733356515E-05   7.03977858697116E-06   1.16531029047782E-07   1.00000029782339E-14   5.84954390831591E+00   2.64405673167514E-03   3.40942007334407E-04
  1.05292E+00                2.36897883249842E-05   5.35554096126196E-05   3.41778877129499E-07   4.00473388884757E-06   4.33573443738503E-05   7.08100183161565E-06   1.16732697466379E-07   1.00000000263125E-14   5.84874321396352E+00   2.64823260535822E-03   3.40519739590093E-04
  1.85387E+00                2.44283133232019E-05   5.24681467664240E-05   3.42455179443210E-07   4.07646661183867E-06   4.34169661824801E-05   7.18233876273640E-06   1.16901729097553E-07   1.00000000001268E-14   5.84812106593493E+00   2.65124146584951E-03   3.40072507581865E-04
  2.85387E+00                2.50357038997899E-05   5.12343586818281E-05   3.42882842195317E-07   4.18334803749604E-06   4.34537260604719E-05   7.33859583209278E-06   1.17004846949340E-07   1.00000000000005E-14   5.84773387186736E+00   2.65263218804425E-03   3.39785490562667E-04
  3.85387E+00                2.54360649065147E-05   5.00819716132109E-05   3.43168536604266E-07   4.30366624123022E-06   4.34774445563951E-05   7.51737321948944E-06   1.17062560299834E-07   1.00000000000000E-14   5.84747794239522E+00   2.65312316011727E-03   3.39660630387682E-04
  4.85387E+00                2.57017813303742E-05   4.89920384911878E-05   3.43382109655576E-07   4.43605286565906E-06   4.34947867469436E-05   7.71603381981076E-06   1.17098811009340E-07   1.00000000000001E-14   5.84728776876061E+00   2.65325433762684E-03   3.39611137969486E-04
  5.85387E+00                2.58765119595910E-05   4.79412981508412E-05   3.43565290456247E-07   4.57773636690889E-06   4.35093258635102E-05   7.92955874677656E-06   1.17126000528342E-07   1.00000000000000E-14   5.84712629396443E+00   2.65322732118586E-03   3.39592293105974E-04
  6.85387E+00                2.59896674054304E-05   4.69141214268351E-05   3.43735224189823E-07   4.72661314405014E-06   4.35226070597646E-05   8.15416646736167E-06   1.17149350339934E-07   1.00000000000000E-14   5.84697777748619E+00   2.65312877278631E-03   3.39585310000460E-04
  7.85387E+00                2.60612057700573E-05   4.59003309227340E-05   3.43899571952945E-07   4.88108943294730E-06   4.35353344820681E-05   8.38701504780541E-06   1.17171060201145E-07   1.00000000000000E-14   5.84683519925646E+00   2.65299753671412E-03   3.39582858634660E-04
  8.85387E+00                2.61047062167196E-05   4.48935418177175E-05   3.44061809551478E-07   5.03994100674578E-06   4.35478368954710E-05   8.62594186344229E-06   1.17192062737663E-07   1.00000000000000E-14   5.84669537660702E+00   2.65285135427121E-03   3.39582137086414E-04
  9.85387E+00                2.61294073119476E-05   4.38899833588726E-05   3.44223508689103E-07   5.20220847859823E-06   4.35602695558008E-05   8.86927065510709E-06   1.17212755415650E-07   1.00000000000000E-14   5.84655686405222E+00   2.65269837963472E-03   3.39582076808299E-04
  1.08539E+01                2.61415835109048E-05   4.28876750067028E-05   3.44385367486231E-07   5.36712092741195E-06   4.35727062152748E-05   9.11567155878543E-06   1.17233307795942E-07   1.00000000000000E-14   5.84641900726057E+00   2.65254237775128E-03   3.39582269463288E-04
  1.18539E+01                2.61454842216790E-05   4.18858542406416E-05   3.44547681010023E-07   5.53404069355859E-06   4.35851817004820E-05   9.36406043874347E-06   1.17253791590161E-07   1.00000000000000E-14   5.84628151282693E+00   2.65238509489324E-03   3.39582558701053E-04
  1.28539E+01                2.61439775853668E-05   4.08845806223770E-05   3.44710553606013E-07   5.70242383886133E-06   4.35977115395639E-05   9.61352709584723E-06   1.17274235641165E-07   1.00000000000000E-14   5.84614425522208E+00   2.65222732714356E-03   3.39582884607417E-04
  1.38539E+01                2.61389926421828E-05   3.98844626867060E-05   3.44874001777321E-07   5.87179227006113E-06   4.36103017160113E-05   9.86328480145177E-06   1.17294650490219E-07   1.00000000000000E-14   5.84600718386055E+00   2.65206943772935E-03   3.39583224241026E-04
  1.48539E+01                2.61318224666996E-05   3.88864693181413E-05   3.45038000750942E-07   6.04171437490675E-06   4.36229532821076E-05   1.01126352824215E-05   1.17315038878766E-07   1.00000000000000E-14   5.84587028154031E+00   2.65191159069247E-03   3.39583568847787E-04
  1.58539E+01                2.61233313534549E-05   3.78917991443489E-05   3.45202506045212E-07   6.21179189782702E-06   4.36356646256062E-05   1.03609449390248E-05   1.17335400309463E-07   1.00000000000000E-14   5.84573354553720E+00   2.65175385875462E-03   3.39583915118389E-04
  1.68539E+01                2.61140958037756E-05   3.69017895235050E-05   3.45367463491375E-07   6.38165133747383E-06   4.36484326112269E-05   1.06076291366940E-05   1.17355733015562E-07   1.00000000000000E-14   5.84559697909772E+00   2.65159627293292E-03   3.39584261832012E-04
  1.78539E+01                2.61044999726477E-05   3.59178524603321E-05   3.45532813952918E-07   6.55093858148345E-06   4.36612531765462E-05   1.08521422299295E-05   1.17376034800737E-07   1.00000000000000E-14   5.84546058767160E+00   2.65143884525128E-03   3.39584608567652E-04
  1.88539E+01                2.60947999250751E-05   3.49414288247772E-05   3.45698495636008E-07   6.71931582085751E-06   4.36741216598482E-05   1.10939715891049E-05   1.17396303390247E-07   1.00000000000001E-14   5.84532437727988E+00   2.65128157908142E-03   3.39584955209346E-04
