# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.1074186E-02    2.0668320E-01    1.9000023E-04
    2.7000000E-01    2.2833368E-02    2.0051555E-01    1.9000071E-04
    4.5000000E-01    2.4699631E-02    1.9435724E-01    1.9000118E-04
    6.3000000E-01    2.6692561E-02    1.8818999E-01    1.9000164E-04
    8.1000000E-01    2.8816512E-02    1.8201390E-01    1.9000210E-04
    9.9000000E-01    3.1076070E-02    1.7582960E-01    1.9000255E-04
    1.1700000E+00    3.3476449E-02    1.6963755E-01    1.9000300E-04
    1.3500000E+00    3.6023429E-02    1.6343817E-01    1.9000344E-04
    1.5300000E+00    3.8723308E-02    1.5723173E-01    1.9000387E-04
    1.7100000E+00    4.1582869E-02    1.5101848E-01    1.9000430E-04
    1.8900000E+00    4.4609366E-02    1.4479858E-01    1.9000472E-04
    2.0700000E+00    4.7790188E-02    1.3861169E-01    1.9000514E-04
    2.2500000E+00    5.0920800E-02    1.3267116E-01    1.9000554E-04
    2.4300000E+00    5.4007795E-02    1.2694906E-01    1.9000594E-04
    2.6100000E+00    5.7048241E-02    1.2144660E-01    1.9000634E-04
    2.7900000E+00    6.0039687E-02    1.1616433E-01    1.9000672E-04
    2.9700000E+00    6.2979621E-02    1.1110277E-01    1.9000710E-04
    3.1500000E+00    6.5865438E-02    1.0626237E-01    1.9000748E-04
    3.3300000E+00    6.8694422E-02    1.0164358E-01    1.9000785E-04
    3.5100000E+00    7.1463744E-02    9.7246798E-02    1.9000821E-04
    3.6900000E+00    7.4170449E-02    9.3072439E-02    1.9000856E-04
    3.8700000E+00    7.6811449E-02    8.9120884E-02    1.9000891E-04
    4.0500000E+00    7.9383516E-02    8.5392510E-02    1.9000925E-04
    4.2300000E+00    8.1883269E-02    8.1887685E-02    1.9000959E-04
    4.4100000E+00    8.4307170E-02    7.8606771E-02    1.9000992E-04
    4.5900000E+00    8.6651512E-02    7.5550128E-02    1.9001024E-04
    4.7700000E+00    8.8912407E-02    7.2718113E-02    1.9001056E-04
    4.9500000E+00    9.1085779E-02    7.0111087E-02    1.9001087E-04
    5.1300000E+00    9.3167353E-02    6.7729413E-02    1.9001117E-04
    5.3100000E+00    9.5152641E-02    6.5573459E-02    1.9001147E-04
    5.4900000E+00    9.7036931E-02    6.3643600E-02    1.9001176E-04
    5.6700000E+00    9.8815279E-02    6.1940221E-02    1.9001204E-04
    5.8500000E+00    1.0048249E-01    6.0463714E-02    1.9001232E-04
    6.0300000E+00    1.0203311E-01    5.9214484E-02    1.9001260E-04
    6.2100000E+00    1.0346142E-01    5.8192946E-02    1.9001286E-04
    6.3900000E+00    1.0476140E-01    5.7399527E-02    1.9001312E-04
    6.5700000E+00    1.0592675E-01    5.6834662E-02    1.9001338E-04
    6.7500000E+00    1.0695084E-01    5.6498796E-02    1.9001362E-04
    6.9300000E+00    1.0782672E-01    5.6392379E-02    1.9001387E-04
    7.1100000E+00    1.0854713E-01    5.6515866E-02    1.9001410E-04
    7.2900000E+00    1.0910443E-01    5.6869712E-02    1.9001433E-04
    7.4700000E+00    1.0949063E-01    5.7454371E-02    1.9001456E-04
    7.6500000E+00    1.0969735E-01    5.8270288E-02    1.9001477E-04
    7.8300000E+00    1.0971583E-01    5.9317906E-02    1.9001499E-04
    8.0100000E+00    1.0953690E-01    6.0597651E-02    1.9001519E-04
    8.1900000E+00    1.0914819E-01    6.2120993E-02    1.9001539E-04
    8.3700000E+00    1.0874006E-01    6.3688784E-02    1.9001559E-04
    8.5500000E+00    1.0833808E-01    6.5265951E-02    1.9001578E-04
    8.7300000E+00    1.0794499E-01    6.6849692E-02    1.9001597E-04
    8.9100000E+00    1.0756118E-01    6.8439695E-02    1.9001615E-04
    9.0900000E+00    1.0718679E-01    7.0035936E-02    1.9001632E-04
    9.2700000E+00    1.0682194E-01    7.1638424E-02    1.9001649E-04
    9.4500000E+00    1.0646677E-01    7.3247170E-02    1.9001665E-04
    9.6300000E+00    1.0612144E-01    7.4862187E-02    1.9001681E-04
    9.8100000E+00    1.0578612E-01    7.6483487E-02    1.9001696E-04
    9.9900000E+00    1.0546102E-01    7.8111082E-02    1.9001711E-04
    1.0170000E+01    1.0514633E-01    7.9744985E-02    1.9001725E-04
    1.0350000E+01    1.0484229E-01    8.1385208E-02    1.9001739E-04
    1.0530000E+01    1.0454914E-01    8.3031764E-02    1.9001752E-04
    1.0710000E+01    1.0426717E-01    8.4684665E-02    1.9001765E-04
    1.0890000E+01    1.0399664E-01    8.6343923E-02    1.9001777E-04
    1.1070000E+01    1.0373788E-01    8.8009552E-02    1.9001788E-04
    1.1250000E+01    1.0349119E-01    8.9681562E-02    1.9001799E-04
    1.1430000E+01    1.0325694E-01    9.1359966E-02    1.9001810E-04
    1.1610000E+01    1.0303548E-01    9.3044775E-02    1.9001820E-04
    1.1790000E+01    1.0282719E-01    9.4736001E-02    1.9001829E-04
    1.1970000E+01    1.0263245E-01    9.6433653E-02    1.9001838E-04
    1.2150000E+01    1.0245168E-01    9.8137742E-02    1.9001846E-04
    1.2330000E+01    1.0228529E-01    9.9848276E-02    1.9001854E-04
    1.2510000E+01    1.0213290E-01    1.0157462E-01    1.9001862E-04
    1.2690000E+01    1.0198266E-01    1.0324667E-01    1.9001869E-04
    1.2870000E+01    1.0183539E-01    1.0485512E-01    1.9001876E-04
    1.3050000E+01    1.0169116E-01    1.0640001E-01    1.9001883E-04
    1.3230000E+01    1.0155005E-01    1.0788144E-01    1.9001889E-04
    1.3410000E+01    1.0141214E-01    1.0929954E-01    1.9001895E-04
    1.3590000E+01    1.0127753E-01    1.1065450E-01    1.9001901E-04
    1.3770000E+01    1.0114631E-01    1.1194656E-01    1.9001907E-04
    1.3950000E+01    1.0101858E-01    1.1317605E-01    1.9001912E-04
    1.4130000E+01    1.0089446E-01    1.1434335E-01    1.9001917E-04
    1.4310000E+01    1.0077406E-01    1.1544893E-01    1.9001922E-04
    1.4490000E+01    1.0065750E-01    1.1649334E-01    1.9001926E-04
    1.4670000E+01    1.0054492E-01    1.1747720E-01    1.9001931E-04
    1.4850000E+01    1.0043645E-01    1.1840123E-01    1.9001935E-04
    1.5030000E+01    1.0033224E-01    1.1926622E-01    1.9001939E-04
    1.5210000E+01    1.0023245E-01    1.2007302E-01    1.9001942E-04
    1.5390000E+01    1.0013723E-01    1.2082257E-01    1.9001945E-04
    1.5570000E+01    1.0004675E-01    1.2151583E-01    1.9001949E-04
    1.5750000E+01    9.9961201E-02    1.2215382E-01    1.9001951E-04
    1.5930000E+01    9.9880769E-02    1.2273759E-01    1.9001954E-04
    1.6110000E+01    9.9805654E-02    1.2326817E-01    1.9001956E-04
    1.6290000E+01    9.9736067E-02    1.2374662E-01    1.9001959E-04
    1.6470000E+01    9.9672230E-02    1.2417394E-01    1.9001961E-04
    1.6650000E+01    9.9614376E-02    1.2455109E-01    1.9001962E-04
    1.6830000E+01    9.9562752E-02    1.2487900E-01    1.9001964E-04
    1.7010000E+01    9.9517615E-02    1.2515847E-01    1.9001965E-04
    1.7190000E+01    9.9479237E-02    1.2539024E-01    1.9001966E-04
    1.7370000E+01    9.9447904E-02    1.2557494E-01    1.9001967E-04
    1.7550000E+01    9.9423915E-02    1.2571305E-01    1.9001968E-04
    1.7730000E+01    9.9407585E-02    1.2580495E-01    1.9001968E-04
    1.7910000E+01    9.9399247E-02    1.2585086E-01    1.9001969E-04
