# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.4072012E-02    2.0619822E-01    1.9000020E-04
    2.7000000E-01    2.4377399E-02    2.0064727E-01    1.9000063E-04
    4.5000000E-01    2.4390786E-02    1.9547527E-01    1.9000105E-04
    6.3000000E-01    2.4368034E-02    1.9034861E-01    1.9000146E-04
    8.1000000E-01    2.4366412E-02    1.8520121E-01    1.9000187E-04
    9.9000000E-01    2.4404140E-02    1.8001910E-01    1.9000228E-04
    1.1700000E+00    2.4493001E-02    1.7479912E-01    1.9000268E-04
    1.3500000E+00    2.4645474E-02    1.6954040E-01    1.9000308E-04
    1.5300000E+00    2.4876760E-02    1.6424257E-01    1.9000347E-04
    1.7100000E+00    2.5205881E-02    1.5890535E-01    1.9000386E-04
    1.8900000E+00    2.5656736E-02    1.5352851E-01    1.9000425E-04
    2.0700000E+00    2.6255081E-02    1.4815014E-01    1.9000463E-04
    2.2500000E+00    2.6888876E-02    1.4292367E-01    1.9000501E-04
    2.4300000E+00    2.7533048E-02    1.3784926E-01    1.9000538E-04
    2.6100000E+00    2.8180427E-02    1.3293763E-01    1.9000574E-04
    2.7900000E+00    2.8829107E-02    1.2819249E-01    1.9000610E-04
    2.9700000E+00    2.9478524E-02    1.2361576E-01    1.9000646E-04
    3.1500000E+00    3.0128462E-02    1.1920894E-01    1.9000681E-04
    3.3300000E+00    3.0778794E-02    1.1497338E-01    1.9000716E-04
    3.5100000E+00    3.1429414E-02    1.1091043E-01    1.9000750E-04
    3.6900000E+00    3.2080209E-02    1.0702142E-01    1.9000784E-04
    3.8700000E+00    3.2731052E-02    1.0330770E-01    1.9000817E-04
    4.0500000E+00    3.3381804E-02    9.9770627E-02    1.9000850E-04
    4.2300000E+00    3.4032296E-02    9.6411576E-02    1.9000882E-04
    4.4100000E+00    3.4682316E-02    9.3231942E-02    1.9000914E-04
    4.5900000E+00    3.5331599E-02    9.0233140E-02    1.9000945E-04
    4.7700000E+00    3.5979804E-02    8.7416610E-02    1.9000976E-04
    4.9500000E+00    3.6626494E-02    8.4783822E-02    1.9001007E-04
    5.1300000E+00    3.7271112E-02    8.2336275E-02    1.9001037E-04
    5.3100000E+00    3.7912941E-02    8.0075505E-02    1.9001066E-04
    5.4900000E+00    3.8551065E-02    7.8003086E-02    1.9001095E-04
    5.6700000E+00    3.9184312E-02    7.6120637E-02    1.9001123E-04
    5.8500000E+00    3.9811190E-02    7.4429819E-02    1.9001151E-04
