# Time          5.0000E+01
# Units: Volume % (m^3 mineral/m^3 porous medium)
    Distance        Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02    2.3399998E+01    1.0950948E+01    7.9116786E-02    2.9952079E-01    0.0000000E+00    6.1334462E+00    9.0000000E-01    1.1499870E+01    5.8995987E+00    7.8200288E+00    1.2899928E+01    9.9990222E+00    9.2924627E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    2.7000000E-01    2.3399998E+01    1.0953108E+01    7.9539328E-02    2.9954434E-01    0.0000000E+00    6.1000399E+00    9.0000000E-01    1.1499870E+01    5.8998392E+00    7.8267762E+00    1.2899928E+01    9.9993476E+00    9.2924653E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    4.5000000E-01    2.3399999E+01    1.0955550E+01    8.0030767E-02    2.9957270E-01    0.0000000E+00    6.1000497E+00    9.0000000E-01    1.1499870E+01    5.9001169E+00    7.8241880E+00    1.2899928E+01    9.9996606E+00    9.2924685E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    6.3000000E-01    2.3399999E+01    1.0957783E+01    8.0494103E-02    2.9960145E-01    0.0000000E+00    6.1000592E+00    9.0000000E-01    1.1499870E+01    5.9004607E+00    7.8220766E+00    1.2899928E+01    9.9999600E+00    9.2924722E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    8.1000000E-01    2.3400000E+01    1.0959731E+01    8.0909991E-02    2.9963011E-01    0.0000000E+00    6.1000677E+00    9.0000000E-01    1.1499870E+01    5.9008763E+00    7.8206085E+00    1.2899928E+01    1.0000244E+01    9.2924763E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    9.9000000E-01    2.3400000E+01    1.0961406E+01    8.1277124E-02    2.9965885E-01    0.0000000E+00    6.1000750E+00    9.0000000E-01    1.1499870E+01    5.9013521E+00    7.8194664E+00    1.2899928E+01    1.0000514E+01    9.2924810E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    1.1700000E+00    2.3400000E+01    1.0962833E+01    8.1597032E-02    2.9968784E-01    0.0000000E+00    6.1000809E+00    9.0000000E-01    1.1499870E+01    5.9018762E+00    7.8185218E+00    1.2899928E+01    1.0000770E+01    9.2924861E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    1.3500000E+00    2.3400000E+01    1.0964030E+01    8.1870767E-02    2.9971722E-01    0.0000000E+00    6.1000854E+00    9.0000000E-01    1.1499870E+01    5.9024383E+00    7.8177235E+00    1.2899928E+01    1.0001014E+01    9.2924916E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    1.5300000E+00    2.3400000E+01    1.0965008E+01    8.2098211E-02    2.9974703E-01    0.0000000E+00    6.1000885E+00    9.0000000E-01    1.1499870E+01    5.9030302E+00    7.8170488E+00    1.2899928E+01    1.0001248E+01    9.2924976E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    1.7100000E+00    2.3400000E+01    1.0965769E+01    8.2277920E-02    2.9977732E-01    0.0000000E+00    6.1000902E+00    9.0000000E-01    1.1499870E+01    5.9036459E+00    7.8164883E+00    1.2899928E+01    1.0001473E+01    9.2925039E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    1.8900000E+00    2.3400000E+01    1.0966311E+01    8.2407098E-02    2.9980814E-01    0.0000000E+00    6.1000906E+00    9.0000000E-01    1.1499870E+01    5.9042817E+00    7.8160396E+00    1.2899928E+01    1.0001691E+01    9.2925104E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    2.0700000E+00    1.8100000E+01    1.5851913E+01    8.2506618E-02    3.9984985E-01    0.0000000E+00    6.9000879E+00    1.2000000E+00    1.0399883E+01    6.0101200E+00    6.8216739E+00    8.0999550E+00    1.0001806E+01    9.2925188E-07    5.9957436E+00    1.0000000E-06    1.0000000E-06
    2.2500000E+00    1.8100000E+01    1.5852394E+01    8.2586428E-02    3.9989832E-01    0.0000000E+00    6.9000857E+00    1.2000000E+00    1.0399883E+01    6.0115311E+00    6.8212251E+00    8.0999550E+00    1.0002082E+01    9.2925275E-07    5.9957436E+00    1.0000000E-06    1.0000000E-06
    2.4300000E+00    1.8100000E+01    1.5852814E+01    8.2656499E-02    3.9993214E-01    0.0000000E+00    6.9000836E+00    1.2000000E+00    1.0399883E+01    6.0128326E+00    6.8206930E+00    8.0999550E+00    1.0002350E+01    9.2925367E-07    5.9957436E+00    1.0000000E-06    1.0000000E-06
    2.6100000E+00    1.8100000E+01    1.5853194E+01    8.2719828E-02    3.9995573E-01    0.0000000E+00    6.9000819E+00    1.2000000E+00    1.0399883E+01    6.0140948E+00    6.8201966E+00    8.0999550E+00    1.0002613E+01    9.2925463E-07    5.9957436E+00    9.9997991E-07    1.0000000E-06
    2.7900000E+00    1.8100000E+01    1.5853540E+01    8.2777640E-02    3.9997218E-01    0.0000000E+00    6.9000803E+00    1.2000000E+00    1.0399883E+01    6.0153165E+00    6.8197314E+00    8.0999550E+00    1.0002869E+01    9.2925563E-07    5.9957436E+00    9.9991646E-07    1.0000000E-06
    2.9700000E+00    1.8100000E+01    1.5853857E+01    8.2830658E-02    3.9998356E-01    0.0000000E+00    6.9000789E+00    1.2000000E+00    1.0399883E+01    6.0164965E+00    6.8192937E+00    8.0999550E+00    1.0003119E+01    9.2925668E-07    5.9957436E+00    9.9988416E-07    1.0000000E-06
    3.1500000E+00    1.8100000E+01    1.5854148E+01    8.2879428E-02    3.9999122E-01    0.0000000E+00    6.9000777E+00    1.2000000E+00    1.0399883E+01    6.0176342E+00    6.8188809E+00    8.0999550E+00    1.0003364E+01    9.2925777E-07    5.9957436E+00    9.9986814E-07    1.0000000E-06
    3.3300000E+00    1.8100000E+01    1.5854418E+01    8.2924401E-02    3.9999610E-01    0.0000000E+00    6.9000766E+00    1.2000000E+00    1.0399883E+01    6.0187297E+00    6.8184910E+00    8.0999550E+00    1.0003603E+01    9.2925889E-07    5.9957436E+00    9.9986025E-07    1.0000000E-06
    3.5100000E+00    1.8100000E+01    1.5854667E+01    8.2965972E-02    3.9999885E-01    0.0000000E+00    6.9000757E+00    1.2000000E+00    1.0399883E+01    6.0197834E+00    6.8181222E+00    8.0999550E+00    1.0003838E+01    9.2926006E-07    5.9957436E+00    9.9985575E-07    1.0000000E-06
    3.6900000E+00    1.8100000E+01    1.5854899E+01    8.3004487E-02    3.9999996E-01    0.0000000E+00    6.9000748E+00    1.2000000E+00    1.0399883E+01    6.0207959E+00    6.8177728E+00    8.0999550E+00    1.0004067E+01    9.2926127E-07    5.9957436E+00    9.9985346E-07    1.0000000E-06
    3.8700000E+00    1.8100000E+01    1.5855114E+01    8.3040254E-02    3.9999998E-01    0.0000000E+00    6.9000740E+00    1.2000000E+00    1.0399883E+01    6.0217681E+00    6.8174413E+00    8.0999550E+00    1.0004292E+01    9.2926251E-07    5.9957436E+00    9.9985228E-07    1.0000000E-06
    4.0500000E+00    1.8100000E+01    1.5855316E+01    8.3073552E-02    3.9999998E-01    0.0000000E+00    6.9000733E+00    1.2000000E+00    1.0399883E+01    6.0227007E+00    6.8171263E+00    8.0999550E+00    1.0004513E+01    9.2926380E-07    5.9957436E+00    9.9985166E-07    1.0000000E-06
    4.2300000E+00    1.8100000E+01    1.5855505E+01    8.3104635E-02    3.9999998E-01    0.0000000E+00    6.9000727E+00    1.2000000E+00    1.0399883E+01    6.0235947E+00    6.8168265E+00    8.0999550E+00    1.0004729E+01    9.2926512E-07    5.9957436E+00    9.9985133E-07    1.0000000E-06
    4.4100000E+00    1.8100000E+01    1.5855683E+01    8.3133740E-02    3.9999998E-01    0.0000000E+00    6.9000721E+00    1.2000000E+00    1.0399883E+01    6.0244514E+00    6.8165410E+00    8.0999550E+00    1.0004941E+01    9.2926648E-07    5.9957436E+00    9.9985115E-07    1.0000000E-06
    4.5900000E+00    1.8100000E+01    1.5855851E+01    8.3161091E-02    3.9999998E-01    0.0000000E+00    6.9000716E+00    1.2000000E+00    1.0399883E+01    6.0252719E+00    6.8162689E+00    8.0999550E+00    1.0005149E+01    9.2926788E-07    5.9957436E+00    9.9985105E-07    1.0000000E-06
    4.7700000E+00    1.8100000E+01    1.5856010E+01    8.3186904E-02    3.9999998E-01    0.0000000E+00    6.9000712E+00    1.2000000E+00    1.0399883E+01    6.0260575E+00    6.8160090E+00    8.0999550E+00    1.0005353E+01    9.2926932E-07    5.9957436E+00    9.9985088E-07    1.0000000E-06
    4.9500000E+00    1.8100000E+01    1.5856162E+01    8.3211396E-02    3.9999998E-01    0.0000000E+00    6.9000708E+00    1.2000000E+00    1.0399883E+01    6.0268092E+00    6.8157607E+00    8.0999550E+00    1.0005553E+01    9.2927080E-07    5.9957436E+00    9.9985070E-07    1.0000000E-06
    5.1300000E+00    1.8100000E+01    1.5856308E+01    8.3234786E-02    3.9999998E-01    0.0000000E+00    6.9000705E+00    1.2000000E+00    1.0399883E+01    6.0275281E+00    6.8155229E+00    8.0999550E+00    1.0005750E+01    9.2927231E-07    5.9957436E+00    9.9985058E-07    1.0000000E-06
    5.3100000E+00    1.8100000E+01    1.5856450E+01    8.3257305E-02    3.9999998E-01    0.0000000E+00    6.9000703E+00    1.2000000E+00    1.0399883E+01    6.0282152E+00    6.8152948E+00    8.0999550E+00    1.0005943E+01    9.2927386E-07    5.9957436E+00    9.9985049E-07    1.0000000E-06
    5.4900000E+00    1.8100000E+01    1.5856588E+01    8.3279201E-02    3.9999998E-01    0.0000000E+00    6.9000702E+00    1.2000000E+00    1.0399883E+01    6.0288714E+00    6.8150755E+00    8.0999550E+00    1.0006132E+01    9.2927545E-07    5.9957436E+00    9.9985042E-07    1.0000000E-06
    5.6700000E+00    1.8100000E+01    1.5856725E+01    8.3300752E-02    3.9999998E-01    0.0000000E+00    6.9000701E+00    1.2000000E+00    1.0399883E+01    6.0294975E+00    6.8148639E+00    8.0999550E+00    1.0006318E+01    9.2927708E-07    5.9957436E+00    9.9985038E-07    1.0000000E-06
    5.8500000E+00    1.8100000E+01    1.5856862E+01    8.3322271E-02    3.9999998E-01    0.0000000E+00    6.9000702E+00    1.2000000E+00    1.0399883E+01    6.0300939E+00    6.8146592E+00    8.0999550E+00    1.0006501E+01    9.2927875E-07    5.9957436E+00    9.9985035E-07    1.0000000E-06
    6.0300000E+00    1.8100000E+01    1.5857000E+01    8.3344122E-02    3.9999998E-01    0.0000000E+00    6.9000703E+00    1.2000000E+00    1.0399883E+01    6.0306611E+00    6.8144601E+00    8.0999550E+00    1.0006680E+01    9.2928046E-07    5.9957436E+00    9.9985033E-07    1.0000000E-06
    6.2100000E+00    1.8100000E+01    1.5857144E+01    8.3366733E-02    3.9999998E-01    0.0000000E+00    6.9000706E+00    1.2000000E+00    1.0399883E+01    6.0311993E+00    6.8142655E+00    8.0999550E+00    1.0006856E+01    9.2928221E-07    5.9957436E+00    9.9985033E-07    1.0000000E-06
    6.3900000E+00    1.8100000E+01    1.5857294E+01    8.3390614E-02    3.9999998E-01    0.0000000E+00    6.9000710E+00    1.2000000E+00    1.0399883E+01    6.0317082E+00    6.8140740E+00    8.0999550E+00    1.0007028E+01    9.2928402E-07    5.9957436E+00    9.9985034E-07    1.0000000E-06
    6.5700000E+00    1.8100000E+01    1.5857456E+01    8.3416380E-02    3.9999998E-01    0.0000000E+00    6.9000715E+00    1.2000000E+00    1.0399883E+01    6.0321875E+00    6.8138841E+00    8.0999550E+00    1.0007198E+01    9.2928587E-07    5.9957436E+00    9.9985035E-07    1.0000000E-06
    6.7500000E+00    1.8100000E+01    1.5857632E+01    8.3444777E-02    3.9999998E-01    0.0000000E+00    6.9000722E+00    1.2000000E+00    1.0399883E+01    6.0326361E+00    6.8136939E+00    8.0999550E+00    1.0007364E+01    9.2928778E-07    5.9957436E+00    9.9985039E-07    1.0000000E-06
    6.9300000E+00    1.8100000E+01    1.5857827E+01    8.3476716E-02    3.9999998E-01    0.0000000E+00    6.9000730E+00    1.2000000E+00    1.0399883E+01    6.0330528E+00    6.8135014E+00    8.0999550E+00    1.0007526E+01    9.2928976E-07    5.9957436E+00    9.9985044E-07    1.0000000E-06
    7.1100000E+00    1.8100000E+01    1.5858048E+01    8.3513317E-02    3.9999998E-01    0.0000000E+00    6.9000741E+00    1.2000000E+00    1.0399883E+01    6.0334353E+00    6.8133040E+00    8.0999550E+00    1.0007685E+01    9.2929181E-07    5.9957436E+00    9.9985051E-07    1.0000000E-06
    7.2900000E+00    1.8100000E+01    1.5858302E+01    8.3555961E-02    3.9999998E-01    0.0000000E+00    6.9000753E+00    1.2000000E+00    1.0399883E+01    6.0337809E+00    6.8130987E+00    8.0999550E+00    1.0007841E+01    9.2929394E-07    5.9957436E+00    9.9985060E-07    1.0000000E-06
    7.4700000E+00    1.8100000E+01    1.5858599E+01    8.3606360E-02    3.9999998E-01    0.0000000E+00    6.9000768E+00    1.2000000E+00    1.0399883E+01    6.0340858E+00    6.8128820E+00    8.0999550E+00    1.0007992E+01    9.2929618E-07    5.9957436E+00    9.9985073E-07    1.0000000E-06
    7.6500000E+00    1.8100000E+01    1.5858948E+01    8.3666643E-02    3.9999998E-01    0.0000000E+00    6.9000786E+00    1.2000000E+00    1.0399883E+01    6.0343448E+00    6.8126495E+00    8.0999550E+00    1.0008140E+01    9.2929854E-07    5.9957436E+00    9.9985090E-07    1.0000000E-06
    7.8300000E+00    1.8100000E+01    1.5859363E+01    8.3739476E-02    3.9999998E-01    0.0000000E+00    6.9000807E+00    1.2000000E+00    1.0399883E+01    6.0345513E+00    6.8123961E+00    8.0999550E+00    1.0008283E+01    9.2930106E-07    5.9957436E+00    9.9985090E-07    1.0000000E-06
    8.0100000E+00    1.8100000E+01    1.5859862E+01    8.3828206E-02    3.9999998E-01    0.0000000E+00    6.9000832E+00    1.2000000E+00    1.0399883E+01    6.0346969E+00    6.8121153E+00    8.0999550E+00    1.0008421E+01    9.2930377E-07    5.9957436E+00    9.9985091E-07    1.0000000E-06
    8.1900000E+00    1.9600000E+01    1.7057491E+01    8.3939257E-02    3.9999998E-01    0.0000000E+00    7.5000862E+00    1.3000000E+00    1.1199874E+01    6.5376640E+00    7.4126245E+00    8.7999511E+00    1.0011387E+01    9.2930618E-07    9.9929060E-02    9.9850981E-07    1.0000000E-06
    8.3700000E+00    1.9600000E+01    1.7058178E+01    8.4056364E-02    3.9999998E-01    0.0000000E+00    7.5000899E+00    1.3000000E+00    1.1199874E+01    6.5380491E+00    7.4121947E+00    8.7999511E+00    1.0011536E+01    9.2930871E-07    9.9929060E-02    9.9850994E-07    1.0000000E-06
    8.5500000E+00    1.9600000E+01    1.7058861E+01    8.4173888E-02    3.9999998E-01    0.0000000E+00    7.5000935E+00    1.3000000E+00    1.1199874E+01    6.5383767E+00    7.4117805E+00    8.7999511E+00    1.0011676E+01    9.2931131E-07    9.9929060E-02    9.9851010E-07    1.0000000E-06
    8.7300000E+00    1.9600000E+01    1.7059526E+01    8.4289592E-02    3.9999998E-01    0.0000000E+00    7.5000967E+00    1.3000000E+00    1.1199874E+01    6.5386587E+00    7.4113853E+00    8.7999511E+00    1.0011809E+01    9.2931398E-07    9.9929060E-02    9.9851030E-07    1.0000000E-06
    8.9100000E+00    1.9600000E+01    1.7060170E+01    8.4402643E-02    3.9999998E-01    0.0000000E+00    7.5000996E+00    1.3000000E+00    1.1199874E+01    6.5389027E+00    7.4110094E+00    8.7999511E+00    1.0011934E+01    9.2931671E-07    9.9929060E-02    9.9851056E-07    1.0000000E-06
    9.0900000E+00    1.9600000E+01    1.7060792E+01    8.4512790E-02    3.9999998E-01    0.0000000E+00    7.5001021E+00    1.3000000E+00    1.1199874E+01    6.5391139E+00    7.4106521E+00    8.7999511E+00    1.0012051E+01    9.2931948E-07    9.9929060E-02    9.9851089E-07    1.0000000E-06
    9.2700000E+00    1.9600000E+01    1.7061392E+01    8.4620014E-02    3.9999998E-01    0.0000000E+00    7.5001043E+00    1.3000000E+00    1.1199874E+01    6.5392961E+00    7.4103123E+00    8.7999511E+00    1.0012162E+01    9.2932229E-07    9.9929060E-02    9.9851129E-07    1.0000000E-06
    9.4500000E+00    1.9600000E+01    1.7061971E+01    8.4724386E-02    3.9999998E-01    0.0000000E+00    7.5001061E+00    1.3000000E+00    1.1199874E+01    6.5394523E+00    7.4099891E+00    8.7999511E+00    1.0012265E+01    9.2932516E-07    9.9929060E-02    9.9851179E-07    1.0000000E-06
    9.6300000E+00    1.9600000E+01    1.7062529E+01    8.4826008E-02    3.9999998E-01    0.0000000E+00    7.5001076E+00    1.3000000E+00    1.1199874E+01    6.5395849E+00    7.4096812E+00    8.7999511E+00    1.0012363E+01    9.2932806E-07    9.9929060E-02    9.9851241E-07    1.0000000E-06
    9.8100000E+00    1.9600000E+01    1.7063069E+01    8.4924988E-02    3.9999998E-01    0.0000000E+00    7.5001088E+00    1.3000000E+00    1.1199874E+01    6.5396961E+00    7.4093878E+00    8.7999511E+00    1.0012454E+01    9.2933102E-07    9.9929060E-02    9.9851316E-07    1.0000000E-06
    9.9900000E+00    1.9600000E+01    1.7063590E+01    8.5021425E-02    3.9999998E-01    0.0000000E+00    7.5001097E+00    1.3000000E+00    1.1199874E+01    6.5397877E+00    7.4091080E+00    8.7999511E+00    1.0012539E+01    9.2933401E-07    9.9929060E-02    9.9851407E-07    1.0000000E-06
    1.0170000E+01    1.9600000E+01    1.7064094E+01    8.5115413E-02    3.9999998E-01    0.0000000E+00    7.5001104E+00    1.3000000E+00    1.1199874E+01    6.5398616E+00    7.4088409E+00    8.7999511E+00    1.0012619E+01    9.2933706E-07    9.9929060E-02    9.9851517E-07    1.0000000E-06
    1.0350000E+01    1.9600000E+01    1.7064581E+01    8.5207034E-02    3.9999998E-01    0.0000000E+00    7.5001107E+00    1.3000000E+00    1.1199874E+01    6.5399193E+00    7.4085859E+00    8.7999511E+00    1.0012694E+01    9.2934014E-07    9.9929060E-02    9.9851649E-07    1.0000000E-06
    1.0530000E+01    1.9600000E+01    1.7065051E+01    8.5296354E-02    3.9999998E-01    0.0000000E+00    7.5001109E+00    1.3000000E+00    1.1199874E+01    6.5399622E+00    7.4083421E+00    8.7999511E+00    1.0012763E+01    9.2934327E-07    9.9929060E-02    9.9851807E-07    1.0000000E-06
    1.0710000E+01    1.9600000E+01    1.7065507E+01    8.5383430E-02    3.9999998E-01    0.0000000E+00    7.5001108E+00    1.3000000E+00    1.1199874E+01    6.5399919E+00    7.4081092E+00    8.7999511E+00    1.0012827E+01    9.2934644E-07    9.9929060E-02    9.9851994E-07    1.0000000E-06
    1.0890000E+01    1.9600000E+01    1.7065947E+01    8.5468301E-02    3.9999998E-01    0.0000000E+00    7.5001106E+00    1.3000000E+00    1.1199874E+01    6.5400097E+00    7.4078864E+00    8.7999511E+00    1.0012887E+01    9.2934965E-07    9.9929060E-02    9.9852216E-07    1.0000000E-06
    1.1070000E+01    1.9600000E+01    1.7066373E+01    8.5550990E-02    3.9999998E-01    0.0000000E+00    7.5001103E+00    1.3000000E+00    1.1199874E+01    6.5400167E+00    7.4076733E+00    8.7999511E+00    1.0012942E+01    9.2935290E-07    9.9929060E-02    9.9852476E-07    1.0000000E-06
    1.1250000E+01    1.9600000E+01    1.7066785E+01    8.5631499E-02    3.9999998E-01    0.0000000E+00    7.5001098E+00    1.3000000E+00    1.1199874E+01    6.5400144E+00    7.4074694E+00    8.7999511E+00    1.0012993E+01    9.2935619E-07    9.9929060E-02    9.9852781E-07    1.0000000E-06
    1.1430000E+01    1.9600000E+01    1.7067182E+01    8.5709809E-02    3.9999998E-01    0.0000000E+00    7.5001092E+00    1.3000000E+00    1.1199874E+01    6.5400040E+00    7.4072745E+00    8.7999511E+00    1.0013040E+01    9.2935952E-07    9.9929060E-02    9.9853133E-07    1.0000000E-06
