# Time          5.0000E+01
# Units: Weight % Component
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -1.4870838E+00    0.0000000E+00    1.1675155E+00    6.0928043E-02    5.8273908E-01    7.4920211E+00    6.0832983E+01    4.6344507E-02    2.3142462E-05    0.0000000E+00    6.2926870E+00    4.7158090E+00    0.0000000E+00    0.0000000E+00    1.1545128E+00    0.0000000E+00    8.5641846E+00    0.0000000E+00
    2.7000000E-01   -1.4865511E+00    0.0000000E+00    1.1681213E+00    6.1061313E-02    5.8294393E-01    7.4963787E+00    6.0858991E+01    4.6607720E-02    2.3150261E-05    0.0000000E+00    6.2948076E+00    4.6941235E+00    0.0000000E+00    0.0000000E+00    1.1549715E+00    0.0000000E+00    8.5670708E+00    0.0000000E+00
    4.5000000E-01   -1.4865287E+00    0.0000000E+00    1.1683510E+00    6.1191896E-02    5.8294878E-01    7.4960109E+00    6.0859349E+01    4.6895275E-02    2.3150058E-05    0.0000000E+00    6.2947524E+00    4.6940892E+00    0.0000000E+00    0.0000000E+00    1.1550423E+00    0.0000000E+00    8.5669956E+00    0.0000000E+00
    6.3000000E-01   -1.4865108E+00    0.0000000E+00    1.1685571E+00    6.1314813E-02    5.8295343E-01    7.4957130E+00    6.0859627E+01    4.7166230E-02    2.3149792E-05    0.0000000E+00    6.2946802E+00    4.6940419E+00    0.0000000E+00    0.0000000E+00    1.1551058E+00    0.0000000E+00    8.5668972E+00    0.0000000E+00
    8.1000000E-01   -1.4864987E+00    0.0000000E+00    1.1687311E+00    6.1424855E-02    5.8295749E-01    7.4955096E+00    6.0859807E+01    4.7409212E-02    2.3149446E-05    0.0000000E+00    6.2945861E+00    4.6939776E+00    0.0000000E+00    0.0000000E+00    1.1551580E+00    0.0000000E+00    8.5667692E+00    0.0000000E+00
    9.9000000E-01   -1.4864895E+00    0.0000000E+00    1.1688783E+00    6.1521884E-02    5.8296276E-01    7.4953536E+00    6.0859942E+01    4.7623618E-02    2.3149100E-05    0.0000000E+00    6.2944919E+00    4.6939125E+00    0.0000000E+00    0.0000000E+00    1.1552026E+00    0.0000000E+00    8.5666410E+00    0.0000000E+00
    1.1700000E+00   -1.4864818E+00    0.0000000E+00    1.1690024E+00    6.1606382E-02    5.8296972E-01    7.4952261E+00    6.0860054E+01    4.7810403E-02    2.3148780E-05    0.0000000E+00    6.2944049E+00    4.6938517E+00    0.0000000E+00    0.0000000E+00    1.1552411E+00    0.0000000E+00    8.5665226E+00    0.0000000E+00
    1.3500000E+00   -1.4864752E+00    0.0000000E+00    1.1691057E+00    6.1678653E-02    5.8297838E-01    7.4951194E+00    6.0860154E+01    4.7970202E-02    2.3148495E-05    0.0000000E+00    6.2943274E+00    4.6937971E+00    0.0000000E+00    0.0000000E+00    1.1552741E+00    0.0000000E+00    8.5664172E+00    0.0000000E+00
    1.5300000E+00   -1.4864695E+00    0.0000000E+00    1.1691893E+00    6.1738675E-02    5.8298867E-01    7.4950303E+00    6.0860246E+01    4.8102953E-02    2.3148248E-05    0.0000000E+00    6.2942604E+00    4.6937493E+00    0.0000000E+00    0.0000000E+00    1.1553017E+00    0.0000000E+00    8.5663260E+00    0.0000000E+00
    1.7100000E+00   -1.4864644E+00    0.0000000E+00    1.1692538E+00    6.1786069E-02    5.8300053E-01    7.4949572E+00    6.0860334E+01    4.8207819E-02    2.3148043E-05    0.0000000E+00    6.2942044E+00    4.6937087E+00    0.0000000E+00    0.0000000E+00    1.1553237E+00    0.0000000E+00    8.5662498E+00    0.0000000E+00
    1.8900000E+00   -1.4864599E+00    0.0000000E+00    1.1692988E+00    6.1820096E-02    5.8301396E-01    7.4948997E+00    6.0860421E+01    4.8283165E-02    2.3147879E-05    0.0000000E+00    6.2941601E+00    4.6936759E+00    0.0000000E+00    0.0000000E+00    1.1553398E+00    0.0000000E+00    8.5661894E+00    0.0000000E+00
    2.0700000E+00   -1.4979313E+00    0.0000000E+00    1.7012224E+00    4.9519428E-02    5.4823229E-01    7.5600571E+00    5.7889054E+01    5.0906505E-02    2.4376121E-05    0.0000000E+00    5.6709566E+00    5.3556104E+00    0.0000000E+00    0.0000000E+00    7.8181061E-01    0.0000000E+00    5.4124303E+02    0.0000000E+00
    2.2500000E+00   -1.4979268E+00    0.0000000E+00    1.7012561E+00    4.9541381E-02    5.4826486E-01    7.5600187E+00    5.7889215E+01    5.0955266E-02    2.4375891E-05    0.0000000E+00    5.6709031E+00    5.3555581E+00    0.0000000E+00    0.0000000E+00    7.8182456E-01    0.0000000E+00    5.4123792E+02    0.0000000E+00
    2.4300000E+00   -1.4979213E+00    0.0000000E+00    1.7012877E+00    4.9560719E-02    5.4829405E-01    7.5599632E+00    5.7889383E+01    5.0998141E-02    2.4375720E-05    0.0000000E+00    5.6708632E+00    5.3555190E+00    0.0000000E+00    0.0000000E+00    7.8183814E-01    0.0000000E+00    5.4123411E+02    0.0000000E+00
    2.6100000E+00   -1.4979160E+00    0.0000000E+00    1.7013158E+00    4.9578185E-02    5.4832101E-01    7.5599116E+00    5.7889543E+01    5.1036879E-02    2.4375070E-05    0.0000000E+00    5.6708260E+00    5.3554826E+00    0.0000000E+00    0.0000000E+00    7.8185073E-01    0.0000000E+00    5.4123056E+02    0.0000000E+00
    2.7900000E+00   -1.4979110E+00    0.0000000E+00    1.7013411E+00    4.9594119E-02    5.4834617E-01    7.5598633E+00    5.7889696E+01    5.1072232E-02    2.4373373E-05    0.0000000E+00    5.6707910E+00    5.3554484E+00    0.0000000E+00    0.0000000E+00    7.8186245E-01    0.0000000E+00    5.4122722E+02    0.0000000E+00
    2.9700000E+00   -1.4979063E+00    0.0000000E+00    1.7013639E+00    4.9608723E-02    5.4836979E-01    7.5598178E+00    5.7889843E+01    5.1104644E-02    2.4372443E-05    0.0000000E+00    5.6707578E+00    5.3554161E+00    0.0000000E+00    0.0000000E+00    7.8187338E-01    0.0000000E+00    5.4122406E+02    0.0000000E+00
    3.1500000E+00   -1.4979017E+00    0.0000000E+00    1.7013847E+00    4.9622149E-02    5.4839209E-01    7.5597749E+00    5.7889984E+01    5.1134450E-02    2.4371918E-05    0.0000000E+00    5.6707264E+00    5.3553855E+00    0.0000000E+00    0.0000000E+00    7.8188359E-01    0.0000000E+00    5.4122105E+02    0.0000000E+00
