# Time          5.0000E+01
# Units: M^2 mineral/m^3 porous medium
    Distance        Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02    7.0649995E+01    2.9262691E+01    2.2044502E-03    2.6691541E-01    0.0000000E+00    4.0061061E-01    8.8660000E-01    2.5649807E+01    1.5083968E+00    3.3471221E+00    1.9683779E+01    6.2150095E+02    7.5544748E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    2.7000000E-01    7.0649996E+01    2.9266539E+01    2.2122914E-03    2.6692940E-01    0.0000000E+00    3.9842865E-01    8.8660000E-01    2.5649807E+01    1.5084583E+00    3.3500101E+00    1.9683779E+01    6.2152118E+02    7.5544769E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    4.5000000E-01    7.0649998E+01    2.9270887E+01    2.2213936E-03    2.6694624E-01    0.0000000E+00    3.9842929E-01    8.8660000E-01    2.5649807E+01    1.5085293E+00    3.3489023E+00    1.9683779E+01    6.2154063E+02    7.5544795E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    6.3000000E-01    7.0649999E+01    2.9274864E+01    2.2299583E-03    2.6696332E-01    0.0000000E+00    3.9842991E-01    8.8660000E-01    2.5649807E+01    1.5086172E+00    3.3479986E+00    1.9683779E+01    6.2155924E+02    7.5544825E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    8.1000000E-01    7.0650000E+01    2.9278333E+01    2.2376320E-03    2.6698035E-01    0.0000000E+00    3.9843047E-01    8.8660000E-01    2.5649807E+01    1.5087234E+00    3.3473702E+00    1.9683779E+01    6.2157690E+02    7.5544859E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    9.9000000E-01    7.0650000E+01    2.9281317E+01    2.2443951E-03    2.6699741E-01    0.0000000E+00    3.9843094E-01    8.8660000E-01    2.5649807E+01    1.5088451E+00    3.3468814E+00    1.9683779E+01    6.2159365E+02    7.5544896E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    1.1700000E+00    7.0650000E+01    2.9283858E+01    2.2502799E-03    2.6701464E-01    0.0000000E+00    3.9843133E-01    8.8660000E-01    2.5649807E+01    1.5089791E+00    3.3464770E+00    1.9683779E+01    6.2160957E+02    7.5544938E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    1.3500000E+00    7.0650000E+01    2.9285988E+01    2.2553093E-03    2.6703208E-01    0.0000000E+00    3.9843162E-01    8.8660000E-01    2.5649807E+01    1.5091228E+00    3.3461354E+00    1.9683779E+01    6.2162476E+02    7.5544983E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    1.5300000E+00    7.0650000E+01    2.9287729E+01    2.2594839E-03    2.6704979E-01    0.0000000E+00    3.9843182E-01    8.8660000E-01    2.5649807E+01    1.5092742E+00    3.3458466E+00    1.9683779E+01    6.2163931E+02    7.5545031E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    1.7100000E+00    7.0650000E+01    2.9289085E+01    2.2627797E-03    2.6706777E-01    0.0000000E+00    3.9843194E-01    8.8660000E-01    2.5649807E+01    1.5094316E+00    3.3456067E+00    1.9683779E+01    6.2165330E+02    7.5545083E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
