# Time          5.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    9.0000000E-02    4.0081848E-08    3.3856327E-07    6.2431155E-06    3.5710346E-06
    2.7000000E-01    5.0111006E-08    4.4388293E-07    6.2033500E-06    3.5535651E-06
    4.5000000E-01    5.7813111E-08    5.9008457E-07    6.1670117E-06    3.5124238E-06
    6.3000000E-01    6.4061942E-08    7.4121681E-07    6.1293425E-06    3.4709409E-06
    8.1000000E-01    6.9268609E-08    8.8063958E-07    6.0939959E-06    3.4335811E-06
    9.9000000E-01    7.3693903E-08    1.0017067E-06    6.0629247E-06    3.4015769E-06
    1.1700000E+00    7.7537556E-08    1.1038296E-06    6.0363871E-06    3.3748550E-06
    1.3500000E+00    8.0956670E-08    1.1889859E-06    6.0138583E-06    3.3528641E-06
    1.5300000E+00    8.4076993E-08    1.2596470E-06    5.9946508E-06    3.3349865E-06
    1.7100000E+00    8.6999047E-08    1.3182133E-06    5.9780875E-06    3.3206430E-06
    1.8900000E+00    8.9818667E-08    1.3657519E-06    5.9632102E-06    3.3102051E-06
    2.0700000E+00    2.3625610E-10    3.2114858E-09    1.4748571E-08    8.5301738E-09
    2.2500000E+00    2.4768796E-10    3.0317899E-09    1.4622513E-08    8.7398338E-09
    2.4300000E+00    2.5884306E-10    2.8706227E-09    1.4521415E-08    8.9154478E-09
    2.6100000E+00    2.6972238E-10    2.7245466E-09    1.4439343E-08    9.0646602E-09
    2.7900000E+00    2.8032856E-10    2.5909861E-09    1.4372043E-08    9.1930117E-09
    2.9700000E+00    2.9066480E-10    2.4679697E-09    1.4316386E-08    9.3046118E-09
    3.1500000E+00    3.0073425E-10    2.3539616E-09    1.4270028E-08    9.4025707E-09
    3.3300000E+00    3.1053959E-10    2.2477468E-09    1.4231178E-08    9.4892836E-09
    3.5100000E+00    3.2008277E-10    2.1483512E-09    1.4198448E-08    9.5666235E-09
    3.6900000E+00    3.2936486E-10    2.0549851E-09    1.4170746E-08    9.6360749E-09
    3.8700000E+00    3.3838598E-10    1.9670019E-09    1.4147204E-08    9.6988285E-09
    4.0500000E+00    3.4714520E-10    1.8838676E-09    1.4127123E-08    9.7558499E-09
    4.2300000E+00    3.5564062E-10    1.8051381E-09    1.4109934E-08    9.8079294E-09
    4.4100000E+00    3.6386937E-10    1.7304419E-09    1.4095170E-08    9.8557201E-09
    4.5900000E+00    3.7182773E-10    1.6594660E-09    1.4082447E-08    9.8997652E-09
    4.7700000E+00    3.7951134E-10    1.5919454E-09    1.4071441E-08    9.9405207E-09
    4.9500000E+00    3.8691548E-10    1.5276542E-09    1.4061884E-08    9.9783713E-09
    5.1300000E+00    3.9403544E-10    1.4663980E-09    1.4053547E-08    1.0013644E-08
    5.3100000E+00    4.0086708E-10    1.4080070E-09    1.4046237E-08    1.0046619E-08
    5.4900000E+00    4.0740743E-10    1.3523305E-09    1.4039789E-08    1.0077536E-08
    5.6700000E+00    4.1365541E-10    1.2992310E-09    1.4034065E-08    1.0106604E-08
    5.8500000E+00    4.1961243E-10    1.2485798E-09    1.4028944E-08    1.0134004E-08
    6.0300000E+00    4.2528287E-10    1.2002531E-09    1.4024326E-08    1.0159897E-08
    6.2100000E+00    4.3067419E-10    1.1541298E-09    1.4020127E-08    1.0184423E-08
    6.3900000E+00    4.3579669E-10    1.1100899E-09    1.4016276E-08    1.0207706E-08
    6.5700000E+00    4.4066296E-10    1.0680152E-09    1.4012713E-08    1.0229856E-08
    6.7500000E+00    4.4528705E-10    1.0277905E-09    1.4009390E-08    1.0250972E-08
    6.9300000E+00    4.4968373E-10    9.8930434E-10    1.4006268E-08    1.0271141E-08
    7.1100000E+00    4.5386780E-10    9.5245102E-10    1.4003312E-08    1.0290441E-08
    7.2900000E+00    4.5785358E-10    9.1713103E-10    1.4000495E-08    1.0308940E-08
    7.4700000E+00    4.6165463E-10    8.8325161E-10    1.3997794E-08    1.0326701E-08
    7.6500000E+00    4.6528358E-10    8.5072675E-10    1.3995191E-08    1.0343778E-08
    7.8300000E+00    4.6875212E-10    8.1947806E-10    1.3992670E-08    1.0360220E-08
    8.0100000E+00    4.7207589E-10    7.8957503E-10    1.3990200E-08    1.0376013E-08
    8.1900000E+00    7.6140653E-08    1.2474880E-07    2.2374724E-06    1.6611982E-06
    8.3700000E+00    7.6732604E-08    1.2323583E-07    2.2367542E-06    1.6623813E-06
    8.5500000E+00    7.7301795E-08    1.2178597E-07    2.2360290E-06    1.6635524E-06
    8.7300000E+00    7.7849675E-08    1.2039926E-07    2.2352944E-06    1.6647129E-06
    8.9100000E+00    7.8377571E-08    1.1907372E-07    2.2345495E-06    1.6658635E-06
    9.0900000E+00    7.8886721E-08    1.1780675E-07    2.2337912E-06    1.6670081E-06
    9.2700000E+00    7.9378283E-08    1.1659559E-07    2.2330111E-06    1.6681556E-06
    9.4500000E+00    7.9853360E-08    1.1543753E-07    2.2321926E-06    1.6693233E-06
    9.6300000E+00    8.0313010E-08    1.1432995E-07    2.2313087E-06    1.6705390E-06
    9.8100000E+00    8.0758259E-08    1.1327036E-07    2.2303192E-06    1.6718435E-06
    9.9900000E+00    8.1190115E-08    1.1225638E-07    2.2291708E-06    1.6732907E-06
    1.0170000E+01    8.1609570E-08    1.1128574E-07    2.2277991E-06    1.6749457E-06
    1.0350000E+01    8.2017602E-08    1.1035625E-07    2.2261326E-06    1.6768805E-06
    1.0530000E+01    8.2415181E-08    1.0946584E-07    2.2240991E-06    1.6791677E-06
    1.0710000E+01    8.2803259E-08    1.0861260E-07    2.2216341E-06    1.6818723E-06
    1.0890000E+01    8.3182775E-08    1.0779484E-07    2.2186879E-06    1.6850444E-06
    1.1070000E+01    8.3554653E-08    1.0701127E-07    2.2152327E-06    1.6887118E-06
    1.1250000E+01    8.3919809E-08    1.0626131E-07    2.2112674E-06    1.6928755E-06
    1.1430000E+01    8.4279159E-08    1.0554549E-07    2.2068193E-06    1.6975075E-06
    1.1610000E+01    8.4633638E-08    1.0486605E-07    2.2019427E-06    1.7025518E-06
    1.1790000E+01    8.4984220E-08    1.0422778E-07    2.1967152E-06    1.7079279E-06
    1.1970000E+01    8.5331936E-08    1.0363906E-07    2.1912314E-06    1.7135364E-06
    1.2150000E+01    8.5677848E-08    1.0311324E-07    2.1855956E-06    1.7192655E-06
    1.2330000E+01    8.6019109E-08    1.0267719E-07    2.1799242E-06    1.7249868E-06
    1.2510000E+01    5.3649945E-08    6.4619795E-08    1.3600920E-06    1.0808216E-06
    1.2690000E+01    5.3529008E-08    6.5077578E-08    1.3574826E-06    1.0832631E-06
