# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.2618362E-02    2.0997650E-01    1.9000034E-04
    2.7000000E-01    2.1919119E-02    2.0992949E-01    1.9000103E-04
    4.5000000E-01    2.1271012E-02    2.0988236E-01    1.9000168E-04
    6.3000000E-01    2.0663151E-02    2.0983508E-01    1.9000232E-04
    8.1000000E-01    2.0087903E-02    2.0978768E-01    1.9000294E-04
    9.9000000E-01    1.9539692E-02    2.0974016E-01    1.9000355E-04
    1.1700000E+00    1.9014247E-02    2.0969252E-01    1.9000413E-04
    1.3500000E+00    1.8508190E-02    2.0964476E-01    1.9000471E-04
    1.5300000E+00    1.8018756E-02    2.0959690E-01    1.9000526E-04
    1.7100000E+00    1.7543610E-02    2.0954893E-01    1.9000581E-04
    1.8900000E+00    1.7080712E-02    2.0950085E-01    1.9000634E-04
    2.0700000E+00    1.6631215E-02    2.0945298E-01    1.9000685E-04
    2.2500000E+00    1.6198938E-02    2.0940531E-01    1.9000735E-04
    2.4300000E+00    1.5780089E-02    2.0935753E-01    1.9000784E-04
    2.6100000E+00    1.5373668E-02    2.0930962E-01    1.9000831E-04
    2.7900000E+00    1.4978816E-02    2.0926159E-01    1.9000877E-04
    2.9700000E+00    1.4594786E-02    2.0921345E-01    1.9000921E-04
    3.1500000E+00    1.4220927E-02    2.0916519E-01    1.9000965E-04
    3.3300000E+00    1.3856664E-02    2.0911681E-01    1.9001007E-04
    3.5100000E+00    1.3501485E-02    2.0906831E-01    1.9001048E-04
    3.6900000E+00    1.3154935E-02    2.0901969E-01    1.9001089E-04
    3.8700000E+00    1.2816603E-02    2.0897096E-01    1.9001128E-04
    4.0500000E+00    1.2486120E-02    2.0892210E-01    1.9001166E-04
    4.2300000E+00    1.2163149E-02    2.0887313E-01    1.9001203E-04
    4.4100000E+00    1.1847386E-02    2.0882404E-01    1.9001239E-04
    4.5900000E+00    1.1538553E-02    2.0877482E-01    1.9001274E-04
    4.7700000E+00    1.1236393E-02    2.0872549E-01    1.9001308E-04
    4.9500000E+00    1.0940672E-02    2.0867603E-01    1.9001341E-04
    5.1300000E+00    1.0651176E-02    2.0862646E-01    1.9001373E-04
    5.3100000E+00    1.0367705E-02    2.0857676E-01    1.9001404E-04
    5.4900000E+00    1.0090076E-02    2.0852694E-01    1.9001435E-04
    5.6700000E+00    9.8181201E-03    2.0847700E-01    1.9001464E-04
    5.8500000E+00    9.5516799E-03    2.0842694E-01    1.9001493E-04
    6.0300000E+00    9.2906108E-03    2.0837675E-01    1.9001521E-04
    6.2100000E+00    9.0347790E-03    2.0832644E-01    1.9001548E-04
    6.3900000E+00    8.7840609E-03    2.0827600E-01    1.9001574E-04
    6.5700000E+00    8.5383428E-03    2.0822544E-01    1.9001599E-04
    6.7500000E+00    8.2975200E-03    2.0817476E-01    1.9001624E-04
    6.9300000E+00    8.0614971E-03    2.0812395E-01    1.9001647E-04
    7.1100000E+00    7.8301870E-03    2.0807301E-01    1.9001670E-04
    7.2900000E+00    7.6035114E-03    2.0802195E-01    1.9001693E-04
    7.4700000E+00    7.3814005E-03    2.0797076E-01    1.9001714E-04
    7.6500000E+00    7.1637932E-03    2.0791944E-01    1.9001735E-04
    7.8300000E+00    6.9506368E-03    2.0786800E-01    1.9001755E-04
    8.0100000E+00    6.7418882E-03    2.0781642E-01    1.9001774E-04
    8.1900000E+00    6.5360796E-03    2.0776436E-01    1.9001793E-04
    8.3700000E+00    6.3333643E-03    2.0771180E-01    1.9001811E-04
    8.5500000E+00    6.1349589E-03    2.0765913E-01    1.9001828E-04
    8.7300000E+00    5.9408422E-03    2.0760632E-01    1.9001845E-04
    8.9100000E+00    5.7510026E-03    2.0755340E-01    1.9001861E-04
    9.0900000E+00    5.5654395E-03    2.0750034E-01    1.9001877E-04
    9.2700000E+00    5.3841637E-03    2.0744716E-01    1.9001892E-04
    9.4500000E+00    5.2071989E-03    2.0739385E-01    1.9001906E-04
    9.6300000E+00    5.0345836E-03    2.0734041E-01    1.9001920E-04
    9.8100000E+00    4.8663723E-03    2.0728684E-01    1.9001933E-04
    9.9900000E+00    4.7026381E-03    2.0723314E-01    1.9001945E-04
    1.0170000E+01    4.5434754E-03    2.0717932E-01    1.9001957E-04
    1.0350000E+01    4.3890026E-03    2.0712536E-01    1.9001968E-04
