# Time          5.0000E+01
# Units: Mol/kgw
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -2.7212461E-04    1.0000000E-04    8.4114383E-06    3.8776584E-06    5.2712984E-06    1.7336954E-06    1.0811858E-05    1.5192128E-03    3.3704424E-04    3.5589910E-07    5.7752825E-08    5.0517255E-11    1.0000000E-14    1.0000000E-14    2.5026983E-06    1.0000000E-14    1.1880258E-04    1.0000000E-30
    2.7000000E-01   -2.8539471E-04    1.0000000E-04    1.2731739E-05    6.9465656E-06    5.6860690E-06    1.1163200E-06    1.9145332E-05    1.5527472E-03    3.2792318E-04    3.5589838E-07    7.3435172E-08    1.8761534E-11    1.0000000E-14    1.0000000E-14    4.6117318E-06    1.0000000E-14    2.7100023E-05    1.0000000E-30
    4.5000000E-01   -2.9885818E-04    1.0000000E-04    1.6865528E-05    9.9025204E-06    6.3931341E-06    6.9423290E-07    2.7201890E-05    1.5679158E-03    3.1957099E-04    3.5589764E-07    8.6919162E-08    1.7198660E-11    1.0000000E-14    1.0000000E-14    6.5867359E-06    1.0000000E-14    6.4204511E-06    1.0000000E-30
    6.3000000E-01   -3.1254373E-04    1.0000000E-04    2.0820119E-05    1.2702598E-05    7.4582097E-06    4.7489452E-07    3.5004104E-05    1.5798407E-03    3.1133530E-04    3.5589690E-07    9.8246517E-08    1.5748533E-11    1.0000000E-14    1.0000000E-14    8.4372820E-06    1.0000000E-14    1.6669971E-06    1.0000000E-30
    8.1000000E-01   -3.2615975E-04    1.0000000E-04    2.4614326E-05    1.5330719E-05    8.9266001E-06    3.5052282E-07    4.2483460E-05    1.5919936E-03    3.0307279E-04    3.5589618E-07    1.0756784E-07    1.4496843E-11    1.0000000E-14    1.0000000E-14    1.0163112E-05    1.0000000E-14    5.5576017E-07    1.0000000E-30
    9.9000000E-01   -3.3959662E-04    1.0000000E-04    2.8267923E-05    1.7785590E-05    1.0811989E-05    2.7252374E-07    4.9633292E-05    1.6054467E-03    2.9474992E-04    3.5589550E-07    1.1509931E-07    1.3437560E-11    1.0000000E-14    1.0000000E-14    1.1766653E-05    1.0000000E-14    2.9403796E-07    1.0000000E-30
    1.1700000E+00   -3.5282804E-04    1.0000000E-04    3.1799551E-05    2.0077830E-05    1.3092716E-05    2.2006353E-07    5.6473138E-05    1.6208330E-03    2.8635834E-04    3.5589485E-07    1.2109929E-07    1.2550191E-11    1.0000000E-14    1.0000000E-14    1.3256634E-05    1.0000000E-14    2.3465625E-07    1.0000000E-30
    1.3500000E+00   -3.6585987E-04    1.0000000E-04    3.5226757E-05    2.2227761E-05    1.5716351E-05    1.8309094E-07    6.3031340E-05    1.6387997E-03    2.7789563E-04    3.5589422E-07    1.2585336E-07    1.1816701E-11    1.0000000E-14    1.0000000E-14    1.4647903E-05    1.0000000E-14    2.2470494E-07    1.0000000E-30
    1.5300000E+00   -3.7871266E-04    1.0000000E-04    3.8566569E-05    2.4262090E-05    1.8610477E-05    1.5621609E-07    6.9340027E-05    1.6601430E-03    2.6936077E-04    3.5589362E-07    1.2966354E-07    1.1224636E-11    1.0000000E-14    1.0000000E-14    1.5959505E-05    1.0000000E-14    2.2735030E-07    1.0000000E-30
    1.7100000E+00   -3.9141569E-04    1.0000000E-04    4.1836247E-05    2.6210124E-05    2.1695655E-05    1.3632511E-07    7.5433931E-05    1.6858797E-03    2.6075308E-04    3.5589303E-07    1.3284071E-07    1.0767514E-11    1.0000000E-14    1.0000000E-14    1.7212219E-05    1.0000000E-14    2.3356450E-07    1.0000000E-30
