# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.7748423E+00   -5.7678899E+00   -3.9999999E+00   -5.0753414E+00   -5.4114304E+00   -5.2780823E+00   -6.4337251E+00   -4.9660996E+00   -2.9040400E+00   -3.4723130E+00   -6.4486730E+00   -7.2931496E+00   -1.3858356E+01   -1.4000000E+01   -1.4000003E+01   -5.6015914E+00   -1.4000000E+01   -3.9251741E+00   -3.0000000E+01   -3.5655465E+00   -6.3357108E+00   -7.7637250E+00   -6.0523315E+00   -1.1039412E+01   -1.0307735E+01   -1.9149874E+01   -2.6217810E+01   -8.6833977E+00   -8.2321591E+00   -1.0718008E+01   -1.1896382E+01   -8.1669153E+00   -1.2664918E+01   -8.3871766E+00
    2.7000000E-01    5.7893355E+00   -5.7820992E+00   -3.9999999E+00   -4.8953345E+00   -5.1582298E+00   -5.2451878E+00   -6.6394046E+00   -4.7179370E+00   -2.8972443E+00   -3.4842278E+00   -6.4486739E+00   -7.1912906E+00   -1.4302167E+01   -1.4000000E+01   -1.4000004E+01   -5.3361359E+00   -1.4000000E+01   -4.5670303E+00   -3.0000000E+01   -3.5439582E+00   -6.5146674E+00   -7.9136952E+00   -6.2448919E+00   -1.0923933E+01   -1.0738428E+01   -1.9050381E+01   -2.6665079E+01   -8.6686055E+00   -8.1951883E+00   -1.0581537E+01   -1.2306673E+01   -8.0446381E+00   -1.2449127E+01   -8.1861784E+00
    4.5000000E-01    5.8091206E+00   -5.8016133E+00   -3.9999999E+00   -4.7732327E+00   -5.0042542E+00   -5.1942861E+00   -6.8664249E+00   -4.5654009E+00   -2.8967884E+00   -3.4954326E+00   -6.4486748E+00   -7.1205289E+00   -1.4358932E+01   -1.4000000E+01   -1.4000004E+01   -5.1813297E+00   -1.4000000E+01   -5.1924344E+00   -3.0000000E+01   -3.5234306E+00   -6.7042781E+00   -8.0637357E+00   -6.4534373E+00   -1.0834220E+01   -1.0776718E+01   -1.8981881E+01   -2.6725146E+01   -8.6485343E+00   -8.1540251E+00   -1.0471868E+01   -1.2325571E+01   -7.9544674E+00   -1.2286997E+01   -8.0441202E+00
    6.3000000E-01    5.8291222E+00   -5.8213551E+00   -3.9999999E+00   -4.6817599E+00   -4.8961074E+00   -5.1273653E+00   -7.0528479E+00   -4.4558810E+00   -2.8974479E+00   -3.5067716E+00   -6.4486757E+00   -7.0697599E+00   -1.4416450E+01   -1.4000000E+01   -1.4000005E+01   -5.0737974E+00   -1.4000000E+01   -5.7780651E+00   -3.0000000E+01   -3.5038135E+00   -6.8527683E+00   -8.1722228E+00   -6.6211127E+00   -1.0764249E+01   -1.0815488E+01   -1.8933282E+01   -2.6785829E+01   -8.6282581E+00   -8.1135900E+00   -1.0382828E+01   -1.2345813E+01   -7.8851543E+00   -1.2156179E+01   -7.9335785E+00
    8.1000000E-01    5.8479415E+00   -5.8399291E+00   -3.9999999E+00   -4.6090654E+00   -4.8144374E+00   -5.0493139E+00   -7.2054200E+00   -4.3717801E+00   -2.8979742E+00   -3.5184530E+00   -6.4486766E+00   -7.0327803E+00   -1.4470561E+01   -1.4000000E+01   -1.4000005E+01   -4.9929732E+00   -1.4000000E+01   -6.2551125E+00   -3.0000000E+01   -3.4852601E+00   -6.9696566E+00   -8.2514723E+00   -6.7560481E+00   -1.0709206E+01   -1.0851962E+01   -1.8898356E+01   -2.6842932E+01   -8.6091789E+00   -8.0754451E+00   -1.0309751E+01   -1.2364765E+01   -7.8306359E+00   -1.2046370E+01   -7.8428496E+00
    9.9000000E-01    5.8652124E+00   -5.8569692E+00   -3.9999999E+00   -4.5489696E+00   -4.7499317E+00   -4.9660943E+00   -7.3340852E+00   -4.3042269E+00   -2.8979786E+00   -3.5305463E+00   -6.4486774E+00   -7.0057199E+00   -1.4520171E+01   -1.4000000E+01   -1.4000006E+01   -4.9293470E+00   -1.4000000E+01   -6.5315965E+00   -3.0000000E+01   -3.4677483E+00   -7.0656191E+00   -8.3128931E+00   -6.8685539E+00   -1.0665587E+01   -1.0885413E+01   -1.8873229E+01   -2.6895358E+01   -8.5916630E+00   -8.0399349E+00   -1.0249109E+01   -1.2381675E+01   -7.7870192E+00   -1.1951735E+01   -7.7657309E+00
    1.1700000E+00    5.8808012E+00   -5.8723404E+00   -3.9999999E+00   -4.4978525E+00   -4.6972832E+00   -4.8829702E+00   -7.4446911E+00   -4.2481580E+00   -2.8972424E+00   -3.5430901E+00   -6.4486782E+00   -6.9859252E+00   -1.4564872E+01   -1.4000000E+01   -1.4000006E+01   -4.8775667E+00   -1.4000000E+01   -6.6295678E+00   -3.0000000E+01   -3.4511917E+00   -7.1467806E+00   -8.3628771E+00   -6.9646175E+00   -1.0630875E+01   -1.0915572E+01   -1.8855260E+01   -2.6942714E+01   -8.5758430E+00   -8.0071028E+00   -1.0198302E+01   -1.2396194E+01   -7.7515694E+00   -1.1868703E+01   -7.6985188E+00
    1.3500000E+00    5.8945941E+00   -5.8859274E+00   -3.9999999E+00   -4.4534106E+00   -4.6531042E+00   -4.8036482E+00   -7.5404711E+00   -4.2004434E+00   -2.8955539E+00   -3.5561182E+00   -6.4486790E+00   -6.9714241E+00   -1.4604309E+01   -1.4000000E+01   -1.4000006E+01   -4.8342245E+00   -1.4000000E+01   -6.6483873E+00   -3.0000000E+01   -3.4354907E+00   -7.2166153E+00   -8.4051260E+00   -7.0475942E+00   -1.0603217E+01   -1.0942206E+01   -1.8842489E+01   -2.6984666E+01   -8.5618309E+00   -7.9769580E+00   -1.0155381E+01   -1.2407996E+01   -7.7222214E+00   -1.1794985E+01   -7.6388135E+00
    1.5300000E+00    5.9064376E+00   -5.8975749E+00   -3.9999999E+00   -4.4140819E+00   -4.6150717E+00   -4.7302424E+00   -7.6231634E+00   -4.1590159E+00   -2.8926629E+00   -3.5696656E+00   -6.4486797E+00   -6.9606461E+00   -1.4638008E+01   -1.4000000E+01   -1.4000006E+01   -4.7969805E+00   -1.4000000E+01   -6.6433044E+00   -3.0000000E+01   -3.4205468E+00   -7.2771819E+00   -8.4420055E+00   -7.1193840E+00   -1.0581201E+01   -1.0965002E+01   -1.8833359E+01   -2.7020759E+01   -8.5497783E+00   -7.9495501E+00   -1.0118838E+01   -1.2416676E+01   -7.6973131E+00   -1.1729077E+01   -7.5849580E+00
    1.7100000E+00    5.9161170E+00   -5.9070666E+00   -3.9999999E+00   -4.3787497E+00   -4.5815309E+00   -4.6636272E+00   -7.6935445E+00   -4.1224332E+00   -2.8882627E+00   -3.5837705E+00   -6.4486804E+00   -6.9522664E+00   -1.4665309E+01   -1.4000000E+01   -1.4000006E+01   -4.7641631E+00   -1.4000000E+01   -6.6315931E+00   -3.0000000E+01   -3.4062662E+00   -7.3296998E+00   -8.4751646E+00   -7.1809863E+00   -1.0563723E+01   -1.0983524E+01   -1.8826560E+01   -2.7050355E+01   -8.5398984E+00   -7.9249952E+00   -1.0087479E+01   -1.2421712E+01   -7.6754330E+00   -1.1669984E+01   -7.5357455E+00
