# Time series at grid cell:   1   1   1
  Time(yrs)                  Na+                    K+                     Al+++                  Mg++                   SiO2(aq)               Ca++                   Fe++                   SO4--                  pH                     CO2(aq)                O2(aq)                
  1.00000E-09                2.88997699507034E-05   7.24994354127644E-05   3.48342704289449E-09   6.81011717483152E-06   4.31999670079009E-05   1.21002245374448E-05   8.78998985650998E-07   5.27999489523259E-09   5.96999090910696E+00   1.59221848216706E-03   3.43460855785131E-04
  2.00000E-09                2.88997521171744E-05   7.24993907614875E-05   3.48685576636713E-09   6.81010841296581E-06   4.31999340158446E-05   1.21002089386078E-05   8.78997971304802E-07   5.27998979047394E-09   5.96999005520414E+00   1.59221849388200E-03   3.43460834937044E-04
  3.00000E-09                2.88997342107998E-05   7.24993459071082E-05   3.49028280760811E-09   6.81009969868944E-06   4.31999010238379E-05   1.21001934313528E-05   8.78996956959676E-07   5.27998468571558E-09   5.96998943187309E+00   1.59221865282349E-03   3.43460814072177E-04
  4.00000E-09                2.88997162195461E-05   7.24993008308871E-05   3.49370984590241E-09   6.81009103670407E-06   4.31998680318686E-05   1.21001780247072E-05   8.78995942616332E-07   5.27997958096243E-09   5.96998893946591E+00   1.59221889777860E-03   3.43460793188909E-04
  5.00000E-09                2.88996981670815E-05   7.24992555968364E-05   3.49713688101888E-09   6.81008241251643E-06   4.31998350399362E-05   1.21001626907466E-05   8.78994928274672E-07   5.27997447621437E-09   5.96998852180270E+00   1.59221919214230E-03   3.43460772292468E-04
  7.00000E-09                2.88996619079044E-05   7.24991647384826E-05   3.50399597398068E-09   6.81006525704186E-06   4.31997690562344E-05   1.21001322015088E-05   8.78992899599618E-07   5.27996426674585E-09   5.96998780489436E+00   1.59221986061987E-03   3.43460730467316E-04
  1.10000E-08                2.88995893338711E-05   7.24989828723960E-05   3.51772414284382E-09   6.81003098120511E-06   4.31996370894520E-05   1.21000712905920E-05   8.78988842278414E-07   5.27994384790250E-09   5.96998649273861E+00   1.59222127655660E-03   3.43460646806561E-04
  1.90000E-08                2.88994441284956E-05   7.24986189924733E-05   3.54511323969317E-09   6.80996246508322E-06   4.31993731579327E-05   1.20999495370927E-05   8.78980727713223E-07   5.27990301043318E-09   5.96998393810611E+00   1.59222415426999E-03   3.43460479480541E-04
  3.50000E-08                2.88991536914151E-05   7.24978911661622E-05   3.59994419333071E-09   6.80982545501172E-06   4.31988453043094E-05   1.20997060722453E-05   8.78964499005177E-07   5.27982133683758E-09   5.96997885062497E+00   1.59222992373300E-03   3.43460144853643E-04
  6.70000E-08                2.88985728210953E-05   7.24964355233809E-05   3.70960279762937E-09   6.80955145249208E-06   4.31977896338516E-05   1.20992191748191E-05   8.78932043202258E-07   5.27965799470156E-09   5.96996868004963E+00   1.59224146230582E-03   3.43459475724605E-04
