# Time          5.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02   -6.6117008E-01   -6.4653239E+00   -1.1308151E+01   -3.3955835E+00   -5.6305000E+01    4.0353377E-01    2.5990421E+00   -1.0658619E+01   -1.0180130E+00    3.7354298E+00   -1.2868597E+01   -5.6607856E-01   -5.2931631E+00   -3.9101530E+03    3.7454741E+00    2.2314069E+00
    2.7000000E-01   -4.1300568E-01   -5.6913891E+00   -1.0720246E+01   -2.7687640E+00   -5.6193989E+01    6.4080334E-04    2.8963397E+00   -1.0480626E+01   -4.2681212E-01    3.9022366E+00   -1.1848563E+01   -3.1791416E-01   -5.0053488E+00   -4.5520074E+03    3.5072150E+00    2.0666459E+00
    4.5000000E-01   -2.6046768E-01   -5.2622832E+00   -1.0333623E+01   -2.4108610E+00   -5.6126989E+01    7.8554780E-04    2.9140221E+00   -1.0449882E+01   -1.9362335E-01    3.8670920E+00   -1.1217360E+01   -1.6537617E-01   -4.8124637E+00   -5.1774097E+03    3.2831561E+00    1.8965356E+00
    6.3000000E-01   -1.5094597E-01   -4.9512788E+00   -1.0041378E+01   -2.1244115E+00   -5.6079808E+01    9.2947006E-04    2.9429478E+00   -1.0418486E+01   -1.7840990E-02    3.8286117E+00   -1.0749526E+01   -5.5854454E-02   -4.6660446E+00   -5.7630386E+03    3.0564129E+00    1.7677737E+00
    8.1000000E-01   -6.6843268E-02   -4.7060428E+00   -9.8066636E+00   -1.8738212E+00   -5.6042676E+01    1.0632935E-03    2.9968833E+00   -1.0383830E+01    1.3769851E-01    3.8001623E+00   -1.0374752E+01    2.8248243E-02   -4.5482750E+00   -6.2400842E+03    2.8228205E+00    1.6694463E+00
    9.9000000E-01    7.1167149E-04   -4.5051902E+00   -9.6113442E+00   -1.6498476E+00   -5.6010746E+01    1.1826615E-03    3.0629864E+00   -1.0352852E+01    2.7704427E-01    3.7774016E+00   -1.0064601E+01    9.5803183E-02   -4.4501856E+00   -6.5165665E+03    2.5809901E+00    1.5905111E+00
    1.1700000E+00    5.6782208E-02   -4.3363054E+00   -9.4448678E+00   -1.4489584E+00   -5.5980977E+01    1.2847724E-03    3.1322700E+00   -1.0328246E+01    4.0155205E-01    3.7579372E+00   -9.8027474E+00    1.5187372E-01   -4.3665232E+00   -6.6145360E+03    2.3301469E+00    1.5247083E+00
    1.3500000E+00    1.0449848E-01   -4.1913995E+00   -9.3004837E+00   -1.2691750E+00   -5.5951071E+01    1.3678254E-03    3.1995340E+00   -1.0310583E+01    5.1242152E-01    3.7408503E+00   -9.5786717E+00    1.9958999E-01   -4.2939224E+00   -6.6333539E+03    2.0696176E+00    1.4684486E+00
    1.5300000E+00    1.4592756E-01   -4.0650786E+00   -9.1736566E+00   -1.1087795E+00   -5.5919050E+01    1.4307341E-03    3.2620679E+00   -1.0299713E+01    6.1093987E-01    3.7258468E+00   -9.3852118E+00    2.4101907E-01   -4.2301239E+00   -6.6282694E+03    1.7987024E+00    1.4195178E+00
    1.7100000E+00    1.8251188E-01   -3.9535512E+00   -9.0613191E+00   -9.6597144E-01   -5.5883046E+01    1.4729177E-03    3.3188003E+00   -1.0295288E+01    6.9850730E-01    3.7129398E+00   -9.2173471E+00    2.7760339E-01   -4.1736026E+00   -6.6165565E+03    1.5166362E+00    1.3764799E+00
    1.8900000E+00    2.1531249E-01   -3.8540406E+00   -8.9614593E+00   -8.3889140E-01   -5.5841192E+01    1.4941176E-03    3.3696736E+00   -1.0296995E+01    7.7657475E-01    3.7023343E+00   -9.0715319E+00    3.1040401E-01   -4.1233650E+00   -6.6009937E+03    1.2225705E+00    1.3383766E+00
    2.0700000E+00    2.5879264E-01   -3.6005450E+00   -8.8362742E+00   -6.2763695E-01   -5.5804596E+01    1.2958643E-03    3.7321717E+00   -1.0085371E+01    1.1214015E+00    3.9405382E+00   -8.7419523E+00    3.5388415E-01   -4.0691423E+00   -4.9495939E+03    9.1778569E-01    1.4139984E+00
    2.2500000E+00    2.9726505E-01   -3.4839436E+00   -8.7229603E+00   -5.4941999E-01   -5.5764057E+01    1.2742997E-03    3.7281950E+00   -1.0114073E+01    1.1774959E+00    3.9352894E+00   -8.5862141E+00    3.9235656E-01   -4.0193478E+00   -4.8329896E+03    6.1045363E-01    1.3729015E+00
    2.4300000E+00    3.3185000E-01   -3.3804929E+00   -8.6186129E+00   -4.8121143E-01   -5.5720826E+01    1.2531862E-03    3.7189534E+00   -1.0141639E+01    1.2236029E+00    3.9270091E+00   -8.4481265E+00    4.2694151E-01   -3.9729034E+00   -4.7934285E+03    3.0086231E-01    1.3341765E+00
    2.6100000E+00    3.6321630E-01   -3.2864703E+00   -8.5216708E+00   -4.1983022E-01   -5.5675501E+01    1.2333074E-03    3.7096380E+00   -1.0164886E+01    1.2647684E+00    3.9190452E+00   -8.3225036E+00    4.5830781E-01   -3.9292853E+00   -4.7714469E+03   -1.0026867E-02    1.2988282E+00
    2.7900000E+00    3.9187232E-01   -3.2003844E+00   -8.4310558E+00   -3.6420352E-01   -5.5628416E+01    1.2147849E-03    3.7002837E+00   -1.0184278E+01    1.3018066E+00    3.9113761E+00   -8.2072586E+00    4.8696383E-01   -3.8881388E+00   -4.7541544E+03   -3.2163930E-01    1.2663377E+00
    2.9700000E+00    4.1821572E-01   -3.1210889E+00   -8.3459454E+00   -3.1351554E-01   -5.5579833E+01    1.1975631E-03    3.6908776E+00   -1.0200298E+01    1.3353167E+00    3.9039689E+00   -8.1008449E+00    5.1330723E-01   -3.8491883E+00   -4.7381909E+03   -6.3347292E-01    1.2362907E+00
    3.1500000E+00    4.4256358E-01   -3.0476667E+00   -8.2656817E+00   -2.6711510E-01   -5.5529992E+01    1.1815478E-03    3.6814173E+00   -1.0213372E+01    1.3657802E+00    3.8968039E+00   -8.0020496E+00    5.3765509E-01   -3.8122073E+00   -4.7226345E+03   -9.4500641E-01    1.2083603E+00
    3.3300000E+00    4.6517276E-01   -2.9793716E+00   -8.1897237E+00   -2.2447305E-01   -5.5479129E+01    1.1666458E-03    3.6719042E+00   -1.0223866E+01    1.3935887E+00    3.8898670E+00   -7.9098981E+00    5.6026428E-01   -3.7770039E+00   -4.7072372E+03   -1.2556690E+00    1.1822827E+00
    3.5100000E+00    4.8625420E-01   -2.9155883E+00   -8.1176197E+00   -1.8515321E-01   -5.5427477E+01    1.1527769E-03    3.6623417E+00   -1.0232099E+01    1.4190656E+00    3.8831476E+00   -7.8235936E+00    5.8134571E-01   -3.7434137E+00   -4.6919458E+03   -1.5648283E+00    1.1578415E+00
    3.6900000E+00    5.0598316E-01   -2.8558034E+00   -8.0489871E+00   -1.4879179E-01   -5.5375274E+01    1.1398770E-03    3.6527340E+00   -1.0238352E+01    1.4424802E+00    3.8766364E+00   -7.7424767E+00    6.0107467E-01   -3.7112943E+00   -4.6767671E+03   -1.8717835E+00    1.1348569E+00
    3.8700000E+00    5.2450684E-01   -2.7995841E+00   -7.9834987E+00   -1.1508216E-01   -5.5322763E+01    1.1278992E-03    3.6430854E+00   -1.0242870E+01    1.4640594E+00    3.8703255E+00   -7.6659952E+00    6.1959835E-01   -3.6805212E+00   -4.6617276E+03   -2.1757608E+00    1.1131778E+00
