# Time          5.0000E+01
# Units: Mole component in mineral/m^3 porous medium
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -3.4441943E+04    0.0000000E+00    1.1852509E+03    3.5515901E+01    3.4781868E+02    6.4791845E+03    2.3626789E+04    2.4652287E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9747359E+03    0.0000000E+00    0.0000000E+00    1.1085469E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    2.7000000E-01   -3.4408087E+04    0.0000000E+00    1.1854621E+03    3.5581238E+01    3.4782235E+02    6.4816277E+03    2.3629738E+04    2.4782961E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608484E+03    0.0000000E+00    0.0000000E+00    1.1086129E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    4.5000000E-01   -3.4408155E+04    0.0000000E+00    1.1856554E+03    3.5642584E+01    3.4782604E+02    6.4814999E+03    2.3630077E+04    2.4905653E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608509E+03    0.0000000E+00    0.0000000E+00    1.1086750E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    6.3000000E-01   -3.4407730E+04    0.0000000E+00    1.1858358E+03    3.5701286E+01    3.4782994E+02    6.4812151E+03    2.3630232E+04    2.5023056E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608535E+03    0.0000000E+00    0.0000000E+00    1.1087345E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    8.1000000E-01   -3.4407688E+04    0.0000000E+00    1.1860022E+03    3.5756750E+01    3.4783424E+02    6.4810673E+03    2.3630495E+04    2.5133985E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608560E+03    0.0000000E+00    0.0000000E+00    1.1087910E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    9.9000000E-01   -3.4407844E+04    0.0000000E+00    1.1861551E+03    3.5808911E+01    3.4783895E+02    6.4809939E+03    2.3630804E+04    2.5238308E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608584E+03    0.0000000E+00    0.0000000E+00    1.1088444E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.1700000E+00   -3.4408075E+04    0.0000000E+00    1.1862959E+03    3.5857971E+01    3.4784401E+02    6.4809537E+03    2.3631120E+04    2.5336427E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608606E+03    0.0000000E+00    0.0000000E+00    1.1088948E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.3500000E+00   -3.4408331E+04    0.0000000E+00    1.1864258E+03    3.5904204E+01    3.4784939E+02    6.4809293E+03    2.3631427E+04    2.5428894E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608626E+03    0.0000000E+00    0.0000000E+00    1.1089425E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.5300000E+00   -3.4408593E+04    0.0000000E+00    1.1865461E+03    3.5947895E+01    3.4785503E+02    6.4809136E+03    2.3631722E+04    2.5516276E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608644E+03    0.0000000E+00    0.0000000E+00    1.1089878E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.7100000E+00   -3.4408852E+04    0.0000000E+00    1.1866581E+03    3.5989319E+01    3.4786088E+02    6.4809029E+03    2.3632003E+04    2.5599123E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608660E+03    0.0000000E+00    0.0000000E+00    1.1090309E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.8900000E+00   -3.4409105E+04    0.0000000E+00    1.1867627E+03    3.6028739E+01    3.4786690E+02    6.4808953E+03    2.3632270E+04    2.5677963E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608673E+03    0.0000000E+00    0.0000000E+00    1.1090721E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    2.0700000E+00   -3.2927615E+04    0.0000000E+00    1.6397304E+03    2.7440627E+01    3.1058758E+02    6.2078227E+03    2.1346021E+04    2.5759140E+01    1.6877637E-02    0.0000000E+00    2.2497653E+03    2.1246670E+03    0.0000000E+00    0.0000000E+00    7.1270823E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.2500000E+00   -3.2928079E+04    0.0000000E+00    1.6398712E+03    2.7478729E+01    3.1060039E+02    6.2078721E+03    2.1346442E+04    2.5835344E+01    1.6877637E-02    0.0000000E+00    2.2497653E+03    2.1246673E+03    0.0000000E+00    0.0000000E+00    7.1275047E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.4300000E+00   -3.2928358E+04    0.0000000E+00    1.6400024E+03    2.7514823E+01    3.1061179E+02    6.2078672E+03    2.1346785E+04    2.5907532E+01    1.6877637E-02    0.0000000E+00    2.2497653E+03    2.1246674E+03    0.0000000E+00    0.0000000E+00    7.1279017E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.6100000E+00   -3.2928622E+04    0.0000000E+00    1.6401248E+03    2.7549093E+01    3.1062274E+02    6.2078627E+03    2.1347107E+04    2.5976072E+01    1.6877637E-02    0.0000000E+00    2.2497653E+03    2.1246673E+03    0.0000000E+00    0.0000000E+00    7.1282790E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.7900000E+00   -3.2928874E+04    0.0000000E+00    1.6402395E+03    2.7581698E+01    3.1063324E+02    6.2078593E+03    2.1347411E+04    2.6041280E+01    1.6877637E-02    0.0000000E+00    2.2497653E+03    2.1246672E+03    0.0000000E+00    0.0000000E+00    7.1286381E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.9700000E+00   -3.2929114E+04    0.0000000E+00    1.6403471E+03    2.7612776E+01    3.1064327E+02    6.2078567E+03    2.1347699E+04    2.6103438E+01    1.6877637E-02    0.0000000E+00    2.2497653E+03    2.1246670E+03    0.0000000E+00    0.0000000E+00    7.1289805E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
