# Time          5.0000E+01
# Units: Weight % Component
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -1.4870093E+00    0.0000000E+00    1.1676319E+00    6.0966005E-02    5.8276519E-01    7.4926586E+00    6.0836663E+01    4.6424194E-02    2.3143437E-05    0.0000000E+00    6.2929521E+00    4.7126867E+00    0.0000000E+00    0.0000000E+00    1.1545830E+00    0.0000000E+00    8.5645455E+00    0.0000000E+00
    2.7000000E-01   -1.4865426E+00    0.0000000E+00    1.1682279E+00    6.1122048E-02    5.8294446E-01    7.4962305E+00    6.0859121E+01    4.6741554E-02    2.3150143E-05    0.0000000E+00    6.2947755E+00    4.6941021E+00    0.0000000E+00    0.0000000E+00    1.1550030E+00    0.0000000E+00    8.5670270E+00    0.0000000E+00
    4.5000000E-01   -1.4865190E+00    0.0000000E+00    1.1684780E+00    6.1267466E-02    5.8295006E-01    7.4958418E+00    6.0859493E+01    4.7061895E-02    2.3149885E-05    0.0000000E+00    6.2947055E+00    4.6940579E+00    0.0000000E+00    0.0000000E+00    1.1550806E+00    0.0000000E+00    8.5669317E+00    0.0000000E+00
    6.3000000E-01   -1.4865024E+00    0.0000000E+00    1.1686905E+00    6.1398912E-02    5.8295502E-01    7.4955660E+00    6.0859744E+01    4.7351928E-02    2.3149528E-05    0.0000000E+00    6.2946083E+00    4.6939927E+00    0.0000000E+00    0.0000000E+00    1.1551454E+00    0.0000000E+00    8.5667995E+00    0.0000000E+00
    8.1000000E-01   -1.4864910E+00    0.0000000E+00    1.1688664E+00    6.1513851E-02    5.8296078E-01    7.4953729E+00    6.0859912E+01    4.7605853E-02    2.3149132E-05    0.0000000E+00    6.2945007E+00    4.6939187E+00    0.0000000E+00    0.0000000E+00    1.1551987E+00    0.0000000E+00    8.5666530E+00    0.0000000E+00
    9.9000000E-01   -1.4864819E+00    0.0000000E+00    1.1690126E+00    6.1613219E-02    5.8296858E-01    7.4952215E+00    6.0860044E+01    4.7825493E-02    2.3148760E-05    0.0000000E+00    6.2943995E+00    4.6938483E+00    0.0000000E+00    0.0000000E+00    1.1552441E+00    0.0000000E+00    8.5665152E+00    0.0000000E+00
    1.1700000E+00   -1.4864743E+00    0.0000000E+00    1.1691334E+00    6.1698076E-02    5.8297853E-01    7.4950970E+00    6.0860158E+01    4.8013113E-02    2.3148427E-05    0.0000000E+00    6.2943090E+00    4.6937846E+00    0.0000000E+00    0.0000000E+00    1.1552829E+00    0.0000000E+00    8.5663921E+00    0.0000000E+00
    1.3500000E+00   -1.4864677E+00    0.0000000E+00    1.1692318E+00    6.1769129E-02    5.8299047E-01    7.4949931E+00    6.0860262E+01    4.8170256E-02    2.3148137E-05    0.0000000E+00    6.2942302E+00    4.6937285E+00    0.0000000E+00    0.0000000E+00    1.1553156E+00    0.0000000E+00    8.5662849E+00    0.0000000E+00
    1.5300000E+00   -1.4864618E+00    0.0000000E+00    1.1693094E+00    6.1826701E-02    5.8300422E-01    7.4949069E+00    6.0860360E+01    4.8297626E-02    2.3147891E-05    0.0000000E+00    6.2941633E+00    4.6936801E+00    0.0000000E+00    0.0000000E+00    1.1553424E+00    0.0000000E+00    8.5661938E+00    0.0000000E+00
    1.7100000E+00   -1.4864567E+00    0.0000000E+00    1.1693673E+00    6.1870753E-02    5.8301963E-01    7.4948369E+00    6.0860455E+01    4.8395138E-02    2.3147689E-05    0.0000000E+00    6.2941083E+00    4.6936396E+00    0.0000000E+00    0.0000000E+00    1.1553631E+00    0.0000000E+00    8.5661189E+00    0.0000000E+00
