# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    1.2878867E-02    2.0687349E-01    1.9000021E-04
    2.7000000E-01    1.4146199E-02    2.0117905E-01    1.9000065E-04
    4.5000000E-01    1.5493183E-02    1.9550648E-01    1.9000109E-04
    6.3000000E-01    1.6950765E-02    1.8982560E-01    1.9000151E-04
    8.1000000E-01    1.8524974E-02    1.8413539E-01    1.9000193E-04
    9.9000000E-01    2.0221283E-02    1.7843620E-01    1.9000235E-04
    1.1700000E+00    2.2045835E-02    1.7272836E-01    1.9000276E-04
    1.3500000E+00    2.4005414E-02    1.6701210E-01    1.9000317E-04
    1.5300000E+00    2.6107405E-02    1.6128760E-01    1.9000357E-04
    1.7100000E+00    2.8359778E-02    1.5555503E-01    1.9000397E-04
    1.8900000E+00    3.0771093E-02    1.4981448E-01    1.9000436E-04
    2.0700000E+00    3.3333859E-02    1.4410312E-01    1.9000475E-04
    2.2500000E+00    3.5867261E-02    1.3861205E-01    1.9000513E-04
    2.4300000E+00    3.8372505E-02    1.3331827E-01    1.9000550E-04
    2.6100000E+00    4.0846822E-02    1.2822337E-01    1.9000586E-04
    2.7900000E+00    4.3288237E-02    1.2332798E-01    1.9000622E-04
    2.9700000E+00    4.5694740E-02    1.1863262E-01    1.9000658E-04
    3.1500000E+00    4.8064213E-02    1.1413779E-01    1.9000692E-04
    3.3300000E+00    5.0394421E-02    1.0984396E-01    1.9000727E-04
    3.5100000E+00    5.2683000E-02    1.0575160E-01    1.9000760E-04
    3.6900000E+00    5.4927452E-02    1.0186115E-01    1.9000793E-04
    3.8700000E+00    5.7125134E-02    9.8173046E-02    1.9000826E-04
    4.0500000E+00    5.9273250E-02    9.4687725E-02    1.9000858E-04
    4.2300000E+00    6.1368840E-02    9.1405608E-02    1.9000889E-04
    4.4100000E+00    6.3408768E-02    8.8327114E-02    1.9000920E-04
    4.5900000E+00    6.5389714E-02    8.5452661E-02    1.9000950E-04
    4.7700000E+00    6.7308161E-02    8.2782668E-02    1.9000979E-04
    4.9500000E+00    6.9160378E-02    8.0317552E-02    1.9001008E-04
    5.1300000E+00    7.0942413E-02    7.8057735E-02    1.9001037E-04
    5.3100000E+00    7.2650077E-02    7.6003642E-02    1.9001065E-04
    5.4900000E+00    7.4278926E-02    7.4155704E-02    1.9001092E-04
    5.6700000E+00    7.5824250E-02    7.2514358E-02    1.9001119E-04
    5.8500000E+00    7.7281052E-02    7.1080047E-02    1.9001145E-04
    6.0300000E+00    7.8644036E-02    6.9853224E-02    1.9001170E-04
    6.2100000E+00    7.9907589E-02    6.8834347E-02    1.9001195E-04
    6.3900000E+00    8.1065757E-02    6.8023884E-02    1.9001220E-04
    6.5700000E+00    8.2112234E-02    6.7422306E-02    1.9001244E-04
    6.7500000E+00    8.3040336E-02    6.7030094E-02    1.9001267E-04
    6.9300000E+00    8.3842984E-02    6.6847731E-02    1.9001290E-04
    7.1100000E+00    8.4512682E-02    6.6875704E-02    1.9001312E-04
    7.2900000E+00    8.5041493E-02    6.7114501E-02    1.9001333E-04
    7.4700000E+00    8.5421016E-02    6.7564609E-02    1.9001354E-04
    7.6500000E+00    8.5642362E-02    6.8226511E-02    1.9001375E-04
    7.8300000E+00    8.5696127E-02    6.9100687E-02    1.9001395E-04
    8.0100000E+00    8.5572362E-02    7.0187609E-02    1.9001414E-04
    8.1900000E+00    8.5258291E-02    7.1497259E-02    1.9001433E-04
    8.3700000E+00    8.4921075E-02    7.2852642E-02    1.9001452E-04
    8.5500000E+00    8.4587171E-02    7.4218372E-02    1.9001470E-04
    8.7300000E+00    8.4260092E-02    7.5590759E-02    1.9001487E-04
    8.9100000E+00    8.3940382E-02    7.6969292E-02    1.9001504E-04
    9.0900000E+00    8.3628186E-02    7.8353907E-02    1.9001521E-04
    9.2700000E+00    8.3323610E-02    7.9744606E-02    1.9001537E-04
    9.4500000E+00    8.3026772E-02    8.1141399E-02    1.9001552E-04
    9.6300000E+00    8.2737808E-02    8.2544297E-02    1.9001567E-04
    9.8100000E+00    8.2456876E-02    8.3953310E-02    1.9001582E-04
    9.9900000E+00    8.2184151E-02    8.5368451E-02    1.9001596E-04
    1.0170000E+01    8.1919833E-02    8.6789731E-02    1.9001609E-04
    1.0350000E+01    8.1664140E-02    8.8217162E-02    1.9001622E-04
    1.0530000E+01    8.1417313E-02    8.9650755E-02    1.9001635E-04
    1.0710000E+01    8.1179618E-02    9.1090524E-02    1.9001647E-04
    1.0890000E+01    8.0951343E-02    9.2536480E-02    1.9001658E-04
    1.1070000E+01    8.0732801E-02    9.3988636E-02    1.9001669E-04
    1.1250000E+01    8.0524329E-02    9.5447003E-02    1.9001680E-04
    1.1430000E+01    8.0326295E-02    9.6911595E-02    1.9001690E-04
    1.1610000E+01    8.0139090E-02    9.8382424E-02    1.9001700E-04
    1.1790000E+01    7.9963135E-02    9.9859503E-02    1.9001709E-04
    1.1970000E+01    7.9798884E-02    1.0134284E-01    1.9001718E-04
    1.2150000E+01    7.9646815E-02    1.0283246E-01    1.9001726E-04
    1.2330000E+01    7.9507444E-02    1.0432836E-01    1.9001734E-04
    1.2510000E+01    7.9380630E-02    1.0583872E-01    1.9001741E-04
    1.2690000E+01    7.9255319E-02    1.0729966E-01    1.9001748E-04
    1.2870000E+01    7.9132189E-02    1.0870315E-01    1.9001755E-04
    1.3050000E+01    7.9011298E-02    1.1004931E-01    1.9001762E-04
    1.3230000E+01    7.8892714E-02    1.1133832E-01    1.9001768E-04
    1.3410000E+01    7.8776517E-02    1.1257042E-01    1.9001774E-04
    1.3590000E+01    7.8662790E-02    1.1374589E-01    1.9001780E-04
    1.3770000E+01    7.8551623E-02    1.1486510E-01    1.9001785E-04
    1.3950000E+01    7.8443113E-02    1.1592849E-01    1.9001791E-04
    1.4130000E+01    7.8337362E-02    1.1693657E-01    1.9001796E-04
    1.4310000E+01    7.8234478E-02    1.1788992E-01    1.9001800E-04
    1.4490000E+01    7.8134578E-02    1.1878921E-01    1.9001805E-04
    1.4670000E+01    7.8037786E-02    1.1963517E-01    1.9001809E-04
    1.4850000E+01    7.7944233E-02    1.2042860E-01    1.9001813E-04
    1.5030000E+01    7.7854060E-02    1.2117038E-01    1.9001816E-04
    1.5210000E+01    7.7767414E-02    1.2186142E-01    1.9001820E-04
    1.5390000E+01    7.7684456E-02    1.2250270E-01    1.9001823E-04
    1.5570000E+01    7.7605354E-02    1.2309521E-01    1.9001826E-04
    1.5750000E+01    7.7530287E-02    1.2363998E-01    1.9001829E-04
    1.5930000E+01    7.7459447E-02    1.2413802E-01    1.9001831E-04
    1.6110000E+01    7.7393037E-02    1.2459036E-01    1.9001834E-04
    1.6290000E+01    7.7331273E-02    1.2499798E-01    1.9001836E-04
    1.6470000E+01    7.7274384E-02    1.2536186E-01    1.9001837E-04
    1.6650000E+01    7.7222615E-02    1.2568287E-01    1.9001839E-04
    1.6830000E+01    7.7176226E-02    1.2596187E-01    1.9001840E-04
    1.7010000E+01    7.7135490E-02    1.2619959E-01    1.9001842E-04
    1.7190000E+01    7.7100701E-02    1.2639670E-01    1.9001843E-04
    1.7370000E+01    7.7072170E-02    1.2655376E-01    1.9001843E-04
    1.7550000E+01    7.7050225E-02    1.2667120E-01    1.9001844E-04
    1.7730000E+01    7.7035216E-02    1.2674934E-01    1.9001844E-04
    1.7910000E+01    7.7027515E-02    1.2678838E-01    1.9001845E-04
