# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.9158047E+00   -5.9073496E+00   -3.9999999E+00   -4.5257958E+00   -4.7112537E+00   -4.7314449E+00   -7.5214018E+00   -4.2937818E+00   -2.9312018E+00   -3.4641455E+00   -6.4486838E+00   -7.2080357E+00   -1.4592760E+01   -1.4000000E+01   -1.4000003E+01   -4.8965376E+00   -1.4000000E+01   -3.2691558E+00   -3.0000000E+01   -3.4501536E+00   -7.1534396E+00   -8.2995290E+00   -7.0062978E+00   -1.0817964E+01   -1.0908429E+01   -1.9077321E+01   -2.6970531E+01   -8.5408454E+00   -7.9710788E+00   -1.0384341E+01   -1.2387990E+01   -7.9726185E+00   -1.1860598E+01   -7.7254120E+00
    2.7000000E-01    6.0210263E+00   -6.0112624E+00   -3.9999999E+00   -4.2978080E+00   -4.4622620E+00   -4.4254039E+00   -8.1228102E+00   -4.0595319E+00   -2.9412146E+00   -3.4641978E+00   -6.4486945E+00   -7.3068865E+00   -1.4973277E+01   -1.4000000E+01   -1.4000003E+01   -4.6514300E+00   -1.4000000E+01   -3.2650520E+00   -3.0000000E+01   -3.3535427E+00   -7.5548289E+00   -8.4904750E+00   -7.5087573E+00   -1.0815644E+01   -1.1189998E+01   -1.9187200E+01   -2.7367048E+01   -8.4342245E+00   -7.7650950E+00   -1.0288203E+01   -1.2578490E+01   -7.9802999E+00   -1.1432169E+01   -7.4036061E+00
    4.5000000E-01    6.1013784E+00   -6.0906014E+00   -3.9999999E+00   -4.1702933E+00   -4.3227624E+00   -4.2381771E+00   -8.5273562E+00   -3.9435793E+00   -2.9509487E+00   -3.4642489E+00   -6.4487040E+00   -7.4577778E+00   -1.5205155E+01   -1.4000000E+01   -1.4000002E+01   -4.5165459E+00   -1.4000000E+01   -3.2609866E+00   -3.0000000E+01   -3.2818298E+00   -7.8067346E+00   -8.5816766E+00   -7.8377785E+00   -1.0889332E+01   -1.1346350E+01   -1.9346685E+01   -2.7611340E+01   -8.3527799E+00   -7.6097935E+00   -1.0292357E+01   -1.2667451E+01   -8.0637113E+00   -1.1153674E+01   -7.2065584E+00
    6.3000000E-01    6.1667394E+00   -6.1551244E+00   -3.9999999E+00   -4.0840430E+00   -4.2243987E+00   -4.1129763E+00   -8.8369934E+00   -3.8738547E+00   -2.9604758E+00   -3.4642991E+00   -6.4487127E+00   -7.5973493E+00   -1.5393710E+01   -1.4000000E+01   -1.4000001E+01   -4.4221040E+00   -1.4000000E+01   -3.2569588E+00   -3.0000000E+01   -3.2250834E+00   -7.9923178E+00   -8.6365378E+00   -8.0860295E+00   -1.0966155E+01   -1.1473519E+01   -1.9493405E+01   -2.7810187E+01   -8.2865087E+00   -7.4849928E+00   -1.0314250E+01   -1.2741470E+01   -8.1500524E+00   -1.0946220E+01   -7.0653773E+00
    8.1000000E-01    6.2221570E+00   -6.2098203E+00   -3.9999999E+00   -4.0199652E+00   -4.1472901E+00   -4.0235119E+00   -9.0893446E+00   -3.8282590E+00   -2.9698455E+00   -3.4643488E+00   -6.4487207E+00   -7.7151355E+00   -1.5553474E+01   -1.4000000E+01   -1.4000001E+01   -4.3482265E+00   -1.4000000E+01   -3.2529681E+00   -3.0000000E+01   -3.1782447E+00   -8.1395745E+00   -8.6729593E+00   -8.2863729E+00   -1.1030780E+01   -1.1581275E+01   -1.9617377E+01   -2.7978829E+01   -8.2303026E+00   -7.3804056E+00   -1.0333609E+01   -1.2805500E+01   -8.2240384E+00   -1.0780668E+01   -6.9560337E+00
    9.9000000E-01    6.2705189E+00   -6.2575447E+00   -3.9999999E+00   -3.9695782E+00   -4.0834719E+00   -3.9560260E+00   -9.3028530E+00   -3.7972875E+00   -2.9790945E+00   -3.4643980E+00   -6.4487284E+00   -7.8154762E+00   -1.5692815E+01   -1.4000000E+01   -1.4000001E+01   -4.2870785E+00   -1.4000000E+01   -3.2490137E+00   -3.0000000E+01   -3.1384296E+00   -8.2614284E+00   -8.6980894E+00   -8.4545207E+00   -1.1084757E+01   -1.1675256E+01   -1.9723203E+01   -2.8126026E+01   -8.1812406E+00   -7.2901607E+00   -1.0349167E+01   -1.2862428E+01   -8.2872559E+00   -1.0642798E+01   -6.8672279E+00
    1.1700000E+00    6.3136303E+00   -6.3000832E+00   -3.9999999E+00   -3.9284124E+00   -4.0289848E+00   -3.9027908E+00   -9.4879253E+00   -3.7759844E+00   -2.9882515E+00   -3.4644468E+00   -6.4487356E+00   -7.9033975E+00   -1.5816980E+01   -1.4000000E+01   -1.4000000E+01   -4.2348268E+00   -1.4000000E+01   -3.2450950E+00   -3.0000000E+01   -3.1038410E+00   -8.3648322E+00   -8.7152703E+00   -8.5991703E+00   -1.1131366E+01   -1.1758998E+01   -1.9816072E+01   -2.8257260E+01   -8.1374970E+00   -7.2105951E+00   -1.0362448E+01   -1.2914074E+01   -8.3430144E+00   -1.0524558E+01   -6.7927341E+00
    1.3500000E+00    6.3526909E+00   -6.3386225E+00   -3.9999999E+00   -3.8938424E+00   -3.9815080E+00   -3.8592646E+00   -9.6512309E+00   -3.7614627E+00   -2.9973397E+00   -3.4644953E+00   -6.4487426E+00   -7.9822430E+00   -1.5929453E+01   -1.4000000E+01   -1.4000000E+01   -4.1892512E+00   -1.4000000E+01   -3.2412113E+00   -3.0000000E+01   -3.0732889E+00   -8.4541603E+00   -8.7264772E+00   -8.7258553E+00   -1.1172791E+01   -1.1834851E+01   -1.9899436E+01   -2.8376174E+01   -8.0978587E+00   -7.1392785E+00   -1.0374474E+01   -1.2961650E+01   -8.3935206E+00   -1.0420948E+01   -6.7287638E+00
    1.5300000E+00    6.3885367E+00   -6.3739892E+00   -3.9999999E+00   -3.8642034E+00   -3.9395184E+00   -3.8226598E+00   -9.7973445E+00   -3.7519054E+00   -3.0063778E+00   -3.4645435E+00   -6.4487493E+00   -8.0541450E+00   -1.6032661E+01   -1.4000000E+01   -1.4000000E+01   -4.1489047E+00   -1.4000000E+01   -3.2373620E+00   -3.0000000E+01   -3.0459464E+00   -8.5323892E+00   -8.7330145E+00   -8.8383593E+00   -1.1210358E+01   -1.1904449E+01   -1.9975502E+01   -2.8485307E+01   -8.0614800E+00   -7.0745195E+00   -1.0385760E+01   -1.3006004E+01   -8.4401181E+00   -1.0328648E+01   -6.6728448E+00
    1.7100000E+00    6.4217731E+00   -6.4067819E+00   -3.9999999E+00   -3.8383780E+00   -3.9019432E+00   -3.7911917E+00   -9.9295583E+00   -3.7461004E+00   -3.0153820E+00   -3.4645914E+00   -6.4487557E+00   -8.1205401E+00   -1.6128359E+01   -1.4000000E+01   -1.4000000E+01   -4.1127705E+00   -1.4000000E+01   -3.2335377E+00   -3.0000000E+01   -3.0212170E+00   -8.6016548E+00   -8.7358073E+00   -8.9394025E+00   -1.1244918E+01   -1.1968976E+01   -2.0045764E+01   -2.8586499E+01   -8.0277484E+00   -7.0150949E+00   -1.0396578E+01   -1.3047750E+01   -8.4836750E+00   -1.0245347E+01   -6.6232773E+00
