# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.3905267E-02    2.0764108E-01    1.9000015E-04
    2.7000000E-01    2.5420451E-02    2.0326860E-01    1.9000047E-04
    4.5000000E-01    2.6994976E-02    1.9891644E-01    1.9000078E-04
    6.3000000E-01    2.8652309E-02    1.9456065E-01    1.9000108E-04
    8.1000000E-01    3.0395518E-02    1.9020005E-01    1.9000138E-04
    9.9000000E-01    3.2226640E-02    1.8583489E-01    1.9000168E-04
    1.1700000E+00    3.4147954E-02    1.8146550E-01    1.9000197E-04
    1.3500000E+00    3.6162016E-02    1.7709214E-01    1.9000226E-04
    1.5300000E+00    3.8271629E-02    1.7271504E-01    1.9000255E-04
    1.7100000E+00    4.0479823E-02    1.6833437E-01    1.9000283E-04
    1.8900000E+00    4.2789838E-02    1.6395028E-01    1.9000311E-04
    2.0700000E+00    4.5189720E-02    1.5959083E-01    1.9000338E-04
    2.2500000E+00    4.7548391E-02    1.5539148E-01    1.9000364E-04
    2.4300000E+00    4.9867754E-02    1.5133621E-01    1.9000390E-04
    2.6100000E+00    5.2145027E-02    1.4742643E-01    1.9000416E-04
    2.7900000E+00    5.4378319E-02    1.4366257E-01    1.9000441E-04
    2.9700000E+00    5.6565789E-02    1.4004493E-01    1.9000466E-04
    3.1500000E+00    5.8705560E-02    1.3657381E-01    1.9000491E-04
    3.3300000E+00    6.0795706E-02    1.3324945E-01    1.9000515E-04
    3.5100000E+00    6.2834246E-02    1.3007210E-01    1.9000538E-04
    3.6900000E+00    6.4819142E-02    1.2704201E-01    1.9000561E-04
    3.8700000E+00    6.6748289E-02    1.2415939E-01    1.9000584E-04
    4.0500000E+00    6.8619514E-02    1.2142447E-01    1.9000606E-04
    4.2300000E+00    7.0430570E-02    1.1883747E-01    1.9000628E-04
    4.4100000E+00    7.2179133E-02    1.1639858E-01    1.9000650E-04
    4.5900000E+00    7.3862800E-02    1.1410803E-01    1.9000671E-04
    4.7700000E+00    7.5479080E-02    1.1196601E-01    1.9000692E-04
    4.9500000E+00    7.7025395E-02    1.0997273E-01    1.9000712E-04
    5.1300000E+00    7.8499073E-02    1.0812838E-01    1.9000732E-04
    5.3100000E+00    7.9897345E-02    1.0643316E-01    1.9000751E-04
    5.4900000E+00    8.1217341E-02    1.0488728E-01    1.9000770E-04
    5.6700000E+00    8.2456085E-02    1.0349093E-01    1.9000789E-04
    5.8500000E+00    8.3610492E-02    1.0224432E-01    1.9000807E-04
    6.0300000E+00    8.4677365E-02    1.0114763E-01    1.9000824E-04
    6.2100000E+00    8.5653384E-02    1.0020108E-01    1.9000842E-04
    6.3900000E+00    8.6535111E-02    9.9404855E-02    1.9000859E-04
    6.5700000E+00    8.7318979E-02    9.8759161E-02    1.9000875E-04
    6.7500000E+00    8.8001288E-02    9.8264200E-02    1.9000892E-04
    6.9300000E+00    8.8578202E-02    9.7920171E-02    1.9000907E-04
    7.1100000E+00    8.9045743E-02    9.7727275E-02    1.9000923E-04
    7.2900000E+00    8.9399786E-02    9.7685714E-02    1.9000938E-04
    7.4700000E+00    8.9636053E-02    9.7795688E-02    1.9000952E-04
    7.6500000E+00    8.9750109E-02    9.8057396E-02    1.9000967E-04
    7.8300000E+00    8.9737355E-02    9.8471037E-02    1.9000980E-04
    8.0100000E+00    8.9593023E-02    9.9036809E-02    1.9000994E-04
    8.1900000E+00    8.9310115E-02    9.9760166E-02    1.9001007E-04
    8.3700000E+00    8.9012475E-02    1.0051291E-01    1.9001020E-04
    8.5500000E+00    8.8719267E-02    1.0127192E-01    1.9001032E-04
    8.7300000E+00    8.8432885E-02    1.0203476E-01    1.9001045E-04
    8.9100000E+00    8.8153696E-02    1.0280107E-01    1.9001056E-04
    9.0900000E+00    8.7881795E-02    1.0357083E-01    1.9001068E-04
    9.2700000E+00    8.7617252E-02    1.0434404E-01    1.9001079E-04
    9.4500000E+00    8.7360139E-02    1.0512069E-01    1.9001090E-04
    9.6300000E+00    8.7110539E-02    1.0590078E-01    1.9001100E-04
    9.8100000E+00    8.6868542E-02    1.0668434E-01    1.9001110E-04
    9.9900000E+00    8.6634251E-02    1.0747136E-01    1.9001120E-04
    1.0170000E+01    8.6407775E-02    1.0826184E-01    1.9001129E-04
    1.0350000E+01    8.6189236E-02    1.0905579E-01    1.9001138E-04
    1.0530000E+01    8.5978762E-02    1.0985321E-01    1.9001147E-04
    1.0710000E+01    8.5776493E-02    1.1065412E-01    1.9001155E-04
    1.0890000E+01    8.5582580E-02    1.1145851E-01    1.9001163E-04
    1.1070000E+01    8.5397179E-02    1.1226639E-01    1.9001170E-04
    1.1250000E+01    8.5220461E-02    1.1307777E-01    1.9001178E-04
    1.1430000E+01    8.5052603E-02    1.1389264E-01    1.9001185E-04
    1.1610000E+01    8.4893794E-02    1.1471102E-01    1.9001191E-04
    1.1790000E+01    8.4744231E-02    1.1553291E-01    1.9001197E-04
    1.1970000E+01    8.4604119E-02    1.1635832E-01    1.9001203E-04
    1.2150000E+01    8.4473673E-02    1.1718724E-01    1.9001209E-04
    1.2330000E+01    8.4353116E-02    1.1801968E-01    1.9001214E-04
    1.2510000E+01    8.4242071E-02    1.1886026E-01    1.9001219E-04
    1.2690000E+01    8.4132874E-02    1.1966689E-01    1.9001224E-04
    1.2870000E+01    8.4026133E-02    1.2043559E-01    1.9001229E-04
    1.3050000E+01    8.3921890E-02    1.2116698E-01    1.9001233E-04
    1.3230000E+01    8.3820196E-02    1.2186174E-01    1.9001238E-04
    1.3410000E+01    8.3721106E-02    1.2252059E-01    1.9001242E-04
    1.3590000E+01    8.3624680E-02    1.2314430E-01    1.9001246E-04
    1.3770000E+01    8.3530981E-02    1.2373368E-01    1.9001249E-04
    1.3950000E+01    8.3440075E-02    1.2428956E-01    1.9001253E-04
    1.4130000E+01    8.3352030E-02    1.2481280E-01    1.9001256E-04
    1.4310000E+01    8.3266918E-02    1.2530430E-01    1.9001259E-04
    1.4490000E+01    8.3184814E-02    1.2576494E-01    1.9001262E-04
