# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.8650318E+00   -5.8569606E+00   -3.9999999E+00   -4.6058296E+00   -4.8128908E+00   -4.8749681E+00   -7.2625314E+00   -4.3781717E+00   -2.9092600E+00   -3.4690280E+00   -6.4486808E+00   -7.0242989E+00   -1.4418081E+01   -1.4000000E+01   -1.4000005E+01   -4.9960001E+00   -1.4000000E+01   -4.4204234E+00   -3.0000000E+01   -3.4793932E+00   -6.9930561E+00   -8.2406913E+00   -6.7963526E+00   -1.0683816E+01   -1.0782675E+01   -1.8890367E+01   -2.6791169E+01   -8.5920262E+00   -8.0523027E+00   -1.0278618E+01   -1.2289859E+01   -7.8165310E+00   -1.2020239E+01   -7.8338714E+00
    2.7000000E-01    5.9222462E+00   -5.9130367E+00   -3.9999999E+00   -4.3651997E+00   -4.5548562E+00   -4.5855675E+00   -7.7168766E+00   -4.1191349E+00   -2.8825796E+00   -3.4782803E+00   -6.4486893E+00   -6.9304447E+00   -1.4682404E+01   -1.4000000E+01   -1.4000007E+01   -4.7387472E+00   -1.4000000E+01   -5.5222970E+00   -3.0000000E+01   -3.3942836E+00   -7.3420403E+00   -8.4752467E+00   -7.1989514E+00   -1.0536264E+01   -1.0995251E+01   -1.8806079E+01   -2.7069394E+01   -8.5335992E+00   -7.9063789E+00   -1.0048378E+01   -1.2422131E+01   -7.6422900E+00   -1.1638491E+01   -7.5105522E+00
    4.5000000E-01    5.9628597E+00   -5.9527165E+00   -3.9999999E+00   -4.2227037E+00   -4.4077546E+00   -4.3914644E+00   -8.0006831E+00   -3.9793446E+00   -2.8564885E+00   -3.4876885E+00   -6.4486973E+00   -6.9180419E+00   -1.4795550E+01   -1.4000000E+01   -1.4000007E+01   -4.5942775E+00   -1.4000000E+01   -6.3098301E+00   -3.0000000E+01   -3.3265742E+00   -7.5520549E+00   -8.6040341E+00   -7.4466073E+00   -1.0486144E+01   -1.1072247E+01   -1.8801572E+01   -2.7193970E+01   -8.4919830E+00   -7.7950836E+00   -9.9325486E+00   -1.2435385E+01   -7.5660697E+00   -1.1388668E+01   -7.3023476E+00
    6.3000000E-01    5.9923863E+00   -5.9814379E+00   -3.9999999E+00   -4.1218016E+00   -4.3031839E+00   -4.2557940E+00   -8.2007808E+00   -3.8874242E+00   -2.8306201E+00   -3.4973124E+00   -6.4487049E+00   -6.9342762E+00   -1.4876743E+01   -1.4000000E+01   -1.4000006E+01   -4.4921312E+00   -1.4000000E+01   -6.5069174E+00   -3.0000000E+01   -3.2703071E+00   -7.6995076E+00   -8.6924339E+00   -7.6210097E+00   -1.0475356E+01   -1.1127745E+01   -1.8824647E+01   -2.7285036E+01   -8.4615863E+00   -7.7067132E+00   -9.8672297E+00   -1.2438057E+01   -7.5294052E+00   -1.1202836E+01   -7.1469145E+00
    8.1000000E-01    6.0142443E+00   -6.0025782E+00   -3.9999999E+00   -4.0436725E+00   -4.2204773E+00   -4.1562788E+00   -8.3502244E+00   -3.8207592E+00   -2.8049782E+00   -3.5071649E+00   -6.4487122E+00   -6.9582221E+00   -1.4935800E+01   -1.4000000E+01   -1.4000006E+01   -4.4114862E+00   -1.4000000E+01   -6.5168325E+00   -3.0000000E+01   -3.2220250E+00   -7.8109458E+00   -8.7601560E+00   -7.7519977E+00   -1.0479682E+01   -1.1168347E+01   -1.8854720E+01   -2.7352910E+01   -8.4389481E+00   -7.6342648E+00   -9.8248304E+00   -1.2433459E+01   -7.5080817E+00   -1.1055341E+01   -7.0220597E+00
    9.9000000E-01    6.0305391E+00   -6.0182190E+00   -3.9999999E+00   -3.9797950E+00   -4.1511643E+00   -4.0801546E+00   -8.4655036E+00   -3.7694967E+00   -2.7795806E+00   -3.5172561E+00   -6.4487194E+00   -6.9806629E+00   -1.4978779E+01   -1.4000000E+01   -1.4000005E+01   -4.3438923E+00   -1.4000000E+01   -6.5081615E+00   -3.0000000E+01   -3.1796159E+00   -7.8988377E+00   -8.8154582E+00   -7.8540717E+00   -1.0487873E+01   -1.1198120E+01   -1.8882767E+01   -2.7403935E+01   -8.4219386E+00   -7.5734482E+00   -9.7920377E+00   -1.2423645E+01   -7.4908672E+00   -1.0933469E+01   -6.9171986E+00
    1.1700000E+00    6.0426403E+00   -6.0297152E+00   -3.9999999E+00   -3.9256154E+00   -4.0911085E+00   -4.0197517E+00   -8.5561242E+00   -3.7285306E+00   -2.7544387E+00   -3.5275970E+00   -6.4487264E+00   -6.9979815E+00   -1.5009632E+01   -1.4000000E+01   -1.4000005E+01   -4.2852610E+00   -1.4000000E+01   -6.4978540E+00   -3.0000000E+01   -3.1417065E+00   -7.9700667E+00   -8.8624849E+00   -7.9354399E+00   -1.0494987E+01   -1.1219720E+01   -1.8905290E+01   -2.7442242E+01   -8.4091732E+00   -7.5214757E+00   -9.7625663E+00   -1.2409956E+01   -7.4728308E+00   -1.0829937E+01   -6.8264344E+00
    1.3500000E+00    6.0514900E+00   -6.0379992E+00   -3.9999999E+00   -3.8784296E+00   -4.0379654E+00   -3.9702876E+00   -8.6279719E+00   -3.6948522E+00   -2.7295584E+00   -3.5381994E+00   -6.4487334E+00   -7.0093063E+00   -1.5031086E+01   -1.4000000E+01   -1.4000005E+01   -4.2332975E+00   -1.4000000E+01   -6.4871987E+00   -3.0000000E+01   -3.1073507E+00   -8.0287117E+00   -8.9034305E+00   -8.0010933E+00   -1.0499238E+01   -1.1234981E+01   -1.8921499E+01   -2.7470675E+01   -8.3996996E+00   -7.4764287E+00   -9.7337059E+00   -1.2393320E+01   -7.4521941E+00   -1.0740164E+01   -6.7461367E+00
    1.5300000E+00    6.0577613E+00   -6.0437372E+00   -3.9999999E+00   -3.8365081E+00   -3.9902398E+00   -3.9287032E+00   -8.6850767E+00   -3.6665485E+00   -2.7049417E+00   -3.5490762E+00   -6.4487404E+00   -7.0149668E+00   -1.5045095E+01   -1.4000000E+01   -1.4000005E+01   -4.1865499E+00   -1.4000000E+01   -6.4762794E+00   -3.0000000E+01   -3.0758700E+00   -8.0775128E+00   -8.9396890E+00   -8.0544234E+00   -1.0500305E+01   -1.1245215E+01   -1.8931779E+01   -2.7491272E+01   -8.3928376E+00   -7.4369345E+00   -9.7044701E+00   -1.2374401E+01   -7.4286370E+00   -1.0661075E+01   -6.6739124E+00
    1.7100000E+00    6.0619496E+00   -6.0474193E+00   -3.9999999E+00   -3.7986823E+00   -3.9468948E+00   -3.8929830E+00   -8.7303368E+00   -3.6423326E+00   -2.6805876E+00   -3.5602411E+00   -6.4487473E+00   -7.0156964E+00   -1.5053098E+01   -1.4000000E+01   -1.4000005E+01   -4.1440176E+00   -1.4000000E+01   -6.4650874E+00   -3.0000000E+01   -3.0467627E+00   -8.1184183E+00   -8.9722179E+00   -8.0978581E+00   -1.0498442E+01   -1.1251392E+01   -1.8936907E+01   -2.7505535E+01   -8.3880865E+00   -7.4019799E+00   -9.6746219E+00   -1.2353688E+01   -7.4024122E+00   -1.0590511E+01   -6.6081015E+00
