# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.3895935E-02    2.0354734E-01    1.9000068E-04
    2.7000000E-01    2.4307982E-02    1.9225808E-01    1.9000204E-04
    4.5000000E-01    2.4905184E-02    1.8094923E-01    1.9000337E-04
    6.3000000E-01    2.5726953E-02    1.6959276E-01    1.9000469E-04
    8.1000000E-01    2.6796749E-02    1.5819017E-01    1.9000599E-04
    9.9000000E-01    2.8144435E-02    1.4674291E-01    1.9000728E-04
    1.1700000E+00    2.9806729E-02    1.3525199E-01    1.9000855E-04
    1.3500000E+00    3.1827679E-02    1.2371806E-01    1.9000980E-04
    1.5300000E+00    3.4259391E-02    1.1214153E-01    1.9001104E-04
    1.7100000E+00    3.7163001E-02    1.0052262E-01    1.9001227E-04
    1.8900000E+00    4.0609868E-02    8.8861390E-02    1.9001348E-04
    2.0700000E+00    4.4655820E-02    7.7233709E-02    1.9001466E-04
    2.2500000E+00    4.8566286E-02    6.6473870E-02    1.9001582E-04
    2.4300000E+00    5.2318571E-02    5.6541116E-02    1.9001696E-04
    2.6100000E+00    5.5889967E-02    4.7439712E-02    1.9001808E-04
    2.7900000E+00    5.9255821E-02    3.9172053E-02    1.9001918E-04
    2.9700000E+00    6.2388372E-02    3.1739596E-02    1.9002027E-04
    3.1500000E+00    6.5256688E-02    2.5142485E-02    1.9002133E-04
    3.3300000E+00    6.7826894E-02    1.9378860E-02    1.9002237E-04
    3.5100000E+00    7.0062903E-02    1.4443690E-02    1.9002339E-04
    3.6900000E+00    7.1928062E-02    1.0326783E-02    1.9002439E-04
    3.8700000E+00    7.3388463E-02    7.0093578E-03    1.9002537E-04
    4.0500000E+00    7.4419040E-02    4.4582854E-03    1.9002634E-04
    4.2300000E+00    7.5013575E-02    2.6172992E-03    1.9002728E-04
    4.4100000E+00    7.5197618E-02    1.3967433E-03    1.9002820E-04
    4.5900000E+00    7.5036887E-02    6.6975492E-04    1.9002911E-04
    4.7700000E+00    7.4628259E-02    2.8722363E-04    1.9002999E-04
    4.9500000E+00    7.4071914E-02    1.1043224E-04    1.9003086E-04
    5.1300000E+00    7.3444821E-02    3.8332731E-05    1.9003171E-04
    5.3100000E+00    7.2792991E-02    1.2115444E-05    1.9003254E-04
    5.4900000E+00    7.2138732E-02    3.5154685E-06    1.9003336E-04
    5.6700000E+00    7.1491080E-02    9.4332683E-07    1.9003415E-04
    5.8500000E+00    7.0853105E-02    2.3555439E-07    1.9003493E-04
    6.0300000E+00    7.0225618E-02    5.5034766E-08    1.9003569E-04
    6.2100000E+00    6.9608717E-02    1.2094193E-08    1.9003644E-04
    6.3900000E+00    6.9002326E-02    2.5179343E-09    1.9003717E-04
    6.5700000E+00    6.8406373E-02    5.0630691E-10    1.9003788E-04
    6.7500000E+00    6.7820837E-02    1.0620638E-10    1.9003858E-04
    6.9300000E+00    6.7245767E-02    3.0108869E-11    1.9003926E-04
    7.1100000E+00    6.6681290E-02    1.5774273E-11    1.9003993E-04
    7.2900000E+00    6.6127615E-02    1.2694229E-11    1.9004058E-04
    7.4700000E+00    6.5585044E-02    1.1648681E-11    1.9004121E-04
    7.6500000E+00    6.5053981E-02    1.1159255E-11    1.9004183E-04
    7.8300000E+00    6.4534944E-02    1.1907618E-11    1.9004244E-04
    8.0100000E+00    6.4028577E-02    2.0693199E-11    1.9004303E-04
    8.1900000E+00    6.3532109E-02    8.8566105E-11    1.9004361E-04
    8.3700000E+00    6.3047907E-02    9.7907973E-11    1.9004417E-04
    8.5500000E+00    6.2580351E-02    9.9121698E-11    1.9004473E-04
    8.7300000E+00    6.2130952E-02    9.9216956E-11    1.9004527E-04
    8.9100000E+00    6.1701480E-02    9.9158674E-11    1.9004579E-04
    9.0900000E+00    6.1294010E-02    9.9079560E-11    1.9004630E-04
    9.2700000E+00    6.0910964E-02    9.8997920E-11    1.9004680E-04
    9.4500000E+00    6.0555167E-02    9.8916261E-11    1.9004728E-04
    9.6300000E+00    6.0229904E-02    9.8834920E-11    1.9004775E-04
    9.8100000E+00    5.9938996E-02    9.8753938E-11    1.9004820E-04
    9.9900000E+00    5.9686879E-02    9.8673226E-11    1.9004864E-04
    1.0170000E+01    5.9478700E-02    9.8592950E-11    1.9004906E-04
    1.0350000E+01    5.9320423E-02    9.8514268E-11    1.9004948E-04
    1.0530000E+01    5.9218957E-02    9.8445250E-11    1.9004987E-04
    1.0710000E+01    5.9182296E-02    9.8445161E-11    1.9005026E-04
    1.0890000E+01    5.9219690E-02    9.8950090E-11    1.9005063E-04
    1.1070000E+01    5.9341831E-02    1.0317138E-10    1.9005098E-04
    1.1250000E+01    5.9561080E-02    1.3477178E-10    1.9005133E-04
    1.1430000E+01    5.9891712E-02    3.6821508E-10    1.9005165E-04
    1.1610000E+01    6.0350221E-02    2.0905856E-09    1.9005197E-04
    1.1790000E+01    6.0955645E-02    1.4802876E-08    1.9005227E-04
    1.1970000E+01    6.1729918E-02    1.0868112E-07    1.9005256E-04
