# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    1.6957394E-02    2.0999584E-01    1.9000015E-04
    2.7000000E-01    1.6808423E-02    2.0998751E-01    1.9000046E-04
    4.5000000E-01    1.6660704E-02    2.0997913E-01    1.9000076E-04
    6.3000000E-01    1.6515071E-02    2.0997068E-01    1.9000107E-04
    8.1000000E-01    1.6372362E-02    2.0996216E-01    1.9000136E-04
    9.9000000E-01    1.6232570E-02    2.0995357E-01    1.9000165E-04
    1.1700000E+00    1.6095341E-02    2.0994493E-01    1.9000194E-04
    1.3500000E+00    1.5960158E-02    2.0993624E-01    1.9000222E-04
    1.5300000E+00    1.5826370E-02    2.0992748E-01    1.9000250E-04
    1.7100000E+00    1.5693190E-02    2.0991868E-01    1.9000277E-04
    1.8900000E+00    1.5559651E-02    2.0990983E-01    1.9000305E-04
    2.0700000E+00    1.5425503E-02    2.0990098E-01    1.9000331E-04
    2.2500000E+00    1.5295637E-02    2.0989215E-01    1.9000357E-04
    2.4300000E+00    1.5168923E-02    2.0988326E-01    1.9000382E-04
    2.6100000E+00    1.5045171E-02    2.0987432E-01    1.9000407E-04
    2.7900000E+00    1.4924207E-02    2.0986532E-01    1.9000432E-04
    2.9700000E+00    1.4805870E-02    2.0985626E-01    1.9000456E-04
    3.1500000E+00    1.4690018E-02    2.0984715E-01    1.9000480E-04
    3.3300000E+00    1.4576516E-02    2.0983797E-01    1.9000503E-04
    3.5100000E+00    1.4465241E-02    2.0982873E-01    1.9000526E-04
    3.6900000E+00    1.4356082E-02    2.0981943E-01    1.9000549E-04
    3.8700000E+00    1.4248934E-02    2.0981006E-01    1.9000571E-04
    4.0500000E+00    1.4143701E-02    2.0980063E-01    1.9000592E-04
    4.2300000E+00    1.4040293E-02    2.0979114E-01    1.9000614E-04
    4.4100000E+00    1.3938628E-02    2.0978158E-01    1.9000635E-04
    4.5900000E+00    1.3838627E-02    2.0977195E-01    1.9000655E-04
    4.7700000E+00    1.3740219E-02    2.0976226E-01    1.9000675E-04
    4.9500000E+00    1.3643337E-02    2.0975250E-01    1.9000695E-04
    5.1300000E+00    1.3547917E-02    2.0974267E-01    1.9000715E-04
    5.3100000E+00    1.3453900E-02    2.0973277E-01    1.9000734E-04
    5.4900000E+00    1.3361230E-02    2.0972280E-01    1.9000753E-04
    5.6700000E+00    1.3269852E-02    2.0971276E-01    1.9000771E-04
    5.8500000E+00    1.3179718E-02    2.0970265E-01    1.9000789E-04
    6.0300000E+00    1.3090780E-02    2.0969246E-01    1.9000807E-04
    6.2100000E+00    1.3002996E-02    2.0968221E-01    1.9000824E-04
    6.3900000E+00    1.2916322E-02    2.0967188E-01    1.9000841E-04
    6.5700000E+00    1.2830720E-02    2.0966148E-01    1.9000858E-04
    6.7500000E+00    1.2746149E-02    2.0965100E-01    1.9000874E-04
    6.9300000E+00    1.2662571E-02    2.0964044E-01    1.9000890E-04
    7.1100000E+00    1.2579948E-02    2.0962982E-01    1.9000906E-04
    7.2900000E+00    1.2498242E-02    2.0961911E-01    1.9000922E-04
    7.4700000E+00    1.2417412E-02    2.0960833E-01    1.9000937E-04
    7.6500000E+00    1.2337417E-02    2.0959746E-01    1.9000951E-04
    7.8300000E+00    1.2258213E-02    2.0958652E-01    1.9000966E-04
    8.0100000E+00    1.2179750E-02    2.0957550E-01    1.9000980E-04
    8.1900000E+00    1.2101421E-02    2.0956432E-01    1.9000993E-04
    8.3700000E+00    1.2023568E-02    2.0955298E-01    1.9001007E-04
    8.5500000E+00    1.1946586E-02    2.0954156E-01    1.9001020E-04
