# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.2683490E-02    2.0173938E-01    1.9000044E-04
    2.7000000E-01    2.2780160E-02    1.9231690E-01    1.9000135E-04
    4.5000000E-01    2.2576593E-02    1.8325610E-01    1.9000224E-04
    6.3000000E-01    2.2361713E-02    1.7403663E-01    1.9000312E-04
    8.1000000E-01    2.2162586E-02    1.6461258E-01    1.9000399E-04
    9.9000000E-01    2.1987054E-02    1.5497550E-01    1.9000485E-04
    1.1700000E+00    2.1845888E-02    1.4512010E-01    1.9000571E-04
    1.3500000E+00    2.1758327E-02    1.3504125E-01    1.9000656E-04
    1.5300000E+00    2.1758804E-02    1.2473379E-01    1.9000741E-04
    1.7100000E+00    2.1908485E-02    1.1419244E-01    1.9000826E-04
    1.8900000E+00    2.2315543E-02    1.0341191E-01    1.9000910E-04
    2.0700000E+00    2.3164102E-02    9.2463662E-02    1.9000993E-04
    2.2500000E+00    2.4066853E-02    8.2081334E-02    1.9001075E-04
    2.4300000E+00    2.4972075E-02    7.2299144E-02    1.9001156E-04
    2.6100000E+00    2.5869793E-02    6.3142759E-02    1.9001236E-04
    2.7900000E+00    2.6755988E-02    5.4624995E-02    1.9001315E-04
    2.9700000E+00    2.7626871E-02    4.6755717E-02    1.9001394E-04
    3.1500000E+00    2.8477819E-02    3.9543013E-02    1.9001471E-04
    3.3300000E+00    2.9303001E-02    3.2992881E-02    1.9001547E-04
    3.5100000E+00    3.0095142E-02    2.7108513E-02    1.9001623E-04
    3.6900000E+00    3.0845368E-02    2.1889270E-02    1.9001697E-04
    3.8700000E+00    3.1543238E-02    1.7329363E-02    1.9001771E-04
    4.0500000E+00    3.2177056E-02    1.3416207E-02    1.9001844E-04
    4.2300000E+00    3.2734630E-02    1.0128531E-02    1.9001915E-04
    4.4100000E+00    3.3204569E-02    7.4344805E-03    1.9001986E-04
    4.5900000E+00    3.3578035E-02    5.2901671E-03    1.9002055E-04
    4.7700000E+00    3.3850641E-02    3.6393670E-03    1.9002124E-04
    4.9500000E+00    3.4023893E-02    2.4150966E-03    1.9002191E-04
    5.1300000E+00    3.4105543E-02    1.5434195E-03    1.9002258E-04
    5.3100000E+00    3.4108522E-02    9.4904015E-04    1.9002323E-04
    5.4900000E+00    3.4048753E-02    5.6139525E-04    1.9002387E-04
    5.6700000E+00    3.3942576E-02    3.1962996E-04    1.9002451E-04
    5.8500000E+00    3.3804636E-02    1.7532361E-04    1.9002513E-04
