# Time          5.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    9.0000000E-02    4.7073659E-08    4.0598399E-07    6.2125832E-06    3.5646107E-06
    2.7000000E-01    6.1137134E-08    5.8556027E-07    6.1538270E-06    3.5265306E-06
    4.5000000E-01    7.1532995E-08    7.7532526E-07    6.1038834E-06    3.4757011E-06
    6.3000000E-01    7.9703192E-08    9.4448131E-07    6.0607006E-06    3.4296185E-06
    8.1000000E-01    8.6353045E-08    1.0862698E-06    6.0249499E-06    3.3906464E-06
    9.9000000E-01    9.1925633E-08    1.2018152E-06    5.9960072E-06    3.3586147E-06
    1.1700000E+00    9.6730910E-08    1.2952235E-06    5.9725893E-06    3.3325866E-06
    1.3500000E+00    1.0099265E-07    1.3709225E-06    5.9533909E-06    3.3115283E-06
    1.5300000E+00    1.0487660E-07    1.4326313E-06    5.9373405E-06    3.2945567E-06
    1.7100000E+00    1.0851130E-07    1.4831088E-06    5.9236200E-06    3.2810355E-06
    1.8900000E+00    1.1206404E-07    1.5211798E-06    5.9106791E-06    3.2730086E-06
    2.0700000E+00    2.9560744E-10    3.5595119E-09    1.4650810E-08    8.4211692E-09
    2.2500000E+00    3.1054372E-10    3.3424799E-09    1.4552802E-08    8.6196868E-09
    2.4300000E+00    3.2497887E-10    3.1467283E-09    1.4475157E-08    8.7875137E-09
    2.6100000E+00    3.3892358E-10    2.9685765E-09    1.4412915E-08    8.9314345E-09
    2.7900000E+00    3.5238480E-10    2.8052553E-09    1.4362523E-08    9.0563794E-09
    2.9700000E+00    3.6536577E-10    2.6546405E-09    1.4321372E-08    9.1660138E-09
    3.1500000E+00    3.7786611E-10    2.5150764E-09    1.4287508E-08    9.2631175E-09
    3.3300000E+00    3.8988196E-10    2.3852559E-09    1.4259440E-08    9.3498348E-09
    3.5100000E+00    4.0140627E-10    2.2641363E-09    1.4236010E-08    9.4278444E-09
    3.6900000E+00    4.1242932E-10    2.1508776E-09    1.4216312E-08    9.4984782E-09
    3.8700000E+00    4.2293962E-10    2.0447966E-09    1.4199621E-08    9.5628055E-09
    4.0500000E+00    4.3292555E-10    1.9453291E-09    1.4185356E-08    9.6216944E-09
    4.2300000E+00    4.4237787E-10    1.8519973E-09    1.4173047E-08    9.6758574E-09
    4.4100000E+00    4.5129303E-10    1.7643796E-09    1.4162312E-08    9.7258869E-09
    4.5900000E+00    4.5967668E-10    1.6820835E-09    1.4152842E-08    9.7722818E-09
    4.7700000E+00    4.6754562E-10    1.6047277E-09    1.4144392E-08    9.8154675E-09
    4.9500000E+00    4.7492692E-10    1.5319357E-09    1.4136766E-08    9.8558096E-09
    5.1300000E+00    4.8185439E-10    1.4633414E-09    1.4129812E-08    9.8936236E-09
    5.3100000E+00    4.8836439E-10    1.3985986E-09    1.4123411E-08    9.9291808E-09
    5.4900000E+00    4.9449255E-10    1.3373884E-09    1.4117466E-08    9.9627148E-09
    5.6700000E+00    5.0027197E-10    1.2794222E-09    1.4111905E-08    9.9944266E-09
    5.8500000E+00    5.0573258E-10    1.2244413E-09    1.4106665E-08    1.0024490E-08
    6.0300000E+00    5.1090113E-10    1.1722141E-09    1.4101697E-08    1.0053055E-08
    6.2100000E+00    5.1580146E-10    1.1225336E-09    1.4096961E-08    1.0080253E-08
    6.3900000E+00    5.2045483E-10    1.0752139E-09    1.4092424E-08    1.0106198E-08
    6.5700000E+00    5.2488023E-10    1.0300878E-09    1.4088057E-08    1.0130993E-08
    6.7500000E+00    5.2909470E-10    9.8700466E-10    1.4083837E-08    1.0154727E-08
    6.9300000E+00    5.3311356E-10    9.4582800E-10    1.4079745E-08    1.0177480E-08
    7.1100000E+00    5.3695064E-10    9.0643410E-10    1.4075763E-08    1.0199323E-08
    7.2900000E+00    5.4061843E-10    8.6871044E-10    1.4071878E-08    1.0220320E-08
    7.4700000E+00    5.4412828E-10    8.3255444E-10    1.4068076E-08    1.0240528E-08
    7.6500000E+00    5.4749052E-10    7.9787267E-10    1.4064348E-08    1.0260000E-08
    7.8300000E+00    5.5071494E-10    7.6459283E-10    1.4060683E-08    1.0278778E-08
    8.0100000E+00    5.5382538E-10    7.3318801E-10    1.4057008E-08    1.0296682E-08
    8.1900000E+00    8.9183791E-08    1.1614752E-07    2.2478801E-06    1.6486206E-06
