# Time          5.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    9.0000000E-02    2.9873958E-08    4.1744547E-07    6.3268762E-06    3.4481325E-06
    2.7000000E-01    3.1173941E-08    3.2154942E-07    6.2345145E-06    3.5944576E-06
    4.5000000E-01    3.3203864E-08    2.7448957E-07    6.2290193E-06    3.6218907E-06
    6.3000000E-01    3.5334798E-08    2.4753851E-07    6.2337745E-06    3.6295487E-06
    8.1000000E-01    3.7424089E-08    2.3185418E-07    6.2381429E-06    3.6320437E-06
    9.9000000E-01    3.9439799E-08    2.2387277E-07    6.2408470E-06    3.6323422E-06
    1.1700000E+00    4.1381181E-08    2.2193470E-07    6.2419187E-06    3.6312479E-06
    1.3500000E+00    4.3256685E-08    2.2517981E-07    6.2414998E-06    3.6290624E-06
    1.5300000E+00    4.5076822E-08    2.3309213E-07    6.2396962E-06    3.6259436E-06
    1.7100000E+00    4.6851742E-08    2.4528114E-07    6.2365869E-06    3.6220099E-06
    1.8900000E+00    4.8590786E-08    2.6136218E-07    6.2322259E-06    3.6174002E-06
    2.0700000E+00    1.2866594E-10    6.2793630E-10    1.5390881E-08    9.2460596E-09
    2.2500000E+00    1.3539926E-10    6.0528807E-10    1.5228296E-08    9.4160177E-09
    2.4300000E+00    1.4176228E-10    5.8505370E-10    1.5089226E-08    9.5617653E-09
    2.6100000E+00    1.4780103E-10    5.6680461E-10    1.4968816E-08    9.6880413E-09
    2.7900000E+00    1.5355342E-10    5.5021296E-10    1.4863563E-08    9.7984737E-09
    2.9700000E+00    1.5905060E-10    5.3502062E-10    1.4770801E-08    9.8958437E-09
    3.1500000E+00    1.6431854E-10    5.2102107E-10    1.4688454E-08    9.9823172E-09
    3.3300000E+00    1.6937921E-10    5.0804684E-10    1.4614885E-08    1.0059606E-08
    3.5100000E+00    1.7425139E-10    4.9596062E-10    1.4548781E-08    1.0129081E-08
    3.6900000E+00    1.7895129E-10    4.8464862E-10    1.4489081E-08    1.0191854E-08
    3.8700000E+00    1.8349302E-10    4.7401576E-10    1.4434915E-08    1.0248834E-08
    4.0500000E+00    1.8788892E-10    4.6398188E-10    1.4385566E-08    1.0300775E-08
    4.2300000E+00    1.9214992E-10    4.5447895E-10    1.4340434E-08    1.0348304E-08
    4.4100000E+00    1.9628567E-10    4.4544881E-10    1.4299015E-08    1.0391949E-08
    4.5900000E+00    2.0030482E-10    4.3684150E-10    1.4260883E-08    1.0432158E-08
    4.7700000E+00    2.0421509E-10    4.2861380E-10    1.4225674E-08    1.0469311E-08
    4.9500000E+00    2.0802344E-10    4.2072818E-10    1.4193077E-08    1.0503737E-08
    5.1300000E+00    2.1173619E-10    4.1315187E-10    1.4162823E-08    1.0535716E-08
    5.3100000E+00    2.1535903E-10    4.0585618E-10    1.4134678E-08    1.0565494E-08
    5.4900000E+00    2.1889718E-10    3.9881583E-10    1.4108440E-08    1.0593285E-08
    5.6700000E+00    2.2235538E-10    3.9200852E-10    1.4083929E-08    1.0619275E-08
    5.8500000E+00    2.2573799E-10    3.8541448E-10    1.4060990E-08    1.0643628E-08
    6.0300000E+00    2.2904899E-10    3.7901618E-10    1.4039484E-08    1.0666490E-08
    6.2100000E+00    2.3229205E-10    3.7279796E-10    1.4019288E-08    1.0687990E-08
    6.3900000E+00    2.3547052E-10    3.6674587E-10    1.4000293E-08    1.0708240E-08
    6.5700000E+00    2.3858747E-10    3.6084741E-10    1.3982402E-08    1.0727345E-08
    6.7500000E+00    2.4164565E-10    3.5509139E-10    1.3965527E-08    1.0745394E-08
    6.9300000E+00    2.4464755E-10    3.4946775E-10    1.3949591E-08    1.0762469E-08
    7.1100000E+00    2.4759527E-10    3.4396751E-10    1.3934523E-08    1.0778644E-08
    7.2900000E+00    2.5049053E-10    3.3858259E-10    1.3920261E-08    1.0793984E-08
    7.4700000E+00    2.5333450E-10    3.3330582E-10    1.3906746E-08    1.0808549E-08
    7.6500000E+00    2.5612763E-10    3.2813085E-10    1.3893929E-08    1.0822391E-08
    7.8300000E+00    2.5886935E-10    3.2305220E-10    1.3881764E-08    1.0835556E-08
    8.0100000E+00    2.6155765E-10    3.1806618E-10    1.3870210E-08    1.0848085E-08
    8.1900000E+00    4.2341319E-08    5.1011958E-08    2.2171078E-06    1.7372478E-06
    8.3700000E+00    4.2824566E-08    5.1145514E-08    2.2150260E-06    1.7389782E-06
    8.5500000E+00    4.3296707E-08    5.1287417E-08    2.2128830E-06    1.7407710E-06
    8.7300000E+00    4.3757959E-08    5.1436752E-08    2.2107013E-06    1.7426049E-06
    8.9100000E+00    4.4208618E-08    5.1592636E-08    2.2085031E-06    1.7444579E-06
    9.0900000E+00    4.4649015E-08    5.1754216E-08    2.2063095E-06    1.7463097E-06
    9.2700000E+00    4.5079502E-08    5.1920671E-08    2.2041381E-06    1.7481424E-06
    9.4500000E+00    4.5500430E-08    5.2091217E-08    2.2020036E-06    1.7499419E-06
    9.6300000E+00    4.5912145E-08    5.2265097E-08    2.1999171E-06    1.7516973E-06
    9.8100000E+00    4.6314985E-08    5.2441591E-08    2.1978861E-06    1.7534011E-06
    9.9900000E+00    4.6709271E-08    5.2620007E-08    2.1959156E-06    1.7550488E-06
    1.0170000E+01    4.7095314E-08    5.2799688E-08    2.1940075E-06    1.7566382E-06
    1.0350000E+01    4.7473410E-08    5.2980007E-08    2.1921618E-06    1.7581699E-06
    1.0530000E+01    4.7843843E-08    5.3160368E-08    2.1903763E-06    1.7596460E-06
    1.0710000E+01    4.8206884E-08    5.3340215E-08    2.1886472E-06    1.7610703E-06
    1.0890000E+01    4.8562792E-08    5.3519027E-08    2.1869696E-06    1.7624481E-06
    1.1070000E+01    4.8911816E-08    5.3696332E-08    2.1853376E-06    1.7637854E-06
    1.1250000E+01    4.9254196E-08    5.3871714E-08    2.1837445E-06    1.7650887E-06
    1.1430000E+01    4.9590166E-08    5.4044835E-08    2.1821837E-06    1.7663649E-06
    1.1610000E+01    4.9919953E-08    5.4215440E-08    2.1806487E-06    1.7676203E-06
    1.1790000E+01    5.0243785E-08    5.4383422E-08    2.1791338E-06    1.7688607E-06
    1.1970000E+01    5.0561894E-08    5.4548782E-08    2.1776341E-06    1.7700908E-06
    1.2150000E+01    5.0874522E-08    5.4711809E-08    2.1761462E-06    1.7713138E-06
    1.2330000E+01    5.1181864E-08    5.4873197E-08    2.1746680E-06    1.7725314E-06
    1.2510000E+01    3.1919619E-08    3.4803162E-08    1.3584341E-06    1.1084007E-06
    1.2690000E+01    3.1851138E-08    3.5292397E-08    1.3576762E-06    1.1089558E-06
    1.2870000E+01    3.1783711E-08    3.5757111E-08    1.3569187E-06    1.1095135E-06
    1.3050000E+01    3.1717420E-08    3.6198486E-08    1.3561663E-06    1.1100770E-06
    1.3230000E+01    3.1652235E-08    3.6617633E-08    1.3554196E-06    1.1106455E-06
    1.3410000E+01    3.1588128E-08    3.7015598E-08    1.3546791E-06    1.1112178E-06
