# Time          5.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -1.9406661E-01   -5.9836515E+00   -1.3270214E+01   -2.2691431E+00   -3.8057510E+01    4.6165070E+00    2.1098002E+00   -1.1265010E+01   -9.9747155E-01    3.0432678E+00   -1.1540264E+01    2.0028701E-01   -6.3919478E+00   -1.2245678E+02
    1.5000000E-01   -1.9406661E-01   -5.9836515E+00   -1.3270214E+01   -2.2691431E+00   -3.8057510E+01    4.6165070E+00    2.1098002E+00   -1.1265010E+01   -9.9747155E-01    3.0432678E+00   -1.1540264E+01    2.0028701E-01   -6.3919478E+00   -1.2245678E+02
    2.5000000E-01   -1.9406661E-01   -5.9836515E+00   -1.3270214E+01   -2.2691431E+00   -3.8057510E+01    4.6165070E+00    2.1098002E+00   -1.1265010E+01   -9.9747155E-01    3.0432678E+00   -1.1540264E+01    2.0028701E-01   -6.3919478E+00   -1.2245678E+02
    3.5000000E-01   -1.9406661E-01   -5.9836515E+00   -1.3270214E+01   -2.2691431E+00   -3.8057510E+01    4.6165070E+00    2.1098002E+00   -1.1265010E+01   -9.9747155E-01    3.0432678E+00   -1.1540264E+01    2.0028701E-01   -6.3919478E+00   -1.2245678E+02
    4.5000000E-01   -1.9406661E-01   -5.9836515E+00   -1.3270214E+01   -2.2691431E+00   -3.8057510E+01    4.6165070E+00    2.1098002E+00   -1.1265010E+01   -9.9747155E-01    3.0432678E+00   -1.1540264E+01    2.0028701E-01   -6.3919478E+00   -1.2245678E+02
    5.5000000E-01   -1.9406661E-01   -5.9836515E+00   -1.3270214E+01   -2.2691431E+00   -3.8057510E+01    4.6165070E+00    2.1098002E+00   -1.1265010E+01   -9.9747155E-01    3.0432678E+00   -1.1540264E+01    2.0028701E-01   -6.3919478E+00   -1.2245678E+02
    6.5000000E-01   -1.9406661E-01   -5.9836515E+00   -1.3270214E+01   -2.2691431E+00   -3.8057510E+01    4.6165070E+00    2.1098002E+00   -1.1265010E+01   -9.9747155E-01    3.0432678E+00   -1.1540264E+01    2.0028701E-01   -6.3919478E+00   -1.2245678E+02
    7.5000000E-01   -1.9406661E-01   -5.9836515E+00   -1.3270214E+01   -2.2691431E+00   -3.8057510E+01    4.6165070E+00    2.1098002E+00   -1.1265010E+01   -9.9747155E-01    3.0432678E+00   -1.1540264E+01    2.0028701E-01   -6.3919478E+00   -1.2245678E+02
    8.5000000E-01   -1.9406661E-01   -5.9836515E+00   -1.3270214E+01   -2.2691431E+00   -3.8057510E+01    4.6165070E+00    2.1098002E+00   -1.1265010E+01   -9.9747155E-01    3.0432678E+00   -1.1540264E+01    2.0028701E-01   -6.3919478E+00   -1.2245678E+02
    9.5000000E-01   -1.9406661E-01   -5.9836515E+00   -1.3270214E+01   -2.2691431E+00   -3.8057510E+01    4.6165070E+00    2.1098002E+00   -1.1265010E+01   -9.9747155E-01    3.0432678E+00   -1.1540264E+01    2.0028701E-01   -6.3919478E+00   -1.2245678E+02
