# Time          1.0000E+01
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02    2.3830687E+01    2.0579391E+01    5.3946659E-01    1.4925559E+00    1.1480701E-02    5.6415213E-01    9.7284403E+00    1.6547719E+01    2.2963152E+00    8.7984865E+00    1.1742490E+01    5.2017514E-01    7.1089543E-02    3.2775517E+00
    1.5000000E-01    2.3830687E+01    2.0579391E+01    5.3946659E-01    1.4925559E+00    1.1480701E-02    5.6415213E-01    9.7284403E+00    1.6547719E+01    2.2963152E+00    8.7984865E+00    1.1742490E+01    5.2017514E-01    7.1089543E-02    3.2775517E+00
    2.5000000E-01    2.3830687E+01    2.0579391E+01    5.3946659E-01    1.4925559E+00    1.1480701E-02    5.6415213E-01    9.7284403E+00    1.6547719E+01    2.2963152E+00    8.7984865E+00    1.1742490E+01    5.2017514E-01    7.1089543E-02    3.2775517E+00
    3.5000000E-01    2.3830687E+01    2.0579391E+01    5.3946659E-01    1.4925559E+00    1.1480701E-02    5.6415213E-01    9.7284403E+00    1.6547719E+01    2.2963152E+00    8.7984865E+00    1.1742490E+01    5.2017514E-01    7.1089543E-02    3.2775517E+00
    4.5000000E-01    2.3830687E+01    2.0579391E+01    5.3946659E-01    1.4925559E+00    1.1480701E-02    5.6415213E-01    9.7284403E+00    1.6547719E+01    2.2963152E+00    8.7984865E+00    1.1742490E+01    5.2017514E-01    7.1089543E-02    3.2775517E+00
    5.5000000E-01    2.3830687E+01    2.0579391E+01    5.3946659E-01    1.4925559E+00    1.1480701E-02    5.6415213E-01    9.7284403E+00    1.6547719E+01    2.2963152E+00    8.7984865E+00    1.1742490E+01    5.2017514E-01    7.1089543E-02    3.2775517E+00
    6.5000000E-01    2.3830687E+01    2.0579391E+01    5.3946659E-01    1.4925559E+00    1.1480701E-02    5.6415213E-01    9.7284403E+00    1.6547719E+01    2.2963152E+00    8.7984865E+00    1.1742490E+01    5.2017514E-01    7.1089543E-02    3.2775517E+00
    7.5000000E-01    2.3830687E+01    2.0579391E+01    5.3946659E-01    1.4925559E+00    1.1480701E-02    5.6415213E-01    9.7284403E+00    1.6547719E+01    2.2963152E+00    8.7984865E+00    1.1742490E+01    5.2017514E-01    7.1089543E-02    3.2775517E+00
    8.5000000E-01    2.3830687E+01    2.0579391E+01    5.3946659E-01    1.4925559E+00    1.1480701E-02    5.6415213E-01    9.7284403E+00    1.6547719E+01    2.2963152E+00    8.7984865E+00    1.1742490E+01    5.2017514E-01    7.1089543E-02    3.2775517E+00
    9.5000000E-01    2.3830687E+01    2.0579391E+01    5.3946659E-01    1.4925559E+00    1.1480701E-02    5.6415213E-01    9.7284403E+00    1.6547719E+01    2.2963152E+00    8.7984865E+00    1.1742490E+01    5.2017514E-01    7.1089543E-02    3.2775517E+00
