# Time          1.2000E+02
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -2.9414500E-01   -5.8333954E+00   -1.1720128E+01   -2.1641251E+00   -2.7936758E+01    5.0521061E+00    2.0856223E+00   -9.9551054E+00   -1.0140537E+00    2.7139152E+00   -1.0413816E+01    1.0020862E-01   -5.6489163E+00   -9.2104014E+01
    1.5000000E-01   -2.9414500E-01   -5.8333954E+00   -1.1720128E+01   -2.1641251E+00   -2.7936758E+01    5.0521061E+00    2.0856223E+00   -9.9551054E+00   -1.0140537E+00    2.7139152E+00   -1.0413816E+01    1.0020862E-01   -5.6489163E+00   -9.2104014E+01
    2.5000000E-01   -2.9414500E-01   -5.8333954E+00   -1.1720128E+01   -2.1641251E+00   -2.7936758E+01    5.0521061E+00    2.0856223E+00   -9.9551054E+00   -1.0140537E+00    2.7139152E+00   -1.0413816E+01    1.0020862E-01   -5.6489163E+00   -9.2104014E+01
    3.5000000E-01   -2.9414500E-01   -5.8333954E+00   -1.1720128E+01   -2.1641251E+00   -2.7936758E+01    5.0521061E+00    2.0856223E+00   -9.9551054E+00   -1.0140537E+00    2.7139152E+00   -1.0413816E+01    1.0020862E-01   -5.6489163E+00   -9.2104014E+01
    4.5000000E-01   -2.9414500E-01   -5.8333954E+00   -1.1720128E+01   -2.1641251E+00   -2.7936758E+01    5.0521061E+00    2.0856223E+00   -9.9551054E+00   -1.0140537E+00    2.7139152E+00   -1.0413816E+01    1.0020862E-01   -5.6489163E+00   -9.2104014E+01
    5.5000000E-01   -2.9414500E-01   -5.8333954E+00   -1.1720128E+01   -2.1641251E+00   -2.7936758E+01    5.0521061E+00    2.0856223E+00   -9.9551054E+00   -1.0140537E+00    2.7139152E+00   -1.0413816E+01    1.0020862E-01   -5.6489163E+00   -9.2104014E+01
    6.5000000E-01   -2.9414500E-01   -5.8333954E+00   -1.1720128E+01   -2.1641251E+00   -2.7936758E+01    5.0521061E+00    2.0856223E+00   -9.9551054E+00   -1.0140537E+00    2.7139152E+00   -1.0413816E+01    1.0020862E-01   -5.6489163E+00   -9.2104014E+01
    7.5000000E-01   -2.9414500E-01   -5.8333954E+00   -1.1720128E+01   -2.1641251E+00   -2.7936758E+01    5.0521061E+00    2.0856223E+00   -9.9551054E+00   -1.0140537E+00    2.7139152E+00   -1.0413816E+01    1.0020862E-01   -5.6489163E+00   -9.2104014E+01
    8.5000000E-01   -2.9414500E-01   -5.8333954E+00   -1.1720128E+01   -2.1641251E+00   -2.7936758E+01    5.0521061E+00    2.0856223E+00   -9.9551054E+00   -1.0140537E+00    2.7139152E+00   -1.0413816E+01    1.0020862E-01   -5.6489163E+00   -9.2104014E+01
    9.5000000E-01   -2.9414500E-01   -5.8333954E+00   -1.1720128E+01   -2.1641251E+00   -2.7936758E+01    5.0521061E+00    2.0856223E+00   -9.9551054E+00   -1.0140537E+00    2.7139152E+00   -1.0413816E+01    1.0020862E-01   -5.6489163E+00   -9.2104014E+01
