# Time          1.0000E+00
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -1.3690411E+00   -9.1897018E+00   -1.5851322E+01   -5.4018430E+00   -4.6866555E+01    5.7871554E+00    7.0567745E-01   -9.7652383E+00   -3.3351158E+00    2.4218961E+00   -1.3910864E+01   -9.7468746E-01   -7.4811737E+00   -2.8657578E+02
    1.5000000E-01   -1.3690411E+00   -9.1897018E+00   -1.5851322E+01   -5.4018430E+00   -4.6866555E+01    5.7871554E+00    7.0567745E-01   -9.7652383E+00   -3.3351158E+00    2.4218961E+00   -1.3910864E+01   -9.7468746E-01   -7.4811737E+00   -2.8657578E+02
    2.5000000E-01   -1.3690411E+00   -9.1897018E+00   -1.5851322E+01   -5.4018430E+00   -4.6866555E+01    5.7871554E+00    7.0567745E-01   -9.7652383E+00   -3.3351158E+00    2.4218961E+00   -1.3910864E+01   -9.7468746E-01   -7.4811737E+00   -2.8657578E+02
    3.5000000E-01   -1.3690411E+00   -9.1897018E+00   -1.5851322E+01   -5.4018430E+00   -4.6866555E+01    5.7871554E+00    7.0567745E-01   -9.7652383E+00   -3.3351158E+00    2.4218961E+00   -1.3910864E+01   -9.7468746E-01   -7.4811737E+00   -2.8657578E+02
    4.5000000E-01   -1.3690411E+00   -9.1897018E+00   -1.5851322E+01   -5.4018430E+00   -4.6866555E+01    5.7871554E+00    7.0567745E-01   -9.7652383E+00   -3.3351158E+00    2.4218961E+00   -1.3910864E+01   -9.7468746E-01   -7.4811737E+00   -2.8657578E+02
    5.5000000E-01   -1.3690411E+00   -9.1897018E+00   -1.5851322E+01   -5.4018430E+00   -4.6866555E+01    5.7871554E+00    7.0567745E-01   -9.7652383E+00   -3.3351158E+00    2.4218961E+00   -1.3910864E+01   -9.7468746E-01   -7.4811737E+00   -2.8657578E+02
    6.5000000E-01   -1.3690411E+00   -9.1897018E+00   -1.5851322E+01   -5.4018430E+00   -4.6866555E+01    5.7871554E+00    7.0567745E-01   -9.7652383E+00   -3.3351158E+00    2.4218961E+00   -1.3910864E+01   -9.7468746E-01   -7.4811737E+00   -2.8657578E+02
    7.5000000E-01   -1.3690411E+00   -9.1897018E+00   -1.5851322E+01   -5.4018430E+00   -4.6866555E+01    5.7871554E+00    7.0567745E-01   -9.7652383E+00   -3.3351158E+00    2.4218961E+00   -1.3910864E+01   -9.7468746E-01   -7.4811737E+00   -2.8657578E+02
    8.5000000E-01   -1.3690411E+00   -9.1897018E+00   -1.5851322E+01   -5.4018430E+00   -4.6866555E+01    5.7871554E+00    7.0567745E-01   -9.7652383E+00   -3.3351158E+00    2.4218961E+00   -1.3910864E+01   -9.7468746E-01   -7.4811737E+00   -2.8657578E+02
    9.5000000E-01   -1.3690411E+00   -9.1897018E+00   -1.5851322E+01   -5.4018430E+00   -4.6866555E+01    5.7871554E+00    7.0567745E-01   -9.7652383E+00   -3.3351158E+00    2.4218961E+00   -1.3910864E+01   -9.7468746E-01   -7.4811737E+00   -2.8657578E+02
