# Time          1.1000E+02
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -2.8061557E-01   -5.8336292E+00   -1.1874885E+01   -2.1586968E+00   -3.0059603E+01    5.0087845E+00    2.1085695E+00   -1.0083164E+01   -9.9338838E-01    2.7584930E+00   -1.0513846E+01    1.1373806E-01   -5.7239062E+00   -9.4671268E+01
    1.5000000E-01   -2.8061557E-01   -5.8336292E+00   -1.1874885E+01   -2.1586968E+00   -3.0059603E+01    5.0087845E+00    2.1085695E+00   -1.0083164E+01   -9.9338838E-01    2.7584930E+00   -1.0513846E+01    1.1373806E-01   -5.7239062E+00   -9.4671268E+01
    2.5000000E-01   -2.8061557E-01   -5.8336292E+00   -1.1874885E+01   -2.1586968E+00   -3.0059603E+01    5.0087845E+00    2.1085695E+00   -1.0083164E+01   -9.9338838E-01    2.7584930E+00   -1.0513846E+01    1.1373806E-01   -5.7239062E+00   -9.4671268E+01
    3.5000000E-01   -2.8061557E-01   -5.8336292E+00   -1.1874885E+01   -2.1586968E+00   -3.0059603E+01    5.0087845E+00    2.1085695E+00   -1.0083164E+01   -9.9338838E-01    2.7584930E+00   -1.0513846E+01    1.1373806E-01   -5.7239062E+00   -9.4671268E+01
    4.5000000E-01   -2.8061557E-01   -5.8336292E+00   -1.1874885E+01   -2.1586968E+00   -3.0059603E+01    5.0087845E+00    2.1085695E+00   -1.0083164E+01   -9.9338838E-01    2.7584930E+00   -1.0513846E+01    1.1373806E-01   -5.7239062E+00   -9.4671268E+01
    5.5000000E-01   -2.8061557E-01   -5.8336292E+00   -1.1874885E+01   -2.1586968E+00   -3.0059603E+01    5.0087845E+00    2.1085695E+00   -1.0083164E+01   -9.9338838E-01    2.7584930E+00   -1.0513846E+01    1.1373806E-01   -5.7239062E+00   -9.4671268E+01
    6.5000000E-01   -2.8061557E-01   -5.8336292E+00   -1.1874885E+01   -2.1586968E+00   -3.0059603E+01    5.0087845E+00    2.1085695E+00   -1.0083164E+01   -9.9338838E-01    2.7584930E+00   -1.0513846E+01    1.1373806E-01   -5.7239062E+00   -9.4671268E+01
    7.5000000E-01   -2.8061557E-01   -5.8336292E+00   -1.1874885E+01   -2.1586968E+00   -3.0059603E+01    5.0087845E+00    2.1085695E+00   -1.0083164E+01   -9.9338838E-01    2.7584930E+00   -1.0513846E+01    1.1373806E-01   -5.7239062E+00   -9.4671268E+01
    8.5000000E-01   -2.8061557E-01   -5.8336292E+00   -1.1874885E+01   -2.1586968E+00   -3.0059603E+01    5.0087845E+00    2.1085695E+00   -1.0083164E+01   -9.9338838E-01    2.7584930E+00   -1.0513846E+01    1.1373806E-01   -5.7239062E+00   -9.4671268E+01
    9.5000000E-01   -2.8061557E-01   -5.8336292E+00   -1.1874885E+01   -2.1586968E+00   -3.0059603E+01    5.0087845E+00    2.1085695E+00   -1.0083164E+01   -9.9338838E-01    2.7584930E+00   -1.0513846E+01    1.1373806E-01   -5.7239062E+00   -9.4671268E+01
