# Time          1.2000E+02
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02    2.4249473E+01    2.0825586E+01    5.3259705E-01    1.0092618E+00    1.1677320E-02    5.7525158E-01    9.8994173E+00    1.6836955E+01    2.3366723E+00    9.2504457E+00    1.1948806E+01    7.7367183E-01    7.2294545E-02    1.6778907E+00
    1.5000000E-01    2.4249473E+01    2.0825586E+01    5.3259705E-01    1.0092618E+00    1.1677320E-02    5.7525158E-01    9.8994173E+00    1.6836955E+01    2.3366723E+00    9.2504457E+00    1.1948806E+01    7.7367183E-01    7.2294545E-02    1.6778907E+00
    2.5000000E-01    2.4249473E+01    2.0825586E+01    5.3259705E-01    1.0092618E+00    1.1677320E-02    5.7525158E-01    9.8994173E+00    1.6836955E+01    2.3366723E+00    9.2504457E+00    1.1948806E+01    7.7367183E-01    7.2294545E-02    1.6778907E+00
    3.5000000E-01    2.4249473E+01    2.0825586E+01    5.3259705E-01    1.0092618E+00    1.1677320E-02    5.7525158E-01    9.8994173E+00    1.6836955E+01    2.3366723E+00    9.2504457E+00    1.1948806E+01    7.7367183E-01    7.2294545E-02    1.6778907E+00
    4.5000000E-01    2.4249473E+01    2.0825586E+01    5.3259705E-01    1.0092618E+00    1.1677320E-02    5.7525158E-01    9.8994173E+00    1.6836955E+01    2.3366723E+00    9.2504457E+00    1.1948806E+01    7.7367183E-01    7.2294545E-02    1.6778907E+00
    5.5000000E-01    2.4249473E+01    2.0825586E+01    5.3259705E-01    1.0092618E+00    1.1677320E-02    5.7525158E-01    9.8994173E+00    1.6836955E+01    2.3366723E+00    9.2504457E+00    1.1948806E+01    7.7367183E-01    7.2294545E-02    1.6778907E+00
    6.5000000E-01    2.4249473E+01    2.0825586E+01    5.3259705E-01    1.0092618E+00    1.1677320E-02    5.7525158E-01    9.8994173E+00    1.6836955E+01    2.3366723E+00    9.2504457E+00    1.1948806E+01    7.7367183E-01    7.2294545E-02    1.6778907E+00
    7.5000000E-01    2.4249473E+01    2.0825586E+01    5.3259705E-01    1.0092618E+00    1.1677320E-02    5.7525158E-01    9.8994173E+00    1.6836955E+01    2.3366723E+00    9.2504457E+00    1.1948806E+01    7.7367183E-01    7.2294545E-02    1.6778907E+00
    8.5000000E-01    2.4249473E+01    2.0825586E+01    5.3259705E-01    1.0092618E+00    1.1677320E-02    5.7525158E-01    9.8994173E+00    1.6836955E+01    2.3366723E+00    9.2504457E+00    1.1948806E+01    7.7367183E-01    7.2294545E-02    1.6778907E+00
    9.5000000E-01    2.4249473E+01    2.0825586E+01    5.3259705E-01    1.0092618E+00    1.1677320E-02    5.7525158E-01    9.8994173E+00    1.6836955E+01    2.3366723E+00    9.2504457E+00    1.1948806E+01    7.7367183E-01    7.2294545E-02    1.6778907E+00
