# Time          1.1000E+02
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02    2.4223307E+01    2.0810512E+01    5.3348553E-01    1.0345017E+00    1.1664718E-02    5.7445136E-01    9.8887340E+00    1.6818929E+01    2.3341507E+00    9.2243723E+00    1.1935917E+01    7.5586236E-01    7.2220556E-02    1.7818923E+00
    1.5000000E-01    2.4223307E+01    2.0810512E+01    5.3348553E-01    1.0345017E+00    1.1664718E-02    5.7445136E-01    9.8887340E+00    1.6818929E+01    2.3341507E+00    9.2243723E+00    1.1935917E+01    7.5586236E-01    7.2220556E-02    1.7818923E+00
    2.5000000E-01    2.4223307E+01    2.0810512E+01    5.3348553E-01    1.0345017E+00    1.1664718E-02    5.7445136E-01    9.8887340E+00    1.6818929E+01    2.3341507E+00    9.2243723E+00    1.1935917E+01    7.5586236E-01    7.2220556E-02    1.7818923E+00
    3.5000000E-01    2.4223307E+01    2.0810512E+01    5.3348553E-01    1.0345017E+00    1.1664718E-02    5.7445136E-01    9.8887340E+00    1.6818929E+01    2.3341507E+00    9.2243723E+00    1.1935917E+01    7.5586236E-01    7.2220556E-02    1.7818923E+00
    4.5000000E-01    2.4223307E+01    2.0810512E+01    5.3348553E-01    1.0345017E+00    1.1664718E-02    5.7445136E-01    9.8887340E+00    1.6818929E+01    2.3341507E+00    9.2243723E+00    1.1935917E+01    7.5586236E-01    7.2220556E-02    1.7818923E+00
    5.5000000E-01    2.4223307E+01    2.0810512E+01    5.3348553E-01    1.0345017E+00    1.1664718E-02    5.7445136E-01    9.8887340E+00    1.6818929E+01    2.3341507E+00    9.2243723E+00    1.1935917E+01    7.5586236E-01    7.2220556E-02    1.7818923E+00
    6.5000000E-01    2.4223307E+01    2.0810512E+01    5.3348553E-01    1.0345017E+00    1.1664718E-02    5.7445136E-01    9.8887340E+00    1.6818929E+01    2.3341507E+00    9.2243723E+00    1.1935917E+01    7.5586236E-01    7.2220556E-02    1.7818923E+00
    7.5000000E-01    2.4223307E+01    2.0810512E+01    5.3348553E-01    1.0345017E+00    1.1664718E-02    5.7445136E-01    9.8887340E+00    1.6818929E+01    2.3341507E+00    9.2243723E+00    1.1935917E+01    7.5586236E-01    7.2220556E-02    1.7818923E+00
    8.5000000E-01    2.4223307E+01    2.0810512E+01    5.3348553E-01    1.0345017E+00    1.1664718E-02    5.7445136E-01    9.8887340E+00    1.6818929E+01    2.3341507E+00    9.2243723E+00    1.1935917E+01    7.5586236E-01    7.2220556E-02    1.7818923E+00
    9.5000000E-01    2.4223307E+01    2.0810512E+01    5.3348553E-01    1.0345017E+00    1.1664718E-02    5.7445136E-01    9.8887340E+00    1.6818929E+01    2.3341507E+00    9.2243723E+00    1.1935917E+01    7.5586236E-01    7.2220556E-02    1.7818923E+00
