# Time          1.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    5.0000000E-02    3.3900144E-11    3.0182333E-09    1.7268431E-08    7.0925865E-09
    1.5000000E-01    3.3900144E-11    3.0182333E-09    1.7268431E-08    7.0925865E-09
    2.5000000E-01    3.3900144E-11    3.0182333E-09    1.7268431E-08    7.0925865E-09
    3.5000000E-01    3.3900144E-11    3.0182333E-09    1.7268431E-08    7.0925865E-09
    4.5000000E-01    3.3900144E-11    3.0182333E-09    1.7268431E-08    7.0925865E-09
    5.5000000E-01    3.3900144E-11    3.0182333E-09    1.7268431E-08    7.0925865E-09
    6.5000000E-01    3.3900144E-11    3.0182333E-09    1.7268431E-08    7.0925865E-09
    7.5000000E-01    3.3900144E-11    3.0182333E-09    1.7268431E-08    7.0925865E-09
    8.5000000E-01    3.3900144E-11    3.0182333E-09    1.7268431E-08    7.0925865E-09
    9.5000000E-01    3.3900144E-11    3.0182333E-09    1.7268431E-08    7.0925865E-09
