# Time          2.0000E+02
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -3.3558402E-01   -5.7322180E+00   -1.0821872E+01   -2.0969457E+00   -1.5930262E+01    5.2775581E+00    2.0598526E+00   -9.1633372E+00   -1.0045385E+00    2.5380881E+00   -9.7083772E+00    5.8769605E-02   -5.2109271E+00   -7.8475369E+01
    1.5000000E-01   -3.3558402E-01   -5.7322180E+00   -1.0821872E+01   -2.0969457E+00   -1.5930262E+01    5.2775581E+00    2.0598526E+00   -9.1633372E+00   -1.0045385E+00    2.5380881E+00   -9.7083772E+00    5.8769605E-02   -5.2109271E+00   -7.8475369E+01
    2.5000000E-01   -3.3558402E-01   -5.7322180E+00   -1.0821872E+01   -2.0969457E+00   -1.5930262E+01    5.2775581E+00    2.0598526E+00   -9.1633372E+00   -1.0045385E+00    2.5380881E+00   -9.7083772E+00    5.8769605E-02   -5.2109271E+00   -7.8475369E+01
    3.5000000E-01   -3.3558402E-01   -5.7322180E+00   -1.0821872E+01   -2.0969457E+00   -1.5930262E+01    5.2775581E+00    2.0598526E+00   -9.1633372E+00   -1.0045385E+00    2.5380881E+00   -9.7083772E+00    5.8769605E-02   -5.2109271E+00   -7.8475369E+01
    4.5000000E-01   -3.3558402E-01   -5.7322180E+00   -1.0821872E+01   -2.0969457E+00   -1.5930262E+01    5.2775581E+00    2.0598526E+00   -9.1633372E+00   -1.0045385E+00    2.5380881E+00   -9.7083772E+00    5.8769605E-02   -5.2109271E+00   -7.8475369E+01
    5.5000000E-01   -3.3558402E-01   -5.7322180E+00   -1.0821872E+01   -2.0969457E+00   -1.5930262E+01    5.2775581E+00    2.0598526E+00   -9.1633372E+00   -1.0045385E+00    2.5380881E+00   -9.7083772E+00    5.8769605E-02   -5.2109271E+00   -7.8475369E+01
    6.5000000E-01   -3.3558402E-01   -5.7322180E+00   -1.0821872E+01   -2.0969457E+00   -1.5930262E+01    5.2775581E+00    2.0598526E+00   -9.1633372E+00   -1.0045385E+00    2.5380881E+00   -9.7083772E+00    5.8769605E-02   -5.2109271E+00   -7.8475369E+01
    7.5000000E-01   -3.3558402E-01   -5.7322180E+00   -1.0821872E+01   -2.0969457E+00   -1.5930262E+01    5.2775581E+00    2.0598526E+00   -9.1633372E+00   -1.0045385E+00    2.5380881E+00   -9.7083772E+00    5.8769605E-02   -5.2109271E+00   -7.8475369E+01
    8.5000000E-01   -3.3558402E-01   -5.7322180E+00   -1.0821872E+01   -2.0969457E+00   -1.5930262E+01    5.2775581E+00    2.0598526E+00   -9.1633372E+00   -1.0045385E+00    2.5380881E+00   -9.7083772E+00    5.8769605E-02   -5.2109271E+00   -7.8475369E+01
    9.5000000E-01   -3.3558402E-01   -5.7322180E+00   -1.0821872E+01   -2.0969457E+00   -1.5930262E+01    5.2775581E+00    2.0598526E+00   -9.1633372E+00   -1.0045385E+00    2.5380881E+00   -9.7083772E+00    5.8769605E-02   -5.2109271E+00   -7.8475369E+01
