# Time          5.0000E+00
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02    2.3801135E+01    2.0558607E+01    5.3953722E-01    1.5158029E+00    1.1468720E-02    5.6339524E-01    9.7163749E+00    1.6527267E+01    2.2934673E+00    8.7749646E+00    1.1727929E+01    5.2612479E-01    7.1003358E-02    3.3729236E+00
    1.5000000E-01    2.3801135E+01    2.0558607E+01    5.3953722E-01    1.5158029E+00    1.1468720E-02    5.6339524E-01    9.7163749E+00    1.6527267E+01    2.2934673E+00    8.7749646E+00    1.1727929E+01    5.2612479E-01    7.1003358E-02    3.3729236E+00
    2.5000000E-01    2.3801135E+01    2.0558607E+01    5.3953722E-01    1.5158029E+00    1.1468720E-02    5.6339524E-01    9.7163749E+00    1.6527267E+01    2.2934673E+00    8.7749646E+00    1.1727929E+01    5.2612479E-01    7.1003358E-02    3.3729236E+00
    3.5000000E-01    2.3801135E+01    2.0558607E+01    5.3953722E-01    1.5158029E+00    1.1468720E-02    5.6339524E-01    9.7163749E+00    1.6527267E+01    2.2934673E+00    8.7749646E+00    1.1727929E+01    5.2612479E-01    7.1003358E-02    3.3729236E+00
    4.5000000E-01    2.3801135E+01    2.0558607E+01    5.3953722E-01    1.5158029E+00    1.1468720E-02    5.6339524E-01    9.7163749E+00    1.6527267E+01    2.2934673E+00    8.7749646E+00    1.1727929E+01    5.2612479E-01    7.1003358E-02    3.3729236E+00
    5.5000000E-01    2.3801135E+01    2.0558607E+01    5.3953722E-01    1.5158029E+00    1.1468720E-02    5.6339524E-01    9.7163749E+00    1.6527267E+01    2.2934673E+00    8.7749646E+00    1.1727929E+01    5.2612479E-01    7.1003358E-02    3.3729236E+00
    6.5000000E-01    2.3801135E+01    2.0558607E+01    5.3953722E-01    1.5158029E+00    1.1468720E-02    5.6339524E-01    9.7163749E+00    1.6527267E+01    2.2934673E+00    8.7749646E+00    1.1727929E+01    5.2612479E-01    7.1003358E-02    3.3729236E+00
    7.5000000E-01    2.3801135E+01    2.0558607E+01    5.3953722E-01    1.5158029E+00    1.1468720E-02    5.6339524E-01    9.7163749E+00    1.6527267E+01    2.2934673E+00    8.7749646E+00    1.1727929E+01    5.2612479E-01    7.1003358E-02    3.3729236E+00
    8.5000000E-01    2.3801135E+01    2.0558607E+01    5.3953722E-01    1.5158029E+00    1.1468720E-02    5.6339524E-01    9.7163749E+00    1.6527267E+01    2.2934673E+00    8.7749646E+00    1.1727929E+01    5.2612479E-01    7.1003358E-02    3.3729236E+00
    9.5000000E-01    2.3801135E+01    2.0558607E+01    5.3953722E-01    1.5158029E+00    1.1468720E-02    5.6339524E-01    9.7163749E+00    1.6527267E+01    2.2934673E+00    8.7749646E+00    1.1727929E+01    5.2612479E-01    7.1003358E-02    3.3729236E+00
