# Time series at grid cell:   1   1   1
  Time(yrs)                  Na+                    K+                     Al+++                  Mg++                   SiO2(aq)               Ca++                   Fe++                   SO4--                  pH                     CO2(aq)                O2(aq)                
  1.00000E-09                2.88997800673447E-05   7.24994607615035E-05   3.48314031967772E-09   6.81012193659267E-06   4.31999877117445E-05   1.21002329981519E-05   8.78999390964269E-07   5.27999744594947E-09   5.96999098241028E+00   1.59221854921671E-03   3.43460855785097E-04
  2.00000E-09                2.88997723230161E-05   7.24994413916395E-05   3.48628205167034E-09   6.81011795280353E-06   4.31999754234949E-05   1.21002258913849E-05   8.78998781930073E-07   5.27999489190216E-09   5.96999020350480E+00   1.59221862971777E-03   3.43460834931264E-04
  3.00000E-09                2.88997645337779E-05   7.24994218867426E-05   3.48942237304058E-09   6.81011399979754E-06   4.31999631352770E-05   1.21002188439140E-05   8.78998172896501E-07   5.27999233785327E-09   5.96998965765003E+00   1.59221885835717E-03   3.43460814066484E-04
  4.00000E-09                2.88997566389527E-05   7.24994021093707E-05   3.49256269296945E-09   6.81011011197026E-06   4.31999508470690E-05   1.21002119217871E-05   8.78997563863844E-07   5.27998978380591E-09   5.96998924277385E+00   1.59221917353807E-03   3.43460793178886E-04
  5.00000E-09                2.88997486818165E-05   7.24993821713588E-05   3.49570301118568E-09   6.81010626163035E-06   4.31999385588703E-05   1.21002050718120E-05   8.78996954832004E-07   5.27998722975994E-09   5.96998890312618E+00   1.59221953844216E-03   3.43460772278072E-04
  7.00000E-09                2.88997326347491E-05   7.24993419574474E-05   3.50198787060335E-09   6.81009864188818E-06   4.31999139824980E-05   1.21001915275041E-05   8.78995736771972E-07   5.27998212167522E-09   5.96998834391520E+00   1.59222034859655E-03   3.43460730448468E-04
  1.10000E-08                2.88997004843087E-05   7.24992613786080E-05   3.51456599339640E-09   6.81008343758935E-06   4.31998648298786E-05   1.21001645066123E-05   8.78993300664682E-07   5.27997190552914E-09   5.96998734798933E+00   1.59222204841658E-03   3.43460646778722E-04
  1.90000E-08                2.88996361269801E-05   7.24991000752736E-05   3.53966580242938E-09   6.81005306474256E-06   4.31997665253007E-05   1.21001105335181E-05   8.78988428487077E-07   5.27995147329150E-09   5.96998542661580E+00   1.59222549439088E-03   3.43460479434712E-04
  3.50000E-08                2.88995073811509E-05   7.24987773899853E-05   3.58990998135441E-09   6.80999233905055E-06   4.31995699182248E-05   1.21000026257009E-05   8.78978684320272E-07   5.27991060915272E-09   5.96998160627889E+00   1.59223240083580E-03   3.43460144771615E-04
  6.70000E-08                2.88992498817811E-05   7.24981320003635E-05   3.69039646843520E-09   6.80987089681883E-06   4.31991767127280E-05   1.20997868273053E-05   8.78959196712855E-07   5.27982888214104E-09   5.96997396998011E+00   1.59224621341151E-03   3.43459475570007E-04
  1.31000E-07                2.88987348968972E-05   7.24968412558472E-05   3.89135995557490E-09   6.80962802415413E-06   4.31983903360080E-05   1.20993552516452E-05   8.78920224402204E-07   5.27966543318106E-09   5.96995870192503E+00   1.59227382802126E-03   3.43458137673957E-04
  2.59000E-07                2.88977049909604E-05   7.24942599264168E-05   4.29324994443256E-09   6.80914232131578E-06   4.31968177169019E-05   1.20984921757887E-05   8.78842291393045E-07   5.27933855551344E-09   5.96992818307562E+00   1.59232901433878E-03   3.43455463910828E-04
  5.15000E-07                2.88956454299279E-05   7.24890978948424E-05   5.09685816985002E-09   6.80817108574774E-06   4.31936729939234E-05   1.20967663263706E-05   8.78686471786673E-07   5.27868488117747E-09   5.96986721415802E+00   1.59243921552409E-03   3.43450124488913E-04
  1.02700E-06                2.88915273134332E-05   7.24787763464473E-05   6.70321627935382E-09   6.80622929593277E-06   4.31873854319527E-05   1.20933158382855E-05   8.78375017929645E-07   5.27737785642228E-09   5.96974555037777E+00   1.59265893361376E-03   3.43439477973901E-04
  2.05100E-06                2.88832950932260E-05   7.24581432851350E-05   9.91117383710561E-09   6.80234843604768E-06   4.31748164372192E-05   1.20864196952623E-05   8.77752849318046E-07   5.27476510193670E-09   5.96950331052536E+00   1.59309564476001E-03   3.43418313554449E-04
  4.09900E-06                2.88668466698939E-05   7.24169172216641E-05   1.62981969135605E-08   6.79459757075545E-06   4.31496924422817E-05   1.20726466981506E-05   8.76511450191030E-07   5.26954476793126E-09   5.96902311564939E+00   1.59395826356059E-03   3.43376493579870E-04
  8.19500E-06                2.88340134966709E-05   7.23346243597892E-05   2.88717031188897E-08   6.77913900531151E-06   4.30994186908153E-05   1.20451774096650E-05   8.74040261696773E-07   5.25912475879804E-09   5.96807934875200E+00   1.59564104555289E-03   3.43294845397726E-04
  1.63870E-05                2.87685987815508E-05   7.21706681424632E-05   5.26968610988259E-08   6.74839256371980E-06   4.29982219289571E-05   1.19905421462997E-05   8.69143240421570E-07   5.23836704945671E-09   5.96625449715421E+00   1.59884271990469E-03   3.43139180905781E-04
  3.27710E-05                2.86387553917026E-05   7.18452229762639E-05   9.27769618229749E-08   6.68756869667572E-06   4.27908617968120E-05   1.18824604137304E-05   8.59522737832591E-07   5.19717827437209E-09   5.96283060621475E+00   1.60463649644539E-03   3.42855909034998E-04
  6.55390E-05                2.83829022708788E-05   7.12039257370481E-05   1.44408155016910E-07   6.56851469480558E-06   4.23576062399897E-05   1.16709056409720E-05   8.40922197223226E-07   5.11608688595361E-09   5.95674953680754E+00   1.61412505664884E-03   3.42384717696399E-04
  1.31075E-04                2.78858853308749E-05   6.99580856265948E-05   1.91700190336470E-07   6.34026770693841E-06   4.14730080311769E-05   1.12653178072369E-05   8.05955011920325E-07   4.95889048207903E-09   5.94693664649550E+00   1.62683309982936E-03   3.41723203643396E-04
  2.62147E-04                2.69461671659331E-05   6.76023210807921E-05   2.31200854040935E-07   5.91968420149537E-06   3.97848928851609E-05   1.05179543034042E-05   7.43268644342895E-07   4.66325260047186E-09   5.93310563478705E+00   1.63747895657258E-03   3.41047734796885E-04
  5.24291E-04                2.52575729737749E-05   6.33684886587221E-05   2.77783157695444E-07   5.20012301075274E-06   3.68305030094388E-05   9.23932789774131E-06   6.39612787974182E-07   4.13854557340039E-09   5.91570965644773E+00   1.63529831006977E-03   3.40704566812642E-04
  1.04858E-03                2.24998648115449E-05   5.64521417542991E-05   3.54999795744386E-07   4.12512223578844E-06   3.22791481764337E-05   7.32913882978213E-06   4.90458615975255E-07   3.30149423627882E-09   5.89375916247629E+00   1.61325795499516E-03   3.40851078720410E-04
  2.09715E-03                1.87130298246921E-05   4.69507279251447E-05   4.95245608580361E-07   2.85145894572724E-06   2.66317660311177E-05   5.06601308229266E-06   3.18985926950685E-07   2.19082761474678E-09   5.86555853171515E+00   1.57817100559082E-03   3.41233135024315E-04
