# Time          5.0000E+01
# Units: Mol/m**3 Porous Medium/s
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02   -5.4179126E-13   -2.9510901E-09   -1.8640807E-09   -2.6572671E-11    0.0000000E+00    3.5334442E-09    0.0000000E+00   -7.7461190E-12   -4.2140530E-12    1.4323095E-09   -3.2666946E-12   -1.6577650E-10   -1.1716157E-14   -4.4979108E-13    0.0000000E+00    7.7295708E-25
    2.7000000E-01   -2.7878125E-13   -2.7292267E-09   -1.8049262E-09   -2.4391837E-11    0.0000000E+00    1.0096431E-11    0.0000000E+00   -7.7461190E-12   -8.3455575E-14    1.4786283E-09   -3.2666946E-12   -4.9132457E-11   -1.1716033E-14   -4.4979108E-13    0.0000000E+00    4.2332232E-25
    4.5000000E-01   -3.4744319E-14   -2.5383139E-09   -1.7512357E-09   -2.2316779E-11    0.0000000E+00    1.2778368E-11    0.0000000E+00   -7.7461190E-12    5.4895657E-12    1.3189629E-09   -3.2666946E-12    5.9107890E-11   -1.1715886E-14   -4.4979108E-13    0.0000000E+00    2.7845270E-25
    6.3000000E-01    0.0000000E+00   -2.3843578E-09   -1.7058883E-09   -2.0307002E-11    0.0000000E+00    1.4897829E-11    0.0000000E+00   -7.7461190E-12    1.3206354E-11    1.2129240E-09   -3.2666946E-12    1.5904700E-10   -1.1715719E-14   -4.4979108E-13    0.0000000E+00    2.0773260E-25
    8.1000000E-01    0.0000000E+00   -2.2610097E-09   -1.6681164E-09   -1.8234520E-11    0.0000000E+00    1.6410055E-11    0.0000000E+00   -7.7461190E-12    2.2871811E-11    1.1318686E-09   -3.2666946E-12    2.5160045E-10   -1.1715535E-14   -4.4979108E-13    0.0000000E+00    1.6591892E-25
    9.9000000E-01    0.0000000E+00   -2.1625100E-09   -1.6369653E-09   -1.6012687E-11    0.0000000E+00    1.7372856E-11    0.0000000E+00   -7.7461190E-12    3.4058889E-11    1.0652455E-09   -3.2666946E-12    3.3777161E-10   -1.1715337E-14   -4.4979108E-13    0.0000000E+00    1.3825288E-25
    1.1700000E+00    0.0000000E+00   -2.0846650E-09   -1.6116912E-09   -1.3600657E-11    0.0000000E+00    1.7888047E-11    0.0000000E+00   -7.7461190E-12    4.6305500E-11    1.0091937E-09   -3.2666946E-12    4.1847145E-10   -1.1715124E-14   -4.4979108E-13    0.0000000E+00    1.1860392E-25
    1.3500000E+00    0.0000000E+00   -2.0245084E-09   -1.5917523E-09   -1.0986886E-11    0.0000000E+00    1.8065733E-11    0.0000000E+00   -7.7461190E-12    5.9209567E-11    9.6187235E-10   -3.2666946E-12    4.9451021E-10   -1.1714899E-14   -4.4979108E-13    0.0000000E+00    1.0395817E-25
    1.5300000E+00    0.0000000E+00   -1.9799615E-09   -1.5767628E-09   -8.1717988E-12    0.0000000E+00    1.8003508E-11    0.0000000E+00   -7.7461190E-12    7.2470406E-11    9.2223945E-10   -3.2666946E-12    5.6661540E-10   -1.1714662E-14   -4.4979108E-13    0.0000000E+00    9.2657986E-26
    1.7100000E+00    0.0000000E+00   -1.9495952E-09   -1.5664551E-09   -5.1560268E-12    0.0000000E+00    1.7777475E-11    0.0000000E+00   -7.7461190E-12    8.5892797E-11    8.8963667E-10   -3.2666946E-12    6.3545071E-10   -1.1714416E-14   -4.4979108E-13    0.0000000E+00    8.3714657E-26
    1.8900000E+00    0.0000000E+00   -1.9324644E-09   -1.5606470E-09   -1.9335246E-12    0.0000000E+00    1.7440862E-11    0.0000000E+00   -7.7461190E-12    9.9374023E-11    8.6361893E-10   -3.2666946E-12    7.0165463E-10   -1.1714164E-14   -4.4979108E-13    0.0000000E+00    7.6498792E-26
    2.0700000E+00    0.0000000E+00   -2.7752458E-09   -1.5566860E-09    0.0000000E+00    0.0000000E+00    1.6402651E-11    0.0000000E+00   -7.0032164E-12    2.1805261E-10    1.1436184E-09   -2.0511803E-12    7.2081755E-10   -1.1713859E-14   -2.6987465E-11    0.0000000E+00    9.1202848E-26
    2.2500000E+00    0.0000000E+00   -2.7619609E-09   -1.5536874E-09    0.0000000E+00    0.0000000E+00    1.5701065E-11    0.0000000E+00   -7.0032164E-12    2.4102309E-10    1.1131208E-09   -2.0511803E-12    8.0732229E-10   -1.1713540E-14   -2.6987465E-11    0.0000000E+00    8.2137442E-26
    2.4300000E+00    0.0000000E+00   -2.7505174E-09   -1.5511497E-09    0.0000000E+00    0.0000000E+00    1.5193474E-11    0.0000000E+00   -7.0032164E-12    2.6223083E-10    1.0828281E-09   -2.0511803E-12    8.9125456E-10   -1.1713205E-14   -2.6987465E-11    0.0000000E+00    7.4586749E-26
