# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.8302167E+00   -5.8239173E+00   -3.9999999E+00   -4.8400016E+00   -5.0815273E+00   -5.1367977E+00   -6.8850532E+00   -4.6540657E+00   -3.1864513E+00   -3.4693380E+00   -6.4486692E+00   -7.1169740E+00   -1.4235871E+01   -1.4000000E+01   -1.4000004E+01   -5.2656884E+00   -1.4000000E+01   -4.1245790E+00   -3.0000000E+01   -3.7932695E+00   -6.6710833E+00   -7.9883487E+00   -6.4451177E+00   -1.0805859E+01   -1.0626709E+01   -1.8968277E+01   -2.6587387E+01   -8.6287087E+00   -8.4065471E+00   -1.0710809E+01   -1.2440357E+01   -8.2157767E+00   -1.2601244E+01   -8.3781913E+00
    2.7000000E-01    5.8922734E+00   -5.8852320E+00   -3.9999999E+00   -4.6270208E+00   -4.8280029E+00   -4.9408408E+00   -7.3417546E+00   -4.3962107E+00   -3.1656114E+00   -3.4785265E+00   -6.4486729E+00   -7.0008005E+00   -1.4612368E+01   -1.4000000E+01   -1.4000006E+01   -5.0099845E+00   -1.4000000E+01   -4.9600057E+00   -3.0000000E+01   -3.7095930E+00   -7.0095880E+00   -8.2027400E+00   -6.8433610E+00   -1.0629906E+01   -1.0944748E+01   -1.8858269E+01   -2.6972909E+01   -8.5658730E+00   -8.2584958E+00   -1.0452735E+01   -1.2677813E+01   -8.0189794E+00   -1.2243306E+01   -8.0830896E+00
    4.5000000E-01    5.9395737E+00   -5.9319077E+00   -3.9999999E+00   -4.4969809E+00   -4.6862065E+00   -4.7604488E+00   -7.6541307E+00   -4.2513414E+00   -3.1463194E+00   -3.4877190E+00   -6.4486764E+00   -6.9553886E+00   -1.4748306E+01   -1.4000000E+01   -1.4000006E+01   -4.8701466E+00   -1.4000000E+01   -5.7344864E+00   -3.0000000E+01   -3.6423406E+00   -7.2323422E+00   -8.3308936E+00   -7.1114560E+00   -1.0539115E+01   -1.1036404E+01   -1.8818068E+01   -2.7116455E+01   -8.5179135E+00   -8.1419834E+00   -1.0296008E+01   -1.2704833E+01   -7.9088924E+00   -1.1999369E+01   -7.8871131E+00
    6.3000000E-01    5.9746981E+00   -5.9664913E+00   -3.9999999E+00   -4.4037588E+00   -4.5897717E+00   -4.6111301E+00   -7.8749975E+00   -4.1530137E+00   -3.1260248E+00   -3.4971012E+00   -6.4486796E+00   -6.9445603E+00   -1.4848574E+01   -1.4000000E+01   -1.4000007E+01   -4.7757379E+00   -1.4000000E+01   -6.2793654E+00   -3.0000000E+01   -3.5863475E+00   -7.3872702E+00   -8.4155727E+00   -7.2998055E+00   -1.0494829E+01   -1.1104155E+01   -1.8811766E+01   -2.7223318E+01   -8.4822159E+00   -8.0491630E+00   -1.0196873E+01   -1.2718864E+01   -7.8443082E+00   -1.1815599E+01   -7.7390421E+00
    8.1000000E-01    6.0006933E+00   -5.9920041E+00   -3.9999999E+00   -4.3310222E+00   -4.5162733E+00   -4.4917246E+00   -8.0395159E+00   -4.0795777E+00   -3.1044730E+00   -3.5067075E+00   -6.4486827E+00   -6.9508494E+00   -1.4922080E+01   -1.4000000E+01   -1.4000006E+01   -4.7039907E+00   -1.4000000E+01   -6.4728331E+00   -3.0000000E+01   -3.5382864E+00   -7.5036415E+00   -8.4799537E+00   -7.4406482E+00   -1.0476613E+01   -1.1153986E+01   -1.8822104E+01   -2.7302713E+01   -8.4557076E+00   -7.9735831E+00   -1.0131620E+01   -1.2722667E+01   -7.8045361E+00   -1.1669317E+01   -7.6192688E+00
    9.9000000E-01    6.0196969E+00   -6.0105669E+00   -3.9999999E+00   -4.2711779E+00   -4.4557345E+00   -4.3966700E+00   -8.1651707E+00   -4.0214152E+00   -3.0817124E+00   -3.5165517E+00   -6.4486857E+00   -6.9641582E+00   -1.4975060E+01   -1.4000000E+01   -1.4000006E+01   -4.6449203E+00   -1.4000000E+01   -6.5028863E+00   -3.0000000E+01   -3.4960508E+00   -7.5947999E+00   -8.5331049E+00   -7.5494139E+00   -1.0472281E+01   -1.1190076E+01   -1.8839122E+01   -2.7361078E+01   -8.4362335E+00   -7.9109476E+00   -1.0085992E+01   -1.2718386E+01   -7.7774402E+00   -1.1548701E+01   -7.5181281E+00
    1.1700000E+00    6.0331732E+00   -6.0236332E+00   -3.9999999E+00   -4.2201020E+00   -4.4032376E+00   -4.3202735E+00   -8.2620142E+00   -3.9734601E+00   -3.0578284E+00   -3.5266456E+00   -6.4486886E+00   -6.9783788E+00   -1.5011780E+01   -1.4000000E+01   -1.4000006E+01   -4.5936364E+00   -1.4000000E+01   -6.4991090E+00   -3.0000000E+01   -3.4582506E+00   -7.6679561E+00   -8.5793086E+00   -7.6347441E+00   -1.0474295E+01   -1.1215283E+01   -1.8856802E+01   -2.7402814E+01   -8.4223181E+00   -7.8583688E+00   -1.0051082E+01   -1.2707532E+01   -7.7555669E+00   -1.1446785E+01   -7.4301282E+00
    1.3500000E+00    6.0421605E+00   -6.0322341E+00   -3.9999999E+00   -4.1753152E+00   -4.3562255E+00   -4.2578730E+00   -8.3364520E+00   -3.9327316E+00   -3.0329075E+00   -3.5370015E+00   -6.4486915E+00   -6.9899641E+00   -1.5035272E+01   -1.4000000E+01   -1.4000006E+01   -4.5476133E+00   -1.4000000E+01   -6.4897420E+00   -3.0000000E+01   -3.4239264E+00   -7.7274960E+00   -8.6208738E+00   -7.7020409E+00   -1.0478092E+01   -1.1231634E+01   -1.8871656E+01   -2.7431035E+01   -8.4129156E+00   -7.8138267E+00   -1.0021383E+01   -1.2691201E+01   -7.7344390E+00   -1.1359099E+01   -7.3518455E+00
    1.5300000E+00    6.0474245E+00   -6.0371304E+00   -3.9999999E+00   -4.1352165E+00   -4.3132960E+00   -4.2059337E+00   -8.3928713E+00   -3.8973340E+00   -3.0070328E+00   -3.5476324E+00   -6.4486944E+00   -6.9970908E+00   -1.5047774E+01   -1.4000000E+01   -1.4000006E+01   -4.5054795E+00   -1.4000000E+01   -6.4792937E+00   -3.0000000E+01   -3.3923907E+00   -7.7763145E+00   -8.6591642E+00   -7.7549498E+00   -1.0481097E+01   -1.1240625E+01   -1.8881899E+01   -2.7448042E+01   -8.4072555E+00   -7.7758534E+00   -9.9936425E+00   -1.2670224E+01   -7.7115654E+00   -1.1282594E+01   -7.2810015E+00
    1.7100000E+00    6.0495596E+00   -6.0389129E+00   -3.9999999E+00   -4.0987179E+00   -4.2736095E+00   -4.1618224E+00   -8.4341729E+00   -3.8659210E+00   -2.9802833E+00   -3.5585525E+00   -6.4486973E+00   -6.9990697E+00   -1.5051030E+01   -1.4000000E+01   -1.4000005E+01   -4.4664233E+00   -1.4000000E+01   -6.4684436E+00   -3.0000000E+01   -3.3631244E+00   -7.8161521E+00   -8.6947317E+00   -7.7957946E+00   -1.0482037E+01   -1.1243425E+01   -1.8886873E+01   -2.7455621E+01   -8.4047396E+00   -7.7433242E+00   -9.9660762E+00   -1.2645263E+01   -7.6857525E+00   -1.1215072E+01   -7.2159964E+00
