# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    4.0933186E-02    2.0665788E-01    1.9000025E-04
    2.7000000E-01    4.2337546E-02    2.0051346E-01    1.9000075E-04
    4.5000000E-01    4.3841667E-02    1.9438385E-01    1.9000125E-04
    6.3000000E-01    4.5471866E-02    1.8824412E-01    1.9000174E-04
    8.1000000E-01    4.7233919E-02    1.8209371E-01    1.9000222E-04
    9.9000000E-01    4.9133368E-02    1.7593309E-01    1.9000270E-04
    1.1700000E+00    5.1176349E-02    1.6976274E-01    1.9000317E-04
    1.3500000E+00    5.3369605E-02    1.6358307E-01    1.9000363E-04
    1.5300000E+00    5.5720478E-02    1.5739443E-01    1.9000409E-04
    1.7100000E+00    5.8236910E-02    1.5119711E-01    1.9000455E-04
    1.8900000E+00    6.0927445E-02    1.4499133E-01    1.9000499E-04
    2.0700000E+00    6.3783097E-02    1.3881647E-01    1.9000543E-04
    2.2500000E+00    6.6603330E-02    1.3288403E-01    1.9000586E-04
    2.4300000E+00    6.9391099E-02    1.2716811E-01    1.9000628E-04
    2.6100000E+00    7.2143346E-02    1.2167020E-01    1.9000670E-04
    2.7900000E+00    7.4857674E-02    1.1639096E-01    1.9000710E-04
    2.9700000E+00    7.7531655E-02    1.1133097E-01    1.9000751E-04
    3.1500000E+00    8.0162771E-02    1.0649076E-01    1.9000790E-04
    3.3300000E+00    8.2748401E-02    1.0187081E-01    1.9000829E-04
    3.5100000E+00    8.5285805E-02    9.7471619E-02    1.9000867E-04
    3.6900000E+00    8.7772114E-02    9.3293625E-02    1.9000905E-04
    3.8700000E+00    9.0204319E-02    8.9337272E-02    1.9000942E-04
    4.0500000E+00    9.2579259E-02    8.5602989E-02    1.9000978E-04
    4.2300000E+00    9.4893607E-02    8.2091198E-02    1.9001014E-04
    4.4100000E+00    9.7143862E-02    7.8802314E-02    1.9001049E-04
    4.5900000E+00    9.9326330E-02    7.5736748E-02    1.9001083E-04
    4.7700000E+00    1.0143712E-01    7.2894914E-02    1.9001116E-04
    4.9500000E+00    1.0347212E-01    7.0277226E-02    1.9001149E-04
    5.1300000E+00    1.0542698E-01    6.7884104E-02    1.9001182E-04
    5.3100000E+00    1.0729713E-01    6.5715973E-02    1.9001213E-04
    5.4900000E+00    1.0907770E-01    6.3773268E-02    1.9001244E-04
    5.6700000E+00    1.1076357E-01    6.2056436E-02    1.9001275E-04
    5.8500000E+00    1.1234933E-01    6.0565933E-02    1.9001304E-04
    6.0300000E+00    1.1382922E-01    5.9302230E-02    1.9001334E-04
    6.2100000E+00    1.1519719E-01    5.8265812E-02    1.9001362E-04
    6.3900000E+00    1.1644682E-01    5.7457175E-02    1.9001390E-04
    6.5700000E+00    1.1757132E-01    5.6876829E-02    1.9001417E-04
    6.7500000E+00    1.1856352E-01    5.6525294E-02    1.9001443E-04
    6.9300000E+00    1.1941586E-01    5.6403098E-02    1.9001469E-04
    7.1100000E+00    1.2012033E-01    5.6510775E-02    1.9001495E-04
    7.2900000E+00    1.2066849E-01    5.6848860E-02    1.9001519E-04
    7.4700000E+00    1.2105143E-01    5.7417885E-02    1.9001543E-04
    7.6500000E+00    1.2125974E-01    5.8218380E-02    1.9001567E-04
    7.8300000E+00    1.2128352E-01    5.9250864E-02    1.9001590E-04
    8.0100000E+00    1.2111231E-01    6.0515844E-02    1.9001612E-04
    8.1900000E+00    1.2073238E-01    6.2024830E-02    1.9001633E-04
    8.3700000E+00    1.2032879E-01    6.3582574E-02    1.9001655E-04
    8.5500000E+00    1.1992964E-01    6.5151076E-02    1.9001675E-04
    8.7300000E+00    1.1953844E-01    6.6726725E-02    1.9001696E-04
    8.9100000E+00    1.1915574E-01    6.8309056E-02    1.9001715E-04
    9.0900000E+00    1.1878176E-01    6.9898021E-02    1.9001734E-04
    9.2700000E+00    1.1841663E-01    7.1493626E-02    1.9001752E-04
    9.4500000E+00    1.1806054E-01    7.3095883E-02    1.9001770E-04
    9.6300000E+00    1.1771368E-01    7.4704806E-02    1.9001787E-04
    9.8100000E+00    1.1737626E-01    7.6320408E-02    1.9001804E-04
    9.9900000E+00    1.1704853E-01    7.7942703E-02    1.9001820E-04
    1.0170000E+01    1.1673075E-01    7.9571706E-02    1.9001835E-04
    1.0350000E+01    1.1642320E-01    8.1207431E-02    1.9001850E-04
    1.0530000E+01    1.1612618E-01    8.2849891E-02    1.9001864E-04
    1.0710000E+01    1.1584002E-01    8.4499101E-02    1.9001878E-04
    1.0890000E+01    1.1556509E-01    8.6155075E-02    1.9001891E-04
    1.1070000E+01    1.1530177E-01    8.7817827E-02    1.9001904E-04
    1.1250000E+01    1.1505046E-01    8.9487372E-02    1.9001916E-04
    1.1430000E+01    1.1481161E-01    9.1163725E-02    1.9001928E-04
    1.1610000E+01    1.1458569E-01    9.2846898E-02    1.9001939E-04
    1.1790000E+01    1.1437318E-01    9.4536908E-02    1.9001949E-04
    1.1970000E+01    1.1417462E-01    9.6233767E-02    1.9001959E-04
    1.2150000E+01    1.1399056E-01    9.7937490E-02    1.9001969E-04
    1.2330000E+01    1.1382158E-01    9.9648090E-02    1.9001978E-04
    1.2510000E+01    1.1366749E-01    1.0137466E-01    1.9001986E-04
    1.2690000E+01    1.1351530E-01    1.0304709E-01    1.9001994E-04
    1.2870000E+01    1.1336581E-01    1.0465632E-01    1.9002002E-04
    1.3050000E+01    1.1321911E-01    1.0620239E-01    1.9002010E-04
    1.3230000E+01    1.1307526E-01    1.0768536E-01    1.9002017E-04
    1.3410000E+01    1.1293437E-01    1.0910534E-01    1.9002024E-04
    1.3590000E+01    1.1279653E-01    1.1046250E-01    1.9002030E-04
    1.3770000E+01    1.1266185E-01    1.1175706E-01    1.9002037E-04
    1.3950000E+01    1.1253046E-01    1.1298930E-01    1.9002043E-04
    1.4130000E+01    1.1240246E-01    1.1415959E-01    1.9002048E-04
    1.4310000E+01    1.1227800E-01    1.1526836E-01    1.9002054E-04
    1.4490000E+01    1.1215721E-01    1.1631613E-01    1.9002059E-04
    1.4670000E+01    1.1204023E-01    1.1730350E-01    1.9002064E-04
    1.4850000E+01    1.1192723E-01    1.1823113E-01    1.9002068E-04
    1.5030000E+01    1.1181838E-01    1.1909979E-01    1.9002073E-04
    1.5210000E+01    1.1171384E-01    1.1991029E-01    1.9002076E-04
    1.5390000E+01    1.1161381E-01    1.2066353E-01    1.9002080E-04
    1.5570000E+01    1.1151850E-01    1.2136044E-01    1.9002084E-04
    1.5750000E+01    1.1142810E-01    1.2200200E-01    1.9002087E-04
    1.5930000E+01    1.1134286E-01    1.2258922E-01    1.9002090E-04
    1.6110000E+01    1.1126300E-01    1.2312312E-01    1.9002092E-04
    1.6290000E+01    1.1118878E-01    1.2360470E-01    1.9002095E-04
    1.6470000E+01    1.1112048E-01    1.2403494E-01    1.9002097E-04
    1.6650000E+01    1.1105837E-01    1.2441479E-01    1.9002099E-04
    1.6830000E+01    1.1100277E-01    1.2474512E-01    1.9002100E-04
    1.7010000E+01    1.1095398E-01    1.2502673E-01    1.9002102E-04
    1.7190000E+01    1.1091235E-01    1.2526033E-01    1.9002103E-04
    1.7370000E+01    1.1087825E-01    1.2544652E-01    1.9002104E-04
    1.7550000E+01    1.1085204E-01    1.2558578E-01    1.9002105E-04
    1.7730000E+01    1.1083413E-01    1.2567846E-01    1.9002105E-04
    1.7910000E+01    1.1082495E-01    1.2572477E-01    1.9002105E-04
