# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.9154076E+00   -5.9069704E+00   -3.9999999E+00   -4.5300270E+00   -4.7154848E+00   -4.7355396E+00   -7.5153593E+00   -4.2985003E+00   -2.9321429E+00   -3.4641564E+00   -6.4486835E+00   -7.2979523E+00   -1.4590217E+01   -1.4000000E+01   -1.4000003E+01   -4.9007906E+00   -1.4000000E+01   -3.2691961E+00   -3.0000000E+01   -3.4515108E+00   -7.1480482E+00   -8.2949317E+00   -7.0005660E+00   -1.0908223E+01   -1.0906197E+01   -1.9167086E+01   -2.6967769E+01   -8.5412616E+00   -7.9728899E+00   -1.0475919E+01   -1.2387039E+01   -8.0638179E+00   -1.1866565E+01   -7.7309623E+00
    2.7000000E-01    6.0223404E+00   -6.0125948E+00   -3.9999999E+00   -4.3011475E+00   -4.4650469E+00   -4.4278255E+00   -8.1238278E+00   -4.0630419E+00   -2.9438412E+00   -3.4642306E+00   -6.4486938E+00   -7.4315606E+00   -1.4977374E+01   -1.4000000E+01   -1.4000002E+01   -4.6542747E+00   -1.4000000E+01   -3.2650919E+00   -3.0000000E+01   -3.3548750E+00   -7.5530722E+00   -8.4860902E+00   -7.5083732E+00   -1.0938947E+01   -1.1192692E+01   -1.9311718E+01   -2.7370919E+01   -8.4329301E+00   -7.7651716E+00   -1.0412799E+01   -1.2582438E+01   -8.1062299E+00   -1.1435507E+01   -7.4082385E+00
    4.5000000E-01    6.1041782E+00   -6.0934217E+00   -3.9999999E+00   -4.1736338E+00   -4.3253076E+00   -4.2398474E+00   -8.5336245E+00   -3.9469920E+00   -2.9551361E+00   -3.4643037E+00   -6.4487029E+00   -7.5947603E+00   -1.5213764E+01   -1.4000000E+01   -1.4000001E+01   -4.5192017E+00   -1.4000000E+01   -3.2610262E+00   -3.0000000E+01   -3.2832394E+00   -7.8072410E+00   -8.5765833E+00   -7.8411501E+00   -1.1023451E+01   -1.1352063E+01   -1.9483494E+01   -2.7619699E+01   -8.3500021E+00   -7.6084685E+00   -1.0427842E+01   -1.2674486E+01   -8.2020181E+00   -1.1155602E+01   -7.2112645E+00
    6.3000000E-01    6.1708842E+00   -6.1592925E+00   -3.9999999E+00   -4.0875970E+00   -4.2269986E+00   -4.1142208E+00   -8.8478201E+00   -3.8774396E+00   -2.9661338E+00   -3.4643761E+00   -6.4487112E+00   -7.7366401E+00   -1.5406379E+01   -1.4000000E+01   -1.4000001E+01   -4.4248594E+00   -1.4000000E+01   -3.2569981E+00   -3.0000000E+01   -3.2266220E+00   -7.9946696E+00   -8.6306000E+00   -8.0926012E+00   -1.1101228E+01   -1.1481933E+01   -1.9632496E+01   -2.7822569E+01   -8.2823893E+00   -7.4824617E+00   -1.0450811E+01   -1.2751322E+01   -8.2907840E+00   -1.0947142E+01   -7.0704194E+00
    8.1000000E-01    6.2275569E+00   -6.2152469E+00   -3.9999999E+00   -4.0238054E+00   -4.1500388E+00   -4.0244947E+00   -9.1043509E+00   -3.8321070E+00   -2.9769089E+00   -3.4644479E+00   -6.4487190E+00   -7.8549778E+00   -1.5569931E+01   -1.4000000E+01   -1.4000001E+01   -4.3511700E+00   -1.4000000E+01   -3.2530070E+00   -3.0000000E+01   -3.1799376E+00   -8.1435687E+00   -8.6661537E+00   -8.2958534E+00   -1.1165139E+01   -1.1592206E+01   -1.9756989E+01   -2.7994957E+01   -8.2249319E+00   -7.3767850E+00   -1.0469603E+01   -1.2818008E+01   -8.3654610E+00   -1.0780772E+01   -6.9615085E+00
    9.9000000E-01    6.2771148E+00   -6.2641711E+00   -3.9999999E+00   -3.9737324E+00   -4.0863993E+00   -3.9568508E+00   -9.3218273E+00   -3.8014380E+00   -2.9875170E+00   -3.4645194E+00   -6.4487262E+00   -7.9563365E+00   -1.5712889E+01   -1.4000000E+01   -1.4000000E+01   -4.2902352E+00   -1.4000000E+01   -3.2490523E+00   -3.0000000E+01   -3.1402897E+00   -8.2669691E+00   -8.6904382E+00   -8.4667562E+00   -1.1218926E+01   -1.1688591E+01   -1.9863801E+01   -2.8145724E+01   -8.1746781E+00   -7.2855236E+00   -1.0485129E+01   -1.2877491E+01   -8.4298478E+00   -1.0642183E+01   -6.8731755E+00
    1.1700000E+00    6.3213842E+00   -6.3078714E+00   -3.9999999E+00   -3.9328911E+00   -4.0320992E+00   -3.9035264E+00   -9.5107363E+00   -3.7804569E+00   -2.9980016E+00   -3.4645904E+00   -6.4487331E+00   -8.0457546E+00   -1.5840559E+01   -1.4000000E+01   -1.4000000E+01   -4.2382013E+00   -1.4000000E+01   -3.2451332E+00   -3.0000000E+01   -3.1058751E+00   -8.3718631E+00   -8.7067935E+00   -8.6140669E+00   -1.1265861E+01   -1.1774663E+01   -1.9958133E+01   -2.8280416E+01   -8.1297810E+00   -7.2049870E+00   -1.0498902E+01   -1.2931623E+01   -8.4872604E+00   -1.0523280E+01   -6.7991714E+00
    1.3500000E+00    6.3615799E+00   -6.3475497E+00   -3.9999999E+00   -3.8986482E+00   -3.9848112E+00   -3.8599569E+00   -9.6778008E+00   -3.7662680E+00   -3.0083978E+00   -3.4646612E+00   -6.4487397E+00   -8.1263601E+00   -1.5956472E+01   -1.4000000E+01   -1.4000000E+01   -4.1928425E+00   -1.4000000E+01   -3.2412492E+00   -3.0000000E+01   -3.0755006E+00   -8.4626484E+00   -8.7171874E+00   -8.7433575E+00   -1.1307899E+01   -1.1852801E+01   -2.0043221E+01   -2.8402720E+01   -8.0890122E+00   -7.1327264E+00   -1.0511708E+01   -1.2981645E+01   -8.5396870E+00   -1.0419034E+01   -6.7356967E+00
    1.5300000E+00    6.3985500E+00   -6.3840447E+00   -3.9999999E+00   -3.8693356E+00   -3.9430105E+00   -3.8233402E+00   -9.8276364E+00   -3.7570501E+00   -3.0187353E+00   -3.4647318E+00   -6.4487460E+00   -8.2001685E+00   -1.6063088E+01   -1.4000000E+01   -1.4000000E+01   -4.1527111E+00   -1.4000000E+01   -3.2373986E+00   -3.0000000E+01   -3.0483380E+00   -8.5423185E+00   -8.7229173E+00   -8.8584408E+00   -1.1346235E+01   -1.1924665E+01   -2.0121157E+01   -2.8515211E+01   -8.0515139E+00   -7.0670367E+00   -1.0523934E+01   -1.3028426E+01   -8.5883531E+00   -1.0326112E+01   -6.6802746E+00
    1.7100000E+00    6.4329104E+00   -6.4179656E+00   -3.9999999E+00   -3.8438322E+00   -3.9056230E+00   -3.7918880E+00   -9.9635731E+00   -3.7515871E+00   -3.0290396E+00   -3.4648021E+00   -6.4487521E+00   -8.2685678E+00   -1.6162194E+01   -1.4000000E+01   -1.4000000E+01   -4.1167871E+00   -1.4000000E+01   -3.2335234E+00   -3.0000000E+01   -3.0237896E+00   -8.6130264E+00   -8.7249044E+00   -8.9620642E+00   -1.1381661E+01   -1.1991458E+01   -2.0193386E+01   -2.8619759E+01   -8.0166631E+00   -7.0066831E+00   -1.0535790E+01   -1.3072601E+01   -8.6340772E+00   -1.0242185E+01   -6.6312005E+00
