# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.2678460E-02    2.0998476E-01    1.9000021E-04
    2.7000000E-01    2.2076308E-02    2.0995429E-01    1.9000062E-04
    4.5000000E-01    2.1510056E-02    2.0992379E-01    1.9000103E-04
    6.3000000E-01    2.0972638E-02    2.0989326E-01    1.9000142E-04
    8.1000000E-01    2.0459102E-02    2.0986270E-01    1.9000180E-04
    9.9000000E-01    1.9965795E-02    2.0983212E-01    1.9000217E-04
    1.1700000E+00    1.9489907E-02    2.0980152E-01    1.9000253E-04
    1.3500000E+00    1.9029216E-02    2.0977089E-01    1.9000289E-04
    1.5300000E+00    1.8581916E-02    2.0974025E-01    1.9000323E-04
    1.7100000E+00    1.8146506E-02    2.0970960E-01    1.9000357E-04
    1.8900000E+00    1.7721712E-02    2.0967893E-01    1.9000389E-04
    2.0700000E+00    1.7309174E-02    2.0964846E-01    1.9000421E-04
    2.2500000E+00    1.6910956E-02    2.0961817E-01    1.9000452E-04
    2.4300000E+00    1.6523662E-02    2.0958785E-01    1.9000482E-04
    2.6100000E+00    1.6146565E-02    2.0955752E-01    1.9000511E-04
    2.7900000E+00    1.5779035E-02    2.0952716E-01    1.9000540E-04
    2.9700000E+00    1.5420521E-02    2.0949679E-01    1.9000567E-04
    3.1500000E+00    1.5070537E-02    2.0946640E-01    1.9000594E-04
    3.3300000E+00    1.4728652E-02    2.0943599E-01    1.9000621E-04
    3.5100000E+00    1.4394481E-02    2.0940557E-01    1.9000646E-04
    3.6900000E+00    1.4067679E-02    2.0937512E-01    1.9000671E-04
    3.8700000E+00    1.3747933E-02    2.0934466E-01    1.9000696E-04
    4.0500000E+00    1.3434962E-02    2.0931418E-01    1.9000719E-04
    4.2300000E+00    1.3128507E-02    2.0928368E-01    1.9000742E-04
    4.4100000E+00    1.2828336E-02    2.0925317E-01    1.9000765E-04
    4.5900000E+00    1.2534235E-02    2.0922264E-01    1.9000787E-04
    4.7700000E+00    1.2246006E-02    2.0919209E-01    1.9000808E-04
    4.9500000E+00    1.1963470E-02    2.0916152E-01    1.9000829E-04
    5.1300000E+00    1.1686462E-02    2.0913094E-01    1.9000849E-04
    5.3100000E+00    1.1414830E-02    2.0910034E-01    1.9000869E-04
    5.4900000E+00    1.1148433E-02    2.0906972E-01    1.9000888E-04
    5.6700000E+00    1.0887143E-02    2.0903909E-01    1.9000906E-04
    5.8500000E+00    1.0630842E-02    2.0900844E-01    1.9000924E-04
    6.0300000E+00    1.0379422E-02    2.0897777E-01    1.9000942E-04
    6.2100000E+00    1.0132782E-02    2.0894709E-01    1.9000959E-04
    6.3900000E+00    9.8908323E-03    2.0891639E-01    1.9000976E-04
    6.5700000E+00    9.6534899E-03    2.0888567E-01    1.9000992E-04
    6.7500000E+00    9.4206803E-03    2.0885494E-01    1.9001007E-04
    6.9300000E+00    9.1923365E-03    2.0882419E-01    1.9001022E-04
    7.1100000E+00    8.9683987E-03    2.0879343E-01    1.9001037E-04
    7.2900000E+00    8.7488147E-03    2.0876264E-01    1.9001051E-04
    7.4700000E+00    8.5335394E-03    2.0873184E-01    1.9001065E-04
    7.6500000E+00    8.3225346E-03    2.0870103E-01    1.9001078E-04
    7.8300000E+00    8.1157698E-03    2.0867020E-01    1.9001091E-04
    8.0100000E+00    7.9132213E-03    2.0863935E-01    1.9001103E-04
    8.1900000E+00    7.7134792E-03    2.0860827E-01    1.9001115E-04
    8.3700000E+00    7.5166837E-03    2.0857696E-01    1.9001127E-04
    8.5500000E+00    7.3241181E-03    2.0854564E-01    1.9001138E-04
    8.7300000E+00    7.1357851E-03    2.0851430E-01    1.9001149E-04
    8.9100000E+00    6.9516953E-03    2.0848295E-01    1.9001159E-04
    9.0900000E+00    6.7718681E-03    2.0845160E-01    1.9001169E-04
    9.2700000E+00    6.5963317E-03    2.0842023E-01    1.9001179E-04
    9.4500000E+00    6.4251240E-03    2.0838884E-01    1.9001188E-04
    9.6300000E+00    6.2582930E-03    2.0835745E-01    1.9001197E-04
    9.8100000E+00    6.0958976E-03    2.0832604E-01    1.9001206E-04
    9.9900000E+00    5.9380084E-03    2.0829463E-01    1.9001214E-04
    1.0170000E+01    5.7847083E-03    2.0826320E-01    1.9001222E-04
    1.0350000E+01    5.6360938E-03    2.0823175E-01    1.9001229E-04
    1.0530000E+01    5.4922756E-03    2.0820030E-01    1.9001236E-04
    1.0710000E+01    5.3533805E-03    2.0816883E-01    1.9001243E-04
    1.0890000E+01    5.2195522E-03    2.0813736E-01    1.9001250E-04
    1.1070000E+01    5.0909534E-03    2.0810587E-01    1.9001256E-04
    1.1250000E+01    4.9677679E-03    2.0807437E-01    1.9001262E-04
    1.1430000E+01    4.8502031E-03    2.0804286E-01    1.9001268E-04
    1.1610000E+01    4.7384926E-03    2.0801134E-01    1.9001273E-04
    1.1790000E+01    4.6328995E-03    2.0797981E-01    1.9001279E-04
    1.1970000E+01    4.5337194E-03    2.0794826E-01    1.9001284E-04
    1.2150000E+01    4.4412843E-03    2.0791671E-01    1.9001289E-04
    1.2330000E+01    4.3559658E-03    2.0788515E-01    1.9001294E-04
    1.2510000E+01    4.2776656E-03    2.0785337E-01    1.9001299E-04
    1.2690000E+01    4.2002174E-03    2.0782237E-01    1.9001304E-04
    1.2870000E+01    4.1241134E-03    2.0779238E-01    1.9001309E-04
    1.3050000E+01    4.0493781E-03    2.0776338E-01    1.9001314E-04
    1.3230000E+01    3.9760390E-03    2.0773538E-01    1.9001318E-04
    1.3410000E+01    3.9041267E-03    2.0770838E-01    1.9001323E-04
    1.3590000E+01    3.8336754E-03    2.0768239E-01    1.9001328E-04
    1.3770000E+01    3.7647230E-03    2.0765741E-01    1.9001332E-04
    1.3950000E+01    3.6973116E-03    2.0763344E-01    1.9001336E-04
    1.4130000E+01    3.6314878E-03    2.0761049E-01    1.9001340E-04
    1.4310000E+01    3.5673030E-03    2.0758854E-01    1.9001344E-04
    1.4490000E+01    3.5048143E-03    2.0756762E-01    1.9001348E-04
    1.4670000E+01    3.4440844E-03    2.0754772E-01    1.9001352E-04
    1.4850000E+01    3.3851832E-03    2.0752885E-01    1.9001356E-04
    1.5030000E+01    3.3281875E-03    2.0751099E-01    1.9001359E-04
    1.5210000E+01    3.2731824E-03    2.0749417E-01    1.9001362E-04
    1.5390000E+01    3.2202621E-03    2.0747838E-01    1.9001365E-04
    1.5570000E+01    3.1695309E-03    2.0746362E-01    1.9001368E-04
    1.5750000E+01    3.1211042E-03    2.0744990E-01    1.9001371E-04
    1.5930000E+01    3.0751099E-03    2.0743722E-01    1.9001374E-04
    1.6110000E+01    3.0316900E-03    2.0742558E-01    1.9001376E-04
    1.6290000E+01    2.9910014E-03    2.0741499E-01    1.9001378E-04
    1.6470000E+01    2.9532183E-03    2.0740544E-01    1.9001380E-04
    1.6650000E+01    2.9185334E-03    2.0739695E-01    1.9001382E-04
    1.6830000E+01    2.8871603E-03    2.0738950E-01    1.9001384E-04
    1.7010000E+01    2.8593351E-03    2.0738311E-01    1.9001385E-04
    1.7190000E+01    2.8353187E-03    2.0737778E-01    1.9001386E-04
    1.7370000E+01    2.8153996E-03    2.0737351E-01    1.9001387E-04
    1.7550000E+01    2.7998961E-03    2.0737030E-01    1.9001388E-04
    1.7730000E+01    2.7891596E-03    2.0736816E-01    1.9001389E-04
    1.7910000E+01    2.7835777E-03    2.0736709E-01    1.9001389E-04
