# Time          5.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    9.0000000E-02    2.9649303E-08    4.1647620E-07    6.3306335E-06    3.4448368E-06
    2.7000000E-01    3.0613160E-08    3.2223535E-07    6.2427920E-06    3.5856979E-06
    4.5000000E-01    3.2255861E-08    2.7618201E-07    6.2407334E-06    3.6093890E-06
    6.3000000E-01    3.3987433E-08    2.5012301E-07    6.2481851E-06    3.6140985E-06
    8.1000000E-01    3.5674823E-08    2.3547949E-07    6.2547672E-06    3.6140168E-06
    9.9000000E-01    3.7289909E-08    2.2887438E-07    6.2593359E-06    3.6119093E-06
    1.1700000E+00    3.8834089E-08    2.2880889E-07    6.2619636E-06    3.6084707E-06
    1.3500000E+00    4.0317037E-08    2.3456450E-07    6.2627948E-06    3.6039302E-06
    1.5300000E+00    4.1749520E-08    2.4573892E-07    6.2619355E-06    3.5983884E-06
    1.7100000E+00    4.3140637E-08    2.6201405E-07    6.2594794E-06    3.5919106E-06
    1.8900000E+00    4.4497437E-08    2.8298530E-07    6.2554454E-06    3.5846793E-06
    2.0700000E+00    1.1655198E-10    6.8063586E-10    1.5450912E-08    9.1630892E-09
    2.2500000E+00    1.2140772E-10    6.5690072E-10    1.5290799E-08    9.3320510E-09
    2.4300000E+00    1.2589023E-10    6.3577540E-10    1.5154072E-08    9.4767404E-09
    2.6100000E+00    1.3004809E-10    6.1679354E-10    1.5035880E-08    9.6020068E-09
    2.7900000E+00    1.3392158E-10    5.9959859E-10    1.4932699E-08    9.7115236E-09
    2.9700000E+00    1.3754394E-10    5.8391096E-10    1.4841849E-08    9.8080931E-09
    3.1500000E+00    1.4094292E-10    5.6950787E-10    1.4761254E-08    9.8938891E-09
    3.3300000E+00    1.4414196E-10    5.5620947E-10    1.4689279E-08    9.9706236E-09
    3.5100000E+00    1.4716102E-10    5.4386881E-10    1.4624621E-08    1.0039663E-08
    3.6900000E+00    1.5001723E-10    5.3236455E-10    1.4566227E-08    1.0102113E-08
    3.8700000E+00    1.5272543E-10    5.2159557E-10    1.4513237E-08    1.0158874E-08
    4.0500000E+00    1.5529854E-10    5.1147685E-10    1.4464943E-08    1.0210692E-08
    4.2300000E+00    1.5774789E-10    5.0193638E-10    1.4420755E-08    1.0258186E-08
    4.4100000E+00    1.6008346E-10    4.9291272E-10    1.4380177E-08    1.0301877E-08
    4.5900000E+00    1.6231411E-10    4.8435312E-10    1.4342792E-08    1.0342204E-08
    4.7700000E+00    1.6444770E-10    4.7621201E-10    1.4308243E-08    1.0379541E-08
    4.9500000E+00    1.6649127E-10    4.6844984E-10    1.4276226E-08    1.0414210E-08
    5.1300000E+00    1.6845115E-10    4.6103207E-10    1.4246479E-08    1.0446487E-08
    5.3100000E+00    1.7033301E-10    4.5392843E-10    1.4218773E-08    1.0476612E-08
    5.4900000E+00    1.7214201E-10    4.4711225E-10    1.4192910E-08    1.0504792E-08
    5.6700000E+00    1.7388281E-10    4.4055996E-10    1.4168718E-08    1.0531210E-08
    5.8500000E+00    1.7555964E-10    4.3425063E-10    1.4146043E-08    1.0556027E-08
    6.0300000E+00    1.7717637E-10    4.2816562E-10    1.4124752E-08    1.0579385E-08
    6.2100000E+00    1.7873655E-10    4.2228827E-10    1.4104726E-08    1.0601407E-08
    6.3900000E+00    1.8024342E-10    4.1660365E-10    1.4085859E-08    1.0622207E-08
    6.5700000E+00    1.8169995E-10    4.1109833E-10    1.4068056E-08    1.0641883E-08
    6.7500000E+00    1.8310888E-10    4.0576020E-10    1.4051233E-08    1.0660523E-08
    6.9300000E+00    1.8447276E-10    4.0057832E-10    1.4035315E-08    1.0678208E-08
    7.1100000E+00    1.8579392E-10    3.9554276E-10    1.4020233E-08    1.0695010E-08
    7.2900000E+00    1.8707453E-10    3.9064451E-10    1.4005926E-08    1.0710994E-08
    7.4700000E+00    1.8831660E-10    3.8587535E-10    1.3992337E-08    1.0726217E-08
    7.6500000E+00    1.8952200E-10    3.8122779E-10    1.3979417E-08    1.0740733E-08
    7.8300000E+00    1.9069245E-10    3.7669500E-10    1.3967120E-08    1.0754591E-08
    8.0100000E+00    1.9182984E-10    3.7227915E-10    1.3955397E-08    1.0767836E-08
    8.1900000E+00    3.0914930E-08    6.0159565E-08    2.2300421E-06    1.7250269E-06
    8.3700000E+00    3.1132992E-08    6.0780544E-08    2.2271041E-06    1.7275207E-06
    8.5500000E+00    3.1345548E-08    6.1422965E-08    2.2239926E-06    1.7301808E-06
    8.7300000E+00    3.1552813E-08    6.2085407E-08    2.2207708E-06    1.7329447E-06
    8.9100000E+00    3.1754984E-08    6.2766449E-08    2.2174955E-06    1.7357559E-06
    9.0900000E+00    3.1952251E-08    6.3464678E-08    2.2142135E-06    1.7385683E-06
    9.2700000E+00    3.2144795E-08    6.4178698E-08    2.2109602E-06    1.7413472E-06
    9.4500000E+00    3.2332789E-08    6.4907129E-08    2.2077595E-06    1.7440691E-06
    9.6300000E+00    3.2516401E-08    6.5648617E-08    2.2046255E-06    1.7467205E-06
    9.8100000E+00    3.2695793E-08    6.6401831E-08    2.2015633E-06    1.7492970E-06
    9.9900000E+00    3.2871120E-08    6.7165467E-08    2.1985708E-06    1.7518011E-06
    1.0170000E+01    3.3042534E-08    6.7938249E-08    2.1956404E-06    1.7542410E-06
    1.0350000E+01    3.3210177E-08    6.8718932E-08    2.1927609E-06    1.7566284E-06
    1.0530000E+01    3.3374188E-08    6.9506300E-08    2.1899192E-06    1.7589770E-06
    1.0710000E+01    3.3534696E-08    7.0299168E-08    2.1871025E-06    1.7613000E-06
