# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.2755931E-02    2.0998884E-01    1.9000019E-04
    2.7000000E-01    2.2286033E-02    2.0996654E-01    1.9000057E-04
    4.5000000E-01    2.1841107E-02    2.0994421E-01    1.9000093E-04
    6.3000000E-01    2.1417010E-02    2.0992185E-01    1.9000129E-04
    8.1000000E-01    2.1010504E-02    2.0989946E-01    1.9000164E-04
    9.9000000E-01    2.0618997E-02    2.0987704E-01    1.9000198E-04
    1.1700000E+00    2.0240425E-02    2.0985460E-01    1.9000232E-04
    1.3500000E+00    1.9873086E-02    2.0983212E-01    1.9000264E-04
    1.5300000E+00    1.9515536E-02    2.0980963E-01    1.9000296E-04
    1.7100000E+00    1.9166533E-02    2.0978711E-01    1.9000327E-04
    1.8900000E+00    1.8824983E-02    2.0976456E-01    1.9000358E-04
    2.0700000E+00    1.8492122E-02    2.0974215E-01    1.9000387E-04
    2.2500000E+00    1.8170520E-02    2.0971985E-01    1.9000416E-04
    2.4300000E+00    1.7857436E-02    2.0969753E-01    1.9000444E-04
    2.6100000E+00    1.7552246E-02    2.0967517E-01    1.9000472E-04
    2.7900000E+00    1.7254413E-02    2.0965279E-01    1.9000498E-04
    2.9700000E+00    1.6963467E-02    2.0963038E-01    1.9000524E-04
    3.1500000E+00    1.6678996E-02    2.0960795E-01    1.9000550E-04
    3.3300000E+00    1.6400633E-02    2.0958549E-01    1.9000575E-04
    3.5100000E+00    1.6128052E-02    2.0956300E-01    1.9000599E-04
    3.6900000E+00    1.5860963E-02    2.0954049E-01    1.9000623E-04
    3.8700000E+00    1.5599103E-02    2.0951795E-01    1.9000646E-04
    4.0500000E+00    1.5342235E-02    2.0949539E-01    1.9000668E-04
    4.2300000E+00    1.5090145E-02    2.0947280E-01    1.9000690E-04
    4.4100000E+00    1.4842636E-02    2.0945018E-01    1.9000712E-04
    4.5900000E+00    1.4599531E-02    2.0942754E-01    1.9000733E-04
    4.7700000E+00    1.4360666E-02    2.0940487E-01    1.9000753E-04
    4.9500000E+00    1.4125894E-02    2.0938218E-01    1.9000773E-04
    5.1300000E+00    1.3895076E-02    2.0935946E-01    1.9000793E-04
    5.3100000E+00    1.3668088E-02    2.0933672E-01    1.9000812E-04
    5.4900000E+00    1.3444815E-02    2.0931395E-01    1.9000830E-04
    5.6700000E+00    1.3225151E-02    2.0929116E-01    1.9000848E-04
    5.8500000E+00    1.3008999E-02    2.0926834E-01    1.9000865E-04
    6.0300000E+00    1.2796271E-02    2.0924549E-01    1.9000882E-04
    6.2100000E+00    1.2586885E-02    2.0922262E-01    1.9000899E-04
    6.3900000E+00    1.2380769E-02    2.0919973E-01    1.9000915E-04
    6.5700000E+00    1.2177857E-02    2.0917681E-01    1.9000931E-04
    6.7500000E+00    1.1978088E-02    2.0915386E-01    1.9000946E-04
    6.9300000E+00    1.1781410E-02    2.0913089E-01    1.9000960E-04
    7.1100000E+00    1.1587777E-02    2.0910789E-01    1.9000975E-04
    7.2900000E+00    1.1397149E-02    2.0908487E-01    1.9000989E-04
    7.4700000E+00    1.1209493E-02    2.0906182E-01    1.9001002E-04
    7.6500000E+00    1.1024783E-02    2.0903875E-01    1.9001015E-04
    7.8300000E+00    1.0842998E-02    2.0901565E-01    1.9001028E-04
    8.0100000E+00    1.0664126E-02    2.0899252E-01    1.9001040E-04
    8.1900000E+00    1.0486917E-02    2.0896921E-01    1.9001052E-04
    8.3700000E+00    1.0311543E-02    2.0894571E-01    1.9001063E-04
    8.5500000E+00    1.0139142E-02    2.0892219E-01    1.9001074E-04
    8.7300000E+00    9.9697288E-03    2.0889865E-01    1.9001085E-04
    8.9100000E+00    9.8033290E-03    2.0887508E-01    1.9001096E-04
    9.0900000E+00    9.6399765E-03    2.0885149E-01    1.9001106E-04
    9.2700000E+00    9.4797159E-03    2.0882788E-01    1.9001115E-04
    9.4500000E+00    9.3226032E-03    2.0880424E-01    1.9001125E-04
    9.6300000E+00    9.1687063E-03    2.0878058E-01    1.9001133E-04
    9.8100000E+00    9.0181065E-03    2.0875690E-01    1.9001142E-04
